选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180331,20171231,20161231
每股指标,每股营业总收入,14.072556,56.977168,43.036641,25.498666,11.40336,60.258029,44.943904,30.604616,21.626623,77.234768,53.340118,31.133015,11.534874,57.958681,44.818843,28.824892,13.789947,61.6346,44.62231,28.566789,14.065333,47.239861,31.213725,17.307068,7.055918,31.682412,21.069137,14.589123,,31.452612,,,27.838369,162.726338
每股指标,每股息税前利润,0.799755,2.824256,2.358011,1.373378,0.537836,5.927662,4.240786,3.092299,2.481442,8.422961,5.947042,3.208268,0.813501,3.806633,3.437191,2.515467,1.205477,6.005701,4.286735,2.551027,1.264216,4.011756,3.086182,1.665902,0.576372,2.728943,2.126876,1.467468,,1.205827,,,1.127142,2.49704
盈利能力,净资产收益率(ROE),3.35,12.71,10.48,5.89,2.39,28.35,20.41,14.87,8.58,31.08,22.51,12.55,3.26,16.78,15.09,11.05,5.51,32.2,24.46,15.12,7.32,28.9,21.69,12.5,4.19,33.53,29.35,19.53,8.94,18.49,4.7,,24.43,7.43
盈利能力,摊薄净资产收益率,3.297025,12.573214,10.668506,6.118096,2.359625,27.428829,19.240321,15.257838,8.187833,30.667305,20.881959,12.584946,3.205756,15.701787,14.538064,11.252957,5.352748,27.877967,22.47389,14.983448,6.999312,25.604255,20.092177,12.348984,4.095176,21.726499,16.796787,18.056688,9.105101,16.785682,,,21.023108,3.239438
盈利能力,净资产收益率_平均,3.353642,12.664075,10.642947,6.055913,2.390663,28.987168,20.360694,15.522293,8.578499,32.691826,22.56964,12.925732,3.258741,16.646763,15.280642,11.516147,5.508649,31.892869,24.72081,15.708698,7.304081,28.661174,21.736033,12.770181,4.193478,29.470174,22.309853,19.367918,9.315252,18.491155,,,26.165303,3.239438
盈利能力,净资产收益率_平均_扣除非经常损益,2.964354,9.67577,8.576323,4.480373,1.67421,23.722672,16.941033,13.213263,7.139129,30.309445,20.388887,10.913621,1.901331,14.809818,13.768243,10.004203,4.923837,25.386208,21.781289,14.058131,7.017698,25.453997,19.445932,10.990827,3.49902,25.521153,18.995722,16.336263,6.350797,34.439991,,,24.514024,28.787588
盈利能力,摊薄净资产收益率_扣除非经常损益,2.914309,9.60635,8.596917,4.526378,1.652474,22.447351,16.008831,12.988147,6.814012,28.432459,18.864275,10.625884,1.870416,13.969118,13.099161,9.775567,4.784487,22.190411,19.801547,13.409086,6.724879,22.739146,17.975271,10.628318,3.416997,18.815135,14.301622,15.230279,,31.263528,,,19.69635,28.787588
盈利能力,息税前利润率,5.683084,4.95682,5.479079,5.386079,4.716473,9.837132,9.435731,10.104028,11.474017,10.90566,11.149286,10.305035,7.052535,6.56784,7.669076,8.72672,8.741713,9.744041,9.606708,8.930046,8.98817,8.492312,9.887261,9.62556,8.168644,8.613434,10.094751,10.058648,,3.833791,1.538876,,4.048881,1.534502
盈利能力,总资产报酬率,1.999224,7.269835,5.828679,3.514501,1.385206,14.826411,10.418851,7.760143,4.255396,17.653215,12.444234,7.374506,2.039253,9.823634,8.645017,6.278346,3.043846,16.761482,12.425379,7.665738,3.765237,14.676846,12.057956,7.230104,2.593556,15.540155,13.315206,10.090758,,9.090408,,,10.473269,2.645723
盈利能力,总资本回报率,3.843633,14.170254,12.043585,6.885662,2.626545,31.152236,22.374164,16.748937,9.302562,35.909671,24.651408,14.093835,3.576847,18.684401,16.768033,12.487432,6.165224,35.740909,26.116456,16.290706,8.092868,32.001805,26.270856,14.841018,5.389785,34.602931,28.181492,23.960344,,22.542625,,,24.763611,5.721308
盈利能力,投入资本回报率,3.001376,11.545659,9.603844,5.486151,2.170102,25.950544,18.319358,13.870293,7.644038,29.686166,20.249246,11.676717,2.955856,15.572562,13.943484,10.363003,5.127453,29.292917,22.063571,13.946984,6.473252,26.870461,20.86307,12.185025,4.56579,28.440418,21.601855,18.56654,8.922244,17.15722,,,20.543612,2.034411
盈利能力,息前税后总资产报酬率_平均,1.651124,5.978328,4.793552,2.86518,1.160551,12.456856,8.609491,6.454031,3.515047,14.723868,10.297203,6.117573,1.684781,8.133096,7.179858,5.212957,2.527005,13.745693,10.465327,6.546225,2.997235,12.285481,9.669023,5.949759,1.991439,12.79605,10.250977,7.810133,3.819823,6.881282,,,8.76342,1.288721
