选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20181231,20171231,20160630,20151231,20150630,20141231,20140630,20131231,20130630,20121231,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20081231,20071231
常用指标,归母净利润,643344143.0,4096540421.0,2720497968.0,1671501854.0,631266879.0,3702585914.0,2454223730.0,1480145282.0,556568395.0,3040760113.0,2053097956.0,1154168154.0,435102884.0,2555823375.0,1562633186.0,870961499.0,340974700.0,2017694796.0,1202338313.0,695234768.0,260273667.0,2475454606.0,1497191798.0,688150248.0,251369200.0,2659163867.0,2612487749.0,2523471085.0,1286335985.0,2958357366.0,1219829085.0,2394818236.0,857455315.0,1467020759.0,400178418.0,1221110195.0,546099224.0,230196997.0,1184442891.0,1036717616.9,938158802.75,472473900.0,850528177.22,704794811.47,512727696.03,150705485.76,526086503.99,422300307.32,341894279.9
常用指标,营业总收入,5101755441.0,28702700063.0,18830090711.0,12213971602.0,4536728879.0,24908937548.0,16393523464.0,10355639193.0,3951483100.0,21962105911.0,14095305878.0,8570210633.0,3085430376.0,18033778561.0,10875598348.0,6526910740.0,2544581793.0,15121167406.0,8526024478.0,5298119555.0,2080783383.0,16033898624.0,9879512433.0,5570059638.0,,16304206791.0,15657900734.0,15143709348.0,6532917989.0,14144718451.0,5722961086.0,12676196687.0,5180417557.0,8855963562.0,2624390170.0,7216498178.0,3199737292.0,1446560011.0,7124774974.0,5412867699.07,4280388420.04,2003562557.0,5886854235.26,4042596968.86,2673716043.34,1042529147.07,3367726022.74,2154840163.27,1602098140.38
常用指标,营业成本,4368972242.0,23846503380.0,15566735536.0,10137971280.0,3829332660.0,21248316414.0,14119476660.0,9088046201.0,3482815792.0,19163254119.0,12201090808.0,7538541737.0,2753153062.0,15814509341.0,9449487669.0,5693068614.0,2237786117.0,13615410439.0,7467137544.0,4650985253.0,1867276255.0,13736980217.0,8407154649.0,4701668691.0,,13698379471.0,13273169957.0,12490048582.0,5332962679.0,10996932741.0,4429917632.0,10311996310.0,4279779505.0,7254141861.0,2142013885.0,6035798109.0,2659288069.0,1200515639.0,5905760753.0,4274320506.23,3230488113.63,1453994060.0,4986122103.89,3251371440.76,2090271351.35,865510703.87,2822228208.68,1734764551.62,1322738521.1
常用指标,净利润,672391545.0,4309063789.0,2887245887.0,1784196054.0,688485308.0,3948755845.0,2620356967.0,1574336829.0,566518469.0,3085150423.0,2100395466.0,1188316862.0,447445309.0,2591972827.0,1573248345.0,879087262.0,342969051.0,2034606949.0,1211606860.0,702972674.0,263557352.0,2496556928.0,1495427790.0,684788602.0,247518000.0,2657559361.0,2650535215.0,2562210015.0,1294319871.0,2969702606.0,1219949413.0,2392008618.0,854932584.0,1466224887.0,393395310.0,1222510207.0,538071092.0,225310796.0,1187036286.0,1035660707.18,935549634.93,470309204.0,852061662.9,705890816.87,515203161.15,150775762.25,529594062.42,423336966.63,341982334.36
常用指标,扣非净利润,592456240.0,3899964454.0,2613545177.0,1587913446.0,597096663.0,3225597847.0,2047258376.0,1158683608.0,460999116.0,2595354684.0,1680028016.0,928692585.0,318259814.0,1998118899.0,1138433415.0,617782749.0,211721793.0,1525088834.0,879047803.0,492229400.0,154561800.0,1872657400.0,1156594000.0,519113000.0,174575500.0,2333140700.0,2417436200.0,2453985700.0,,,,,,,,,,,,,,,,,,,,,
常用指标,股东权益合计(净资产),46602548277.0,45924782322.0,44549872620.0,44003949870.0,44559087924.0,44762417808.0,43612931236.0,42540657596.0,38234884151.0,37848705201.0,36822686746.0,35768404096.0,35757450715.0,35295731182.0,34304881456.0,33600043786.0,33655133899.0,33292644438.0,32948463609.0,24961211809.0,24540286600.0,24259590404.0,23164951029.0,,,22196279157.0,20123514164.0,18056565760.0,14366107086.0,13676602564.0,11925867666.0,11170765876.0,9655802263.0,9150120248.0,6307399313.0,6312962136.0,5617780650.0,5662305071.0,5437684568.0,5259142642.94,5176182690.99,5042117136.53,4569763070.08,4436361612.14,4235449949.23,4094312401.87,3947256781.41,3501101151.13,3234883235.19
常用指标,商誉,238312284.0,238312284.0,240706666.0,246417924.0,235928151.0,230971288.0,230284543.0,230284543.0,241548419.0,231444095.0,287185079.0,201204699.0,182406960.0,185853237.0,209951699.0,199268932.0,190490625.0,191115323.0,244555314.0,244289363.0,,246921172.0,257199082.0,,,417097375.0,475530053.0,454291856.0,536825833.0,575023668.0,600699778.0,13770533.0,13770533.0,13770533.0,57352802.0,60776186.0,58292061.0,58696114.0,58694931.0,59692547.71,61874265.31,62590718.6,61039505.41,61407857.79,61016675.22,61407857.79,64704508.19,59573566.11,13770530.79
常用指标,经营现金流量净额,-909804106.0,3964724300.0,2116958001.0,1879416373.0,54459641.0,3361120915.0,525274580.0,651393081.0,-508704086.0,2767580144.0,-233845840.0,-468059212.0,-1272174259.0,2041235459.0,370594760.0,-442798854.0,-1276651036.0,2150254658.0,-2705321748.0,-2133688525.0,-1465467085.0,1747348457.0,-611002488.0,103334215.0,-528027200.0,2015247731.0,3758563202.0,1469187620.0,281232086.0,1624337487.0,632056001.0,2056705932.0,168418834.0,725985512.0,-643346792.0,1246688598.0,-269101124.0,-107054519.0,1241770699.0,-1041193750.08,-554823407.48,-784770840.21,754342070.87,-287820204.56,167646675.59,-200442492.58,452402093.07,255357188.68,65624417.58
常用指标,基本每股收益,0.47,2.99,1.98,1.21,0.45,2.62,1.74,1.05,0.39,2.15,1.45,0.81,0.31,1.8,1.1,0.61,0.24,1.63,1.02,0.59,,2.11,1.27,0.59,,2.26,2.22,2.15,,,,,0.73,1.33,0.37,1.13,0.5,0.21,1.09,,0.86,0.44,,0.65,0.47,0.14,,,0.32
