常用指标,每股净资产,19.66927,19.005286,18.910437,18.330744,18.128652,17.701575,17.594049,17.240241,17.350179,17.008677,16.780533,16.470229,16.510589,16.150307,15.858548,15.455044,15.556679,15.348266,14.938495,14.497502,14.384657,14.057029,13.904901,13.618517,13.719862,13.338815,13.211434,12.874618,13.032871,12.6386,12.609794,12.383447,12.521643,12.36281,12.134836,11.859686,12.01962,11.776596,11.510634,11.242144,11.475865,11.482944,11.013506,10.752922,9.439196,8.995143,8.4193,8.144835,8.014709,7.959445,7.886106,7.659006,7.926764,7.84839,7.659089,7.638866,7.940872,7.85949,6.598382,6.803903,7.24227,7.081943,6.387331,6.044942,9.545574,9.29036,8.745469,8.547077,8.605254,8.328487,7.952477,7.838838,15.739868,15.564341,14.243218,5.673509,4.746077,4.189811,3.650381,3.545595,2.312932,2.275348,2.170793,2.14228,2.168927,2.165594,2.136822,2.121604,2.215483,2.208828,2.125004,2.124526,2.075221,2.061546,,1.674702,1.598135,1.930098,1.533844
常用指标,每股现金流,5.071425,5.000107,3.792171,2.047638,-3.600413,11.643497,7.666044,2.525712,4.756584,-2.755428,-3.663574,0.715814,-0.148783,5.298233,4.166475,6.967089,5.223976,2.201486,2.218405,0.172513,-1.37047,7.877063,4.82295,2.390319,2.363115,1.813694,0.859161,3.282709,2.138091,4.758103,3.68342,2.958414,1.24731,-8.59898,-6.291822,-4.057914,-3.1313,-4.076311,-4.633183,-3.43018,-1.196742,7.11784,7.705121,11.212701,1.802745,2.762294,1.207142,0.017944,0.289666,-1.689182,-1.97751,-1.689579,-0.489986,-1.733942,-1.212714,-0.664596,0.077044,-2.443871,-2.899721,-2.143621,-1.362795,-1.785608,-4.069482,-2.912493,0.568719,9.70676,6.709535,1.40977,1.212586,-3.346728,-1.939909,11.105791,10.27607,20.415346,31.625343,30.735039,13.307458,10.145783,4.673194,5.798773,0.390915,1.438171,-0.152816,-0.29004,-0.403949,-0.259459,0.195756,0.00307,0.957684,-0.777248,-1.205712,-0.810156,0.292417,-2.670271,,-0.99349,-1.714393,5.929176,0.842548
常用指标,净资产收益率(ROE),3.46,10.59,8.15,4.91,2.39,8.09,6.3,3.96,1.88,7.81,6.19,4.27,2.07,8.67,6.8,4.64,2.26,12.07,9.34,6.52,2.81,8.43,7.17,5.07,2.38,7.76,6.68,4.11,2.74,6.2,4.81,3.65,1.78,7.82,5.45,3.39,1.6,7.36,5.66,3.73,1.18,16.63,14.11,11.79,3.76,12.18,7.05,4.56,1.48,6.02,4.24,2.42,1.12,4.9,3.39,2.56,0.99,17.0,4.92,4.25,1.91,17.28,6.45,4.28,2.4,15.38,,6.76,2.69,13.49,11.0,8.93,,46.46,,29.06,,26.81,,10.53,,7.27,,1.229,0.154,3.05,,1.061,,6.81,,2.996,0.661,3.26,,4.71,16.48,31.54,21.26
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,57.093996,53.658125,54.301312,53.515314,46.280444,44.688143,47.71051,46.524753,48.2329,43.473528,47.620148,48.015283,47.761534,44.249382,44.962964,43.688222,46.602989,42.373124,41.307127,43.325308,41.693799,37.949999,40.428411,44.409502,43.050495,39.431876,44.076193,40.979664,54.508949,32.335438,35.315948,36.834186,37.312411,37.532264,38.674952,37.517654,39.461871,37.37221,40.721579,40.571723,31.540164,49.37063,51.932721,54.368643,52.329305,45.141758,39.195894,34.193993,39.889559,42.565977,45.66242,44.806699,45.208956,46.440463,45.732212,49.58027,46.226367,59.96534,47.794556,53.271449,51.54049,58.532965,48.134914,49.561594,50.588606,60.256602,61.602649,63.825507,65.67038,53.89016,58.558032,59.928073,61.725436,64.34149,66.940829,65.148581,53.106855,56.494937,52.371357,52.483091,32.6047,41.18796,33.414668,29.800531,21.317998,22.821273,17.954934,15.715613,17.51743,49.599909,34.428992,49.850683,60.074856,19.590513,25.848727,37.99964,49.417889,65.994411,60.679186
常用指标,销售净利率,45.168756,41.422672,42.848242,42.816371,38.070365,35.412658,37.820317,36.38398,37.530394,34.193493,37.261612,37.3077,36.683402,34.048986,34.520439,33.282757,35.613062,31.369465,31.647337,33.388498,32.587075,28.532111,31.224254,34.476582,32.859751,29.319715,33.115185,30.581175,41.406886,26.534766,28.235401,29.124749,28.813662,27.666938,29.257962,27.724115,28.225543,28.896274,30.889561,30.256348,23.559648,36.349035,38.66667,40.95702,39.675668,40.625007,38.826884,41.135133,30.12018,32.93799,36.022634,34.941381,34.032977,36.82954,35.788042,38.826621,36.181572,50.351101,35.330713,39.728092,39.476788,43.662867,37.204392,38.65158,40.009404,45.841846,46.839623,48.41383,49.672446,45.461937,46.220895,47.363761,47.680126,43.878513,48.84846,47.234222,41.87229,43.170303,43.03382,43.296186,27.935408,32.088641,32.678611,28.5806,14.300546,17.962114,14.975062,11.61468,10.876849,43.525222,32.732035,47.529168,58.189703,14.671221,21.227451,33.391893,36.858403,50.411721,39.195882
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,资产负债率,79.029055,79.156962,78.89823,77.37109,78.018596,77.84061,78.448224,76.411883,77.460426,76.554917,76.229615,76.51367,77.054334,74.888201,75.96991,77.474201,76.795114,79.191462,77.547195,79.265472,79.146314,78.127626,78.680461,77.184947,75.480322,75.245803,72.912686,73.451144,69.470055,71.760325,69.149048,70.901874,71.383747,70.869924,71.051271,69.851868,70.117799,68.514965,65.733505,67.001023,67.261899,69.561554,70.791487,74.537175,75.557064,73.230101,68.496418,67.608039,65.811757,60.469203,59.592511,47.708735,43.202261,35.165202,27.73833,25.504167,20.061493,22.193484,21.752529,24.404418,22.273932,22.227796,21.598738,22.887718,33.003373,31.289585,21.060631,23.670685,18.73605,24.126341,19.072669,20.37615,24.638653,24.809112,26.209808,35.958211,34.684924,37.241696,27.554156,32.820737,30.15851,26.066571,29.344085,23.442148,15.202532,28.509196,17.225915,20.231464,20.228792,9.492988,7.692694,29.242673,56.788477,54.553382,,48.974106,58.916759,60.501492,55.735776
每股指标,基本每股收益,0.67,1.96,1.51,0.89,0.43,1.41,1.09,0.69,0.32,1.3,1.08,0.75,0.36,1.42,1.11,0.76,0.36,1.69,1.36,0.94,0.4,1.16,0.99,0.7,0.32,1.01,0.87,0.53,0.35,0.77,0.6,0.46,0.22,0.94,0.65,0.41,0.19,0.86,0.66,0.43,0.14,1.71,1.4,1.13,0.35,1.03,0.58,0.37,0.12,0.48,0.34,0.19,0.09,0.38,0.27,0.2,0.08,1.23,0.34,0.3,0.14,1.14,0.4,0.26,0.23,0.9,0.95,0.58,0.23,1.1,0.89,0.72,0.76,4.01,2.77,1.41,0.42,0.89,0.48,0.26,0.05,0.16,0.057,0.027,0.003,0.07,,0.023,,0.15,,0.063,,0.05,,0.08,0.3,0.54,0.31
每股指标,稀释每股收益,0.67,1.96,1.51,0.89,0.43,1.41,1.09,0.69,0.32,1.3,1.08,0.75,0.36,1.42,1.11,0.76,0.36,1.69,1.36,0.94,0.4,1.16,0.99,0.7,0.32,1.01,0.87,0.53,0.35,0.77,0.6,0.46,0.22,0.94,0.65,0.41,0.19,0.86,0.66,0.43,0.14,1.71,1.4,1.13,0.35,1.03,0.58,0.37,0.12,0.48,0.34,0.19,0.09,0.38,0.27,0.2,0.08,1.23,0.34,0.3,0.14,1.14,0.4,0.26,0.23,0.9,0.95,0.58,0.23,1.1,0.89,0.72,0.76,4.01,2.77,1.41,0.42,0.89,0.48,0.26,0.05,,,,,,,,,,,,,,,,,,
