选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20151231,20150331,20141231,20131231,20121231
常用指标,归母净利润,123692813.99,547059403.97,343234554.07,200839149.29,59766696.38,500247943.1,284901627.51,178649747.68,54383429.78,280768286.79,142043003.41,89634347.95,30206107.9,873673497.74,750765454.87,540051988.77,260347302.3,699389578.69,451187266.52,260520538.81,75466973.58,288752313.77,207037641.27,104560699.79,30340456.18,176032451.57,119910965.88,60304937.22,15860658.91,103694105.16,72212680.5,40972142.89,17494703.3,93870960.54,59235445.33,32514324.47,14379049.75,80693142.49,52361679.41,30299908.73,70358352.01,9824751.01,59900710.28,48068240.12,46981957.56
常用指标,营业总收入,1098130967.75,3898054583.68,2800608107.32,1818780295.23,789561054.7,3346983120.66,2444835135.79,1576425612.27,729044755.89,2615716404.14,1881173936.03,1148433937.33,513288137.29,3187549913.33,2412341397.62,1651412534.62,775336674.31,2238401973.77,1535326628.64,915464465.06,393958162.75,1196546817.33,862779625.67,465508962.39,192854110.43,792494891.33,534038845.68,295728017.0,112092729.94,572392694.37,435086865.31,284384884.21,133151665.01,531505272.15,369774667.2,225262940.79,100182802.26,451961877.86,326736916.67,206954798.18,394452991.27,78300855.89,325914689.24,249170325.42,226613108.88
常用指标,营业成本,940735915.94,3346088307.26,2499816905.96,1603889122.96,737852432.08,2812657078.77,2066278552.58,1322889332.24,629886094.34,2325717625.04,1677425378.71,1030663485.93,483294460.18,2154726866.7,1563787430.01,1035428566.9,488111879.37,1572710422.91,1096967482.17,691376047.12,314183800.08,942937674.68,662170659.95,369464245.74,164982818.46,639346765.56,430102038.58,246543905.54,103032579.26,474017115.63,360078252.64,237680945.61,118333924.12,443342436.83,310117260.75,190306977.96,85365755.12,364800227.52,267878624.27,173295066.1,316863814.18,66371058.56,260705746.88,197669096.55,177769827.4
常用指标,净利润,122767676.57,534374419.04,332423931.2,193672307.24,58658120.85,491161232.46,277300184.94,172995995.6,51451971.56,269937466.3,136272600.65,85829459.64,27934042.01,858236417.09,741481253.71,534308524.73,257595338.35,688961437.31,445635788.0,257202664.61,74003410.31,283586476.92,204877497.63,103473866.62,29869875.53,174728483.23,119560659.29,60232927.01,15860658.91,103694105.16,72212680.5,40972142.89,17494703.3,93870960.54,59235445.33,32514324.47,14379049.75,80693142.49,52361679.41,30299908.73,70358352.01,9824751.01,59900710.28,48068240.12,46981957.56
常用指标,扣非净利润,100149975.15,427582529.58,231090183.29,134439526.94,33964223.73,451159069.34,248632429.14,158134468.36,50453571.12,211774004.01,93550665.82,48892575.36,6205043.09,846673648.3,730791282.33,530972259.66,247487085.52,647929359.8,411437080.57,225488647.28,72410189.4,263949071.23,203754828.05,101841875.21,30338608.82,160375353.58,114196254.09,58042438.89,14273993.49,91115858.54,65616855.18,38665864.05,16514317.6,87603010.15,55617912.4,29717348.28,12279125.51,77814600.0,,29350716.8,67912600.0,9824800.0,56633000.0,46194000.0,46527400.0
常用指标,股东权益合计(净资产),5501334693.34,5327105573.48,4937300548.19,4745463021.08,4560103433.3,4599259109.01,4279895204.79,4121022162.01,3933372626.23,3843824485.7,3664444070.96,3569299083.05,3517058152.28,3450679437.91,3257945617.42,2971762915.13,2690078848.04,2404455903.69,2013458031.9,1764069709.4,1585403516.64,1498437992.37,1366649215.38,1239557880.93,1159459727.07,1120833247.3,1009239948.54,926691969.65,896602022.21,876490656.82,823737671.59,781954387.76,780260564.31,761303037.57,724824217.43,700159015.56,,262659757.67,,,220100285.89,203693616.71,184392636.66,167208524.91,160704205.96
常用指标,商誉,301276849.48,301276849.48,301276849.48,230052285.57,230052285.57,78692067.7,80874689.28,80874689.28,80874689.28,80874689.28,80874689.28,80874689.28,80874689.28,80874689.28,80874689.28,80874689.28,80874689.28,80874689.28,80874689.28,80874689.28,80874688.9,14469414.07,14469414.07,14469414.07,14469414.07,14469414.07,14469414.07,10111683.3,7929061.72,7929061.72,7929061.72,7929061.72,7929061.72,,,,,,,,,,,,
常用指标,经营现金流量净额,47692844.81,466319946.2,305983427.74,239733251.08,91705581.18,549337594.89,404981748.95,314787580.02,-7238926.56,170670822.08,-71457093.47,-39643216.63,-170521464.06,947899907.97,925777099.48,685004421.23,290470686.97,763146769.55,443907869.05,212651195.56,59918262.44,324130609.27,141927691.78,53863046.87,-21073542.31,144515528.33,108020389.96,69713877.47,12434201.4,83674688.46,39004184.88,20562641.47,-1647823.93,124426643.08,66715075.99,20734484.93,6692050.05,77734168.64,35100866.64,11902930.06,75403049.81,-1388013.23,74461544.6,62107768.5,52349354.16
常用指标,基本每股收益,0.1995,0.8861,0.5564,0.3258,0.0971,0.8168,0.6054,0.2916,0.1158,0.6011,0.3044,0.1922,0.0648,1.8872,2.1111,1.166,0.7333,1.9774,1.9286,0.7394,0.3226,1.2387,1.3428,0.4502,0.1964,1.1411,1.1599,0.3913,0.1534,1.0059,0.9121,0.5177,0.2873,1.7393,1.1465,0.5419,0.3195,1.7932,,0.6733,1.5635,0.2183,1.3311,1.0682,1.044
