常用指标,每股净资产,10.53114,9.997803,9.740068,9.176164,9.951353,9.343607,9.791775,9.156036,9.783463,9.209515,8.898526,9.879776,11.403964,10.591354,10.462667,10.048301,9.398813,8.807135,8.087253,7.195213,7.416089,7.023256,6.720741,6.044821,6.102005,5.825379,5.639176,5.284453,5.259951,5.066441,4.997479,4.674194,4.750756,4.422437,4.235457,3.946674,3.739969,3.431737,3.262642,3.165088,3.126289,3.11793,3.298285,3.35512,3.458126,3.449967,3.512683,3.47682,3.5636,3.434934,,3.359232,3.433644,3.293926,,2.956632,2.555586,2.364961,1.958026,1.574457,1.211823
常用指标,每股现金流,0.998172,3.637882,2.859639,1.631266,0.727179,4.368255,3.582942,2.059477,0.786252,3.981243,2.936604,1.751238,0.924591,5.790533,3.969822,1.876595,0.63985,5.272913,3.290858,1.447034,0.463333,2.113992,1.054278,0.448111,0.268825,1.920035,1.560182,1.103398,0.539159,1.975826,1.284669,0.635164,0.322829,1.693086,1.092685,0.578059,0.331923,0.826653,0.496401,0.063143,0.027968,-0.088858,0.033451,0.085275,-0.020213,0.012141,0.005449,0.034568,-0.009875,0.6631,,0.327171,0.352444,0.546453,,1.678151,0.687449,1.271726,0.672178,0.0,0.208606
常用指标,净资产收益率(ROE),4.21,17.88,13.74,8.02,5.14,21.32,16.57,10.68,4.73,20.64,14.87,10.86,6.48,33.3,26.99,25.52,6.47,24.03,19.78,11.65,4.67,23.15,18.13,9.34,3.94,21.27,16.49,11.0,5.32,22.91,18.54,12.5,6.2,26.59,20.92,14.6,7.45,8.35,3.17,0.79,-0.12,-9.1,-5.35,-3.13,-0.84,2.79,2.66,2.39,1.78,11.52,10.32,8.7,4.22,23.47,,37.89,19.09,27.14,13.79,15.58,
常用指标,总资产报酬率(ROA),3.500709,14.121606,10.650498,6.791058,3.686885,19.243904,14.12706,9.704239,4.25393,20.418854,14.917011,10.073312,5.868968,30.8751,24.178251,19.818018,5.888641,24.601811,17.12727,10.461235,4.388874,17.717692,13.397209,6.353476,3.05584,16.317548,12.570204,8.198826,3.661793,16.803166,13.618377,9.447654,4.647389,18.652336,14.277596,9.675141,4.72179,5.911026,2.494097,0.946856,0.35952,-0.854609,-0.551293,0.161936,0.230859,4.880737,3.883187,3.104028,1.814776,9.932917,,6.720607,2.381615,16.715312,,26.806809,13.164763,20.408474,9.500904,11.350803,
常用指标,毛利率,31.12328,29.058717,28.187852,28.098205,28.882307,32.688412,34.761942,35.258239,35.234793,37.855369,37.267038,37.020191,39.381399,44.989196,40.879048,41.872494,42.074365,35.843891,31.041177,30.036602,28.387526,27.459228,32.791149,33.713596,33.023632,40.933767,43.717036,43.940919,44.27844,48.69078,52.450771,54.678095,54.710946,55.402994,54.225106,54.451013,55.724868,43.388795,43.393073,35.240639,37.599025,32.203704,28.59417,29.027608,26.260433,34.537805,34.861138,35.340331,35.519428,33.425513,,43.084949,40.174083,42.604354,,51.233574,51.100082,47.114207,41.797391,41.792735,
常用指标,销售净利率,17.970705,16.822187,16.879234,16.037697,18.214513,19.852445,21.025208,20.895624,19.75908,21.002454,21.471441,21.516121,25.031792,31.819114,31.71193,39.865995,24.961756,22.160857,18.832678,18.162323,15.840495,20.82753,22.82764,17.958463,18.590363,22.658926,25.855574,25.832987,26.255921,27.836631,32.100243,33.637348,34.06849,30.87885,30.479408,31.42793,32.463931,13.219073,8.206674,4.404796,1.74756,-7.228468,-5.296829,-3.103667,-0.776917,6.833768,7.599106,8.91757,12.110725,14.508217,18.900133,22.191859,17.211748,23.690125,24.745968,31.832804,31.778857,26.024447,15.86506,14.765187,
常用指标,期间费用率,4.774137,5.174039,4.652497,4.648297,4.310216,4.811297,4.896083,4.68573,4.948028,5.267624,4.795189,4.315388,4.022484,4.74714,4.310157,4.360918,4.353028,5.317222,5.283445,5.62199,5.417223,7.042249,11.006723,11.819636,10.304031,12.258133,11.350237,11.269752,12.083644,13.013311,12.463272,12.149651,11.828837,16.029476,15.514162,15.341191,15.5963,24.50721,30.706837,26.996342,30.316802,32.747107,28.445116,25.96183,21.259614,24.490916,24.203776,22.754033,19.325916,15.79536,,15.217215,17.842522,14.797387,,14.802287,15.447449,16.684089,22.706287,22.593255,
常用指标,资产负债率,40.100244,41.842873,42.16986,42.876417,41.796392,43.712405,34.292612,35.440345,34.007555,36.005223,38.245624,39.743577,32.932934,35.929926,34.590754,36.940301,32.983201,38.180985,37.990237,40.605104,36.875563,39.783739,38.30064,39.729709,38.608233,39.873895,38.899435,42.214178,41.681616,44.91903,44.12755,44.86314,41.798097,44.434529,45.053468,47.33665,50.798111,52.429155,53.822862,53.355866,55.987326,56.591985,55.77031,54.377003,53.108432,51.825984,50.938521,51.306494,48.680116,51.334191,,49.357261,52.061058,53.334146,,48.337663,53.891693,49.672184,50.939484,53.084744,65.48852
每股指标,基本每股收益,0.4342,1.73,1.31,0.79,0.4956,2.31,1.8,1.14,0.5018,2.38,1.67,1.19,0.71,3.63,3.01,2.64,0.59,2.21,1.47,0.86,0.35,1.53,1.18,0.5146,0.24,1.2,0.94,0.6,0.28,1.1,0.89,0.59,0.2841,1.04,0.81,0.55,0.27,0.28,0.1,0.0251,-0.0039,-0.3,-0.18,-0.0955,-0.03,0.1,0.09,0.08,0.06,0.39,0.35,0.3,0.14,0.71,,1.01,0.5,0.61,0.24,0.25,
每股指标,稀释每股收益,0.4342,1.73,1.31,0.79,0.4956,2.31,1.8,1.14,0.5018,2.38,1.67,1.19,0.71,3.63,3.01,2.64,,2.21,,0.86,,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.39,,,0.14,0.71,,,,,,,
