常用指标,每股净资产,17.896111,17.740849,18.037053,17.887913,17.725639,17.349472,17.301823,16.83592,16.862782,16.400666,15.725789,15.497465,15.444732,15.093033,14.62968,14.383003,14.250338,14.004225,13.756858,13.537908,13.446304,13.060547,12.560117,12.218615,12.339346,12.348272,11.67771,11.222948,11.089341,10.680368,10.457984,10.020066,10.147315,10.00572,9.525092,9.198807,8.936306,8.670032,8.446062,8.051667,7.948387,7.901619,7.476467,7.298691,7.071351,6.929976,6.322385,6.034202,5.963844,5.904658,5.673204,5.507614,5.514258,5.420875,4.977566,4.876094,4.872247,4.804736,4.551581,4.529222,4.465527,4.31713,4.055353,3.910718,4.049748,3.96123,3.163777,3.058501,3.400741,3.418214,2.477581,,,
常用指标,每股现金流,-3.388646,0.942143,-4.041524,-4.748615,-3.004426,0.768272,-4.731874,-4.555717,-2.434547,0.742407,-3.063865,-3.036105,-1.585679,0.027359,-2.636718,-2.828489,-2.063838,-0.782067,-3.620158,-3.996754,-2.097572,0.856841,-2.38033,-2.507921,-2.641998,0.366699,-2.363243,-2.458559,-2.366962,0.562486,-1.881031,-2.042975,-0.98193,2.642482,0.31292,-0.129048,-0.847253,1.837611,-0.711403,-0.963407,-0.867404,1.972895,-0.247873,-0.487294,-1.033956,0.272278,-1.047821,-1.083441,-0.246411,0.43093,-0.404389,-0.655674,-0.161459,0.824619,-0.123957,-0.309558,-0.175679,0.11549,-0.291366,-0.514871,-0.556289,1.044417,-0.173524,-0.278892,-0.188443,1.16211,0.02145,0.070163,-0.629274,0.211487,0.319537,,,
常用指标,净资产收益率(ROE),1.37,4.79,4.45,3.22,1.82,8.03,5.6,3.94,2.16,8.87,6.1,4.3,2.12,7.57,6.4,4.49,2.08,7.59,6.42,4.18,1.85,7.12,4.41,2.05,1.09,10.07,6.81,4.3,2.19,11.18,7.21,4.61,2.06,12.95,7.34,4.58,2.15,11.73,7.38,4.1,1.56,11.88,8.24,5.39,1.66,13.36,9.83,5.92,1.9,13.29,8.94,5.95,2.02,14.75,8.95,6.27,2.08,17.29,,8.56,,15.38,,,,13.12,,12.35,,,,,,
常用指标,总资产报酬率(ROA),0.576759,2.457912,1.970303,1.350167,0.689117,3.295935,2.352605,1.636165,0.799333,3.634676,2.442895,1.695442,0.800152,3.536062,2.577701,1.809833,0.861115,3.500708,2.564184,1.735032,0.79607,3.411637,2.236569,1.409373,0.532062,3.897213,2.62675,1.852042,0.754066,3.990379,2.81201,1.866924,0.765102,4.504012,2.570484,1.877022,0.760662,4.156951,2.702542,2.120252,0.751417,4.917329,2.830404,2.160996,0.824282,5.215108,3.104471,2.140033,0.712711,4.504198,2.940354,2.15062,0.750149,5.059524,2.904139,2.231028,0.779455,5.350781,3.59908,2.583806,0.791101,4.843497,2.837055,2.033858,0.851726,4.900118,2.478833,5.977661,2.381668,6.212461,5.497716,6.442815,4.316446,2.919623
常用指标,毛利率,10.159579,11.370912,11.040248,10.643745,11.550062,12.286136,11.536419,11.654659,11.896522,12.591172,11.261057,10.76193,11.629513,11.646119,11.182363,10.289943,11.657646,12.520563,11.57002,11.198805,11.886408,13.023763,12.483375,11.684779,12.088493,12.75953,11.821845,11.877563,12.46177,13.486532,13.17775,13.865916,12.596034,13.966801,13.407943,13.772367,13.358519,14.902056,13.046732,12.788022,13.739684,15.201284,13.512433,13.065988,13.731121,13.611007,12.91135,13.105537,12.317122,13.029229,12.222924,12.73508,13.011731,13.82766,12.521719,13.317714,13.268646,12.47313,11.862595,11.671305,11.562244,11.43208,10.184598,10.629629,11.385659,12.106241,8.907476,12.383763,9.848314,12.188054,12.868171,12.553849,12.764707,13.214518
常用指标,销售净利率,3.413169,2.845559,3.543284,3.817512,4.344294,3.931191,3.911808,4.064444,4.254277,3.983795,3.785126,3.963313,3.930073,3.435537,3.639236,3.70995,3.67678,3.42692,3.609698,3.613342,3.734656,3.083021,2.881814,2.614964,2.630136,3.896922,3.796492,3.978935,3.785588,4.134224,4.070945,4.13746,3.652744,4.415614,3.935356,4.108892,3.823463,3.988998,3.931541,3.91248,2.806748,3.902515,3.609931,3.706592,2.650067,3.753306,3.868819,3.656907,2.909692,3.56948,3.551699,3.801292,3.289176,3.863456,3.272459,3.782658,2.879344,3.993005,3.79955,4.064197,2.892418,3.454631,2.738147,3.086008,3.639971,3.340731,3.707145,4.248923,3.776947,4.198537,3.054135,3.186745,2.027063,0.92327
常用指标,期间费用率,6.033326,6.030131,5.588388,4.943247,6.333989,6.006203,6.139553,5.696817,6.384618,6.263524,5.862803,4.916538,6.157923,6.059198,5.94972,5.189487,6.45336,7.245109,6.698296,6.336356,7.142226,7.871012,7.955976,7.103195,8.467006,7.464998,7.370937,7.315491,8.263841,7.929528,7.859305,8.161286,8.144341,8.470801,8.127146,7.985145,8.294021,8.389735,7.442052,6.958108,7.923298,7.660789,6.847135,6.598382,8.170376,6.956575,6.282792,6.180298,7.227602,5.795614,5.579727,5.686891,7.482676,5.956748,5.817364,6.122533,7.324058,5.350462,5.004495,4.61979,5.987105,4.755182,4.209087,4.255662,5.091627,5.089336,4.856464,5.347377,5.461458,4.95272,6.25771,6.150866,8.074347,9.629623
常用指标,资产负债率,77.86743,76.827319,76.200548,75.891639,75.349694,74.825276,75.186547,74.813055,74.151834,72.740328,75.181571,74.912913,73.416613,71.80163,73.212071,73.417738,72.755271,71.861971,74.64083,74.298583,73.340366,72.564633,75.368671,75.07344,73.586413,73.546997,74.960872,75.28294,74.561562,75.045482,76.255748,76.683306,75.271195,75.778262,77.15126,77.257421,76.396502,76.672997,77.169993,77.123607,77.175166,76.805603,78.244936,79.114452,78.93925,79.029334,81.204228,81.459133,80.155221,79.623747,79.09932,79.2296,77.312212,77.607948,78.45162,77.886277,76.115251,77.184926,78.597046,77.503626,76.177236,75.882474,77.120144,76.485294,73.989852,73.706888,75.784874,74.564983,74.127065,65.51919,68.366046,84.816079,87.481805,89.125427
每股指标,基本每股收益,0.24,0.85,0.79,0.56,0.32,1.37,0.94,0.66,0.36,1.39,0.94,0.67,0.32,1.1,0.91,0.64,0.29,1.02,0.86,0.56,0.25,0.9,0.55,0.25,0.13,1.16,0.76,0.47,0.24,1.15,0.74,0.45,0.21,1.21,0.67,0.41,0.19,0.97,0.64,0.38,0.14,0.95,0.6,0.39,0.12,0.86,0.6,0.36,0.11,0.75,0.5,0.33,0.11,0.75,0.44,0.31,0.1,0.78,0.55,0.39,0.11,0.64,0.35,0.25,0.11,0.46,0.2,0.4,,0.33,0.22,,,
每股指标,稀释每股收益,0.24,0.85,0.79,0.56,0.32,1.37,0.94,0.66,0.36,1.39,0.94,0.67,0.32,1.1,0.91,0.64,0.29,1.02,0.86,0.56,0.25,0.9,0.55,0.25,0.13,1.16,0.76,0.47,0.24,1.15,0.74,0.45,0.21,1.21,0.67,0.41,0.19,0.97,0.64,0.38,0.14,0.95,0.6,0.39,0.12,0.86,0.6,0.36,0.11,0.75,0.5,0.33,0.11,0.75,0.44,0.31,0.1,0.78,0.55,0.39,0.11,0.64,0.35,0.25,0.11,0.46,0.2,0.4,,0.33,0.22,,,
