选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231
常用指标,归母净利润,697780082.97,3857923611.86,3535468570.41,2475566750.61,653304288.99,2905728684.03,2545010271.97,1809589445.46,561037985.01,7361892404.52,2590132339.63,1976018373.13,495351177.84,2324356092.2,1693101190.89,1519848967.71,355574576.71,3378410889.6,2399047215.98,1643175887.55,347573484.46,3902778775.35,2825124363.85,1368974364.44,317916471.89,3188144692.55,1877352423.8,1238880948.74,316343906.02,2529426468.61,1563681387.58,1081916886.52,295523140.67,2378726820.22,1444493831.26,983001211.23,286838396.38,1825199447.95,1069555716.91,709741024.33,215240055.79,1372301211.87,761185688.48,463807123.29,103404954.02,1142678484.61,724596498.69,506330773.81,201668480.66,1130921915.51,615966667.45,386253535.92,142673089.17,700155145.05,377997722.57,225809636.69,66967705.04,377983123.52,204238399.55,128907294.9,39185843.2,260294585.96,140770590.57,78450422.95,18528630.06,117187030.35,59977669.47,34024690.7,6310066.13,104126860.63,74434533.37,36727892.08,5836523.44,89846549.66,54995802.43,24556167.89,2779527.07,47727776.14,41911617.72
常用指标,营业总收入,6902346653.63,32743783343.8,22912542319.59,15181329651.13,6256129778.73,32180931827.17,22450081877.91,14866622569.81,6180916716.7,32218317636.77,22278484044.04,14633547280.64,6015629882.58,30565370012.64,21171868473.02,14087085840.97,5847968885.65,32835479336.85,21485105535.26,13505005733.89,5114399101.72,26465968181.1,16166204673.11,9838328853.62,3501562275.8,26149430652.42,16428235097.23,10806566370.89,4347918104.26,23665688106.22,15030729066.2,9814041352.48,3617652691.4,18844458053.78,11723294881.29,7464664934.38,2648612419.36,13329094010.82,7968634527.28,4949746889.51,1782728113.94,10077833438.49,5830194178.29,3468887211.13,1202598595.55,7331881449.46,4647473079.69,3042521916.96,1144820982.71,5410094042.8,3259172104.41,2031589599.46,788467237.58,3531214471.62,2192882979.01,1296870812.88,498029565.17,2205208207.08,1460699765.06,894260544.45,328634906.66,1516275445.16,957975121.68,570649139.52,212729003.42,835942072.07,518260863.69,299015862.0,129896906.78,632018390.77,444354759.21,264817613.74,79182563.64,405185173.71,257689679.09,139893683.98,50910017.09,445538267.0,293144590.5
常用指标,营业成本,6408967588.28,30092180267.03,20441398270.21,13272648542.15,5872689700.23,30034509485.68,20479553255.38,13262791211.99,5849133041.74,29058697666.07,19682357352.26,12639678879.61,5653548465.5,28808656031.31,19424258152.56,12627463461.27,5550713608.95,29561717851.11,19336098032.94,11947184367.94,4770751992.98,23700192030.78,14615868742.24,8605447370.85,3369359569.59,22996746203.46,14841856899.77,9650560173.11,4206843222.3,21222616479.48,13544083764.7,8657002668.63,3408142945.83,16919172999.6,10666539007.22,6677841591.33,2532178698.53,11905313751.65,7209873734.83,4390573419.2,1696852178.02,8884801956.74,5197526829.58,3100005740.53,1136952462.61,6412768155.44,4096125929.35,2626646337.19,987014824.77,4484001190.1,2692052219.44,1688737521.83,674123977.71,2924298493.48,1854666091.01,1097639440.64,443347074.46,1870266206.55,1234300793.67,758571468.59,295027420.5,1277038282.59,831345213.29,498652854.07,197571148.5,744993476.23,470083403.49,271604497.85,125166784.45,550471411.19,376083946.11,230949005.96,73814373.17,329253831.81,210652144.98,121020460.48,51339894.61,420441998.24,259384808.89
常用指标,净利润,711963200.07,3882257690.66,3667630737.35,2598685138.93,706851986.58,2919172272.03,2599179662.75,1863377131.18,586237198.91,7475267485.55,2706496803.38,2040259661.87,492961559.17,2261850253.32,1705346279.36,1543277888.54,344258099.6,3411546572.58,2410997739.66,1675411526.05,359601058.2,3935241656.29,2818686408.8,1370732897.65,309131986.37,3160858484.54,1830482376.44,1204662193.99,305420296.81,2594592680.34,1576141432.68,1088763872.17,296388605.42,2376786346.1,1443905470.23,979823725.39,276016025.53,1810152288.31,1065526240.29,710370933.78,214420096.46,1381123509.9,760141858.83,463316918.9,103488622.68,1144264528.4,725708437.43,506721565.91,201566864.57,1130138728.33,614952161.37,385472147.59,142047575.32,696651234.16,375189607.7,223868963.06,66046922.8,375560849.13,203338351.15,128675182.18,39139044.17,259631611.79,140506749.39,78357365.42,18482445.69,117109577.25,59900200.64,33947778.5,6229289.06,104038260.94,73816300.71,36369378.73,5653261.28,89872104.67,54820564.89,24410675.39,2715913.68,48750486.96,45760191.91
常用指标,扣非净利润,588773138.13,2729580707.49,2556444810.28,1795933411.7,503508968.09,2347399066.67,2261467748.56,1762237469.53,501290511.61,2961742139.01,2402367085.12,1754769829.96,398105107.61,1580552515.57,1583860680.57,1255639844.11,345713991.57,3103383711.14,2137713932.42,1439592047.22,311445134.94,2735061861.04,1736331079.79,1290258785.1,300408224.85,3016953888.25,1729521354.66,1138651748.03,286016593.97,2495121029.76,1623241371.03,1107484389.0,290656854.31,2340407357.44,1420420938.76,970581936.99,285066653.29,1719172124.08,1049517093.71,694253492.1,206961873.43,1350391817.72,747419669.33,453674808.67,98553311.01,1104845551.99,704260161.69,490568103.19,186481304.9,1114568260.74,605659701.73,378170390.26,136650379.89,685819391.22,366907022.5,213535689.51,61438313.05,366704384.83,202675746.14,126587667.66,37576817.37,253337502.41,137334347.69,76271786.99,16554010.39,105451689.12,57568827.22,32128894.72,6371654.66,97560392.67,75903732.15,38149551.32,,81504059.33,,,,35644107.43,34438801.83
常用指标,股东权益合计(净资产),39252999116.83,38474120163.7,39024882826.28,37880327273.4,37951463482.23,37174208830.61,36955082147.89,36599491527.96,36485087291.65,35884094399.0,33510329342.08,33052119177.92,31962425818.06,26218371759.33,25643985349.34,24888141952.5,24467144881.42,24170344508.14,23181883798.92,22039245139.48,21172796664.91,20203642110.1,18912582844.27,17387576470.03,16317624444.13,15976167711.66,14413519378.27,13853502356.2,13284572394.67,12903265673.43,11662128156.97,11137408913.58,10899564660.58,10593230012.49,9657021166.15,9178394866.75,8729063593.84,8425784635.28,7674448132.03,7293243089.16,6750180213.47,6566387356.9,5873845411.05,5577342664.83,5319499929.3,5211038302.83,5301483977.44,5072299999.7,4375446340.8,4173879476.23,3658693279.91,3429211866.04,2290329689.11,2147653060.5,1824863823.81,1672020488.91,1582445858.39,1514876245.33,1334119325.36,1251421734.4,1220621274.4,1174347808.24,1044380679.02,872068884.23,848659875.56,828277429.87,771090077.93,745137655.79,732449166.35,726219877.29,692621607.22,655174685.24,234873336.62,262628650.35,,,,143554200.46,146645593.02
常用指标,商誉,6615294.18,6615294.18,6615294.18,6615294.18,6615294.18,6615294.18,6615294.18,6615294.18,6615294.18,6615294.18,6615294.18,6615294.18,6615294.18,6615294.18,42685490.3,42685490.3,42685490.3,42685490.3,42685490.3,42685490.3,42685490.3,42685490.3,42685490.3,42685490.3,42685490.3,42685490.3,42685490.3,42685490.3,109745412.21,109745412.21,96540278.38,96540278.38,96540278.38,71083281.09,71083281.09,71083281.09,71083281.09,71083281.09,71083281.09,71083281.09,71083281.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,-805493681.31,3907798165.28,1563656132.5,639122979.11,-671695394.62,2710237609.3,-124915721.7,-507185620.71,-1306666360.66,4598778654.47,1325252238.48,262696745.71,-1339410329.62,1053587649.46,-883377679.16,-1727794646.76,-2473101850.64,1727560748.01,-1213296065.5,-871108797.99,-1327570256.4,4401533068.39,1267956746.02,-106927963.95,-1190517598.97,1600604287.7,-538236952.24,-870467092.88,-1728487212.91,955315978.17,-1666971869.53,-1096356837.0,-1286295160.14,914231360.01,-1141692905.71,-921403890.23,-1384225716.41,470737105.34,-793075284.84,-665740138.48,-718084575.94,200763824.86,-675595350.14,-557635269.36,-523948825.6,-17080921.46,-883339431.94,-940748926.6,-678592075.78,356475220.71,6610104.09,-78943868.54,-215180758.7,481913096.22,12888573.84,-144914052.08,-229913056.03,74219234.05,-167926349.0,-103397414.09,-99868660.24,123564361.27,-48166245.41,-24503888.67,-43348772.32,46401832.16,12743802.42,3281297.7,-12875271.93,2666718.48,-63868485.76,-60757771.72,-32617886.9,79575304.92,3688803.08,-21429591.76,-13087806.46,-29220660.19,23617279.26
常用指标,基本每股收益,0.21,1.18,1.09,0.76,0.2,0.9,0.78,0.56,0.17,2.31,0.82,0.63,0.17,0.79,0.57,0.51,0.12,1.15,0.81,0.56,0.12,1.34,0.97,0.47,0.11,1.1,0.64,0.42,0.11,0.87,0.54,0.37,0.1,0.82,0.5,0.34,0.1,0.63,0.37,0.25,0.07,0.48,0.27,0.16,0.04,1.01,0.63,0.44,0.18,1.0,0.55,0.34,0.13,0.63,0.34,0.2,0.06,0.68,0.37,0.23,0.14,0.96,0.52,0.29,0.13,0.88,0.9,0.5094,0.09,1.74,1.3,0.6956,0.11,1.71,,,,0.95,1.4
