选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231
常用指标,归母净利润,807880014.39,1200774988.79,1433828358.04,1013695731.07,681039664.29,3108028389.69,2845853393.01,1966193479.21,950193725.85,6771368105.86,5638024935.36,4516801945.96,2469661883.61,10753739698.99,9344206310.51,6400796911.62,2778109259.51,5101505720.38,3174215363.47,1944110646.68,909660987.95,1956303613.37,1657547762.73,1210067221.11,609077816.03,2115797560.69,1806217155.53,1268493924.12,594472441.69,1802420247.97,1522705479.86,1115432373.26,513402320.1,1569105683.37,1373535789.33,917372475.29,464938015.65,434076508.64,202993606.08,109297590.68,48633043.22,141047720.88,302208946.02,202689025.08,84841641.2,273199088.78,342622274.63,372926778.65,236807558.19,1056162798.42,961697999.45,894287666.97,542287853.38,1810320822.7,1917039299.22,1656205864.61,1016949060.71,2815416395.88,2504626929.15,1864152099.75,1012142375.38,2644370135.57,2571364454.94,1703969973.32,863391354.26,2229669145.33,1923881182.36,1301872275.77,740440704.93,2959364707.22,2669139761.4,1233183854.05,641611105.37,1286331803.66,810843974.52,590376909.77,279850153.83,1105892491.55,763486234.3,512043574.29,255817960.13,974893169.86,739799295.16,490737948.29,244951661.7,632440686.96,465036826.46,285806529.53,121298776.5,299559947.37,200340825.27,137766277.09,121298776.5,203101040.53,154064118.54,105064693.05,68729690.01,247932951.98,103106281.39,193257837.82,85159937.52,177668860.43,158680511.92,191489666.11
常用指标,营业总收入,8861144708.1,37154856324.57,27175304196.92,18053292756.93,9025556698.21,45290384448.09,33092937607.05,21569772715.58,10551745369.8,55522870893.68,40696536125.05,27559888517.49,14752226928.05,65183452996.11,48459751730.03,32693733288.63,15593568206.22,54170210466.8,29692372072.65,19226858353.13,9258755823.77,33756582333.29,23830837920.22,15584867987.98,7752874930.96,36007526834.78,24660381594.57,16932701502.82,8510309798.96,32271005488.06,23372372195.57,15255884143.28,7299417997.31,28655273710.62,21033249940.78,13632852658.66,6912554650.65,19610944279.51,12961442240.57,8583583938.05,4240694613.32,18658268402.61,14055145553.36,9280433936.17,4490170267.78,24390919514.78,18178576687.28,12252715839.82,6325748075.92,29500131501.66,22176604454.11,15275195170.11,7669885039.21,31228777275.21,23239421864.14,15684625072.29,8062315775.3,30372415725.93,22884339585.84,15078149606.84,7490459098.78,16942353235.94,15614827538.71,9034754491.11,3422656706.76,12337028774.2,8964993019.66,5773824057.48,2992586878.63,13254912707.67,9654875540.97,5294062308.3,2316242080.89,7802826918.69,5704881163.26,3693897519.32,1690578829.47,6977383419.58,4979565545.58,3243699808.73,1423048183.87,5639235766.15,4026428813.23,2595321546.88,1271340038.54,3778482929.47,2697507824.52,1707520059.98,785979278.04,2860417968.4,2130908671.76,1258528100.93,785979278.04,2118109523.54,1596142500.05,1017010301.2,626016269.9,1993644528.43,944525575.55,1273062744.29,484983183.23,1011678617.29,1089513989.21,1219219406.63
常用指标,营业成本,7926259359.94,34219787396.82,24727560191.51,16402192288.59,7904787734.89,40025261077.35,28742397735.74,18689414936.62,9216692235.6,44085568032.0,31203109258.5,20193345540.64,10648780572.89,47398966468.17,33788970648.59,22419015766.12,10958374291.08,44183602122.94,25153283653.91,16426353425.2,7889059943.15,30540236503.17,21509293120.67,13876403918.08,6873832067.28,31959449577.76,22095604370.64,15054378242.19,7559552782.39,29114661714.14,20849774906.27,13511688187.0,6454672164.42,26051810045.32,19018246687.61,12255716921.91,6126872197.65,18969590644.85,12688000816.24,8418031434.47,4174801333.92,18394031060.52,13620895459.49,8964672814.97,4347804285.65,24026282382.92,17753817116.28,11773341322.3,5987916239.03,27995002716.24,20693144080.29,13910186450.27,6842898484.02,28497305445.58,20325554618.37,13226736677.1,6560129572.5,26268509122.2,19205385112.98,12360368823.64,6015340367.09,12976826802.47,11915685639.29,6623772482.29,2249667569.14,9221863107.56,6382790239.39,4017221471.59,1971876912.24,9218924429.39,6035042909.67,3644600056.09,1507113615.53,5955637531.11,4457990134.84,2789072903.6,1244308863.25,5361559798.78,3859123864.88,2510601224.76,1113008484.73,4219340076.03,2913795060.59,1860998720.91,905882969.58,2867754040.64,2033347269.84,1317706573.36,618198179.78,2434201469.71,1866405936.51,1067858484.82,618198179.78,1818354570.36,1363930985.51,858151719.54,523398363.02,1731825501.97,796229023.76,1021890295.67,357652449.77,789653259.71,851812308.78,933687465.23
常用指标,净利润,972412982.78,1771998064.37,1929632512.81,1294604903.64,847232669.92,4090069964.34,3568808274.09,2389213501.43,1083065066.2,8431457924.35,6993488315.5,5495608844.64,3078506017.77,13268082624.93,11420043933.77,7904089050.09,3448202245.89,7104460898.9,3525565870.06,2143190275.71,1005583546.52,2201913184.13,1804647671.13,1335643040.77,669803770.32,2545540031.75,1928640599.07,1452765524.0,698056658.46,2149079102.76,1753840662.63,1278601219.61,597979075.05,1837668954.43,1541663801.56,1057531279.05,537627553.81,450951064.34,234136345.76,143341920.07,63165661.63,210623331.6,378205895.29,254601860.79,101055695.75,349995467.18,381435863.06,403135205.9,274277239.05,1273758623.47,1161847037.72,1046134062.6,620438584.32,1995158823.23,2086268666.36,1797790083.54,1108180896.95,3005110426.57,2695337674.15,1985698628.59,1086017742.72,2793610417.79,2705505121.56,1762580844.53,879642304.96,2296007136.84,1969589890.96,1338532293.18,776735985.9,2985452559.81,2705518949.81,1236989378.97,650926015.02,1336798446.83,835240311.09,610577808.88,299147700.29,1151584489.22,785795464.28,521563686.7,264169118.19,967355703.51,737189749.46,490737948.29,244951661.7,632440686.96,465036826.46,285806529.53,121298776.5,299559947.37,200340825.27,137766277.09,121298776.5,203101040.53,154064118.54,105064693.05,68729690.01,247932951.98,103106281.39,193257837.82,85159937.52,177668860.43,158680511.92,191489666.11
常用指标,扣非净利润,646284123.11,1298887081.6,1452448362.94,1026593681.3,725223028.17,3015401269.31,2762577077.83,1879745207.42,896365207.97,6817316299.45,5672233732.97,4547021048.77,2491853282.85,9334696338.63,8278988187.96,5672870118.62,2439002583.66,4061118076.76,3146768391.5,1933024753.97,913081364.86,1667750670.53,1599001849.87,1061690529.49,526297997.02,1710126895.16,1817401691.43,1280255649.14,596071804.61,1739999938.32,1543661386.7,1126852298.73,519040964.39,1571567306.98,1311217871.06,888822881.85,476170159.48,418023688.16,182771877.45,112008876.08,47043862.36,123819491.25,308821811.06,202911319.75,85724746.91,255500625.3,330751907.04,365973312.55,228949911.91,1016529012.38,949086028.74,884552211.55,536518799.4,1794043818.7,1922451275.46,1655407047.07,1017230669.52,2821251858.71,2510359444.64,1874073221.19,1015212184.1,2641683825.09,2576117646.35,1703230330.29,862175301.16,2174605713.1,1904181822.44,1281394746.12,900895046.51,3502327663.53,2674750450.09,1235763697.78,477019769.07,1295098294.43,814246236.15,593791173.23,280439877.28,973924097.35,759535160.86,508848300.12,256055051.6,975586046.02,740652093.19,491463815.49,245112842.16,627649149.2,469211932.16,285539879.95,121095325.04,294364893.74,190090770.5,128929514.81,120301255.16,204023941.1,154208271.17,105061806.14,,239545253.67,101779614.63,190174389.9,85159900.0,,,
常用指标,股东权益合计(净资产),48045384340.76,46691746599.89,47738121400.76,47572550000.43,48093705160.77,46872902947.12,47859262585.08,51156354804.78,49652439122.95,48243078866.3,47558431113.22,46819747146.69,46566442933.92,43253340038.76,32166141219.5,32617432281.83,28898093265.57,34493459067.87,25442880629.61,24293728205.7,22974521496.62,21739634197.99,25026313129.79,24300643805.61,23879058008.13,26870722939.41,23769679453.59,24319608677.96,24356866295.51,23412908245.56,23379101332.89,22748150166.71,21952751793.57,21193067601.56,21316018571.54,20683183856.41,20061715844.33,19381502974.31,19600740277.92,19418838752.65,19200661400.71,18984822594.18,19561758319.19,19277664208.67,19002934896.78,18707862726.08,19415695825.55,19420024963.64,19198417047.11,18816771424.15,19698623338.65,19498923431.95,18686998478.38,17603330859.62,18804553862.8,18461768566.34,18048044398.25,16533451570.5,17166732267.36,17734813063.98,16467749383.66,14092103111.13,15421388658.62,14189416425.66,12495527214.63,11316398306.0,11417120965.9,10614085538.93,11387501109.76,9808030898.66,8851930832.29,7377078761.45,7062257880.42,6913556889.21,5925042809.88,5584781807.67,5310602889.04,5806257820.71,5184216288.42,4919984510.84,5147389942.33,4883220824.14,4596813527.7,4310361726.53,4047575439.94,4045023778.24,3811999055.74,3632768758.81,3629861005.78,3466312229.28,3347985431.19,3282410883.01,3088719131.27,3094212981.91,3036443589.75,2987444164.26,3031910000.0,2963179471.21,2817852800.62,2795546519.23,865291307.29,780131369.77,514994720.44,511286586.52
常用指标,商誉,707407141.27,707407141.27,707407141.27,707407141.27,707407141.27,707407141.27,716700154.03,716700154.03,716700154.03,716700154.03,766259626.96,766259626.96,766259626.96,766259626.96,592980585.78,592980585.78,592980585.78,885788413.97,794033485.78,794033485.78,794033485.78,794033485.78,943930371.78,943930371.78,943930371.78,943930371.78,1123854179.07,1123854179.07,1123854179.07,1123854179.07,1327354837.28,1327354837.28,1327354837.28,1327354837.28,1477169343.05,1477169343.05,1477169343.05,1477169343.05,1577726233.43,1577726233.43,1577726233.43,1577726233.43,1577726233.43,1577726233.43,1577726233.43,1577726233.43,1577726233.43,1577726233.43,1577726233.43,1577726233.43,1577726233.43,1577726233.43,1577726233.43,1577726233.43,1577726233.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,548861080.51,5896883637.23,4443680534.1,3327286857.61,1885572623.47,3587701885.45,2573581956.0,1860023858.48,-1172293695.2,13697263186.81,8914869430.64,4467150795.49,4637585739.43,16915313819.38,12000735251.09,8072927887.97,3835601774.93,14972296496.04,6942272311.56,3845358277.96,919618550.24,5241688523.58,3368647527.26,1383201818.1,1787601684.45,7589420134.91,5037524530.61,3639446012.72,1428426912.88,7155933616.08,5099069280.26,3744448103.93,1968763979.15,5434718237.12,2401540039.29,1070722343.93,382433997.14,2622468054.28,1037259488.96,519649431.16,552932216.28,944397444.56,1366650910.2,-563367799.43,-816046446.93,934449664.14,1327931341.22,1544687881.26,446588454.91,2487998294.84,2447735460.03,1564762480.25,288420165.31,2719166077.49,1585742364.95,1406142648.27,600090878.29,3881935382.36,1794263361.2,2278362763.14,1520913765.38,3363059504.58,2664345742.67,1297955804.91,645007945.77,3055444922.17,3011788929.36,2119321005.55,655548857.46,3128159014.94,2667157772.99,1546188007.57,720291128.83,2082788813.13,1573386896.1,939259574.47,156377992.33,1021038327.12,662290413.26,384016752.17,-217257918.45,1236828284.48,736794701.7,402644715.99,245275879.18,769235955.86,549443059.56,477801350.09,266980384.88,747453654.24,438739431.26,291881974.9,-158210453.69,313698855.64,,145817641.71,,280000107.06,200409170.2,316003365.11,181756086.32,,,
常用指标,基本每股收益,0.1423,0.2115,0.2526,0.1786,0.12,0.5475,0.5013,0.3463,0.1674,1.2282,1.0314,0.8425,0.4747,2.0948,1.8203,1.2469,0.5412,0.9938,0.7748,0.4746,0.2221,0.4775,0.4046,0.2954,0.1487,0.5165,0.5732,0.4025,0.1886,0.572,0.4832,0.354,0.1629,0.4979,0.4359,0.2911,0.1475,0.1377,0.0644,0.0347,0.0154,0.0448,0.0959,0.0643,0.0269,0.0867,0.1087,0.1183,0.0751,0.3352,0.3052,0.2838,0.1721,0.5745,0.6084,0.5256,0.3227,0.8934,0.7948,0.5916,0.3212,0.8392,0.816,0.5407,0.274,0.7076,0.7937,0.5371,0.381,1.4395,1.1011,1.0175,0.39,0.53,0.669,0.49,0.23,0.46,0.6299,0.4225,0.21,0.91,,0.4,,0.78,,0.35,,0.37,,,,0.25,0.19,0.13,,0.32,0.128,0.303,,,,
