选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20191231,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20151231,20141231,20131231,20130930,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20091231,20081231,20071231
常用指标,归母净利润,-1350127115.87,-6881512301.12,-3920337446.24,-2908808608.69,-1389713611.93,98927562.18,1214955566.32,1200081350.66,1175724471.33,7440477243.96,6354264293.5,3842860309.88,1658032536.28,2938617906.61,1675963797.86,905088154.84,401113765.59,1141409888.21,721251975.66,565182249.08,241074650.71,1041561740.41,754387302.12,1380813203.39,94609749.66,273690672.11,287762882.38,204924982.0,119498722.7,254206495.69,209962170.91,179720177.63,144963218.27,1397948325.72,789015395.1,737655731.5,448587145.37,,-970978592.3,-385368400.0,-369776202.84,-83486518.98,28320898.98,28320898.98,773972831.7,362647686.5,791313021.36,555965965.76,205725751.09,122664159.44,260714643.06,-1916310.77
常用指标,营业总收入,12247625530.56,65491869060.27,47986042016.95,31831278400.42,13842855175.6,92471327231.09,71770237652.2,47251388310.64,23083671879.45,118681778521.12,85096642123.23,53624429931.44,23152747408.12,82676076089.67,52771724353.12,33407490539.38,14681280678.68,40569618325.47,24273768345.1,15725530818.75,7875545922.5,33659554248.26,24089510094.75,29489576245.11,6291088939.81,24508770859.73,20211413732.89,13615255095.0,5746063610.31,28244146161.44,19227695827.12,13066616986.33,5349914512.89,21678772974.46,16316209793.54,12346513464.26,7633615320.79,5065000000.0,4715699283.91,3685890700.0,2566502893.38,1113826859.0,7985691955.25,7985691955.25,4805809094.26,2166913267.0,4695765896.4,3538360301.8,1295562446.81,1601070195.22,2210199972.58,139574624.81
常用指标,营业成本,13474592848.06,72702494475.62,52666124216.14,35436091133.97,15877087896.73,92394347937.51,70275172630.59,46353194734.31,22784336738.38,109215460822.06,76256883426.7,47792047109.94,21736578811.38,79300693562.76,50607986388.99,32182893667.09,14607069019.91,39056737414.83,23507655925.46,15177086442.65,7686782726.38,32110500551.0,23062110044.74,27552117749.21,6166076523.99,23892517962.52,19921581110.49,13466152699.0,5650770769.62,28121547523.71,19096212043.54,12960392755.24,5248111955.62,20072613267.84,15341890764.55,11511640681.14,7166416684.73,,5848233028.95,4117872500.0,2960258629.61,1209564508.0,7930461996.75,7930461996.75,3895559602.1,1730405791.0,3682185365.7,2829910659.54,1032241553.48,1480642186.88,1949007166.39,141717421.58
常用指标,净利润,-1387971287.86,-6896723185.01,-3937760857.49,-2965380054.53,-1454247783.78,150632939.58,1235959360.49,1200081350.66,1175724471.33,7440477243.96,6354264293.5,3842860309.88,1658032536.28,2938617906.61,1675963797.86,905088154.84,401113765.59,1141360186.72,721202274.17,565132547.59,241074462.27,1042526733.73,755352157.99,1396521051.83,117094361.1,274635362.1,315975032.58,205537968.0,132776358.55,279128792.06,227041474.12,206574916.84,167150587.27,1528404905.85,878478967.5,794090156.55,492215767.67,,-1020281941.08,-407763700.0,-385852671.43,-90612510.28,50090769.1,50090769.1,825989640.16,399623372.0,890718236.86,620246958.26,229441183.54,127939080.01,260714643.06,-1916310.77
常用指标,扣非净利润,-1413947329.24,-7681186845.82,-4543235994.43,-3175438391.79,-1866352643.28,-932295556.81,476423305.18,217446481.95,191297099.19,6904037844.98,6046849652.04,3535955472.15,1221362747.52,2645507942.57,1515744871.22,802996788.83,300393273.41,530590375.57,292853809.26,201153797.35,,910674794.9,556304800.0,1132349547.75,,242840920.36,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,股东权益合计(净资产),28634601604.94,26896944561.57,29905025507.46,30882590423.69,32471799388.41,33921046136.25,35480453938.17,33414835263.53,35574087168.61,34360187879.77,33203759908.26,30966211172.97,28396149383.12,26693731719.34,25440899079.35,24396161439.2,23826577257.56,13557160080.55,13210646250.53,13047092868.13,,12514143569.17,,9054274776.04,10432927979.26,7574277249.61,9235102030.03,9122365018.19,7940635286.88,7807858928.42,7277228452.09,6924114894.81,6884690565.24,6717539977.97,4988887270.3,4017793854.71,2834441857.68,2570000000.0,2200751150.55,2818918179.83,2840829226.41,3136169387.56,3226681897.84,3753079155.8,3989358668.91,3046490659.67,2652761698.1,1963681970.2,1535457013.51,972875429.97,824696061.31,79589886.83
常用指标,商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45645832.0,45645832.0,45645832.0,45645832.0,48640045.3,46792134.07,46792134.07,,
常用指标,经营现金流量净额,-831730577.66,2000400259.68,-1341418982.62,-3812296112.09,-2619611797.98,7867032230.32,-364680394.61,-1619447739.22,1172467883.59,24816373953.97,11103131362.39,5571713504.76,-289686624.15,4084199202.27,2261383126.27,2230363338.75,295462950.93,3228747055.23,-717569554.48,383741312.74,222080537.22,2507869073.9,1210095500.46,2464231635.34,187566883.13,2048993866.5,1835349975.28,912534325.82,681576172.71,4068443421.17,735627439.29,397758307.92,278606972.99,1387067324.03,1272162043.89,395962368.23,868161178.56,773000000.0,1511614309.02,1085365400.0,572410473.8,453328647.9,119825315.29,119825315.29,105127554.71,-157925296.19,577825425.12,367574521.59,147552771.7,118188369.29,-147201706.81,24773803.04
常用指标,基本每股收益,-0.13,-0.69,-0.39,-0.29,-0.14,0.01,0.12,0.12,0.12,0.74,0.64,0.38,0.17,0.3,0.17,0.09,0.04,0.14,0.09,0.07,,0.18,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
