每股指标,摊薄每股收益_最新股数,0.071946,0.386488,0.294011,0.179356,0.055263,0.360324,0.27429,0.17447,0.080583,0.256477,0.168175,0.10062,0.064353,0.202502,0.164459,0.088478,0.030912,0.314121,0.22209,0.105282,0.018674,0.223396,0.161569,0.092468,0.158769,0.082263,0.063957,0.018813,0.115397,0.05529,0.156557,0.091361,0.046032,0.262165,0.189708,0.071754,0.099981,0.02674,0.053204,0.03717,0.052722,0.009394,0.09633,0.039492,0.11458,0.094139,0.016543,-0.06633,0.153829,0.059534,0.047224,0.016982,-0.010592,-0.006753,0.008826,-0.007818,-0.007933
每股指标,摊薄每股净资产_期末股数,5.175403,5.032533,5.026019,5.022534,4.874531,4.839951,4.754659,4.639669,4.623708,4.517126,4.422262,4.358687,4.49797,4.425622,,4.042697,3.977824,3.9491,3.839304,3.706002,3.648036,3.631209,3.619419,7.247299,6.891765,6.617047,6.295409,6.053087,6.012565,5.850423,5.677382,5.579905,5.279484,5.207427,4.946676,4.39361,3.924458,3.46034,3.280366,3.103037,2.954324,2.414135,2.80113,2.200466,2.415136,1.974128,1.913867,1.579985,1.893695,1.409605,1.159395,1.032224,0.960811,0.986955,1.015353,0.969441,0.941335
每股指标,调整每股净资产_期末股数,5.044762,4.899581,4.904646,4.900146,4.753446,4.717229,4.639704,4.525571,4.51131,4.391549,4.268778,4.197494,4.338526,4.28089,,3.9036,3.84582,3.819873,3.716294,3.589315,3.512112,3.496577,3.521494,6.890011,6.487565,6.224821,5.862042,5.698243,5.672033,5.547057,5.37013,5.296506,4.998419,4.920719,4.726892,4.173152,3.67373,3.159452,2.978426,2.827461,2.47313,2.206855,2.545178,1.995478,2.209514,1.709695,1.649444,1.399586,1.871388,1.383477,1.131648,0.995279,0.921881,0.942082,0.967598,0.895793,0.681487
每股指标,每股净资产_最新股数,5.175403,5.032533,5.026019,5.022534,4.874531,4.839951,4.754659,4.639669,4.623708,4.517126,4.422262,4.358687,4.49797,4.425622,3.716826,3.638426,3.580041,3.55419,3.455373,3.335401,3.283232,3.268087,3.257476,1.723442,1.638895,1.573565,1.497078,1.439453,1.429817,1.391259,1.350109,1.326928,1.255486,1.238351,1.176343,1.044821,0.933255,0.822885,0.780087,0.737917,0.702552,0.574093,0.666122,0.523281,0.574331,0.469457,0.455126,0.375728,0.45033,0.33521,0.275709,0.245467,0.228485,0.234702,0.241455,0.230537,0.079209
每股指标,每股经营现金流,-0.758541,0.270037,-0.380933,-0.140092,-0.243903,0.151364,-0.58736,-0.840425,-1.079306,-0.243363,-2.037313,-1.453371,-0.836755,0.26855,,-0.874174,-1.037811,0.219253,-1.867858,-0.402538,-0.461191,0.995646,-0.942369,0.582043,0.635671,0.149595,-2.765528,1.291733,-1.285378,2.037814,-3.238431,-2.060564,-4.042884,0.36516,,1.34728,3.530214,1.054242,-0.599145,2.02075,-2.738842,,-0.525834,,3.557449,,-0.487306,,2.267231,,1.518257,,0.148771,,,,
每股指标,每股现金流量净额,0.204007,0.124838,0.041263,-0.407789,-0.253601,0.732385,-0.114394,-0.548697,-0.18461,-0.01274,-0.970942,-0.679914,-0.730969,-0.061631,,-0.198427,-0.370015,0.254655,-0.421478,-0.00179,-0.774909,0.953289,0.544277,-0.022511,2.176375,1.482593,-0.840401,0.474998,-1.933315,-0.840782,-3.15378,-1.327144,-2.486628,5.175577,,2.121933,3.373604,0.405565,-0.041421,-1.405333,-3.120584,,-0.586665,,3.361876,,-0.049412,,2.020955,,1.467732,,0.136718,,,,
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,0.688939,0.595594,0.726984,0.613375,0.596651,0.54018,0.625488,0.525731,0.531916,0.451394,0.44209,0.374535,0.523268,0.459291,,0.426596,0.400182,0.365835,0.290986,0.222034,0.163645,0.146053,0.203831,4.462705,4.063217,3.976584,3.694157,3.548464,3.46935,3.359685,3.12718,3.045861,2.862887,2.661672,2.719172,2.219421,1.897416,1.71443,1.601984,1.447551,1.503499,0.961723,1.34663,0.861481,1.012559,0.752562,0.683652,0.335194,0.609228,0.366043,0.115833,0.028379,-0.043033,-0.016889,0.011508,-0.033827,-0.067904
每股指标,每股资本公积金,2.481385,2.483241,2.483241,2.483241,2.483241,2.483241,2.483108,2.483108,2.483108,2.483108,2.483108,2.483108,2.483108,2.483108,,2.110399,2.110399,2.110399,2.110399,2.110277,2.110277,2.110277,2.111195,0.015823,0.015823,0.015823,0.015823,0.015823,0.015823,8e-06,8e-06,8e-06,8e-06,8e-06,0.333009,0.278925,8e-06,-0.02358,-0.091107,-0.044704,-0.05635,-0.01385,-0.011762,-0.030073,0.007326,-3e-06,-0.017545,-0.00297,0.036706,8e-06,8e-06,8e-06,8e-06,8e-06,8e-06,8e-06,2.3e-05
