选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231
常用指标,归母净利润,1180575734.31,3240259465.09,3114740426.82,2050956595.32,1049755960.4,3556055831.7,3451768879.59,2049880847.74,899476291.54,3358871535.71,3181255516.74,1712374307.79,781064898.92,2524230840.5,2357058533.06,1291272406.18,610600966.52,2323343957.31,2003497304.1,1115786053.99,484020052.47,1723805335.72,1546035447.78,676130356.04,79363352.25,1378920970.4,1230886017.1,695017837.89,298514151.41,1008937348.3,894833687.5,509065718.49,216567965.05,742514537.35,632692914.06,362033117.46,155627709.46,556990786.78,468453150.85,272752538.33,118643331.06,428043981.61,358403839.16,202062583.01,87753394.27,309186277.78,254927488.32,144087556.05,65581458.68,223495554.1,182046759.55,101960562.05,48723925.99,182546813.4,148085097.56,91588952.93,47590925.42,171927760.85,134369600.39,79832904.7,36420625.02,120309791.94,88027511.19,52304448.24,26303995.16,92489402.18,72287479.01,42879476.88,16973379.1,61366555.59,49140328.34,38979516.83,14591521.65
常用指标,营业总收入,6396494547.19,22352604724.87,17483858533.8,11507127175.61,6026140250.98,20982894148.5,16301500342.75,10545229547.24,5196134001.26,20367156738.96,16047172893.34,10251764472.11,5020539960.94,16109946687.31,13051536030.32,8107390597.91,4168634167.01,15000809438.22,11596309877.11,7347954630.06,3511190964.34,11912409984.58,8565499836.12,4163962099.79,1641531790.9,9990103976.04,7731938570.8,4748911757.73,2244509965.1,8008573954.58,6124276323.24,3779813361.42,1746635512.33,5962845559.96,4382404124.76,2590057396.31,1197462613.44,4000401671.18,3082767208.89,1919660615.12,915094225.02,3165580471.34,2441812172.68,1454107192.97,651965444.15,2402047616.93,1838352650.45,1116223215.47,519346097.93,1984967287.31,1507624857.27,901272535.21,413376683.19,1640130450.79,1219477299.55,742695520.38,354554855.84,1310624472.34,966750963.5,583661336.31,260603620.94,864877450.64,629510217.63,370263407.58,175417350.49,606450103.45,447210272.0,266506809.34,126161630.65,439120734.94,327868342.65,314903815.86,191188834.9
常用指标,营业成本,4825670718.98,17711126106.58,13272280873.59,8759834639.24,4570692763.37,16628942161.66,12268216804.7,8156999586.73,4021509579.51,15113233328.74,11753905506.99,7733935528.09,3896380425.67,12152478396.38,9568974876.07,6135202349.7,3247645622.73,10986823332.93,8450727413.55,5557080805.94,2744101174.87,8610758696.09,6401438846.79,3364908327.46,1600219084.91,7668148425.67,5921822102.56,3694550476.65,1838053216.47,6297750118.79,4756725437.1,2996234775.36,1430354565.49,4920151427.04,3486090704.25,2098383338.08,999302844.58,3321567922.31,2482501645.8,1570003586.97,755502455.84,2574795737.3,1953166255.2,1176124760.05,533481650.85,1989314455.94,1489089441.51,920281247.47,428848680.31,1664552753.44,1248205374.24,761135240.3,346596081.85,1387725462.4,1028369278.25,625537199.94,288058012.37,1068350274.35,777018084.74,469773033.17,209178331.03,694959344.86,505009519.06,298484761.23,140829147.01,483040912.85,353150129.68,210952495.29,105483695.52,366607101.4,268330677.0,269968697.83,173295744.71
常用指标,净利润,1314676256.76,3473219216.75,3367140980.96,2219670514.33,1166518961.07,3736129681.96,3668206516.88,2208703867.06,972413908.0,3655995540.9,3520473643.86,1934985793.64,900704891.65,2688996536.73,2573101878.69,1427131493.44,692936653.68,2469903207.06,2171719869.4,1233114104.16,543798020.74,1877168828.81,1680558499.25,704989003.94,67028528.13,1431158624.13,1305120133.09,731087164.89,313452034.52,1065849133.9,953371582.14,547239902.59,236497319.74,792760954.91,694379016.25,391677189.39,162012124.3,566635061.77,478459481.95,280742925.64,125832551.4,436581549.16,372635827.25,210672610.07,89442901.98,312884119.69,257920385.74,143914318.54,63779846.17,219316050.12,180973519.74,101885981.07,48487665.66,182071286.03,149790112.07,93492524.59,48130449.53,171693408.03,135152621.2,79774153.93,37133469.49,124162211.44,90395180.97,53423007.81,26300992.11,89913721.97,70771859.14,42339430.1,16166971.27,59676532.4,47816521.2,35823836.08,13255137.85
常用指标,扣非净利润,1175796408.9,3140712845.49,3119440180.4,2039905663.09,1060021212.23,3098546707.48,3113078191.65,1784671701.31,842752224.61,3513774019.28,3105095076.52,1758699139.64,752203761.85,2918775821.59,2503571997.15,1382267221.3,623048302.79,2782711994.99,2175091708.86,1227019807.27,508633757.81,2130906884.14,1580997036.05,579010133.5,25807963.39,1429015885.48,1235225907.58,695042047.19,271738211.95,1079139140.89,920142000.7,526817941.96,208785121.58,775695700.13,656578409.61,364581082.29,150917717.69,546758936.48,472818725.78,271463616.78,120461136.68,459991801.07,371409524.47,208689655.79,90208387.29,315979627.2,257893225.2,143723012.32,67381337.13,236194181.86,192414873.16,105350403.25,49064029.72,187660987.74,151728132.41,91477598.8,47352899.25,173915749.83,134913409.0,80523499.4,36972579.12,114066029.92,83535490.58,48350837.77,22271147.04,91811020.91,71402935.83,41994933.7,,61067880.83,,39640127.1,11455418.53
常用指标,股东权益合计(净资产),24611937366.0,23398362225.74,23821957146.58,23034651183.52,23067207204.67,21812012997.72,21538560424.64,20580916113.66,20923724633.05,20024761539.92,19815655244.29,18505193163.67,18602354830.1,17615469369.13,17164281468.05,13139817070.17,12849942035.55,12224067097.77,11918477211.16,10925320476.9,11139323035.7,10652175673.29,10217466283.0,7663641008.35,7122941268.96,7022731424.94,6806153914.66,6299545228.34,6295415814.17,5970549520.81,5849692056.54,5239902640.61,5703928342.94,5472047112.75,3662337907.31,3300027858.92,3148181008.74,3208986469.97,2769660858.75,2836518540.06,2624744973.97,2499205040.89,2441535265.77,2241715149.1,2196658901.93,2061309930.43,2027491568.25,1882734757.32,1809540411.12,1738790940.96,1697788778.65,1593193190.98,1652096826.57,1568889014.57,1533907365.6,1454759303.11,1473925399.93,1413283705.23,1373104892.9,1315189575.63,1321419975.51,1308593206.02,1270812243.94,1233278257.64,1260181241.94,1233880249.83,337661887.01,304329457.97,,261990027.87,,230831329.2,149984155.9
常用指标,商誉,9436601388.9,9486489147.12,8790690882.26,8722433984.85,8495610114.8,8447679338.1,8716742506.98,7748866826.4,6563500605.16,6532827966.38,5900913032.2,5946632186.08,5884992972.4,5458096171.65,4715260553.43,4710366361.64,4634277839.38,4317315579.68,4125659708.23,3963119902.32,3872573407.2,3878198296.4,4126139602.21,2701634756.56,2671136887.82,2637990713.23,2442182808.25,2440160780.5,2123793409.4,2061633001.87,2165181243.22,2103146669.14,2102687433.4,2122036350.18,2123682398.51,1016306124.29,912812189.75,447753765.33,447753765.31,447753765.33,447753765.31,447753765.33,292171083.99,280869129.15,249011357.45,249011357.45,251144193.99,251294844.62,251294844.62,251294844.62,221982337.51,221982337.51,221982337.51,219698850.34,219698850.34,219698850.34,218897679.14,130235227.04,131059529.48,128493218.23,98362992.69,98362992.69,14527341.98,7326461.25,4595503.59,4595503.59,4595503.59,4595503.59,,4595503.59,,,
常用指标,经营现金流量净额,1708202556.08,5972727509.04,5078358713.04,3402066561.83,1820785553.45,4881686201.15,4298762594.82,2843399691.04,1290939304.47,5871890091.49,5574372857.5,3369176239.01,1653223002.26,4490674811.38,4002306092.82,2315557961.27,1033576295.45,4084103958.4,3245914647.33,1912056146.2,741642735.42,3343611325.29,2553014848.36,669779801.24,-9928507.81,2078432734.81,1853175333.63,997424890.5,431432818.4,1399870398.14,1230588579.99,778362287.38,294833290.93,1330404512.3,759349653.9,418510290.92,159027657.84,774961322.32,541981426.6,320431790.13,136004171.0,522168231.46,439971502.05,213083899.64,121609046.22,453683706.13,414978348.85,186972197.9,90793737.92,412651458.69,341202409.03,171553958.53,65505018.83,301818986.69,222200810.64,110792401.89,51693263.4,257108449.97,168054104.46,80944262.93,57271653.2,239966170.72,150121710.17,65236864.08,56567239.66,169137874.31,138838661.78,71018213.19,34742383.96,121174149.93,83903707.67,92187299.68,36904489.32
常用指标,基本每股收益,0.1274,0.3496,0.337,0.2219,0.1136,0.3847,0.3746,0.2224,0.0976,0.3644,0.3453,0.1836,0.0845,0.279,0.3371,0.1426,0.088,0.3336,0.3729,0.2069,0.0903,0.3263,0.3809,0.1285,0.0198,0.3432,0.4004,0.1738,0.097,0.3265,0.3803,0.1661,0.091,0.3231,0.4165,0.1566,0.1026,0.369,0.4696,0.1815,0.12,0.44,0.3645,0.2057,0.09,0.32,0.26,0.1477,0.1,0.3442,0.28,0.1603,0.11,0.43,0.35,0.21,0.11,0.4,0.31,0.19,0.09,0.28,0.21,0.2,0.1,0.44,0.72,0.43,,0.61,,0.41,0.16
常用指标,每股净资产,2.471207,2.356325,2.405657,2.324141,2.341564,2.220923,2.187521,2.083849,2.10986,2.021334,2.005054,1.872043,2.439618,2.323056,2.262363,2.265953,2.194132,2.09203,2.037747,1.872358,2.49438,2.390837,2.304983,1.801373,2.156211,2.128613,2.080728,1.929251,2.507632,2.388546,2.3448,2.105135,3.43881,3.288866,2.217373,2.026392,2.920122,2.752737,2.614904,2.690365,2.557213,2.430503,2.370923,2.18633,3.243238,3.094094,2.991734,2.783121,4.02347,3.850777,3.746465,3.555886,3.675849,3.508958,3.421702,3.280792,3.321359,3.201295,3.103189,4.749703,4.808475,4.782783,4.661876,4.532601,9.249226,9.052192,3.088707,2.794627,,2.365832,,1.753105,2.056315
常用指标,每股现金流,0.183177,0.640479,0.544572,0.364817,0.195216,0.523392,0.460893,0.304856,0.138387,0.629463,0.597569,0.361173,0.230365,0.625744,0.557694,0.427128,0.191186,0.755461,0.600416,0.353722,0.179944,0.811257,0.619435,0.165625,-0.003205,0.670935,0.59822,0.321916,0.181017,0.587346,0.51632,0.326501,0.185525,0.83885,0.49906,0.275205,0.157156,0.668202,0.536723,0.318147,0.137929,0.529818,0.446667,0.216894,0.185726,0.693376,0.634936,0.286769,0.209582,0.953784,0.78864,0.396522,0.151405,0.706505,0.520132,0.259345,0.121004,0.601845,0.393385,0.303162,0.2145,0.898749,0.562253,0.244332,0.423724,1.26695,1.388386,0.710182,,1.211741,,0.921872,0.738089
常用指标,净资产收益率(ROE),5.25,14.97,14.32,9.46,4.93,17.89,17.37,10.47,4.67,18.88,17.84,9.81,4.57,19.16,19.47,10.88,5.27,20.58,18.87,10.67,4.79,21.48,21.85,9.84,1.19,22.51,20.14,11.66,5.11,18.55,16.53,9.3,4.07,21.74,20.87,12.19,5.19,21.15,18.71,10.68,4.79,19.66,16.35,9.56,4.15,17.39,14.57,7.95,3.83,14.02,11.19,6.42,3.14,12.79,10.45,6.52,3.42,13.2,10.39,6.23,2.82,9.74,,4.29,2.13,21.52,,16.62,,29.8,,28.84,15.28
常用指标,总资产报酬率(ROA),4.453029,13.427042,12.282929,8.171842,4.344452,15.28908,14.351019,8.987264,4.121946,16.720877,15.734522,9.119052,4.301068,14.506952,13.763399,8.196141,4.228375,17.718392,15.513605,8.885277,4.40517,17.77743,14.935416,6.8325,0.88535,17.741471,16.556489,9.513524,4.411851,15.154634,13.360035,7.864258,3.687294,15.364229,15.963529,10.149038,4.536486,18.806904,16.767001,9.770686,4.798252,18.94824,16.829508,10.14323,4.450674,17.436843,14.870542,8.911214,4.028456,15.193354,12.182222,7.025555,3.391562,13.695448,10.286642,6.658308,3.803762,14.605909,11.423931,7.094205,3.178268,12.057851,9.031357,5.552354,2.731038,14.27617,21.179988,13.498678,,20.704865,,15.763328,6.75658
