每股指标,摊薄每股净资产_期末股数,7.221327,6.986952,7.101822,6.446974,6.316615,6.076632,6.052392,5.721327,5.558588,5.480169,5.436866,5.466579,5.499864,5.008818,4.998439,5.009497,4.839024,4.955047,4.840742,4.788033,4.697856,4.572042,4.472458,4.347051,4.247241,4.141032,4.054246,3.887278,3.788689,3.44763,3.42483,3.406043,3.346831,3.227394,,3.118612,2.959079,2.850721,2.721195,2.175396,1.687134,1.540967,0.908758,0.717439,0.696959,0.956278,1.418499,1.039242,1.024612,0.991225,1.122077,1.208532,9.920064,2.122051
每股指标,调整每股净资产_期末股数,6.689761,6.475171,6.576496,5.874841,5.791063,5.602727,5.537513,5.139109,5.069645,4.973679,4.843071,4.874615,4.92859,4.406611,4.40132,4.408646,4.345242,4.529599,4.411496,4.320097,4.298751,4.196363,4.035365,3.834139,3.787264,3.767795,3.693673,3.493849,3.464114,3.101573,3.031232,2.969569,2.943121,2.860597,,2.743659,2.686003,2.698142,2.539835,2.034555,1.549665,1.391971,0.712794,0.461582,0.484163,0.480611,1.122167,0.975883,0.954412,0.954064,1.122077,1.208532,8.906805,1.604043
每股指标,每股净资产_最新股数,7.221329,6.986954,7.101824,6.446975,6.316616,6.076633,6.052393,5.721329,5.558589,5.48017,5.436868,5.46658,5.499865,5.008819,4.99844,5.009498,4.839025,4.955048,4.840743,4.788034,4.697857,4.572043,4.472459,4.347052,4.247242,4.141032,4.054247,3.887279,3.78869,3.44763,3.285433,3.267412,3.21061,3.096034,,2.991679,2.83864,2.734692,2.610438,2.086853,1.618465,1.478247,0.708755,0.496419,0.482248,0.335164,0.497167,0.364242,0.359114,0.347413,0.195369,0.210421,0.172721,0.062632
每股指标,每股经营现金流,0.347096,2.683814,2.166154,1.692406,0.826451,1.989643,1.831833,1.583845,0.749683,1.595265,1.442406,1.354943,0.931914,1.620183,1.186482,1.123937,0.534053,1.644604,1.061324,1.09341,0.524556,0.720581,0.375067,0.443899,0.044432,0.832308,0.370138,0.254296,-0.262775,-0.379952,-0.722586,-0.584551,-0.714784,-0.047732,,-0.082877,0.561733,0.506717,0.481826,-0.009405,1.269352,1.238025,2.167434,,,,,0.459138,0.120633,,,,,
每股指标,每股现金流量净额,-0.512594,0.35596,-0.133095,-0.126808,-0.082104,0.345898,-0.112585,0.083823,-0.025189,-0.266009,-0.330612,-0.213458,-0.221915,0.165588,-0.14569,0.023471,0.058927,-1.016032,-1.00018,-0.644785,-0.054744,0.027699,-0.18214,0.112382,-0.197494,0.347842,0.224945,0.402292,0.016665,-0.253663,-0.444347,-0.294408,-0.445973,0.614982,,0.325028,-0.074368,-0.237177,0.249316,-0.172025,-0.632943,0.433575,0.436809,,,,,0.391761,-0.000861,,,,,
每股指标,每股企业自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股股东自由现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股未分配利润,5.199868,4.951677,5.21235,4.748145,4.551849,4.227252,4.154848,3.842822,3.680264,3.473295,3.486274,3.473475,3.433407,3.019469,3.060442,2.93309,2.874027,2.67694,2.725036,2.637278,2.602613,2.375927,2.431824,2.293121,2.283624,2.124163,2.146119,2.014856,1.876085,1.743216,1.825452,1.770035,1.702974,1.579224,,1.696468,1.507377,,1.229846,0.854752,,,,0.252936,0.132902,-0.15339,0.092918,-0.010801,-0.02573,-0.053225,0.09922,0.185844,-0.254844,-0.827997
每股指标,每股资本公积金,0.153672,0.153875,0.156408,0.155956,0.16837,0.168279,0.167601,0.167194,0.16699,0.167058,0.167601,0.167488,0.167443,0.167443,0.170111,0.170179,0.170201,0.170201,0.170156,0.17192,0.170608,0.170608,0.170563,0.170563,0.169952,0.169952,0.169432,0.169251,0.171196,0.171196,0.094569,0.094569,0.094569,0.094569,,0.094569,0.108617,,0.111964,0.110668,,,,-0.556554,-0.447117,0.095682,0.298131,0.044086,0.044086,0.044064,0.012597,0.012428,0.083,1.904908
每股指标,每股盈余公积金,0.401184,0.401184,0.380675,0.380675,0.380675,0.380675,0.354943,0.354943,0.354943,0.354943,0.337418,0.337418,0.337418,0.33778,0.320798,0.320798,0.320798,0.320798,0.301171,0.301171,0.301171,0.301171,0.283805,0.283805,0.283805,0.283805,0.272272,0.272272,0.272272,0.272272,0.277178,0.277178,0.277178,0.277178,,0.033235,0.033235,,0.025952,0.018904,,,,,,,0.017477,0.006808,0.006772,0.000385,0.010259,0.010259,0.091909,0.04514
每股指标,每股留存收益,5.601053,5.352862,5.593026,5.128821,4.932525,4.607927,4.509791,4.197765,4.035207,3.828238,3.823693,3.810894,3.770825,3.357249,3.38124,3.253889,3.194826,2.997738,3.026207,2.938449,2.903785,2.677098,2.715629,2.576926,2.567429,2.407968,2.418392,2.287129,2.148358,2.015489,2.10263,2.047213,1.980152,1.856402,,1.729704,1.540613,,1.255798,0.873656,,,,0.252936,0.132902,-0.15339,0.110395,-0.003993,-0.018957,-0.05284,0.10948,0.196103,-0.162935,-0.782857
每股指标,每股营业收入,3.358719,15.128527,11.780707,7.326655,3.540814,14.064128,10.618125,6.609691,3.138069,12.506715,9.466895,6.346463,3.115254,14.03896,10.887187,7.617244,4.286541,13.515082,10.236749,7.093998,3.929133,13.198625,10.244776,7.016032,3.818763,12.561392,9.582104,6.552528,3.700162,11.391981,9.296082,6.404841,3.604657,11.506246,,6.238355,10.481614,5.911559,9.493117,8.21773,7.183151,6.066118,6.850801,7.012723,5.020416,8.447342,5.412405,4.076101,3.481514,3.052987,4.991428,4.755064,48.564935,
每股指标,每股营业总收入,3.358719,15.128527,11.780707,7.326655,3.540814,14.064128,10.618125,6.609691,3.138069,12.506715,9.466895,6.346463,3.115254,14.03896,10.887187,7.617244,4.286541,13.515082,10.236749,7.093998,3.929133,13.198625,10.244776,7.016032,3.818763,12.561392,9.582104,6.552528,3.700162,11.391981,9.296082,6.404841,3.604657,11.506246,,6.238355,10.481614,5.911559,9.493117,8.21773,7.183151,6.066118,6.850801,7.012723,5.020416,8.447342,5.412405,4.076101,3.481514,3.052987,4.991428,4.755064,48.564935,
每股指标,每股息税前利润,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,净资产收益率(ROE),2.8,16.1,16.0,9.49,4.7,16.7,14.2,9.03,3.7,9.6,8.7,8.3,5.0,11.61,11.2,8.3,1.7,10.26,9.9,8.05,4.9,10.39,9.8,6.71,3.8,13.4,13.0,9.55,3.7,9.44,8.6,6.9,3.8,12.7,10.99,7.29,11.89,,18.46,15.65,11.9,18.2,19.0,,,,,,,,,,,
盈利能力,摊薄净资产收益率,2.759929,15.096232,14.908094,9.305147,4.599672,15.952264,13.573512,8.966484,3.646119,9.396546,8.527283,8.223648,4.818974,11.018012,10.628768,8.057235,4.085962,9.874413,9.704452,7.973704,4.829657,9.925615,9.472673,6.555211,3.75925,12.232093,11.917789,9.026182,3.513557,8.821523,8.340273,6.759263,3.697547,12.157553,,7.14642,11.418238,6.387517,16.610651,13.888979,11.34614,10.450637,16.54224,25.859105,7.835524,3.485624,7.234849,1.799135,5.373116,7.048945,8.842592,15.377671,11.180278,
盈利能力,净资产收益率_平均,2.805456,16.148195,16.067837,9.580315,4.68874,16.775584,14.247004,9.159525,3.672021,9.790501,8.851024,8.558237,5.029641,11.077473,10.675105,8.101263,4.037558,10.271381,9.981478,8.157704,4.895207,10.416607,9.837158,6.714316,3.806848,13.349781,12.881484,9.567203,3.679156,9.29551,8.587809,6.9413,3.764722,12.684841,,7.334005,11.896422,6.536003,18.46216,15.64468,11.859889,14.12767,19.000778,26.233536,8.847162,3.136659,8.351267,1.811888,5.373116,7.048945,8.514432,15.88729,16.40998,
盈利能力,净资产收益率_平均_扣除非经常损益,2.923225,16.347252,16.061317,9.57887,4.676333,16.798672,14.223475,9.155892,3.657682,9.781473,8.785407,8.500123,5.00561,10.956286,10.566514,8.059055,4.026476,10.194006,9.871934,8.078465,4.878132,10.288923,9.778354,6.683947,3.815474,11.39925,10.795658,7.518365,3.658532,9.008697,8.553792,6.898659,3.751815,12.784667,,,9.881317,,18.592135,,,,,,,,,,,,,,,
盈利能力,摊薄净资产收益率_扣除非经常损益,2.875787,15.282322,14.902044,9.303744,4.5875,15.974219,13.551096,8.962927,3.631881,9.387881,8.464065,8.167806,4.795951,10.897476,10.520649,8.015256,4.074747,9.800029,9.597948,7.896253,4.812811,9.80395,9.416047,6.525561,3.767768,10.444867,9.988008,7.093205,3.493861,8.549334,,6.746806,,12.25323,,,9.484132,,16.72759,,,,,,,,,,,,,,,
盈利能力,息税前利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资产报酬率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,投入资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,息前税后总资产报酬率_平均,0.593651,3.322714,3.418386,1.969228,0.978672,3.479419,2.982265,1.898781,0.770376,2.115977,1.887538,1.838538,1.119679,2.379463,2.299518,1.726815,0.874013,2.3255,2.198209,1.79316,1.067122,2.367776,2.175048,1.475524,0.84504,2.928673,2.739179,2.016804,0.769956,1.930916,1.698396,1.37516,0.741598,2.475737,,1.422211,2.343147,1.292746,3.33826,2.378214,1.669703,1.592712,1.536337,1.522398,0.622423,0.167949,1.799453,0.325621,1.230308,1.450708,1.597975,2.961537,1.818924,
盈利能力,毛利率,8.533284,11.200608,14.932916,13.114556,13.170146,11.358067,12.57134,11.966528,9.976365,6.200178,7.210316,10.872709,13.438436,6.558816,8.242587,8.864381,8.237149,5.994401,7.420202,8.816638,9.30986,5.387222,6.816902,6.908665,7.177243,5.363671,6.750063,6.664734,5.716957,5.451578,6.448144,6.942098,6.365907,6.482962,6.898985,6.27267,5.784488,4.443522,8.221514,6.472783,4.167186,4.953973,3.970527,3.341251,1.038621,-1.303689,5.602061,-1.863585,2.356128,-19.662815,5.058021,5.84312,5.614654,
盈利能力,销售净利率,8.09568,9.421353,12.169331,11.076064,11.146376,9.296238,10.347845,10.41884,8.692299,5.689056,6.590726,9.533395,11.649935,5.52863,6.86993,7.364077,6.497932,5.120036,6.34733,7.42083,7.967219,4.843959,5.738028,5.70329,5.847904,5.705516,7.063212,7.480183,4.980566,3.870392,4.366887,5.13398,4.835081,4.869289,5.52968,5.156882,4.678279,4.499346,6.736919,5.243683,3.955857,3.941728,3.342065,2.645527,1.087767,0.246017,2.629214,0.475461,1.971933,2.328549,1.987823,3.908341,2.283727,
盈利能力,成本费用利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,营业利润率,8.533284,11.200608,14.932916,13.114556,13.170146,11.358067,12.57134,11.966528,9.976365,6.200178,7.210316,10.872709,13.438436,6.558816,8.242587,8.864381,8.237149,5.994401,7.420202,8.816638,9.30986,5.387222,6.816902,6.908665,7.177243,5.363671,6.750063,6.664734,5.716957,5.451578,6.448144,6.942098,6.365907,6.482962,6.898985,6.27267,5.784488,4.443522,8.221514,6.472783,4.167186,4.953973,3.970527,3.341256,1.038621,-1.303689,5.602061,2.610856,3.888256,4.03201,1.987823,3.908341,2.283727,
盈利能力,总资产净利率_平均,0.43513,2.458891,2.524497,1.455741,0.720462,2.579716,2.229809,1.414468,0.572401,1.531403,1.402536,1.366072,0.817679,1.691862,1.633376,1.242538,0.620423,1.64431,1.589274,1.300447,0.77344,1.680657,1.567554,1.050777,0.604175,2.069891,1.955523,1.443751,0.556163,1.331905,1.19505,0.962809,0.52656,1.733818,,0.985273,1.614511,0.885011,2.359372,1.66752,1.124816,1.072694,1.008725,1.522398,0.622423,0.269374,1.297725,0.314147,0.986595,1.425825,1.597975,2.961537,1.818924,
