选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190331,20181231,20171231
成长能力,净利润,104218984.42,1395442051.15,1265651150.33,695731108.77,246318418.43,1153188729.25,758184480.97,443182595.18,80183413.97,910521979.19,672623050.06,439444219.54,130937182.52,668486949.72,440849319.33,236588451.67,4311124.71,266248156.63,148726148.4,89675980.48,37697336.27,196769941.64,122481990.11,37549500.0,11043400.0,134887342.44,-3988900.0,92530390.16,10860594.11
成长能力,扣非净利润,106066709.63,1219908049.27,1107418671.52,674279774.93,248037475.18,1108846723.27,740831491.71,434539165.13,84326167.07,867679683.38,639506172.72,406418615.14,108611727.02,689892830.15,480916103.59,257424223.79,23598062.38,194734275.2,95491000.0,48856600.0,31453900.0,92437800.0,42801100.0,,9143800.0,130475000.0,-5668400.0,71400600.0,-2298400.0
成长能力,营业总收入增长率,13.062232,20.798929,29.415576,35.833282,41.728074,44.476471,44.616626,49.328361,49.628295,35.33871,39.011428,46.942811,74.086308,77.25339,81.864244,75.206448,28.522534,60.884813,78.893525,75.860937,98.260112,33.13439,,,44.835324,37.520536,,116.993975,
成长能力,归属母公司净利润增长率,-57.663648,21.049591,66.986619,56.994596,207.213117,26.651318,12.720561,0.850705,-38.761921,36.206395,52.574365,85.742041,2937.193106,151.076649,196.416819,163.825887,-88.563847,35.309364,21.426952,138.820704,241.355922,45.877246,,,376.853267,45.77626,,751.982766,
收益质量,经营活动净现金/销售收入,-0.097516,0.035195,-0.011458,-0.040411,0.071333,0.216482,0.142675,0.185831,-0.16825,-0.109806,-0.093737,-0.118149,-0.400571,-0.093529,-0.171717,-0.299042,-0.354856,-0.116716,0.040669,0.065461,0.309711,-0.08759,-0.110031,,0.159689,0.096079,-0.04157,0.070529,-0.03546
收益质量,经营性现金净流量/营业总收入,-0.097516,0.035195,-0.011458,-0.040411,0.071333,0.216482,0.142675,0.185831,-0.16825,-0.109806,-0.093737,-0.118149,-0.400571,-0.093529,-0.171717,-0.299042,-0.354856,-0.116716,0.040669,0.065461,0.309711,-0.08759,-0.110031,,0.159689,0.096079,-0.04157,0.070529,-0.03546
收益质量,成本费用率,87.035061,78.852137,76.055137,73.715143,74.643463,76.48416,78.951872,79.468119,89.906133,76.749998,73.879423,71.711953,78.907957,74.219259,74.066827,76.137557,92.835541,88.916042,90.533781,92.058712,54.326359,88.890162,89.458318,54.798186,53.899781,82.710911,61.189946,84.403704,99.549077
收益质量,期间费用率,32.673014,27.170126,25.595578,24.443649,25.51578,25.348491,27.417642,30.145663,36.221426,28.739845,27.037345,23.312097,33.513339,23.119502,21.045697,23.113957,39.992484,31.450552,31.68542,34.416774,,32.668007,33.872409,,,27.848969,,28.595346,44.172755
收益质量,销售成本率,54.362046,51.682011,50.459559,49.271493,49.127683,51.135669,51.534229,49.322455,53.684707,48.010153,46.842077,48.399856,45.394617,51.099756,53.02113,53.023599,52.843056,57.46549,58.848361,57.641938,54.326359,56.222154,55.585909,54.798186,53.899781,54.861941,61.189946,55.808358,55.376321
收益质量,经营活动净现金/归属母公司的净利润,-1.380562,0.171099,-0.046576,-0.18965,0.378153,1.054592,0.74833,1.007979,-1.933371,-0.468921,-0.383216,-0.432813,-1.883849,-0.401976,-0.770504,-1.384725,-29.11568,-0.71055,0.29743,0.456444,2.261167,-0.448467,-0.546201,,2.007352,0.539016,,0.419433,-0.827971
收益质量,所得税/利润总额,26.567317,4.203877,4.689294,15.190861,14.100714,11.338803,5.582141,5.314401,-13.607141,5.529361,8.927499,10.168626,15.619867,6.726603,3.978653,-0.463501,,0.928639,6.058968,3.835112,,11.771882,13.131994,,,11.906889,,10.017614,18.589783
财务风险,流动比率,3.894528,3.754604,4.213586,2.668563,2.754969,2.690443,2.626407,2.384962,2.537204,2.636547,2.663506,2.315008,2.444659,2.62884,3.129529,4.073414,3.804194,4.592103,1.84927,1.929294,,2.390834,,,,2.929508,,1.33502,1.493796
财务风险,速动比率,2.688025,2.61482,2.942489,1.559806,1.559226,1.491367,1.346232,1.183115,1.177035,1.27291,1.223889,1.170762,1.249637,1.506475,1.985265,2.664266,2.590171,3.450782,0.833435,0.939733,,1.356725,,,,2.184742,,0.713959,0.794846
财务风险,保守速动比率,2.038994,1.940378,2.803101,1.426433,1.474147,1.389695,1.215939,1.046849,1.008641,1.130893,1.063092,1.030346,1.101316,1.155603,1.622882,2.134606,2.054974,3.268065,0.716883,0.807705,,1.196714,,,,1.575279,,0.633461,0.736732
财务风险,资产负债率,29.126207,28.706427,27.08179,37.977793,36.060382,36.796257,36.814726,38.138237,34.596514,33.787167,32.307747,34.967504,34.085234,32.432389,30.014349,24.33496,25.768343,24.023244,53.176586,49.979776,47.601034,43.11582,,,34.85813,36.549842,,77.194601,84.931255
财务风险,权益乘数,1.406958,1.46785,1.448631,1.597972,1.572938,1.549306,1.548383,1.564782,1.519744,1.49632,1.478563,1.509683,1.498786,1.403712,1.375142,1.318972,1.331678,1.395199,1.960402,1.883998,1.834666,1.67759,,,1.555408,1.993918,,4.94784,6.636253
财务风险,权益乘数(含少数股权的净资产),1.410958,1.40265,1.371399,1.612325,1.563975,1.582184,1.582647,1.616507,1.52897,1.510281,1.477273,1.537692,1.51711,1.479999,1.428864,1.321614,1.347134,1.316192,2.135683,1.999191,1.908434,1.757958,,,1.53511,1.57604,,4.384926,6.636253
财务风险,产权比率,41.099448,40.26885,37.143666,61.245213,56.404377,58.218485,58.264725,61.650745,52.897049,51.028126,47.727392,53.769279,51.711076,47.999905,42.886433,32.161431,34.713415,31.619202,113.568369,99.919136,90.843452,75.795801,,,53.511098,57.604022,,338.492674,563.625305
财务风险,现金比率,1.239577,1.192546,1.986616,0.734869,0.834932,0.785574,0.63079,0.628351,0.501632,0.578268,0.565785,0.616683,0.662754,0.710655,1.145777,1.568952,1.685957,2.839324,0.367459,0.48224,,0.766036,,,,1.066535,,0.2253,0.232859
营运能力,应收账款周转率,0.456622,2.564966,2.016076,1.343511,0.59135,3.018434,2.221982,1.544084,0.584226,2.927586,2.385269,1.423408,0.556176,3.57227,2.629333,1.66045,0.662672,4.060962,3.324369,2.218651,,3.934272,,,,3.946435,,4.056379,2.595439
营运能力,应收账款周转天数,197.099519,140.352723,133.923514,133.97728,152.193912,119.26714,121.513093,116.573928,154.049799,122.96818,113.194742,126.457056,161.819068,100.776234,102.687611,108.404313,135.81378,88.648932,81.218408,81.130355,83.738615,91.503575,,,,91.22155,,88.7491,138.704812
营运能力,存货周转率,0.163264,0.774724,0.586099,0.373002,0.150345,0.704305,0.494758,0.285232,0.121752,0.564409,0.409254,0.25949,0.095635,0.710416,0.559125,0.343732,0.117864,0.9051,0.722125,0.465045,,0.921207,,,,1.45304,,1.536664,1.036119
营运能力,存货周转天数,551.251625,464.681491,460.67283,482.570871,598.622044,511.142184,545.720483,631.063507,739.20635,637.834358,659.735939,693.667612,941.068228,506.745244,482.896953,523.662691,763.589757,397.74576,373.89617,387.058955,370.108928,390.791372,,,,247.756353,,234.273646,347.450133
营运能力,总资产周转率,0.07741,0.437487,0.339233,0.256937,0.105456,0.513451,0.376583,0.231655,0.092685,0.43374,0.318556,0.187427,0.073449,0.395927,0.284886,0.168092,0.055109,0.396255,0.491026,0.302253,0.140254,0.639355,,,0.106659,0.778522,,1.150056,0.790188
营运能力,总资产周转天数,1162.633799,822.879808,795.911938,700.558659,853.435748,701.13689,716.972709,777.017055,971.030445,829.989876,847.573362,960.371277,1225.33372,909.256718,947.74601,1070.838729,1633.099158,908.50559,549.868537,595.526413,641.692286,563.067399,,,843.806898,462.414524,,313.02797,455.587271
营运能力,流动资产周转率,0.092113,0.534761,0.414334,0.325351,0.13457,0.657606,0.481081,0.294998,0.119473,0.559897,0.424034,0.247515,0.096545,0.474594,0.32641,0.192109,0.063033,0.448446,0.616344,0.385398,,0.708707,,,,0.851945,,1.283439,0.875469
营运能力,流动资产周转天数,977.051678,673.197172,651.646857,553.247018,668.793558,547.43978,561.235627,610.173588,753.307258,642.974559,636.740972,727.228312,932.19954,758.542352,827.17925,936.963663,1427.809491,802.770742,438.066911,467.049009,464.861237,507.967141,,,,422.562453,,280.496267,411.208118
营运能力,应付账款周转率,0.459027,2.199745,1.774354,1.149294,0.500598,2.134368,1.546787,1.077925,0.527198,2.529807,2.005071,1.359854,0.733713,3.20329,2.436431,1.395383,0.621291,3.432726,2.402351,1.699681,,4.04632,,,,2.765796,,3.153521,3.131266
