常用指标,每股净资产,7.815969,7.958109,7.662557,7.467235,7.976687,7.577196,7.31876,7.183621,7.969768,7.634527,6.203495,5.918654,6.180373,5.672813,4.551751,5.076356,5.209227,5.212228,5.011276,4.44392,4.086367,3.127827,2.729947,5.182275,7.67876,7.608499,7.568697,7.3365,7.124568,6.94827,6.902388,6.470282,6.258022,5.22744,4.963074,4.701074,4.777131,4.609614,4.46801,4.436329,4.372015,4.319157,3.993118,3.926614,4.610946,4.562675,4.352937,4.209743,3.986099,3.788617,3.198397,3.055356,2.663469,2.615418,2.63948,2.608079,2.499942,2.488995,2.492422,2.475633,2.40315,12.409438,1.432567,1.393296,1.396173,1.432199,1.622319,1.619883,1.60098,1.597085,1.608279,1.602188,1.566478,1.561303,1.578727,1.567866,1.498465,1.481267,1.455432,1.421106,2.736365,2.722162,2.670148,2.617903,2.550975,2.547484,2.461265,2.416437,2.318405,2.372184,2.357874,2.355164,2.307048,2.369327,2.640783,2.638157,2.617665,2.702583,2.651121,2.745446,2.711713,2.651007,2.131393,2.831471,2.652712,2.555102,2.510338,2.405696,2.444665,2.409784,2.501783,2.46946,2.760434,2.679973,1.0
常用指标,每股现金流,0.003052,4.606424,2.115359,1.799557,0.186142,4.572731,2.309038,1.555164,-0.011405,4.440824,2.298892,2.036883,0.829902,4.842667,3.516071,2.376305,-1.145966,4.747397,2.558349,1.816343,0.170539,4.787606,2.98489,3.314348,0.268566,1.145696,0.382424,0.36926,0.46254,0.994087,0.358489,0.050692,-0.139181,1.004511,0.498834,0.401686,0.191396,0.992715,0.289758,0.264294,-0.096697,1.106354,0.924196,0.574131,0.212511,1.030836,0.698284,0.42031,0.170171,0.687697,0.496415,0.309265,-0.001655,-0.106157,-0.332501,-0.141849,-0.302822,0.600905,0.337716,0.00197,-0.188975,0.67865,0.253976,0.076195,-0.209223,0.249966,-0.060116,0.006733,-0.032151,0.846226,0.048408,-0.007108,-0.143093,0.491277,0.109117,-0.015015,-0.109551,-0.028111,-0.196439,-0.092333,-0.16616,0.452094,0.455104,0.667125,0.561542,0.655458,0.583674,0.152479,0.067457,-0.137742,0.017588,0.062211,-0.137742,0.032889,,0.031933,,-0.15417,0.034291,-0.21964,-0.313404,-0.09772,0.345648,0.131198,0.032689,,,,,,,,,,
常用指标,净资产收益率(ROE),2.68,19.35,14.04,9.68,4.05,19.06,15.03,10.37,4.47,34.39,16.63,11.76,7.93,33.43,19.1,9.95,5.11,31.09,24.45,17.82,5.81,16.51,7.22,4.26,1.81,18.36,14.61,12.29,4.02,17.29,13.87,10.1,5.69,12.86,8.84,2.14,3.95,11.65,4.53,4.04,1.06,17.82,10.92,8.11,1.73,23.45,17.67,12.27,4.71,21.26,18.01,14.22,5.98,25.94,18.26,9.59,0.28,3.4,3.648,2.68,-0.09,9.8,0.026,3.33,-2.55,-10.89,,1.42,,2.27,,2.57,,4.62,,,,9.14,,,,6.56,,2.72,,6.51,,2.16,,0.51,,-0.53,,-10.95,2.26,2.16,,4.36,2.02,7.11,2.24,9.42,,10.52,,,,,,,,,,,
常用指标,总资产报酬率(ROA),1.835297,9.409922,6.978251,4.877369,1.959273,10.305435,7.108382,5.200262,2.247316,12.68201,7.400974,5.168535,2.95473,11.865013,7.621594,4.837827,2.395598,12.194993,9.43019,6.794394,2.554953,10.793571,7.747914,4.750428,0.867897,8.372546,6.757467,5.595298,2.337045,9.324706,7.472011,5.249868,2.529554,6.809333,5.092446,2.484607,1.98254,7.388153,4.2153,3.072745,1.162081,11.047934,7.429261,4.256009,1.138149,14.052847,9.462654,7.300268,3.364296,13.936215,10.428417,8.055143,0.581416,6.038928,5.494849,3.827624,0.90924,6.07964,5.162102,3.511976,0.999902,1.383684,2.660378,0.90619,-0.046766,-0.650588,3.049875,2.103714,0.925528,4.536758,4.543892,2.763866,1.139127,4.608204,4.72709,3.488728,1.140557,6.452432,4.89456,2.870187,0.676669,5.428419,4.168052,2.746691,0.766104,5.428717,3.720036,2.187928,-0.052948,1.967575,1.861972,0.989937,-0.438745,-2.431087,1.725371,1.613584,0.959439,5.36061,1.898461,5.424508,2.026126,6.686687,4.159399,7.629979,3.005974,10.374028,,8.805801,,3.743633,,,,7.971844,
常用指标,毛利率,12.341878,13.917708,14.005926,14.474432,11.830925,13.932059,13.721514,14.300254,12.231541,13.94506,14.568719,14.484656,12.878872,15.152498,14.629171,13.657265,12.446107,16.741435,17.135427,17.740973,15.220628,18.520496,19.234768,19.409977,15.97776,17.590495,18.839364,20.630467,20.575987,21.533903,23.583556,23.984733,22.880212,24.897639,25.853167,26.581696,27.990292,26.702541,25.228265,26.633165,26.014604,31.49325,29.343317,26.143784,23.967598,33.920794,32.619916,32.607298,31.980774,34.160307,34.735077,36.980112,17.039345,15.632376,15.249108,15.171998,12.130472,14.158294,13.69749,13.553166,10.530941,13.794553,20.555716,16.998567,17.89388,16.474637,21.910999,19.459218,22.91775,22.127959,22.477234,21.974201,25.176718,20.193099,21.102258,20.912041,25.236583,26.919707,25.747842,23.115592,19.07003,22.152616,20.94245,18.273103,20.255308,31.695859,30.691023,23.415295,21.664087,16.161999,17.278638,15.492635,14.927256,11.246166,18.126555,19.343855,20.953584,18.973306,18.76477,25.656974,18.335388,23.593653,26.697635,22.522627,21.459492,19.987854,,30.920677,,33.828678,,,,40.842017,38.331872
常用指标,销售净利率,5.630108,7.595356,7.36235,7.124147,5.394875,7.320418,6.927852,7.386907,6.060361,8.71637,7.172178,7.144329,8.161967,7.188892,6.416934,5.7389,5.471872,9.084268,10.066514,10.569728,7.098353,8.891236,9.20373,8.583271,3.394877,8.740681,10.948237,13.350752,11.469815,10.311591,11.327644,11.440337,12.691817,6.900173,6.123324,2.892788,11.393715,8.922121,5.654621,7.924562,5.915374,15.62959,13.51232,11.206316,6.244382,18.910202,17.198228,17.850926,16.835705,16.750433,18.517928,21.326079,3.947183,3.450793,4.365173,4.677119,1.101119,2.719807,3.226362,3.432063,0.944389,-2.04386,0.260426,-2.048647,-5.506945,-5.906855,1.519094,1.282861,0.868367,1.300005,1.921433,2.645982,1.610061,2.881678,4.242683,4.987468,2.76799,6.196646,5.612973,4.993812,1.296583,4.426076,3.959004,2.923121,0.451189,5.254989,3.867297,3.092384,-9.172657,0.146543,-0.559086,-1.249187,-19.020883,-11.684882,2.92065,4.103788,8.1539,4.974287,4.391615,8.73307,5.9321,8.322003,10.089923,10.847632,6.944933,19.519057,22.030992,23.029577,6.526198,12.3926,6.79462,10.176125,26.437872,13.942605,
常用指标,期间费用率,4.629348,5.082393,5.134242,5.198018,5.030977,5.459747,5.353243,5.414933,5.328715,5.734157,6.384179,6.553035,4.886799,6.335689,7.043929,6.135203,4.754167,5.822827,5.906081,5.617452,5.929047,6.222288,6.815203,7.811962,17.139547,10.626825,11.247766,11.158108,9.773133,11.440195,11.664857,10.630014,9.756053,11.405187,11.182765,11.079558,13.682122,14.961097,17.403413,16.352417,18.179726,12.484267,12.765406,12.820236,14.563661,11.780424,11.90473,10.650837,11.241313,12.497433,11.352194,10.616384,11.799466,10.839537,9.601189,9.229532,10.078845,10.933592,9.671072,8.957358,8.570241,16.458984,21.753122,19.712387,23.186792,22.324324,19.115528,16.876623,21.601632,20.064471,19.810208,19.367934,23.519584,18.114719,16.256711,14.874511,21.593406,19.983833,19.574059,17.47154,17.901203,17.605606,15.739296,13.783066,19.383352,24.918545,23.285012,20.241234,30.489653,21.273207,19.026942,19.009294,33.143225,26.2824,14.390893,14.396379,12.149125,15.57549,12.982653,17.022332,11.895202,14.39805,15.474681,12.007962,13.962353,15.869152,,27.526705,,27.573347,,,,16.360514,
常用指标,资产负债率,54.050365,53.211666,54.843136,53.997065,53.919065,54.302398,57.050216,56.0135,55.741556,56.502097,62.576995,61.961198,61.037989,62.141564,65.864581,64.409579,62.930128,63.914542,65.466853,63.392982,63.417611,67.795324,69.82096,70.723934,58.120868,58.413028,60.438385,57.256666,59.898778,60.293943,59.161348,60.609036,63.99677,72.621728,72.005699,72.12458,70.909047,71.372202,70.901703,69.951358,61.704221,56.726705,58.108773,58.544644,46.273793,46.52285,46.949484,46.258727,49.473889,51.193526,60.909997,62.252297,56.257649,54.474475,49.287859,49.20036,49.684431,48.524467,47.283183,49.003556,46.264827,60.944406,67.636466,70.731818,70.395025,68.229156,64.574516,65.407631,65.416387,65.126897,64.166973,65.343118,63.842988,63.716857,67.223967,67.178136,68.047687,68.207149,68.041421,68.599472,68.741797,66.953798,67.079388,64.168365,65.627422,62.954224,62.86361,63.19167,64.921678,64.148711,63.850097,62.446543,62.991241,62.135852,62.213124,60.364733,58.65248,57.241692,50.117433,44.194009,37.357932,35.675345,37.609981,41.559802,41.081991,41.112736,28.193544,27.945166,31.621923,31.364578,23.737594,23.681547,12.640082,18.255644,48.209315
每股指标,基本每股收益,0.21,1.52,1.11,0.78,0.32,1.46,1.13,0.82,0.35,2.3,1.01,0.71,0.47,1.9,1.02,0.55,0.28,1.51,1.17,0.74,0.22,0.82,0.48,0.28,0.25,1.12,0.88,0.73,0.29,1.11,0.88,0.61,0.32,0.64,0.39,0.1,0.19,0.53,0.2,0.18,0.05,0.82,0.51,0.27,0.09,1.05,0.74,0.5,0.19,0.77,0.62,0.48,0.19,0.72,0.49,0.24,0.007,0.09,0.08,0.07,-0.005,0.23,0.17,0.08,0.023,-0.165,0.025,0.023,0.004,0.036,0.047,0.041,0.005,0.07,0.09,0.08,0.01,0.13,0.09,0.06,0.01,0.17,,0.07,,0.16,,0.05,,0.01,,-0.01,,-0.27,,,,0.12,0.05,0.2,0.06,0.2,,0.3,,0.32,,,,,,,,,
每股指标,稀释每股收益,0.21,1.52,1.12,0.78,0.32,1.46,1.13,0.82,0.35,2.3,1.01,0.71,0.47,1.89,1.02,0.55,0.28,1.51,1.17,0.75,0.22,0.82,0.48,0.28,0.25,1.12,0.88,0.73,0.29,1.11,0.88,0.61,0.32,0.64,0.39,0.1,0.19,0.53,0.2,0.18,0.05,0.82,0.51,0.27,0.09,1.05,0.74,0.5,0.19,0.77,0.62,0.48,0.19,0.72,0.49,0.24,0.007,0.09,0.08,0.07,-0.005,0.23,0.17,0.08,0.023,-0.165,0.025,0.023,0.004,0.036,0.047,0.041,0.005,0.07,0.09,0.08,0.01,0.13,0.09,0.06,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
