选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20161231,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140630,20131231,20130930,20130630,20121231,20111231,20110630,20101231,20100630,20091231,20090630,20081231,20071231,20070930,20061231,20051231,20041231,20031231
常用指标,归母净利润,468989645.57,1434724436.51,1299947849.19,711305251.65,369863960.38,937290131.82,502625535.41,401271823.74,331384466.85,1799796559.84,1893246652.04,1638828092.94,1152635743.1,590207682.2,928165903.12,911548799.29,219966654.31,3200009354.36,2544352546.75,1701173015.28,666340029.62,2525298270.86,2294728979.24,1383125268.5,751360194.97,2249463067.12,1776817251.4,1188514204.21,858323873.14,1009145069.71,786367700.0,597527991.87,424076000.0,1795153414.05,1474961300.0,968579656.88,2451977469.41,1072868255.9,447214100.0,6062485984.47,4996420100.0,3952695188.97,1249890794.31,1873533391.99,440792016.61,869628471.95,,430501900.0,474357800.0,411253737.28,320067558.54,1454611065.07,502367676.14,2324058915.12,1062119349.86,816327649.99,2103188453.24,1705433100.0,77161136.04,-19426859.48,-58523260.86,-54891324.78
常用指标,营业总收入,3106618447.76,11392557674.2,9005133501.66,5257177669.32,2482580529.36,9689601762.61,7424055939.92,5098680413.28,2539079317.87,12761895252.53,9275619995.53,6624029474.16,3570214868.97,9324533356.02,7417449490.41,5014135573.23,1852027368.58,13149669222.3,9003418747.89,5760832968.28,2449259353.94,10352224019.84,7529204142.62,4802218063.26,2416531318.32,9708987193.91,7312643952.03,4819776546.85,2695989267.4,7025218940.45,5175355300.0,3335537006.75,1791043000.0,8168926941.65,5968085400.0,3883479402.16,8347371893.3,3773686189.15,1828461600.0,15045289807.52,11962436800.0,8886509725.13,3488947866.35,5874417405.85,1998245286.32,4081226520.17,2985180000.0,1882557400.0,3011258600.0,3047043208.35,1659758042.1,4548779404.41,1780510742.92,5553674999.94,2403444166.27,2684877586.91,5141636705.76,3935567400.0,296001713.17,82895304.13,79492944.49,67800602.06
常用指标,营业成本,2373700021.48,9039463352.14,7037642198.32,4213278347.34,2005980417.72,8409681786.47,6794057200.08,4617502325.71,2174174233.68,10186078942.27,6718486121.19,4497017725.9,2140732254.29,8528221573.24,6183705940.23,3858862321.04,1562971602.79,8854942493.91,5723215071.53,3589365500.31,1614111674.76,7035456781.41,4567875276.4,3045532737.29,1455185793.66,6863046510.97,5013239125.31,3279566181.57,1585055682.72,5602426988.18,4061340500.0,2506946419.08,1212541800.0,5787215747.31,4066542600.0,2694522892.31,5206394078.94,2353179189.29,1217566500.0,7029437094.73,5361277200.0,3691120580.71,1859342714.08,3394053674.24,1420477643.92,2907095944.82,,1296010400.0,2370117200.0,2455702745.57,1235881050.04,2595847262.66,1113258268.24,2453161403.44,971163651.93,1575310955.79,1747132970.83,,190014598.09,98635905.05,137316187.85,122410752.57
常用指标,净利润,556739841.44,1672534722.57,1494100810.09,801634799.47,412101585.3,1081396854.31,623356402.35,473424632.86,348692490.96,2061181355.35,2043639835.32,1744609031.87,1194808984.97,703403701.84,1018580524.15,977106464.18,258926311.38,3299365955.94,2623522289.68,1746412762.45,682902498.13,2581305568.26,2337922954.8,1409798955.34,761951189.1,2293997728.26,1811766588.15,1223181207.38,867039603.32,1070105274.24,846073100.0,649659115.75,448198300.0,1895928754.12,1551045300.0,1027992531.83,2533266936.61,1108951207.58,455149200.0,6090534940.02,5018696000.0,3957439937.48,1252342867.17,1882362204.17,442859346.29,878485526.57,690910000.0,434503600.0,475817000.0,411866337.74,320288976.84,1474341094.45,508148674.22,2341579134.82,1072104499.69,822121480.91,2106726896.8,1705433100.0,76407995.96,-19426859.48,-58523260.86,-54891324.78
常用指标,扣非净利润,412403599.85,1380323619.93,1288311777.14,694532818.64,360891399.9,874832528.85,489671492.76,388723528.71,307102038.56,1040414961.96,1149899708.12,960524324.99,471251202.37,501421335.97,864385130.56,860713679.47,186506724.24,3104894896.59,2486117613.8,1646169554.34,664844919.02,2460643554.32,2272927442.63,1361164731.9,,2219586900.0,1753556400.0,,,991788300.0,,,,1739512900.0,,,2411310800.0,,,6085000000.0,,,,1869000000.0,444000000.0,870000000.0,,,,422000000.0,,,,,,,,,,,,
常用指标,股东权益合计(净资产),53239712533.25,52868165217.32,46010027249.6,45547989463.83,45479624038.8,45258548852.58,44710889947.08,44523592679.02,42671870944.58,42328129641.06,42353201765.24,42184968829.8,41766497786.43,39669635839.59,37106184921.77,37347389776.63,37041011717.48,37159765040.49,36367325499.91,36078340205.52,35046576049.25,34429747248.75,34127879366.75,33230921291.45,35584876766.31,35006567131.41,34605676889.46,34181873600.0,34078041164.54,32851372233.29,33593392600.0,34356467415.57,34326710100.0,34137582589.43,33667527700.0,32805708527.37,32800032120.48,31142311115.86,32002648200.0,32186912650.57,30755362900.0,23739760142.07,15455320147.25,14531349673.12,12644289786.06,12003247088.83,11889450000.0,11568172700.0,11561168000.0,11108451863.96,11068541843.43,10759728161.13,9848669894.0,10997371082.43,9671607401.6,9321778401.7,4328328681.48,3846000000.0,2060410025.13,561692065.82,574017212.86,332524286.48
常用指标,商誉,790781289.5,790781289.5,790781289.5,790781289.5,790781289.5,790781289.5,790781289.5,790781289.5,790781289.5,790781289.5,790781289.5,790781289.5,790781289.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22170422.31,22170422.31,27147455.89,27147455.89,27147455.89,,,,,
常用指标,经营现金流量净额,4921043130.55,11583840773.72,4811984421.08,4045005013.45,-6422845632.07,27716203546.33,27946637007.6,8484876068.37,4552904639.62,-724284552.46,1162236496.67,2152883978.24,306163534.2,16520198069.62,1621329311.86,16500655615.38,5532386694.19,2272074709.25,6944197980.55,1292608332.47,-1152080999.12,2148771692.23,-347537370.71,6339807671.68,2907266047.94,11141066209.59,11440014285.3,9918958113.04,3329176148.84,7604043928.03,6712955000.0,4608372947.2,3379996800.0,-29040990896.7,-20550310300.0,-7451239657.19,-2321738818.57,3954137090.94,754654700.0,3800139220.15,26862467600.0,54655090194.68,15785524379.98,15518375170.67,1379391202.1,-3929111528.41,,-1551035800.0,-1793113400.0,-10891303348.89,,391816627.88,,15301051759.97,,-7600439923.22,22456243823.59,,1532346041.99,100448751.54,,
常用指标,基本每股收益,0.05,0.18,0.17,0.09,0.05,0.11,0.06,0.05,0.04,0.24,0.26,0.23,0.16,0.08,0.13,0.13,0.03,0.46,0.37,0.24,0.1,0.36,0.33,0.19,0.11,0.3,0.24,0.16,0.12,0.1,,,,0.23,,,0.33,0.14,,1.05,0.92,,,0.35,0.08,0.16,,,0.09,,,,,,,,,,,,,
