盈利能力,摊薄净资产收益率,4.250683,11.378744,8.662187,5.646243,2.353323,9.424514,5.787565,3.903458,1.666665,9.693177,7.95585,6.096763,3.433129,10.985576,9.460482,6.633825,2.333395,15.780752,11.727502,7.658667,2.902873,16.459795,14.470011,9.320106,4.011012,11.805888,8.429076,5.323028,3.360222,7.251431,5.026227,3.965974,2.482282,10.361303,7.910251,5.001823,,14.58349,14.200084,10.014329,34.40918,19.651924,6.388925,20.439934,5.801973,1.9,13.650243,1.13,11.25,9.0,11.54,4.087815,22.92,12.427559,35.803394,20.329683,33.348692,45.666106,8.855808,-7.798716
盈利能力,净资产收益率_平均,4.334107,11.828885,8.945942,5.761961,2.378487,9.681666,5.853786,3.920524,1.679194,9.983928,8.137261,6.197963,3.495046,11.270638,9.685043,6.688295,2.354612,16.695176,12.130678,7.747993,2.941092,18.221678,15.230231,9.565781,4.096716,12.338602,8.691781,5.396129,3.426109,7.592302,5.315161,4.157388,2.517681,10.733979,8.15299,5.071991,,17.195746,15.257234,10.486768,41.358701,21.888044,6.613792,22.897321,5.967782,1.011241,14.280716,7.357482,11.965139,4.450773,12.160996,4.153333,25.820692,13.187379,41.796662,21.401001,32.872644,60.386356,9.267338,-7.798716
盈利能力,净资产收益率_平均_扣除非经常损益,4.281927,11.864407,8.893015,5.71455,2.368788,9.704281,5.807814,3.88463,1.679516,11.052606,9.140355,7.228746,3.55454,11.23052,9.670775,6.672942,2.338597,16.64863,12.141919,7.739462,2.940844,18.201247,15.243675,9.593399,4.101858,12.30634,8.673818,5.364398,3.394595,7.525938,5.28836,4.136828,2.502644,10.665045,,,,17.024151,,,41.231546,,,22.698816,,,,,,,,,,,,,,,,
盈利能力,摊薄净资产收益率_扣除非经常损益,4.199508,11.412913,8.610938,5.599784,2.343726,9.446528,5.742114,3.867721,1.666985,10.730733,8.936581,7.110716,3.491569,10.946473,9.446545,6.618597,2.317525,15.736756,11.73837,7.650234,2.902628,16.44134,14.482784,9.347015,4.016047,11.775019,8.411656,5.291726,3.329314,7.188047,5.000883,3.94636,,10.294763,,,,14.437962,,,34.303391,,,,,,,,,,,,,,,,,,,
盈利能力,息税前利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资产报酬率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,投入资本回报率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,息前税后总资产报酬率_平均,0.503963,2.702551,1.155116,1.391455,0.316452,2.691966,0.799213,1.255994,0.233336,2.850433,1.105358,1.520395,0.470919,2.926183,1.396992,1.671569,0.340196,4.158764,1.788465,2.007371,0.442585,4.574763,2.34902,2.326092,0.68384,4.174551,1.742224,2.02255,0.706033,3.850208,1.082389,1.944564,0.471119,4.025313,1.589374,1.001267,,4.348999,2.372285,1.55683,7.540484,2.385587,0.833426,3.561755,1.134994,,4.868688,2.324999,3.434636,0.990706,2.691376,0.683607,3.670026,1.653606,5.545048,3.159052,4.906431,6.920543,1.501376,-2.120253
盈利能力,毛利率,60.636339,50.711387,49.308917,49.676211,42.754115,41.57164,34.035488,33.606913,30.816634,40.865758,42.267846,45.659741,45.095043,34.467457,36.252679,38.0823,31.65883,43.653174,44.538336,45.893606,42.647016,52.097191,60.45469,59.567991,57.085395,52.32537,52.162965,51.761132,63.902849,37.044452,37.364438,42.419522,47.363444,47.441022,48.971597,48.586457,51.223478,52.69674,56.35483,56.861212,60.095126,61.955609,53.214733,52.449091,39.059886,,42.220162,46.714271,40.421254,32.882164,40.173546,31.202075,50.625667,53.042206,57.798683,60.015417,53.017587,58.33295,35.54315,-413.620859
盈利能力,销售净利率,47.688981,40.537428,41.061274,42.049508,37.536575,34.244947,30.078797,30.048566,28.66155,30.319902,31.017891,32.047038,36.349377,27.271553,28.389256,30.386026,24.406574,34.263046,35.05116,36.448071,35.083926,40.840793,47.358491,46.346712,44.688429,40.382477,39.679481,39.656291,48.198343,28.453105,28.142916,32.423569,36.213548,35.933436,37.204245,36.799506,39.147752,40.073266,42.652145,43.016886,45.509219,46.617245,40.025796,39.571483,29.005999,,31.468639,34.48968,30.295431,24.949167,30.286516,23.445729,38.029482,39.50061,43.033155,45.249646,42.097379,31.649874,15.341642,-545.469998
盈利能力,成本费用利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
