选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,19991231,19981231,19971231
常用指标,归母净利润,-462698658.68,373622495.09,232577633.27,151333140.59,44964320.33,264629175.96,-516439883.45,108101443.62,63626145.36,515270562.53,474908001.44,413120229.66,290793962.3,-726393292.86,-746061199.7,422743110.08,331003186.7,2866448328.14,3777877172.1,2764333501.33,734295635.46,405957989.95,167176883.42,84069922.62,-323960957.62,667930744.99,1188850406.23,1041424934.4,487223750.0,3323761818.81,2303934463.14,1416228990.92,636914599.91,2061255483.7,1406576354.99,587654084.15,197685628.03,85033699.13,235287593.86,27517976.41,-550444061.27,-3306329115.35,-1324853066.67,-153989355.62,167650204.65,1164665829.24,799735792.37,36584431.27,-10428033.5,250692689.71,193350741.01,121648492.66,93334997.81,395484576.77,283185061.14,272072003.66,199771885.14,496293308.4,638252589.05,423887271.93,100407715.43,298576406.92,504413607.24,374483821.25,50314581.44,-1631218515.48,-328884044.11,-747517049.76,-113390900.91,920343068.27,1253959224.9,1105184061.52,514609538.99,1746451736.55,1040050723.97,453731159.08,198011649.65,667225105.89,494740169.13,310289953.01,89753355.04,1006419202.07,1007641297.96,724988346.51,262034889.63,878093249.03,665609348.61,346450677.66,176812535.97,761804530.46,445921761.91,280877838.59,85942050.43,305433330.6,210113480.67,135364843.48,55593509.11,256658839.96,238019711.74,173422692.86,288437921.73,251711645.88,241622024.14,259225566.13
常用指标,营业总收入,13313944973.52,66357524000.64,48079827162.26,31328623798.17,15433215974.75,68089440629.67,49865338798.82,35208807050.87,17747820440.4,70565388599.27,53582497171.99,35582966137.53,17149729792.37,72171753910.7,58205297926.93,41065945338.74,20177131713.07,86183145818.41,63996224555.72,39437056526.52,17502744423.02,59266130291.07,43387152795.68,27952639189.01,13211723213.09,63397466567.38,46883435489.64,30308767803.97,13442297134.47,67187560567.92,48266553784.7,31681085076.71,12986799396.38,53683731316.03,34881711582.23,21132377134.37,10629547240.38,31028180256.55,20002675993.45,12037127369.27,5425517435.7,22501016455.08,17479182107.5,11500626586.92,7160603172.01,32655104581.82,23585271705.0,14671653677.58,6223993801.54,37770420233.55,28282374130.85,19227996559.08,8999507244.85,39937905094.07,29511946122.02,19945895518.6,9165617342.09,42814922834.14,33102712983.01,22883354917.46,8174591392.9,40090326471.67,29385526732.98,18895916719.99,8989520989.13,34016230271.45,24807111724.04,17295545046.31,8499860518.08,44123734082.0,31498844936.68,19760469684.97,7746279385.98,26772959030.74,17964336243.59,9161659751.91,4830761757.19,18453919868.21,12804193581.28,8266150269.12,3464042673.39,18948385525.85,14482774500.41,10182599034.31,4170138412.62,16245692512.46,11474181556.42,7783974800.91,3693910187.16,10725790255.45,7081604400.19,4144374097.35,1900509047.2,6418799259.35,4432702376.36,2857894295.02,1198067423.6,5590131174.25,4154222159.33,2907825792.89,5899830046.94,5923046785.39,5900277760.78,6535738578.39
常用指标,营业成本,13766949204.51,65674616430.12,47645169490.87,31158467424.65,15516243358.17,68599373837.83,50236809703.75,34966355038.96,17780493464.66,69596544409.29,52702128211.58,34890520961.77,16866117625.49,72379527082.76,58934170828.82,40247571616.15,19822053197.57,82052997251.54,58948480080.75,35658415087.12,16553244615.6,58500094853.88,42829965023.81,27597953292.18,13375763187.05,62172855721.03,45321725650.33,28975670724.33,12844931442.56,63331497563.51,45206051213.74,29909428667.14,12190079182.63,50684778870.39,33203511377.36,20503467875.13,10464711850.87,31474622932.55,20272008480.32,12370934770.66,6511719426.7,28536586690.73,20003919642.49,11993496251.84,6887841206.18,30913397193.61,22509985090.54,14605659899.9,6209003806.97,37432694678.79,27965241808.1,18973533135.14,8890392501.96,39492105877.97,29103666693.96,19558700048.4,8919140440.55,42158308572.05,32254908227.17,22341198989.81,8041849741.91,39718774690.97,28672296861.19,18367348836.12,8914674963.21,36252248945.18,25315516511.14,18293812809.71,8617784952.01,42972911521.99,29755238481.07,18179007261.27,7030708527.4,24822097152.46,16817880085.13,8657604062.05,4614393160.87,17721607024.66,12260935763.02,7916004868.67,3367430050.88,17810434206.73,13364341285.92,9366020301.51,3878553270.29,15267574228.51,10730638784.97,7394535219.01,3497429868.73,9872448077.71,6582559294.59,3832736872.77,1775516245.06,5970277989.14,4133757571.49,2672249469.58,1114195234.59,5174684283.07,3799435191.22,2651563543.58,5446309304.62,5552037423.47,5535947888.65,6145725021.68
常用指标,净利润,-542425635.59,385698209.46,239016879.88,111393771.87,6591954.77,20748912.46,-695344008.22,15116209.95,7873089.65,29604240.56,41068533.12,66306889.1,59629435.26,-1440804701.25,-1187869584.54,223545754.17,241061032.0,3167565113.97,4262871780.99,3134351619.03,866527653.57,661660233.36,360253869.98,194306601.08,-265263275.02,894067783.85,1193185753.91,1042982565.57,486747943.91,3329556651.32,2310342332.81,1418208652.62,635619393.97,2050900701.07,1404836115.2,578922903.88,196481510.81,85133705.14,213400952.35,11098141.74,-559411716.0,-3302333117.28,-1342761015.28,-164369673.9,163427884.91,1165647010.13,788848330.64,26078870.12,-15377452.88,248673284.41,174478611.36,108886910.42,90520713.72,395762394.34,283392147.52,271670157.69,199736743.78,496551541.71,638845893.38,424508743.06,100761393.12,301265368.38,506109187.17,376041742.88,51108094.37,-1629814262.33,-328884044.11,-747517049.76,-113390900.91,920343068.27,1253959224.9,1105184061.52,514609538.99,1746451736.55,1040050723.97,453731159.08,198011649.65,667225105.89,494740169.13,310289953.01,89753355.04,1006419202.07,1007641297.96,724988346.51,262034889.63,878093249.03,665609348.61,346450677.66,176812535.97,761804530.46,445921761.91,280877838.59,85942050.43,305433330.6,210113480.67,135364843.48,55593509.11,256658839.96,238019711.74,173422692.86,288437921.73,251711645.88,241622024.14,259225566.13
常用指标,扣非净利润,-482478660.77,397741138.03,186210710.85,106927361.28,38612651.78,-42164252.85,-570014272.58,63654396.66,53855002.77,433549802.12,465080430.46,381226051.15,274170077.32,-837904070.21,-901410122.25,388059894.08,323372131.6,2860791649.68,3800008928.17,2767828482.46,723592664.9,461018620.54,211258335.11,109233041.55,-309028679.19,660307749.66,1181537241.52,1027324904.62,474526955.05,3253977534.27,2297664540.23,1409136068.27,631751586.23,1897178801.59,1254959543.84,391261058.97,125464386.43,-467863760.09,-187189207.43,-263511729.18,-827307047.96,-4759201524.54,-2266543688.43,-687956656.58,3192309.75,286212785.56,51436607.03,38434784.66,-4536845.22,143626456.83,195376384.8,84832680.57,132275754.35,284713245.62,35822409.8,112407227.98,45430167.64,465881871.54,633859097.15,359398818.72,98199671.83,202727510.51,553510641.24,400239984.35,55742238.72,-1682453024.51,-403541691.76,-747655198.83,-109893993.55,988923375.15,1225010099.88,1141292164.98,513957615.05,1671634396.87,1025218273.37,466489648.42,201299475.96,639761563.68,481048476.77,307942132.27,87667720.02,1007814816.49,1007718690.14,725561706.6,262387454.25,879629357.2,672338998.25,436456542.72,116595479.58,564185770.22,334360220.75,203962549.03,85939050.43,315067342.42,210024500.0,135272071.52,,267083668.3,,174080765.31,295502530.21,,,
常用指标,股东权益合计(净资产),60925986438.49,61452649030.16,61477048961.51,61400454527.2,61315779885.81,61305811431.91,60835360809.7,61617260432.45,61520429761.54,61463271474.59,61547174195.34,61590123553.99,61564481418.26,61402603895.47,61981629427.24,63204494806.82,64496932470.6,64202765301.97,65587192569.98,64465056491.32,62609546590.82,61617302691.23,61371596942.91,61096685221.89,60704056384.45,60981253620.81,53985627420.58,53896928080.7,53193973511.46,52669880493.78,52053434424.4,50778620921.34,50165743786.52,49537119948.97,48888497584.89,48065305607.74,47626442014.05,47441201119.68,47531669724.1,47346157849.67,46753742682.63,47303533171.88,49654531611.99,48219542069.47,19147871938.28,20490594366.05,18988967709.97,19060947845.18,19109374874.12,19120112829.02,19168559587.02,19190380165.57,19326693014.57,17130898495.09,12908094609.38,12900677288.61,13031936178.5,13021206289.93,13016347905.31,12954117416.97,12747951491.33,12814968897.67,12952720732.55,12822653288.46,12517121856.15,12446611545.58,13703078127.64,13284170140.27,14239429120.17,14352807025.02,14686412188.33,14537603028.83,14589324691.98,14074686169.31,13316938235.06,8109490981.51,7836435680.66,7841095092.93,7645408107.86,7471304526.92,7520211984.65,6387414595.83,6622331633.45,5644197906.85,5181233949.97,4919199060.34,4706382359.92,4472634638.54,3976467576.92,4353590611.31,3913182186.46,3795778941.16,3677728131.28,3779286080.85,3683648630.92,3608899993.73,3529128659.36,3473535150.25,3579896022.03,3515299003.15,1564364133.39,1400472522.96,912570000.0,912570000.0
常用指标,商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,-1811238530.17,2570985391.52,740107618.48,179131735.19,-987203012.4,2377288640.25,897619923.1,165923132.55,-298273485.09,-988633395.95,-1113658265.63,-1050418343.86,306781311.08,2066857519.91,1273748638.02,1694416564.19,948690938.82,10974430211.47,8387348228.29,4483663699.94,1316777287.55,3873508153.02,2118879800.5,682963508.35,-1315078764.78,-386829260.83,-945897559.92,-179407844.05,170900054.68,7148748709.53,4924711342.85,1891149045.95,1338527364.01,7328968104.13,3889498775.26,2732049059.69,1081587462.48,6460822406.5,5116473566.19,4364255784.02,234381764.35,-974796862.38,1232083335.8,5183993617.2,710889387.72,2964567367.17,3242515238.06,961786940.63,-1427041943.95,7148991336.68,4509985177.68,557837308.89,266353966.01,6328728014.08,2691470971.72,380953548.47,-569546413.1,2873538517.72,4295451810.15,2901809572.34,123881808.99,2236789100.87,2456753406.11,3304427429.95,1257485226.06,2845771121.26,971288870.56,3814461469.05,-957087557.32,863975051.15,-1148025030.5,301341153.81,-2149373135.01,3684011618.75,4087826043.51,1075799413.54,1223258877.18,339949972.96,302742477.13,-172740845.27,-513703345.2,-61255504.03,967337816.24,1044255081.68,27874452.76,3266320203.3,1931176460.78,701075262.91,515111447.55,3077077696.06,2801767227.39,1701693451.89,1001186717.8,1359599400.76,,505806832.36,,-376473667.2,,166546498.08,128652844.25,,,
常用指标,基本每股收益,-0.0102,0.0083,0.0051,0.0033,0.001,0.0058,-0.0114,0.0024,0.0014,0.0113,0.0105,0.0091,0.006,-0.0159,-0.0164,0.0092,0.0073,0.0631,0.0824,0.0609,0.0117,0.0089,0.0037,0.0018,-0.0058,0.012,0.0261,0.0228,0.0107,0.073,0.0505,0.0311,0.0139,0.0452,0.0309,0.0129,0.0061,0.0026,0.0072,0.0008,-0.0169,-0.1288,-0.0567,-0.0089,0.0105,0.0728,0.0999,0.0046,-0.0005,0.0157,0.02,0.0152,0.01,0.06,0.04,0.04,0.02,0.08,0.1,0.07,0.02,0.05,0.0785,0.06,0.0078,-0.25,-0.05,-0.12,-0.0177,0.14,0.195,0.17,0.08,0.36,0.24,0.13,0.058,0.2,0.15,0.09,0.026,0.71,,0.58,,0.7,,0.35,,0.45,,0.16,,0.24,,0.11,,0.22,,0.15,0.32,,,
