选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20121231,20111231
常用指标,归母净利润,754464672.82,5956787449.91,5312355494.82,2940890216.11,747793485.81,5945945362.82,4037930619.5,1624558336.35,219551774.68,-2449687107.34,-2294042251.87,-1344250909.83,-625066765.13,-3831866371.22,-2674784796.45,-1727327408.82,-838898216.23,-1823911349.24,-1083396725.96,-481190959.91,-532503064.67,-1728591191.47,-725459374.24,-429499490.73,-494219332.72,66721504.37,-421459817.39,-280723510.21,-81664662.9,95403615.83,49490787.56,236774949.82,220642388.12,724768806.15,490295210.24,390444705.76,201687966.92,513516901.47,290534351.4,195599554.58,118071516.13,372369710.85,121751522.94,134796269.68,87351030.9,300465460.58,151729639.16,135428610.77,100577024.8,365719031.39,364683883.78,484189005.21
常用指标,营业总收入,25745711786.75,165053636639.12997,110534420761.8,62401722813.8,19147080403.63,145175822053.79,106626512436.57,65044468013.3,26560677504.81,35841957866.81,16680124797.7,11032343769.1,5090601214.16,34104996188.52,23123288906.63,12415946559.96,5131200882.21,16717920929.77,11449625391.42,7384493275.93,3288567399.47,14302475985.44,9225038279.19,5679950965.88,2385040155.84,18132005177.94,11554527209.32,7684193878.56,4734575792.05,20239783232.0,14257622106.59,10453363507.34,6256871951.09,21933763911.67,14510085300.4,10070903036.92,5874401470.84,16192433345.64,10201440748.18,6335555683.44,3192494361.94,10554475453.11,6934840180.54,5162894480.26,3103591317.56,9418078375.22,5950068979.51,4309639882.38,2407911465.42,8287399529.95,7901864971.68,9730071505.75
常用指标,营业成本,25864181222.45,157859698707.06,104450689197.38,59147585179.95,18583709875.25,139119938109.63,102938019917.8,63848047643.61,26396510245.42,41822143925.07,20670283155.76,13580700875.64,6249112548.66,39250391209.52,26557573218.67,14479857605.96,6035696210.66,20000537038.76,13705457345.06,8653947178.32,3891902992.69,16734427147.61,10641006183.44,6594160945.07,2974278435.6,18844588179.47,12183898850.65,8050603276.15,4742612827.86,19521606038.32,13746430256.55,9836284131.01,5811279938.53,20664748769.28,13721549956.36,9449548703.44,5522314530.77,15540225692.2,9875508767.37,6108894079.96,3052451347.64,10222908321.35,6840905750.48,4997254496.93,2980771016.36,9082530419.38,5792903302.03,4160057183.86,2297675318.21,7875973247.95,7539970077.87,9039802223.77
常用指标,净利润,610545316.93,6146739812.9,5636955963.21,3077363481.26,740630322.79,4740116433.25,3409733806.72,1359121175.0,88961703.19,-4156716456.96,-3450856058.19,-2139495311.39,-889927597.88,-5220557281.15,-3582106256.68,-2316357942.71,-1123978496.17,-2630823724.9,-1569770456.16,-709901224.87,-603735192.87,-2234419335.4,-1048620166.16,-700278076.07,-660731185.78,85396972.5,-440346049.5,-266871844.32,-54478664.22,496919121.76,333455351.61,496432592.95,400471455.46,1101349405.12,682781834.53,529031149.81,286636979.31,635095097.9,318711606.36,216515361.24,134479316.05,388770502.65,87272392.96,140978144.96,97817973.27,336411637.54,146620986.59,138010521.65,100577024.8,394851186.11,372488970.46,585114180.42
常用指标,扣非净利润,102900401.65,5135925807.64,4767500495.14,2474494986.0,393854971.81,5573128351.51,3762769035.05,1437469749.42,114379377.77,-4816609379.47,-3014784576.83,-1884661940.75,-923744802.56,-4295907102.34,-2864540966.82,-1714011466.12,-757179659.41,-2793285631.58,-1922454712.62,-1125871643.27,-574835179.87,-2308154730.47,-1235948464.53,-742141637.6,-462366610.43,-884350875.7,-601373839.94,-391516339.77,-89997477.75,-152392020.61,-140060497.73,54377097.93,154620342.73,639271755.03,454246730.96,368358854.75,195665702.08,432603030.43,242424224.87,158280894.57,86418527.62,285025846.16,103916057.97,123572759.29,,248893969.23,,,,313233692.49,298270300.0,488553673.93
常用指标,股东权益合计(净资产),42170036604.68,41858327626.84,28726291937.46,27009734143.88,22875355306.9,11905557684.35,9890513643.61,9048490471.42,7383285660.31,7199946326.89,6502498160.54,7834287086.6,8912307457.32,9802475290.6,11316506188.47,12545128285.84,6625505908.05,7729343199.32,7340261730.38,8146425589.46,5181393595.4,5619031507.54,6671224620.97,7191149227.59,7202513084.49,7853630105.6,7792355164.09,6936046661.8,7174870815.44,7257983462.82,6367996427.68,6105744591.72,6199136245.34,5824012300.12,4992975564.71,4835903079.87,4860965587.88,4573526791.75,4262787042.67,4160449622.52,,3196822160.33,,2948146548.19,2735051759.77,2729847404.95,2531658987.05,2524250882.82,2480041203.49,2470889659.71,2121434450.7,1869050570.84
常用指标,商誉,497391666.5,497391666.5,497391666.5,497391666.5,142959538.08,,46915238.97,46915238.97,46915238.97,46915238.97,65011991.71,65011991.71,65011991.71,65011991.71,75704910.86,75704910.86,75704910.86,75704910.86,81761574.65,81761574.65,81761574.65,81761574.65,100962207.59,100962207.59,100962207.59,100962207.59,129744945.0,199126704.82,197701667.44,199010642.99,233882340.15,243240685.1,212577703.12,220821511.7,,,274312.14,274312.14,274312.14,274312.14,,274312.14,,274312.14,274312.14,274312.14,274312.14,274312.14,1972569.5,1972569.5,2378177.88,14476391.94
常用指标,经营现金流量净额,-20950295141.48,28913743329.24,22649447024.5,14436525232.56,-7630293915.39,22515265144.17,20011850281.4,16360161638.87,1186944941.43,6397611620.7,-860004149.74,-3045156343.25,-2167712503.91,-1168541990.58,1197123301.66,314571563.65,-154087919.78,-987448451.5,-789767847.04,-163813414.98,-261440292.88,1087930057.02,463489513.76,289139090.48,-479223461.87,331593792.82,155074300.45,140336891.32,-305328415.97,1116791078.21,569819988.04,827657473.8,656102240.36,997184219.12,255873393.21,365109057.07,521381914.58,1145904172.56,861444287.47,613744141.56,186509236.15,391626442.02,257329344.22,359258052.68,55409549.52,396283875.1,261061713.26,665124960.9,187597039.03,106400245.86,498081684.75,441502731.54
常用指标,基本每股收益,0.43,3.68,3.34,1.87,0.5,3.94,2.67,1.08,0.15,-1.63,-1.53,-0.9,-0.42,-2.68,-1.9,-1.27,-0.62,-1.38,-0.83,-0.37,-0.42,-1.49,-0.67,-0.43,-0.53,0.07,-0.45,-0.3,-0.09,0.1,0.06,0.27,0.24,0.81,0.55,0.44,0.23,0.63,0.36,0.26,0.16,0.5,0.16,0.18,,0.4,0.2,0.18,,0.49,0.49,0.66
常用指标,每股净资产,23.714426,23.48937,17.021637,16.38402,14.158467,8.123188,8.935276,8.770172,7.703368,7.554616,6.152773,6.796233,7.17158,7.589001,8.277921,8.888333,5.209286,5.811036,5.286664,5.69237,3.628764,3.908781,4.591691,4.931901,5.120965,5.638936,5.254659,4.997077,5.215757,5.265035,5.049395,4.797878,4.956814,4.741761,4.481764,4.452841,4.540961,4.31402,4.07055,3.964077,,3.460755,,3.142922,2.914517,2.859729,2.666983,2.646833,2.576943,2.56803,2.176519,2.538808
常用指标,每股现金流,-12.026678,16.598157,13.86673,8.838511,-4.671514,14.912922,13.254792,10.836107,0.786169,4.23744,-0.570532,-2.020177,-1.447763,-0.780443,0.799533,0.210117,-0.113304,-0.726101,-0.580745,-0.120625,-0.202481,0.850982,0.367624,0.228148,-0.509841,0.352779,0.164729,0.149074,-0.323042,1.175841,0.606291,0.910301,0.721625,1.096771,0.281426,0.409085,0.584181,1.283926,0.965203,0.687668,,0.522168,,0.47901,0.073879,0.528378,0.348082,0.886833,0.250129,0.141866,0.664108,0.79739
