选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20121231,20111231
常用指标,归母净利润,982830048.0,2317401673.0,2335519692.0,1168631539.0,677135765.0,2272944296.0,2604247333.0,1360572268.0,809908774.0,2257429466.0,2677359925.0,838392342.0,355571559.0,-3035823226.0,-1737262116.0,-1245492349.0,-437033401.0,39111907.0,158958957.0,10407289.0,-284791234.0,-588413004.0,-149256632.0,-408614937.0,-227327350.0,1841007063.0,1718747518.0,854073941.0,474526233.0,1502840034.0,1412285997.0,726742750.0,385499896.0,1261581542.0,1187877563.0,553970825.0,303256022.0,950518951.0,1169653048.0,740147461.0,366683110.0,1327858772.0,1202356015.0,619519021.0,254323492.0,884181886.0,657473077.0,270757321.0,173687800.0,732233924.0,631220005.0,624587875.0,483186728.0
常用指标,营业总收入,6069934072.0,21459531429.0,16772971940.0,10304467333.0,5317122280.0,19999927181.0,15976745748.0,9875103007.0,5168038809.0,17937857423.0,14102715040.0,8030371802.0,3862713824.0,8368966339.0,6604975073.0,3653669165.0,2360379509.0,10858107439.0,8638301181.0,5454034171.0,2223053732.0,9372918140.0,6827251390.0,4045326448.0,2383997106.0,14803517124.0,11564379345.0,7149162055.0,3639626871.0,13114041327.0,10179252453.0,6332105519.0,3230209869.0,10970589893.0,8423208421.0,5065238630.0,2571109555.0,8429404272.0,6558201514.0,3953421930.0,2088725117.0,8093672545.0,6324674798.0,3952995496.0,2018444630.0,7327613512.0,5575687829.0,3436169419.0,1737760700.0,6563439336.0,5075685222.0,5631718787.0,4463059072.0
常用指标,营业成本,5141487226.0,19628167005.0,14618954483.0,9413183154.0,4721993380.0,18399375676.0,13653064156.0,8851878406.0,4480250854.0,16421280214.0,11813308205.0,7390416969.0,3606244325.0,12726498672.0,9616959352.0,5734850220.0,3229787294.0,12180349508.0,9338835991.0,6062144063.0,2889006379.0,10542065373.0,7671246675.0,4932378700.0,2827702542.0,13810234598.0,10024778666.0,6503056564.0,3185984485.0,12509999994.0,9083614554.0,5873791825.0,2899630335.0,10394201758.0,7713757191.0,4978144013.0,2458991877.0,8049555353.0,5699914744.0,3531395349.0,1742016182.0,7072692113.0,5191118820.0,3391823219.0,1705632532.0,6706402387.0,4994601781.0,3241427586.0,1615023800.0,6108792742.0,4479436216.0,5312746890.0,4316807889.0
常用指标,净利润,982830048.0,2317401673.0,2335519692.0,1168631539.0,677135765.0,2272944296.0,2604247333.0,1360572268.0,809908774.0,2257429466.0,2677359925.0,838392342.0,355571559.0,-3035823226.0,-1737262116.0,-1245492349.0,-437033401.0,37286589.0,157491206.0,9482664.0,-285238762.0,-591179147.0,-151275041.0,-410218699.0,-228286616.0,1838189982.0,1717491404.0,853770101.0,474526233.0,1502840034.0,1412285997.0,726742750.0,385499896.0,1261581542.0,1187877563.0,553970825.0,303256022.0,950518951.0,1169653048.0,740147461.0,366683110.0,1327858772.0,1202356015.0,619519021.0,254323492.0,884181886.0,657473077.0,270757321.0,173687800.0,732233924.0,631220005.0,624587875.0,483186728.0
常用指标,扣非净利润,968052889.0,2293858980.0,2313518534.0,1148632527.0,674053924.0,2254384511.0,2596219816.0,1355255039.0,809934889.0,2230521497.0,2574367423.0,756539880.0,340570843.0,-3195614814.0,-1836323531.0,-1313394676.0,-462720539.0,-109865511.0,53282258.0,-61926952.0,-313622617.0,-800178003.0,-308754825.0,-519482015.0,-293789595.0,1588454303.0,1586748394.0,724839207.0,459929132.0,1217926116.0,1272125437.0,628640804.0,389463696.0,1092857672.0,1067458301.0,445902301.0,87147310.0,204726533.0,600635424.0,290792344.0,238771357.0,652613188.0,761706563.0,360826825.0,203510500.0,377641200.0,373253835.0,105583000.0,74472200.0,316437400.0,428726472.0,224517700.0,103921700.0
常用指标,股东权益合计(净资产),18641316316.0,18163501472.0,18178623767.0,17528148074.0,17787627620.0,17380895272.0,17715764039.0,16414777158.0,16541880880.0,15749909879.0,16241171001.0,14365807138.0,14076919909.0,13692890709.0,11891906207.0,12454293084.0,13149638087.0,13747091930.0,13757903127.0,13635190266.0,13431118317.0,14180875954.0,14601505382.0,14276160560.0,14641446322.0,15041336333.0,14863820936.0,14114899399.0,14000515971.0,13324678277.0,13245676909.0,12482138646.0,12312355663.0,8463901220.0,8383274575.0,7749367837.0,7626745834.0,7323489812.0,7541432092.0,7111926505.0,6906462154.0,6539779044.0,6414276287.0,5831439293.0,5562243800.0,3553290072.0,3326581263.0,2939865507.0,,2743000812.0,,2073225676.0,1448637801.0
常用指标,商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,1640386391.0,6623358345.0,5541634283.0,2790132521.0,453659406.0,5894967142.0,5513278655.0,3212568388.0,1025295337.0,6694171165.0,6097766594.0,3409265244.0,1392192149.0,438620270.0,94308582.0,-188417914.0,-383005519.0,1683550095.0,1854352888.0,843190702.0,-394280735.0,825762360.0,207563664.0,-865566290.0,-892784862.0,3436309193.0,3199218415.0,1604142145.0,613235577.0,2895794003.0,2543556962.0,1442024786.0,546026903.0,2301692351.0,1773570552.0,727828557.0,-15381285.0,2039738341.0,1720705928.0,448006972.0,73357843.0,1610295679.0,1478603871.0,641692741.0,143752782.0,1076380614.0,659836280.0,-74709475.0,62873000.0,1536379642.0,1235016522.0,884014136.0,697856696.0
常用指标,基本每股收益,1.02,2.38,2.4,1.2,0.69,2.33,2.67,1.39,0.83,2.31,2.74,0.86,0.36,-3.3,-1.9,-1.36,-0.48,0.04,0.17,0.01,-0.31,-0.64,-0.16,-0.45,-0.25,2.01,1.87,0.93,0.52,1.67,1.58,0.83,0.46,1.58,1.48,0.69,0.38,1.19,1.46,0.93,0.46,1.68,1.52,0.79,0.33,1.47,2.19,0.9,0.58,2.44,2.1,2.08,1.61
