选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231
常用指标,归母净利润,1338454558.16,2415007111.01,1770525135.91,1440925251.21,1123645752.41,2808954860.02,2729926180.49,2181335943.91,1096690756.19,2699176213.13,2576025608.8,2053160935.27,1021266891.47,4184269806.64,2830875256.3,1392950404.79,628773160.1,3101437393.52,2449653208.06,1321083705.55,383151354.1,865617570.21,734349251.46,375680028.26,57821529.35,830519538.86,695195756.87,413875483.03,279735740.96,704001612.82,662550732.74,413123950.94,200696554.88,537005208.42,395305218.29,236299946.75,144138261.27,180324002.34,95164656.51,46226704.35,-87100863.95,-666432733.78,181846138.18,263887917.41,52279824.56,300660836.87,262539162.29,194359260.87,99776395.09,568492725.23,391023734.2,301787636.23,158446657.75,923870393.15,676830094.98,497642351.79,283787189.32,1432084096.86,1035225977.01,701640243.68,280696474.71,905724015.4,601558132.27,408078348.65,208914256.34,607890154.35,470930412.79,305952919.55,172389233.9,601253196.69,919444843.97,595042560.33,280122200.46,1030958418.53,521660070.51,315546980.38,253203751.68,596771147.05,446443377.47,315298890.25,145664001.32,500711932.68,378893489.18,268113205.52,135550080.61,332442483.48,237414890.86,154958435.32,80614690.78,161948795.43,117434651.17,78687430.45,40480245.64,131347924.1,92545817.68,65210795.53,33228628.62,114586457.44,76877004.14,138463960.32,70340710.98,131411309.73,57856104.18,109828945.82,47824601.11,69626235.45,35080160.14,47782404.71,17988916.0,33953693.63,5565800.0,4754988.0
常用指标,营业总收入,64699303698.58,172824678779.99002,121892999631.35,76079875664.31,35240800502.36,145620089482.52,106307900321.94,71509487305.69,32720083664.56,137453847565.82,102594662281.86,68796996087.65,34337337242.06,121848098815.21,88684435136.96,61925022178.26,28953142641.72,131033652129.77,100722475745.46,68154875960.04,32045149122.85,99438069611.03,71758875578.41,44444120466.08,20267683695.65,92915235942.87,69774837006.35,46859478870.56,23176749071.21,84572257404.11,61347776556.89,40713924979.95,17726148442.17,82429067171.61,60658576621.3,38320517292.92,18198200972.81,86674103277.75,64949912550.3,41815150475.31,18147700091.72,86896604108.22,68307603861.53,46110328138.22,20253619404.29,88818485807.64,66169113489.82,40996502007.1,19076654861.1,76953423782.13,51911733103.84,34167740555.32,17467044772.09,77258770498.98,52720749381.9,33722749048.95,16758406103.39,70740641187.81,52032837531.46,34422026398.87,16883715038.51,52450073862.86,37376244642.26,25635208429.1,11929142997.31,30755175529.14,19559144666.88,10926968758.18,5086704270.19,37342175014.89,31020305384.61,20562261604.0,8844646272.0,37038416276.88,27001657824.2,15490041652.46,6560372493.59,29685601584.07,13391300950.5,8397797694.57,3482714323.31,9713732648.89,6714926857.33,4277698256.79,2019865374.66,6326006519.91,4340710679.35,2739217732.1,1286916097.77,3414225079.97,2409253265.22,1555919288.33,711558585.9,2406627199.84,1835445015.56,1194740870.31,554889129.6,1898774609.93,973921128.51,2008130184.9,1020439785.66,1659526555.95,807574900.63,1111998579.16,580650371.57,1235109477.2,636282597.15,1170348242.69,667411789.0,1328332094.22,31925400.0,25305762.0
常用指标,营业成本,60975302295.1,163561164969.32,116267084389.29,72026717140.81,33361871129.87,139666072005.64,101205174541.79,67470872569.4,30916314982.58,131847568326.49,97627831975.91,65118878122.66,32535951340.92,113992609772.89,83248699037.96,59546840142.54,28083466028.33,125967444641.72,97067464159.46,66103879715.31,31373766765.08,97085027746.81,70052473809.98,43541022311.92,19659412358.63,91470857054.25,68666508437.98,46120560718.77,22698636735.96,82865428430.99,60119198194.77,39909385000.09,17444423947.2,81602641141.18,60051012248.24,37918250990.28,17927799226.08,86378581563.76,64722788992.97,41683595649.39,18169479442.04,87848407748.59,68063741426.52,45721682523.98,20152901231.99,88640495865.41,65975230550.24,40801127894.86,19008773858.16,76447176221.5,51521668133.02,33886848449.33,17273355098.6,76426603782.26,52023289311.39,33224447177.11,16429277208.33,69100816959.84,50898693656.47,33600606978.59,16593807077.42,51409145170.51,36669437260.73,25126211876.16,11665385886.14,29954938878.14,18850781821.47,10416877708.64,4799220557.7,36552825562.66,29704724435.01,19687634982.55,8446917557.51,35480431625.35,25876695383.32,14730504236.05,6161234024.79,28132834893.82,12792089982.73,7987627879.57,3290540512.95,9087559358.85,6231250636.72,3940475790.64,1850179235.02,5905068760.49,4038226792.09,2532840501.83,1174472082.86,3201603459.76,2262017686.7,1457383980.93,661216555.86,2245801661.54,1711617264.14,1105433696.06,509306211.24,1765453861.14,894690822.44,1838715360.71,921925631.73,1517639267.89,738603407.94,991108614.19,526864305.4,1157178057.47,,1110203099.53,640630030.0,1277531582.71,26333200.0,21325981.0
常用指标,净利润,1990213348.64,3526489568.78,2267620103.93,1535605601.96,1348029650.96,3864386545.31,3558693607.54,2790528175.3,1371320946.17,3794577343.97,3337843160.86,2537428635.71,1246522361.19,5250843810.83,3484427162.15,1571463612.99,703662044.51,3470415771.8,2744713592.16,1490661611.17,456308412.17,961080908.6,813428700.15,429299876.64,5032771.62,1017063488.86,832889635.07,498984799.56,319856618.48,975083254.08,818531959.66,493394271.2,207743607.97,729386676.87,570118367.72,337378512.88,206480785.48,324412528.4,190120575.03,104250140.01,-62287773.78,-729817245.35,214790256.33,310873725.27,68940942.54,337323904.94,283442779.93,183363487.62,60684583.15,546019600.95,352179357.97,249331525.84,155600074.69,780432106.16,564581456.98,417089345.83,273063389.59,1534328682.39,1084903932.84,783759683.78,303112385.04,1014856318.65,644423376.67,444877695.47,234055312.48,716943123.35,589229915.1,404095013.68,227238389.48,600537999.7,1062535057.67,698264990.39,325408660.2,1272259207.17,933371258.92,620215024.88,317360340.3,1474114616.11,511408307.78,354106592.01,158597713.17,550533686.0,415027658.6,290217883.16,146166911.34,353931767.35,253091437.9,168815454.61,91739397.12,169824310.17,120763896.07,80677925.35,41871455.37,136221308.17,97853368.46,69894321.23,35785410.05,116354494.26,78209273.68,142902909.02,73954814.99,133605491.74,59885527.19,109828945.82,47824601.11,69626235.45,35080160.14,47782404.71,17988916.0,33953693.63,5565800.0,4754988.0
常用指标,扣非净利润,558921532.56,3460962567.96,1742653262.42,1431511463.41,1140913688.74,2687518459.13,2693073094.99,2208653320.73,1099956856.01,1866989002.89,1846060210.19,1425056633.62,720875717.46,2489768201.37,1747343804.53,1238924838.84,648900536.45,2738128765.46,2170734222.2,1042551846.95,334441816.2,684736226.98,644968493.09,215098830.62,-10114349.92,630505048.05,618576630.77,339308525.84,309910493.86,517861484.34,655067347.62,385346659.8,199274178.1,438997002.53,380135965.6,234472966.05,155245483.51,66227936.22,54800810.09,12732270.58,-79497794.61,-814400945.91,115087619.09,271838372.24,50511101.01,120068671.89,154304665.14,162231330.97,82347513.29,366691982.06,333345875.94,251974065.22,144762282.09,753888336.26,607690449.33,448467953.4,274728685.14,1239227891.91,939780406.08,631999407.28,231712877.43,755309673.81,553891597.22,387593284.38,197174557.22,595779802.47,444911842.17,283280037.21,171753300.57,633019061.66,919223722.17,596225454.31,278234902.97,823609327.15,520935914.4,315297935.13,165172477.71,585485218.81,445341148.46,313932639.6,145839515.22,502264069.49,378503623.92,267981878.59,135892971.16,333448294.28,238049587.96,155162596.2,80773943.24,164515528.69,118173898.75,78925139.84,40714641.96,123796954.38,93642037.38,66213495.43,,118992022.54,71015044.68,137621453.19,71252200.0,122538922.54,,,,,,,,,,
常用指标,股东权益合计(净资产),47474407249.1,46498662167.25,43945089051.0,41293619761.15,43445611643.08,43559047106.45,41744446431.82,41151606145.34,41024532766.24,39496840843.69,39837128772.99,30964780254.72,30622149835.58,36838823340.73,28051012131.27,27420309670.46,27366353309.4,23399074452.43,22778181156.13,21506710509.41,21199802419.54,20660461777.74,20726662464.93,20300881328.88,19819712021.11,20009095535.28,19790730287.64,19510653536.99,19670103831.33,19451135291.24,19215776799.17,18837825452.37,18859733276.86,18655705721.52,18452701331.34,17940670593.67,17723334764.41,17528073793.36,14811579973.57,14645111021.44,14514287217.1,14626934195.16,15616434210.97,15847932932.78,15683600017.26,15668267238.6,16585743840.91,11902166669.95,12020773928.75,13862411888.49,12109932708.77,11993320529.01,12145595104.77,12076298622.93,11775382207.88,11739162055.2,11717650206.52,11440924632.74,11264302696.86,10684662784.55,10464917485.41,8282302649.29,8012054824.51,7424558130.82,7219069465.46,6865921227.0,6879333440.7,6870013874.24,6794722677.83,6877745797.71,6754593623.35,6225241804.13,6099459686.26,5988513945.47,5467068066.58,4304588317.15,4339128734.57,5581949995.23,4161179384.41,4002580109.85,4015552404.59,3860867649.54,3684492309.35,3485198496.33,3288603937.03,3168907269.59,3052647474.58,2897889616.43,2765720662.64,2444075365.08,2169460098.86,2129606934.56,2090730372.75,2085905682.79,2047864385.31,2019284571.91,1985175660.73,1949390250.68,1963458488.28,1954999304.0,1172898396.78,1098593581.79,1110599133.59,1017098606.4,1008683040.87,380705401.93,346144326.62,309561439.42,124208489.0,117119573.29,45705879.66,41260044.0
常用指标,商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,4823193.52,4823193.52,4823193.52,4823193.52,4823193.52,4823193.52,4823193.52,4823193.52,4823193.52,4823193.52,4823193.52,4823193.52,1274138.92,1274138.92,1274138.92,1274138.92,20274138.92,20274138.92,20274138.92,20274138.92,20274138.92,20274138.92,20274138.92,20274138.92,20274138.92,20274138.92,20274138.92,68201253.19,68201253.19,68201253.19,68201253.19,68201253.19,68201253.19,68201253.19,68201253.19,68201253.19,47927744.27,47927744.27,47927744.27,47927744.27,47927744.27,47927744.27,47927744.27,47927744.27,,,630.0,630.0,,,,630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,6631544270.36,-226940948.72,1179846871.68,379022382.41,1157146695.6,1387805102.53,3673643676.35,2276425570.52,1229008591.82,5924657630.78,5450177950.54,1283631512.82,-762655370.1,9155925054.75,10909175099.07,4228165151.36,1310115022.31,3413057479.05,1737271247.63,-941981399.76,-1829739731.03,2156642457.67,1811994371.83,3751560426.51,1610124779.89,4060204723.47,2562627589.79,1964138138.85,280571804.78,5664843194.84,4147642454.58,-705133651.68,-683654969.04,-856395050.25,2011475724.35,-126940832.07,-1772133057.87,4838478015.84,4157829105.46,1542461605.58,1071414018.49,4874372621.45,5862794641.23,4126187961.7,1082571237.23,2291797623.07,2328950586.19,468619675.37,81602730.86,640340678.43,-2260473081.39,-497524458.08,-1027901022.34,-716877049.88,-639344404.86,-357336039.89,-2066634276.72,4315028887.92,4549055401.97,1525077324.35,190450487.19,-5788606858.33,-3512807346.27,-491748997.2,-738376346.19,611931552.14,846200989.12,1832507247.66,1177181005.08,2851702082.09,1243255054.49,262320205.06,-819124243.3,91150819.66,-400124660.29,-261988491.27,-87584034.56,2248107066.86,1021750528.97,-16399535.43,261390927.76,988910983.31,589418655.27,286610227.81,92572546.3,388582607.19,159963357.5,-55765755.3,61200772.6,-82873303.03,-45774326.57,-168398031.15,34392648.53,546247365.94,,135396267.17,,274590347.77,227983403.24,114075015.95,146271315.58,-195305566.32,,80531586.04,,,,,,,,
常用指标,基本每股收益,0.1,0.19,0.14,0.11,0.09,0.22,0.215,0.17,0.09,0.21,0.203,0.16,0.0806,0.33,0.224,0.132,0.0597,0.29,0.233,0.126,0.0364,0.08,0.07,0.036,0.0055,0.08,0.066,0.039,0.0266,0.07,0.063,0.039,0.019,0.05,0.038,0.022,0.01,0.02,0.01,0.005,-0.01,-0.07,0.019,0.028,0.01,0.04,0.04,0.06,0.07,0.4,0.28,0.21,0.11,0.65,0.48,0.35,0.2,1.02,0.74,0.51,0.21,0.7,0.46,0.32,0.16,0.47,0.364,0.24,0.13,0.49,0.71,0.46,0.22,0.78,0.54,0.37,0.2,0.69,0.52,0.36,0.17,0.59,,0.32,,0.41,,0.3,,0.35,,,,0.28,,0.14,,0.25,0.17,0.38,,0.36,,0.32,,,,,,,,
