选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20050930,20050630,20041231,20031231
常用指标,归母净利润,915698691.22,1034698076.02,1928577901.87,2710753720.19,2132664077.32,5001183340.24,7812547489.31,7419875268.57,2223606555.8,12067156751.87,13292640397.54,12222473408.33,2720901862.85,18320161893.65,13118570000.82,10849505028.35,2530713856.4,27387836594.31,13584632923.41,10299102261.34,2501156099.58,28949509481.91,13203563864.92,10123675706.77,2379343780.02,27959019793.11,12833373316.39,9955212667.19,2320082142.7,18903715264.07,9571138117.57,6494594875.08,1893754274.08,15633557875.88,8269238759.37,5650555267.43,1891441835.28,12421551064.86,7109935660.81,4960228319.16,1363372804.23,12347579022.33,6469728592.11,4949649172.01,1293008156.02,12200315103.96,6079512372.65,3822256970.81,815113559.26,10747161554.27,4611896702.77,3406836148.6,735675933.44,8438233558.38,3820524489.96,2510548027.87,536561380.79,6530945957.44,3466542069.07,2794611968.67,701613884.34,4919983998.37,2290723109.72,1627261291.09,548129697.81,3519226528.73,1786628403.7,1396055937.28,329675086.94,2238861382.6,1267269040.54,1034011936.73,276043330.21,1489088024.65,562275199.95,277827854.27,78141344.05,671455691.34,306801894.35,223044294.65,406846419.98,147702684.76,132884792.4,189091695.93,70025537.67
常用指标,营业总收入,45730241134.26,308144189553.44,173721678722.0,116856717231.15,54271790192.15,311666319879.13995,182774387215.01,139249180718.18,49748497474.88,346893530782.05,192554961802.01,137026707930.79,39988673578.33,281108238286.28,156437498506.83002,110762601737.87,33554977547.21,285024104220.9,138471305571.55,89979159576.61,25090296528.02,243222476110.51,117481790837.23,73706029953.44,23835183413.07,235981035684.68,111826048066.6,71140819509.81,22584855699.99,194555491400.61,94957045292.27,59540187651.65,20142727076.53,146658584969.06,75557833799.89,54470942932.7,17912457866.8,154773275659.7,87151396920.48,55150229282.09,18873994089.7,123428784172.05,63399840631.2,42344961789.78,13307247901.67,109056497066.48,52214718418.3,33999315792.09,9234673793.87,92355524195.85,44268599712.69,30544236682.65,7439155811.32,68905756710.27,31307091184.17,20182923033.23,4919743750.55,47036222186.18,21814023615.88,15191037369.02,3606944299.9,35894117625.86,17286924763.81,11244747329.93,4054971530.4,22986607600.5,11451083729.84,8290923400.26,2140546499.3,15519901076.27,6693186064.17,5381330585.12,1158778981.9,8115234888.95,3909102749.01,2098832042.69,611330125.62,4031212238.72,2355455571.9,1428365066.84,2361926849.69,1136350075.77,892582899.63,1561483224.07,623162586.58
常用指标,营业成本,43255476354.29,291787428431.24,163862503709.72,108007905620.89,49365766828.58,292836365177.87,168088929922.96,126996367960.79,44891168572.7,320079294809.96,172365732075.24997,118998399074.32,34867768273.35,249548253390.56,134564604185.68,94019764603.3,28608073616.93,241955647508.48,116005560623.83,72884086836.75,20742284036.03,198071293557.61,95677734565.92,58603780293.12,18941308801.51,188841883128.17,90747614219.31,54991336015.32,18278709149.92,159494416408.3,79032981296.09,47878309229.4,16626210366.93,122797035316.19,62520230413.94,45007931428.27,14327731695.48,132920630695.33,74018923234.92,45737619645.87,15352202217.21,101696934617.6,52678591877.92,34685842417.1,10950298610.78,91228756524.61,43982024166.82,28606997828.66,8313244535.71,76983752453.96,37460778255.23,25639223495.24,6405320792.32,55923551361.24,25213701302.1,15884132782.75,3929666459.69,37053942947.98,16895904144.96,11250101315.35,2656814056.86,28511658213.57,13953278364.37,8850785610.66,3240651224.37,17767745047.96,8993032732.85,6284699806.48,1636405715.39,11779030113.07,4686454011.55,3826286297.74,957814819.75,6269880176.54,3098690372.13,1678644254.72,527232987.64,3179547823.89,1868035420.38,1099042299.24,1705247762.82,890785637.52,671768606.68,1256305428.25,519849736.14
常用指标,净利润,1191187572.42,5022154432.21,6515402984.28,6568045996.96,3581383361.51,9737888127.72,12241783720.33,10697773176.49,3982798019.13,17899220617.03,16916749108.74,15067285358.07,3965511814.4,26987449623.07,18913739634.97,14947381978.94,3865179220.96,37189475817.22,19416875801.41,14688526629.87,3837541382.81,40049287204.61,18326744048.83,13322233109.02,3607624697.63,37553966244.68,17553619762.22,12964194707.34,3343438362.6,26149136570.51,13465995400.19,9287931432.67,2841243123.9,19693877672.42,10155059110.79,7162086964.25,2521276386.09,17073049723.99,10115311729.36,6984542177.89,2492711707.51,16827717865.39,8055863136.47,5900790417.89,1582860554.05,14231361345.19,6647765213.6,4190526408.87,878648590.83,11864462305.31,5139150945.86,3680869977.28,683510223.27,9978598275.36,4639086925.43,3254483672.57,669728602.72,7367200495.85,3572042573.77,2868127016.97,672398304.26,5505278120.39,2488976190.36,1823392324.1,572722262.38,4007727232.01,1930839694.84,1489034047.52,356754644.75,3043671657.77,1762945250.74,1435087458.92,299832177.0,1628270080.6,584259469.74,298347598.72,73581057.39,733945894.64,324426248.19,220972343.99,417205267.39,152098741.34,140150458.39,204261527.77,66030576.93
常用指标,扣非净利润,1010120800.0,658972300.0,1739564400.0,2579286100.0,1890682000.0,4256658600.0,7484946500.0,7229736300.0,3875000000.0,17622000000.0,12693000000.0,11726214300.0,2656542425.13,17967998200.0,12405527400.26,10125216494.84,2488587088.58,26825763200.0,13208952828.22,10047792191.42,2385087246.38,28200416400.78,12874667738.97,9715564593.61,2341442248.84,27164249069.24,12259337742.62,9671383112.38,2037762111.86,18050260847.42,8959390539.49,6391829579.69,1864444791.55,15438973853.46,8145215458.21,5546298237.95,1826751020.15,12257799041.22,7032437950.3,4920791545.09,1343971549.44,12233798193.44,6384331572.65,4884602864.21,1267049721.61,12012761523.59,5906850893.2,3684944225.7,765559458.98,10684959096.49,4584141229.61,3389238918.17,728232866.29,8347808045.72,3754192720.83,2498584513.27,528975805.75,6461614007.44,3448892569.18,2784489332.78,694341304.79,4928069176.79,2306507049.27,1631785797.6,551138160.94,3414017080.71,1667919301.56,1392406595.83,330606036.12,2100358982.62,1134870418.77,899306660.08,141898305.82,1235203921.01,563382618.88,277855061.2,78311185.49,661988250.39,306981738.74,223851210.46,407642414.72,,,188937156.03,69576256.94
常用指标,股东权益合计(净资产),330461318175.58,330131952714.64,344171268787.67004,345596784920.97,345236051412.97,342529827152.31,345003606388.21,343208505619.2,343545948930.92,337026644220.79004,334264460503.19,329498942982.16,320686501061.69,322149111945.81,319822725635.39,321827420586.63,311884357424.01,302914461403.13995,308925546408.19,304276239548.03,280476262998.03,266699450997.97,253159205042.25,244660256804.0,235801541721.02,229522008577.83,198508722450.6,193417026723.52,189763754375.71,186494356028.93,172507607152.75003,168335262447.74,164056067130.11002,158163211583.14,126910513292.83,123275807806.2,120935959474.73,118101947228.45,111355425310.41,109116159761.02,99343550548.98,97140383959.06,87871917438.05,85507321098.7,83646887814.6,80872284944.53,71795920140.88,71990574827.3,70723903819.17,69153175927.24,60497540611.21,58886234376.43,56670619684.77,54779520483.8,46676893483.0,44145194060.37,42925527586.58,42064409785.26,37718398822.34,34093532930.56,31812109635.6,32020330783.93,28837953767.45,28010145168.89,27178797692.33,26961548799.95,24904982171.21,16653498346.1,15670424617.32,15673142259.52,14475842614.75,14186416822.94,13096369419.5,12834469254.01,11604984790.22,4300730687.36,4068228559.47,4018372032.62,3611818989.94,1498628261.99,1203065452.57,,,784687439.58,538584090.35
常用指标,商誉,66890891.03,66890891.03,66890891.03,66890891.03,65919863.36,65919863.36,65919863.36,65919863.36,65919863.36,65919863.36,66824058.16,66824058.16,66824058.16,66824058.16,66824058.16,66824058.16,66824058.16,66824058.16,66824058.16,66824058.16,66824058.16,66824058.16,48959058.17,48959058.17,48959058.17,48959058.17,48959058.17,48959058.17,48054863.37,48054863.37,9823511.09,9823511.09,9823511.09,9823511.09,10342507.3,10342507.3,10342507.3,10342507.3,10342507.3,10342507.3,10342507.3,10342507.3,10342507.3,10342507.3,10342507.3,10342507.3,10342507.3,10342507.3,10342507.3,10342507.3,10346821.03,10346821.03,10342507.3,10342507.3,10342507.3,10342507.3,10342507.3,10342507.3,10378093.86,10378093.86,10378093.86,10378093.86,10378093.86,2718093.86,2667154.6,2667154.6,2667154.6,2667154.6,2667154.6,2667154.6,2667154.6,2667154.6,2667154.6,2667154.6,1894598.41,1894598.41,,2631568.04,,,,,,,
常用指标,经营现金流量净额,8673121744.57,15189148652.37,6977471172.67,16017195249.01,1658423278.71,6257310590.23,-15981776834.23,-17148010577.28,-33305867568.54,13930007542.3,6824121714.03,7145970753.0,-14162412369.44,7422377090.4,-29856897071.69,-22460005831.21,-39886876415.21,10551217228.46,-18751678299.23,-24810136588.27,-30049383079.04,15155895317.89,-18157958031.33,-25243844314.18,-30100935409.42,39155315735.1,9221083041.57,16227722462.53,796454219.99,11893321359.64,-10760744549.05,-9612824680.41,-26118298070.67,-29261417046.93,-30844824232.95,-9606969809.47,-13751172082.33,34053957194.0,40648614370.61,20028285322.88,2482774479.61,17784647744.43,19692953941.2,9849325128.46,-6385030295.93,-10458366565.0,-18115648251.67,-14280261825.78,-13460789460.16,-9754106777.99,-8017230890.64,-4079994887.07,-4192814142.22,3092581274.99,10965205110.46,1615394594.17,-3299276540.44,-7921907455.97,-6673704717.45,-8264022346.53,-11112384414.19,-22369895862.26,-26107627377.89,-23348235943.1,-15015934039.09,-1144791232.46,5229570322.77,5452979050.88,1223666230.45,-7590472530.9,-8175692448.81,-6447708428.67,-5895551573.87,-9375802034.91,-4876088940.31,-551699341.35,-876369561.56,-4021864411.26,-2663213635.31,-1763820886.97,-836851826.86,,,-1167005590.44,-569302161.66
常用指标,基本每股收益,0.08,0.09,0.16,0.23,0.16,0.42,0.66,0.62,0.19,1.01,1.11,1.02,0.23,1.53,1.1,0.91,0.21,2.29,1.13,0.86,0.21,2.42,1.11,0.85,0.2,2.35,1.08,0.84,0.2,1.59,0.81,0.55,0.16,1.32,0.7,0.48,0.16,1.1,0.64,0.46,0.13,1.15,0.6,0.46,0.12,1.14,0.57,0.36,0.08,1.0,0.43,0.32,0.1,1.18,0.54,0.35,0.08,0.91,0.49,0.3915,0.12,0.83,0.39,0.27,0.12,1.06,0.55,0.44,0.13,0.91,0.52,0.42,0.11,1.3,0.5,0.25,0.07,0.66,0.31,0.56,1.0171,,,0.9455,0.3501
