每股指标,摊薄每股收益_最新股数,1.310996,4.38752,3.301665,2.18066,0.936774,1.174652,0.778005,0.467062,0.213279,0.683106,0.595978,0.350566,0.127166,0.804495,0.650984,0.462165,0.205641,0.682168,0.633139,0.398398,0.185654,0.527981,0.431556,0.265527,0.106322,0.470851,0.364936,0.223906,0.098611,0.387156,0.325763,0.203563,0.089677,0.286755,0.19685,0.11675,0.046594,0.236136,0.162734,0.096862,0.040657,0.128756,0.095462,0.063391,0.027898,0.104964,0.081756,0.057388,0.090082,0.078854,0.060398
每股指标,摊薄每股净资产_期末股数,19.946167,19.093033,17.431247,12.69923,11.510052,10.348963,9.623925,9.209619,9.014529,8.839492,8.596345,8.290603,8.164918,8.04098,7.659897,7.67093,7.470093,7.259487,5.428253,5.131671,5.032922,4.798599,4.632883,4.602154,4.401753,4.268443,4.11076,3.933701,3.992569,3.866188,3.753555,3.597974,3.452709,6.30823,6.099802,4.172053,3.986175,3.863844,3.666793,3.452582,8.61208,8.344836,8.270892,8.0543,,5.325095,,,4.837312,4.032476,3.328129
每股指标,调整每股净资产_期末股数,16.907427,15.982612,14.758435,10.048702,9.022002,7.878918,7.117143,6.819954,6.660164,6.445944,8.462901,8.155375,7.855464,7.7294,7.350229,7.377106,7.154745,6.968729,5.094299,4.815825,4.722998,4.68683,4.531129,4.502666,4.310643,4.177357,4.042066,3.866874,3.924838,3.793784,3.681513,3.536594,3.392777,6.201083,5.984073,4.045946,3.8736,3.744693,3.556146,3.350304,8.413338,8.142167,8.075343,7.877432,,5.125757,,,4.69461,3.891598,3.192096
每股指标,每股净资产_最新股数,17.709038,16.908694,15.437025,11.147386,10.103525,9.084321,8.447883,8.084205,7.912955,7.759307,7.545872,7.277492,7.167166,7.058373,6.731406,6.741102,6.564609,6.379532,4.294735,4.060084,3.981956,3.796564,3.665453,3.648579,3.489702,3.384013,3.259003,3.118631,3.12702,3.027963,2.939749,2.8179,2.70413,2.744748,2.653191,1.589962,1.519691,1.473054,1.397897,1.313533,1.310584,1.269915,1.234341,1.202017,,0.596021,,,0.541425,0.451342,0.372507
每股指标,每股经营现金流,2.42581,5.288282,2.738439,1.379554,0.491321,1.574502,1.422047,0.758578,0.209429,1.483474,0.823595,0.540173,0.122454,1.437685,0.406105,0.568365,0.413045,0.91766,0.699657,0.320008,0.157332,1.239612,0.914685,0.625227,0.45038,0.947071,0.982877,0.366044,0.195895,0.645354,0.450939,0.428462,0.091778,0.836747,0.2653,0.237382,0.287732,0.568863,0.349365,0.545718,0.631006,0.125773,-0.080856,0.103206,,1.853179,,,1.644456,1.615268,0.563347
每股指标,每股现金流量净额,0.590186,2.619563,2.518169,0.203844,0.383454,0.205484,-0.054425,-0.002772,-0.102838,0.027083,0.239427,0.457066,0.150498,0.2032,-0.068635,0.155468,0.383431,0.114671,-0.063624,0.019233,-0.070817,0.136983,-0.000291,-0.057219,0.076197,-0.27047,-0.219111,-0.227354,-0.039544,0.18311,-0.015713,-0.069908,0.171453,0.080129,-0.264502,-0.431519,0.105381,0.422009,0.528818,0.265991,1.035073,0.983793,1.080796,3.598401,,-0.678957,,,0.268587,0.424978,0.621954
每股指标,每股企业自由现金流量,,-0.106313,,-0.644779,,0.426547,,0.14877,,0.889667,,0.110516,,0.680762,,0.324309,,-1.299741,,-0.143955,,-0.975272,,-0.884481,,0.127342,,-0.1287,,0.587545,,0.403589,,-1.942547,,-0.190028,,-0.028292,,0.038207,,-3.214766,,-3.825701,,1.049556,,,0.130675,0.033478,0.458379
每股指标,每股股东自由现金流量,,2.473181,,0.302314,,-0.222585,,-0.359313,,3.197209,,1.183331,,1.969528,,0.944947,,-0.958322,,0.823423,,0.895074,,-0.055459,,0.769666,,0.310322,,0.979634,,0.356491,,-2.096096,,-0.365337,,0.022361,,0.163933,,-3.648841,,-3.906817,,0.857128,,,-0.949059,-0.002583,0.636839
每股指标,每股未分配利润,10.513766,9.060082,7.833951,6.626455,5.507979,4.440796,4.034114,3.703553,3.62495,3.399674,3.312778,3.060238,3.019869,2.887747,2.725481,2.718241,2.429028,2.239012,2.431532,2.162346,2.108119,1.891746,1.783781,1.77659,1.593761,1.471608,1.349254,1.186835,1.225762,1.110473,1.037878,0.895289,0.762391,1.484174,1.294262,1.626007,1.455822,1.342313,1.165017,1.008279,2.530044,2.28338,2.122809,1.924526,,2.039633,,,1.618741,0.868184,0.604338
每股指标,每股资本公积金,6.200118,6.189793,5.913537,3.792418,3.7869,3.7869,3.774486,3.774486,3.774486,3.774486,3.776682,3.776682,3.776682,3.776682,3.767485,3.755918,3.755938,3.755938,1.711488,1.711488,1.711488,1.711488,1.686664,1.693468,1.693953,1.693953,1.672457,1.672457,1.627192,1.6271,1.6271,1.627076,1.626762,3.728172,3.725631,1.530768,1.532957,1.532957,1.529984,1.51015,5.275375,5.275375,4.970637,4.968869,,2.110765,,,2.110765,2.110765,1.675369
每股指标,每股盈余公积金,0.546344,0.54773,0.54773,0.552594,0.552594,0.552594,0.507411,0.483741,0.462483,0.444788,0.433684,0.406648,0.38051,0.367763,0.351863,0.33424,0.308898,0.287554,0.312394,0.284882,0.260215,0.241934,0.228126,0.211045,0.193059,0.181102,0.169778,0.154307,0.141818,0.131231,0.125358,0.111918,0.099403,0.160946,0.144508,0.148453,0.133955,0.125247,0.11004,0.096254,0.211961,0.191456,0.177701,0.161087,,0.174883,,,0.107978,0.053703,0.048428
每股指标,每股留存收益,11.060111,9.607813,8.381682,7.17905,6.060574,4.99339,4.541525,4.187295,4.087433,3.844463,3.746463,3.466887,3.40038,3.255511,3.077345,3.052481,2.737927,2.526567,2.743926,2.447228,2.368335,2.13368,2.011908,1.987635,1.786821,1.652711,1.519032,1.341142,1.36758,1.241704,1.163236,1.007207,0.861795,1.64512,1.43877,1.77446,1.589777,1.46756,1.275057,1.104534,2.742006,2.474837,2.30051,2.085614,,2.214517,,,1.726719,0.921888,0.652766
每股指标,每股营业收入,6.325641,22.166173,16.22026,10.46828,4.998722,12.439562,8.922962,5.628239,2.772224,9.193638,6.65801,4.254336,2.037548,9.140209,6.908143,4.624222,2.348736,8.605284,6.926652,4.351909,2.018888,7.201497,4.867127,2.987134,1.224181,4.985713,3.435523,2.044305,1.008711,4.292471,3.123699,1.993752,1.076312,5.711075,4.050834,2.754386,1.193523,4.851358,3.575056,2.111726,2.605015,8.589405,6.233557,3.891639,,9.879321,,,8.910135,8.674348,6.41074
每股指标,每股营业总收入,6.325641,22.166173,16.22026,10.46828,4.998722,12.439562,8.922962,5.628239,2.772224,9.193638,6.65801,4.254336,2.037548,9.140209,6.908143,4.624222,2.348736,8.605284,6.926652,4.351909,2.018888,7.201497,4.867127,2.987134,1.224181,4.985713,3.435523,2.044305,1.008711,4.292471,3.123699,1.993752,1.076312,5.711075,4.050834,2.754386,1.193523,4.851358,3.575056,2.111726,2.605015,8.589405,6.233557,3.891639,,9.879321,,,8.910135,8.674348,6.41074
每股指标,每股息税前利润,1.759821,5.928072,4.411767,2.919508,1.311743,1.648629,1.068685,0.66886,0.324341,0.96734,0.802328,0.459816,0.199737,1.14559,0.9371,0.674851,0.318223,0.959279,0.989932,0.649416,0.312968,0.83637,0.69244,0.419637,0.178456,0.6946,0.553855,0.349239,0.158923,0.551954,0.469975,0.29124,0.169599,0.762831,0.566536,0.340492,0.157043,0.727048,0.446882,0.29112,0.341781,1.011434,0.643846,0.490777,,1.132583,,,1.036955,0.974626,0.771224
盈利能力,净资产收益率(ROE),7.62,35.56,29.06,21.48,9.74,13.95,9.55,5.84,2.85,9.35,8.12,4.92,1.79,12.14,9.84,7.01,2.42,16.16,15.12,9.9,4.77,14.81,11.88,7.55,3.09,14.03,11.46,7.14,3.2,13.59,11.55,7.32,3.21,14.67,11.63,7.62,3.11,17.4,12.26,7.4,3.15,13.81,14.55,10.1,4.57,18.46,,10.07,18.15,19.14,19.61
盈利能力,摊薄净资产收益率,7.40298,25.948308,21.387962,19.562077,9.271754,12.930552,9.209475,5.777465,2.695319,8.803699,7.898074,4.817139,1.774286,11.397742,9.670847,6.855929,3.132578,10.693077,14.742233,9.812557,4.662397,13.906819,11.77362,7.277552,3.046736,13.913998,11.197808,7.179624,3.153516,12.786044,11.081344,7.223927,3.316311,10.447409,7.419402,7.342953,3.066034,16.030384,11.641393,7.374179,3.102263,10.138964,7.73387,5.273752,,17.610916,,,16.637977,17.471094,16.214046
盈利能力,净资产收益率_平均,7.574133,33.759223,26.928905,21.556858,9.764244,13.947741,9.600746,5.895942,2.721743,9.220149,8.161717,4.890767,1.787855,11.973521,9.930395,7.044861,3.177369,13.407268,15.649892,10.14168,4.77352,14.705817,12.243664,7.551334,3.093581,14.686628,11.609317,7.28553,3.204268,13.41334,11.461479,7.318926,3.29159,13.597369,9.541406,7.623215,3.113814,17.217563,12.19986,7.498681,3.151156,13.800713,10.430978,7.051174,,18.456217,,,18.147692,19.142928,16.214046
