每股指标,每股经营现金流,7.379576,29.190563,17.677626,12.871918,7.464299,22.025909,15.319819,10.163881,6.446384,21.101444,11.974303,8.432188,8.584346,25.059766,10.640547,7.65522,3.035752,18.408729,12.316935,11.0528,4.707874,7.911615,4.424142,2.639896,1.4249,6.100324,4.675299,3.315782,2.26734,5.155433,2.552795,0.48716,-1.672384,1.197195,,-0.316922,,3.438858,1.412129,-0.694522
每股指标,每股现金流量净额,5.351507,6.52307,5.922658,11.761757,3.665604,7.265696,-0.729511,-2.523328,5.670032,18.307664,11.256179,7.887114,8.239383,33.622556,21.345034,20.990859,1.362146,5.179974,2.945069,1.650735,1.012036,17.270821,16.051708,3.909035,2.590925,8.835085,8.776475,2.571124,1.182782,-0.501704,-0.878178,-0.774884,-0.514906,1.853476,,-0.437949,,1.059243,0.982368,0.241018
每股指标,每股企业自由现金流量,,3.96643,,-2.784264,,4.836206,,3.813567,,-7.203751,,-1.276527,,-25.841127,,-16.271998,,4.762882,,2.574919,,-14.376777,,-3.114659,,-1.431809,,0.446296,,-3.640181,,-3.113537,-0.64765,-2.580172,,-1.093362,,-16.964338,1.09271,-5.547377
每股指标,每股股东自由现金流量,,1.356335,,-0.827155,,7.236108,,5.053167,,-2.020707,,1.552676,,-12.186365,,-9.293557,,13.694672,,4.107716,,-12.356055,,-1.972006,,-0.436436,,0.506166,,-3.353407,,-2.655461,-0.675694,-1.017595,,-0.88564,,-15.344728,1.522439,-4.563002
每股指标,每股未分配利润,42.806421,38.263885,33.250033,30.080644,31.937367,28.75043,26.617724,23.650045,25.863673,23.469801,20.732341,18.411543,28.67984,25.892478,20.531484,17.282366,15.264869,14.627903,11.103381,9.689052,8.841195,8.0022,7.073567,6.810778,6.485589,6.182289,5.736108,5.151985,4.811916,4.33482,4.033724,3.413612,3.538398,3.326988,,2.553385,,4.83492,0.79964,0.248724
每股指标,每股资本公积金,34.426906,34.236406,34.269248,33.845986,26.538113,26.514599,26.153479,20.1518,20.052914,19.983266,18.323252,18.17659,44.421465,36.398708,36.215441,36.155872,18.574773,18.518426,17.824314,17.795936,17.764003,17.884789,17.715444,9.838556,9.82181,9.794625,9.745511,9.554249,9.773189,9.737015,9.718556,9.445685,7.863387,7.853232,,7.709413,,18.927346,0.784152,
每股指标,每股盈余公积金,0.498447,0.498476,0.498087,0.498474,0.498428,0.49842,0.498041,0.498445,0.498419,0.498419,0.276152,0.27621,0.497179,0.497152,0.49715,0.49715,0.497016,0.497016,0.497114,0.497114,0.497014,0.497014,0.471027,0.49714,0.49685,0.49685,0.446422,0.44926,0.449143,0.449143,0.290773,0.293796,0.32644,0.32644,,0.153356,,0.48888,0.078792,0.034771
每股指标,每股留存收益,43.304869,38.762362,33.748121,30.579118,32.435796,29.24885,27.115766,24.14849,26.362092,23.968221,21.008493,18.687754,29.17702,26.38963,21.028634,17.779516,15.761886,15.12492,11.600496,10.186166,9.33821,8.499215,7.544594,7.307918,6.98244,6.679139,6.18253,5.601246,5.26106,4.783964,4.324498,3.707409,3.864838,3.653428,,2.706742,,5.323801,0.878433,0.283496
每股指标,每股营业收入,28.293001,92.839641,62.038361,39.235378,19.2362,82.21082,58.842035,37.91183,18.133673,91.137369,67.014383,43.046731,36.45554,134.531028,86.188379,46.29076,20.884395,55.926262,31.499055,18.924179,8.227902,21.601222,13.532016,8.531256,4.089293,20.733574,14.877608,9.234154,4.547506,13.490218,8.717891,4.308332,1.89835,10.227562,,3.219474,,24.259671,12.118584,4.333931
每股指标,每股营业总收入,28.293001,92.839641,62.038361,39.235378,19.2362,82.21082,58.842035,37.91183,18.133673,91.137369,67.014383,43.046731,36.45554,134.531028,86.188379,46.29076,20.884395,55.926262,31.499055,18.924179,8.227902,21.601222,13.532016,8.531256,4.089293,20.733574,14.877608,9.234154,4.547506,13.490218,8.717891,4.308332,1.89835,10.227562,,3.219474,,24.259671,12.118584,4.333931
每股指标,每股息税前利润,5.998051,20.215719,13.784328,8.854519,4.123632,15.229166,11.059152,7.163078,3.23902,13.039334,8.979323,6.1232,5.202418,15.88741,9.809884,5.226974,1.273518,9.030275,4.978673,2.914236,1.292938,3.272407,2.069698,1.292794,0.549348,2.739548,2.105513,1.33287,0.629188,2.044101,1.511769,0.633274,0.303646,2.54317,,1.217757,,5.725841,2.600848,0.435018
盈利能力,净资产收益率(ROE),5.98,24.91,17.76,11.63,5.49,24.13,17.73,11.39,5.18,24.04,15.98,12.31,5.8,24.67,15.98,9.11,1.76,21.52,11.36,6.74,3.01,11.27,7.62,4.97,1.93,12.78,9.87,6.15,3.12,11.75,8.61,3.63,1.66,18.99,,10.52,-0.07,69.55,130.37,23.72
盈利能力,摊薄净资产收益率,5.804612,21.417864,15.603635,10.336642,5.338233,20.550226,15.193132,11.652068,5.059418,22.316363,17.292048,12.170937,5.227196,18.682471,11.750103,5.848046,1.751884,18.85067,10.662608,6.521085,2.977286,8.6958,5.471119,4.883102,1.913728,11.95833,9.377201,6.080358,3.059724,10.282975,7.36348,2.955834,1.644323,15.699307,,8.204077,,18.412334,74.234045,21.18696
