选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231
常用指标,归母净利润,2380516073.93,4933582739.46,3678821025.93,2694780823.33,1038462806.87,3385988472.81,2643137805.52,1742658755.52,782849375.09,2977855387.68,2072160337.88,1364710524.87,544666974.58,1895412635.13,1563872059.61,1205911028.95,494045997.92,1697836680.83,1386859633.99,901953229.78,482075212.44,1554638623.01,1036968275.21,515558947.53,159592619.54,792629916.88,664447186.1,485388939.71,205658516.92,192658686.9,191778614.62,124528680.69,57859045.81,291265529.42,304126188.59,212388787.21,88111497.24,362369243.76,408514020.12,194069599.84,60345947.48,86378212.64,73689958.48,49715689.63,19115947.4,61091386.64,393069593.41,283288936.37,130425180.83,431071078.4,688443531.35,579594937.31,385261596.72,1557444813.39,1177729863.86,824407619.75,412107538.17,1847288166.68,1443082859.24,850672404.25,330568971.69,1203058065.85,865125268.76,487448607.67,192220534.23,521426165.46,360554726.99,228286052.7,81144330.87,585259537.16,406878661.18,302144197.85,158216255.65,417158746.22,326409504.17,123046342.21,55188465.05,161770197.83,144405263.57,102106832.55,36632741.04,67249433.52,55412972.41,30636690.19,15839270.81,38838605.05,22503271.18,17662032.91,6136147.96,39789149.26,30128060.17,19128170.27,9884849.42,36414212.5,25225201.03,17295289.88,34916150.67,30445474.18
常用指标,营业总收入,22587526108.88,79074657048.6,53976127538.88,35067485594.27,14859313309.95,65556150182.9,46044851459.23,28532437570.36,13164077845.22,61263636266.97,45554851007.89,29517460792.4,13347436207.09,57151533876.45,40035922595.12,25615363632.87,13629082689.6,56102498949.46,41032392375.62,26313869956.75,11216276343.17,47995317805.91,32347649542.22,18974217241.45,7317687652.85,42541410266.5,29568476429.73,18788551545.0,8802985358.88,34452379533.63,25017223835.74,16102730679.9,7018050690.11,32928245496.39,25305252617.56,15951341221.58,8029892644.21,38928034324.23,20457724860.59,13337339626.67,5595164780.54,37063538450.52,30911970054.96,17743072565.47,7994281079.55,33553946460.87,22203416351.75,15929341586.95,7917799960.97,30491124501.49,22869735141.05,15329071169.63,7583348227.89,36051804515.42,27036948363.41,16248147538.65,6438710318.35,33209103044.89,22077562412.67,12762612313.32,4227464107.42,21883465140.45,16722496507.99,11428553870.25,4952221755.41,18712095382.15,12179650229.31,7292862860.77,3373994344.42,15229531760.01,12146212177.32,8715266527.2,4656810626.01,12524356692.67,7723513545.45,3435725751.63,1742569472.78,5409776751.63,3778428280.77,2457430673.76,1306761758.62,4449722455.14,3224774013.99,2200945980.89,894141393.58,3462352383.63,2398850483.69,1406757929.01,578189851.6,2184241123.61,1520372072.51,909502328.42,382274323.43,878150403.24,508362028.69,323247968.39,584437729.81,587831069.46
常用指标,营业成本,19085142714.56,70619387724.26,47720781507.81,30634350405.39,12941081861.82,59817505517.56,41846509404.71,25702556598.51,12080714982.45,56933767444.47,42632492366.73,27620258738.02,12584814913.59,54478166300.47,37681046678.45,23899611278.09,12974895579.11,53449643396.73,38869556502.49,24895611202.29,10414094045.98,45296006613.95,30554151066.25,17976775426.98,7106232849.88,40306796230.15,27945935740.12,17781759920.4,8376570662.75,33897606230.48,24659786199.22,15874463055.4,6897541401.28,32256193517.17,24586165881.87,15438816931.49,7812321456.35,38327705195.31,19791847386.65,12997280864.57,5483121144.19,36862786180.76,30688572725.89,17582045507.67,7917344247.46,33165707996.23,21382174479.87,15368509840.04,7674686360.87,29609221798.34,21567291983.52,14248560688.42,6929444629.24,33246364623.67,24905527370.07,14800318061.16,5730826275.79,30091972402.2,19588278492.68,11242217179.38,3638310473.31,19772230846.38,15006740368.91,10476756581.6,4593483711.55,17686064452.34,11501368296.39,6871772664.76,3240029080.67,14232110747.27,11336589853.04,8134200334.53,4353418511.74,11633259616.34,7052823054.56,3008879407.18,1547060623.5,4992104746.2,3193372100.08,2214917212.94,1219855514.49,4232064413.28,3069410950.41,2106003315.97,854055960.85,3403934444.48,2366643480.16,1384525557.96,568158734.6,2129570306.38,1482398260.65,880776880.05,367234700.77,843732728.35,500745365.09,318508537.8,569882515.91,575854752.72
常用指标,净利润,2865541331.83,6133739465.46,4699977952.59,3388140312.23,1319717512.55,4203559477.72,3250651137.68,2130870050.94,953820801.15,3617240690.45,2529257597.92,1631035747.27,677397116.09,2277566606.01,1915925480.96,1484240776.72,609856141.91,1958884907.51,1655463305.97,1113742776.69,600383547.61,1934894655.1,1357549848.38,694214841.0,219496633.68,1374234856.8,1075426767.7,724007074.22,343519391.97,367867213.25,316332810.14,260553663.9,112793420.53,542999272.06,478158231.39,336320967.79,137140798.1,476302868.69,538588591.51,265012737.48,93528723.85,146888739.48,155234782.92,103262870.51,43451274.87,268507282.32,582479634.57,403775937.09,178665893.46,678505683.73,948537354.18,793437282.39,501353666.28,2087375265.38,1567489341.34,1094437882.55,539910417.44,2489884104.96,1967634362.9,1193701006.91,459446618.75,1720446047.53,1271870983.29,712282746.7,287940663.2,748880727.87,495286822.53,302849702.22,96411568.62,815687476.02,597425675.27,444484362.85,239796476.66,605670752.23,468940354.73,300006126.71,139320880.69,276431714.51,236610584.65,160692398.25,57291004.38,113701507.11,90881593.26,52752270.28,24656803.85,39951491.83,23219878.92,17662032.91,6136147.96,39789149.26,30128060.17,19128170.27,9884849.42,36414212.5,25225201.03,17295289.88,34916150.67,30445474.18
常用指标,扣非净利润,2388832404.43,5771585336.78,4213518075.31,2957078938.14,1267732609.22,3531910843.6,2618321049.75,1671133147.67,740782924.57,2986707566.23,2097264330.23,1418128923.15,543190009.7,1968573862.48,1593841883.5,1140128100.67,424845683.6,1689424478.48,1456968643.18,938657211.3,526985359.93,1379752366.7,1008060410.13,503271260.03,39893016.92,216914968.33,177386729.16,61113564.03,37072369.6,127827829.24,171797412.2,109005450.77,37397194.67,282314081.74,400955277.5,288297282.68,111699962.97,301019001.04,405235838.47,193817092.15,59993727.29,92126667.75,80835596.46,55153555.58,16680442.25,51154536.62,374250211.82,269151142.56,129072908.87,397637229.8,677598116.47,570064859.35,375598715.21,1526577218.66,1182352915.43,815731814.1,411776263.01,1627661026.12,1344261616.04,784476475.79,303035960.97,1045399761.01,792638098.62,500314288.59,192337995.99,424013267.28,274549683.34,171045296.15,60577016.24,473062440.3,427862852.3,305218783.69,156785512.8,249864897.6,179171333.78,120693207.0,56424653.98,151189481.89,145551493.5,102152786.58,37536631.22,68223670.98,61404466.25,34515030.93,17829036.92,35983428.5,19867779.76,14967399.8,6279234.12,37377606.48,26180932.54,19697968.58,,,,,,
常用指标,股东权益合计(净资产),39749539804.1,36434825009.63,34779410185.78,34003901191.36,33927979167.09,32572351585.96,31975421322.16,30678424191.51,31639169354.4,30736047423.08,29114157621.63,28380280615.54,28756900485.93,28342425526.71,27817039756.19,27582826205.08,27442991475.62,26921999454.82,26969739310.59,26672660308.93,27043610526.24,25523685764.02,25147290779.46,22350801044.04,21774663768.49,22287578949.02,19811679680.15,19512644175.43,19635117378.5,19316376957.36,14872099870.65,15697323252.2,15811375524.7,15642909435.99,15607653162.96,15467801854.11,15450545386.23,15283578465.99,15416209636.76,15140506759.62,11968259797.77,11900878449.77,12049930607.64,12003769591.38,12102810013.83,12287988176.6,12386745147.7,11938335429.9,11959997615.93,11771805459.75,12150556678.02,11990744985.75,12523637298.52,12044183591.0,11369535424.63,10959478669.11,10488473743.07,10290825444.28,9570977960.77,6465517770.16,6288936312.83,6827081252.08,5354428112.83,5151469842.79,4902168605.74,4651572975.81,4766550837.54,4640993195.63,4701786739.05,5231703163.48,4390166598.27,4407899506.89,4332370041.23,2118892608.94,1145649015.67,1089425786.78,1124835087.31,1039365707.57,1040078549.68,1002039546.87,989804484.74,932113480.36,900987962.03,862858639.02,904565416.21,879908612.37,749091194.95,739336862.76,769810977.81,763674829.85,754013740.77,354721361.68,345478040.83,335593191.41,,,299159621.21,285740010.4
常用指标,商誉,323301668.11,323301668.11,323301668.11,323301668.11,323301668.11,323301668.11,523704925.34,523704925.34,523704925.34,523704925.34,723296269.34,714125774.05,724094298.74,714394398.45,716210128.78,716200128.78,729173333.8,716200128.78,730286833.14,730286833.14,730286833.14,730286833.14,888962014.78,888962014.78,888962014.78,888962014.78,721153545.52,721153545.52,721153545.52,721153545.52,721153545.52,721153545.52,721153545.52,721153545.52,721153545.52,721153545.52,721153545.52,721153545.52,721153545.52,721153545.52,721153545.52,721153545.52,682408447.41,682408447.41,682408447.41,721153545.52,687512771.13,682408447.41,682408447.41,682408447.41,643233562.09,643233562.09,643233562.09,643233562.09,527516606.51,527516606.51,527516606.51,597701324.09,527516606.51,526356092.74,590996092.74,527516606.51,526356092.74,526356092.74,526356092.74,526356092.74,305850188.51,305850188.51,305850188.51,305850188.51,,,5397390.06,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,-2168479841.98,8375244370.14,1463228314.68,102364475.11,-1959998316.67,7890175064.67,2460673333.06,-574329943.67,1076319112.36,6423472305.99,2707935140.93,1304772754.28,-324074490.58,5683736083.32,857558688.03,-580449109.69,-1196111368.72,4389099100.96,1583752934.64,-302669293.67,-1582731557.17,4563350161.59,1633889526.46,1335971151.51,-878863927.49,3102227167.77,2530903414.76,497043107.92,-297490752.78,2417186290.21,1574013263.83,1057813854.9,148761795.09,630234629.86,483370803.55,1174751456.15,477332305.09,989965340.91,2384206004.15,2048928011.6,1140069517.1,-1508498735.42,-93030237.21,-201229328.99,123258680.11,831818496.12,689719495.28,856076400.96,519423759.78,813013050.14,367813056.05,654398705.84,520083101.68,2447302654.84,1172636058.78,696595805.6,452649770.11,2007058555.35,1648680181.28,1139404794.48,417381805.27,2029349086.0,1532143904.59,827708402.49,258415020.4,810945970.47,343528325.52,44480555.8,-61119554.63,204435275.28,-389867615.33,-195937460.04,-357156203.35,1063334630.66,430750795.22,211995382.0,214231360.77,541483116.21,325146324.74,258830150.83,62327564.73,283694880.58,228686691.42,134859074.81,26701038.52,-16702716.33,-81929289.66,-5643143.69,-33908885.46,72962736.14,7468781.5,-1414111.99,-19998324.2,117437954.97,,,,
常用指标,基本每股收益,0.49,1.02,0.76,0.56,0.21,0.7,0.55,0.36,0.16,0.61,0.43,0.28,0.11,0.39,0.32,0.25,0.1,0.35,0.29,0.19,0.1,0.34,0.23,0.12,0.04,0.2,0.17,0.12,0.05,0.06,0.06,0.04,0.02,0.08,0.09,0.06,0.03,0.11,0.118,0.06,0.02,0.03,0.03,0.02,0.01,0.02,0.13,0.1,0.04,0.15,0.23,0.2,0.13,0.53,0.4,0.28,0.14,0.64,0.51,0.46,0.18,0.65,0.44,0.26,0.135,0.37,0.329,0.21,0.16,1.35,1.12,0.86,0.44,0.92,0.644,0.43,0.2,0.58,0.516,0.36,0.13,0.24,,0.1094,,0.1387,,0.0631,,0.1865,,0.1063,0.0549,0.2023,,0.0961,0.194,
