选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20171231,20161231
常用指标,归母净利润,1481729000.0,3152894000.0,2748723000.0,1755604000.0,981413000.0,2502020000.0,1431202000.0,1096769000.0,882288000.0,2847749000.0,2129072000.0,965747000.0,854099000.0,3011143000.0,2353284000.0,1976094000.0,114492000.0,4131620000.0,3681093000.0,2970300000.0,1570300000.0,6000874000.0,5089839000.0,3007688000.0,1216160000.0,5408025000.0,3489110000.0,1596854000.0,866190000.0,5127591000.0,5001132000.0,511380000.0
常用指标,营业总收入,65531291000.0,245125575000.0,184270308000.0,115682252000.0,59078925000.0,238279409000.0,175453859000.0,109478207000.0,57273605000.0,251523736000.0,188522239000.0,118713632000.0,61041035000.0,257485444000.0,187839677000.0,119482927000.0,56535987000.0,226225162000.0,162725084000.0,103230005000.0,51081585000.0,194921555000.0,139993241000.0,86973139000.0,39915807000.0,170743420000.0,125315785000.0,78685157000.0,40351270000.0,167073521000.0,150766281000.0,133493710000.0
常用指标,营业成本,64359476000.0,241211537000.0,181090602000.0,113741808000.0,57934175000.0,236818859000.0,175283164000.0,109507295000.0,57052367000.0,249957659000.0,187516892000.0,118901074000.0,60679267000.0,253729638000.0,185031327000.0,115949615000.0,55317097000.0,218826796000.0,156431273000.0,97284146000.0,47709748000.0,182023309000.0,131079664000.0,82656958000.0,37854664000.0,163021713000.0,119758839000.0,75477318000.0,39827230000.0,160683486000.0,147762044000.0,128657520000.0
常用指标,净利润,1548681000.0,3379465000.0,2994125000.0,1894514000.0,1063089000.0,2468560000.0,1354772000.0,1026356000.0,809199000.0,2785028000.0,2074989000.0,792134000.0,764404000.0,3125081000.0,2455305000.0,2162409000.0,220288000.0,4488705000.0,4026970000.0,3319190000.0,1824696000.0,6564815000.0,5442802000.0,3170370000.0,1240807000.0,5563636000.0,3585795000.0,1588629000.0,830680000.0,5516940000.0,5283659000.0,853750000.0
常用指标,扣非净利润,1007348000.0,2844654000.0,2017260000.0,1388863000.0,862136000.0,972273000.0,238481000.0,160686000.0,243604000.0,1321335000.0,909131000.0,14427000.0,240393000.0,3184242000.0,2258877000.0,2423603000.0,827253000.0,4996278000.0,4157016000.0,3912451000.0,1919361000.0,8791835000.0,6261182000.0,2863260000.0,1340240000.0,4477520000.0,,1239870000.0,571260000.0,4215380000.0,735740000.0,118860000.0
常用指标,股东权益合计(净资产),102482358000.0,100949991000.0,100701132000.0,99651461000.0,99361660000.0,98205563000.0,96864907000.0,96538469000.0,96744945000.0,95964847000.0,95133674000.0,93708990000.0,94267172000.0,93283406000.0,92577644000.0,92473438000.0,91228034000.0,91108428000.0,90873588000.0,90341339000.0,89311656000.0,87493467000.0,72747178000.0,70695587000.0,66067900000.0,68474847000.0,,64496160000.0,63973530000.0,62738076000.0,57072561000.0,46400410000.0
常用指标,商誉,6110786000.0,6110786000.0,6110786000.0,5992323000.0,5987688000.0,5987688000.0,5987688000.0,5987688000.0,5987688000.0,5987688000.0,5987688000.0,5987688000.0,5987688000.0,5987688000.0,5987688000.0,5987688000.0,5987688000.0,5987688000.0,5987688000.0,5987688000.0,5987688000.0,5987688000.0,5987688000.0,5987688000.0,,5968620000.0,,5894770000.0,5886210000.0,5886214000.0,5875248000.0,5864780000.0
常用指标,经营现金流量净额,4165024000.0,15444977000.0,27596751000.0,14625211000.0,10283863000.0,6037848000.0,12545600000.0,1635977000.0,4914617000.0,14920935000.0,19512888000.0,10732519000.0,7865606000.0,725185000.0,11998287000.0,2941826000.0,1699468000.0,725366000.0,4603938000.0,-5749524000.0,1479923000.0,1198688000.0,9993661000.0,9885302000.0,7824560000.0,13528181000.0,15744907000.0,8496427000.0,7383060000.0,2254957000.0,563543000.0,1653140000.0
常用指标,基本每股收益,0.27,0.58,0.51,0.32,0.18,0.46,0.26,0.2,0.16,0.53,0.39,0.18,0.16,0.56,0.43,0.36,0.02,0.76,0.68,0.55,0.29,1.21,1.04,0.62,0.25,1.11,,0.33,0.18,,,
常用指标,每股净资产,18.053754,17.786716,17.744132,17.524827,17.482292,17.289479,17.051339,17.00468,17.036397,16.876171,16.739907,16.485561,16.558796,16.361814,16.242819,16.203752,15.991771,15.991771,15.969609,15.837731,15.687072,15.407577,14.150362,13.751196,,13.280066,,12.504649,12.330745,12.158717,11.079129,10.333125
常用指标,每股现金流,0.768228,2.848789,5.090156,2.697586,1.896834,0.92116,2.314006,0.301752,0.906489,2.752131,3.599106,1.979588,1.450792,0.133758,2.213056,0.542612,0.313462,0.133792,0.849185,-1.060486,0.272968,0.221095,2.048119,2.025912,,2.77249,,1.741275,1.513098,0.463009,0.115742,0.39249
常用指标,净资产收益率(ROE),1.52,3.32,2.89,1.86,1.04,2.7,1.56,1.19,0.96,3.16,2.37,1.08,0.96,3.43,2.69,2.26,0.13,4.85,4.33,3.5,1.86,8.63,7.6,4.54,1.86,8.72,,2.66,1.45,9.07,10.03,1.19
常用指标,总资产报酬率(ROA),1.055121,2.884432,2.482813,1.5975,0.882582,2.521079,1.492099,1.024782,0.66276,2.520178,1.897862,0.882178,0.65546,2.866182,2.237254,1.987304,0.569158,4.183204,3.767671,2.897566,1.788686,6.170666,4.884162,2.773896,,5.75781,,1.91294,0.930632,5.985698,5.646888,1.932835
常用指标,毛利率,6.771983,6.429822,6.553011,6.533642,6.814981,5.353103,4.888995,4.899719,5.12692,4.833558,4.739329,4.146157,5.127568,5.677185,5.89053,7.525434,7.149142,8.178461,8.754067,11.937551,13.273977,12.329923,12.095565,11.141336,,11.401823,11.199623,10.661565,9.985931,10.20675,8.418235,11.07169
常用指标,销售净利率,2.363269,1.378666,1.624854,1.637687,1.799438,1.033448,0.772152,0.937497,1.412865,1.107262,1.10066,0.667264,1.252278,1.213692,1.307127,1.809805,0.389642,1.984175,2.474707,3.215334,3.57212,3.367926,3.887903,3.645228,3.108567,3.258477,2.861407,2.01897,2.058621,3.302103,3.504536,0.639543
常用指标,期间费用率,4.666878,4.518925,4.523537,4.546118,4.563957,4.447674,4.497996,4.612111,4.422941,3.947088,3.942403,4.032476,4.259898,3.972496,4.151312,4.31412,4.727808,4.666971,4.646487,5.933933,6.41261,5.478973,5.495788,5.947049,,6.639538,6.525582,6.339772,6.622195,6.124575,6.1199,7.341739
常用指标,资产负债率,54.030095,55.863151,56.220499,55.88459,54.6592,56.364603,55.286432,54.684545,57.216073,59.763165,60.15935,60.782882,59.303029,59.076031,58.917635,57.776977,58.072029,56.039345,53.613648,54.857496,50.228991,51.169341,58.303282,61.248478,,59.88232,,62.881804,62.316175,62.969044,58.174792,61.204984
每股指标,基本每股收益,0.27,0.58,0.51,0.32,0.18,0.46,0.26,0.2,0.16,0.53,0.39,0.18,0.16,0.56,0.43,0.36,0.02,0.76,0.68,0.55,0.29,1.21,1.04,0.62,0.25,1.11,,0.33,0.18,,,
每股指标,稀释每股收益,0.27,0.58,0.51,0.32,0.18,0.46,0.26,0.2,0.16,0.53,0.39,0.18,0.16,0.56,0.43,0.36,0.02,0.76,0.68,0.55,0.29,1.21,1.04,0.62,0.25,1.11,,0.33,0.18,,,
