选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20091231,20081231
常用指标,归母净利润,109266000.0,263013000.0,-122239000.0,-281782000.0,-273166000.0,-1093799000.0,-578901000.0,-341251000.0,-109635000.0,-492475000.0,-368661000.0,-230860000.0,-186292000.0,-2203547000.0,-1964467000.0,-398320000.0,221791000.0,902239000.0,1003669000.0,572051000.0,270417000.0,2912505000.0,1706798000.0,1118799000.0,359858000.0,5980435000.0,5176119000.0,4052497000.0,647449000.0,3534835000.0,2515821000.0,1537014000.0,477945000.0,3371981000.0,2330960000.0,1410761000.0,659870000.0,1871788000.0,130282964.19,88728216.51,37572723.96,225483057.32,164373038.81,98724790.23,36531291.2,233554219.19,163087611.77,87997848.41,32247788.32,180604835.71,149780814.93,71673159.85,26062051.27,144955316.96,95006180.31,55171878.32,20336682.72,130690306.53,82746339.52,54562914.45,11689044.27,138729053.38,102153257.66,58977594.75
常用指标,营业总收入,2010908000.0,8692564000.0,6067956000.0,3827142000.0,1863752000.0,7947683000.0,5608987000.0,3691763000.0,1719444000.0,9055425000.0,6737962000.0,4503136000.0,1965765000.0,9520834000.0,6934554000.0,4823600000.0,2525721000.0,10885832000.0,8538999000.0,5619431000.0,2552029000.0,11614731000.0,7973860000.0,4971580000.0,2250329000.0,12841095000.0,9521817000.0,5924501000.0,2702658000.0,13129263000.0,9448967000.0,6025111000.0,2751992000.0,12238113000.0,8454168000.0,5287666000.0,2438434000.0,9904341000.0,1790806700.94,1132807425.52,496727317.87,2661269669.94,2015026595.54,1315895805.35,555898284.7,2733921624.47,1961926561.45,1179526712.75,433496901.53,2423002784.85,1788420098.87,1047082638.94,367807609.09,1992141751.15,1406659698.84,792435160.92,293130155.07,1667528509.18,1150146411.01,680265243.92,232242226.57,1519070228.16,1304931733.04,949788139.3
常用指标,营业成本,2011995000.0,8793153000.0,6296299000.0,4134836000.0,2223228000.0,8014417000.0,5898209000.0,3795713000.0,1869878000.0,8844003000.0,6505909000.0,4365477000.0,1973270000.0,9577108000.0,6978279000.0,4659747000.0,2275766000.0,9626205000.0,7637361000.0,5107448000.0,2285724000.0,8829370000.0,6159653000.0,3893559000.0,1860469000.0,8749187000.0,6416349000.0,4027941000.0,1953940000.0,9305834000.0,6708249000.0,4362762000.0,2148244000.0,8741513000.0,6048813000.0,3931532000.0,1939688000.0,9171173000.0,1640863653.45,1033444536.44,453973263.49,2395859767.79,1804033156.93,1188503239.24,515944528.97,2458730735.87,1757939560.97,1071316078.16,394456145.8,2205606797.42,1601242391.91,956712371.95,336817324.95,1811173854.45,1286177196.42,721006851.48,268206620.22,1507522664.33,1046906065.06,612459986.74,218877196.58,1350369167.87,1183965193.2,877377054.01
常用指标,净利润,105655000.0,254673000.0,-131098000.0,-287418000.0,-276686000.0,-1107589000.0,-590749000.0,-349060000.0,-113621000.0,-499107000.0,-377748000.0,-236276000.0,-189304000.0,-2234047000.0,-1993446000.0,-417656000.0,214978000.0,840375000.0,974998000.0,552098000.0,257179000.0,2837902000.0,1647255000.0,1071072000.0,332160000.0,5949509000.0,5165452000.0,4031763000.0,622526000.0,3508298000.0,2507268000.0,1553205000.0,481868000.0,3421776000.0,2384341000.0,1434494000.0,662763000.0,1848228000.0,136935048.95,92566782.45,38229782.94,234412021.08,170758475.8,101326782.98,36765733.63,242818871.34,170657048.01,91405042.38,33090815.85,187521587.68,155087136.75,73697962.87,26172979.01,153521519.42,102322649.88,59429700.91,21260318.21,136647047.69,86157650.04,57359442.42,11236794.2,145037877.58,107150620.63,61307567.17
常用指标,扣非净利润,89522000.0,34966000.0,-138407000.0,-297364000.0,-282420000.0,-1180603000.0,-800495000.0,-516280000.0,-331504000.0,-755864000.0,-379056000.0,-255029000.0,-194214000.0,-1864420000.0,-1535773000.0,-505092000.0,190359000.0,608304000.0,755412000.0,496508000.0,229800000.0,2546767000.0,1496642000.0,924570000.0,339139000.0,3524621000.0,2585618000.0,1609445000.0,637187000.0,3418496000.0,2364258000.0,1390289000.0,463346000.0,2751879000.0,37924183.24,19064143.08,13585795.91,141810614.62,118290629.66,79456152.92,34791811.16,214489947.25,159326659.65,93613439.34,32298685.25,222396265.03,159360699.65,85549249.21,30297671.67,171683045.26,147133194.54,70678593.91,25115255.66,142467542.25,93106637.48,54941391.06,19892236.5,124737870.53,,49073503.22,,112708792.77,67631092.22,45811538.3
常用指标,股东权益合计(净资产),29119157000.0,29315041000.0,29272843000.0,29485615000.0,29935740000.0,30135363000.0,30485217000.0,30761573000.0,31621194000.0,31850619000.0,31453157000.0,31861437000.0,31548058000.0,31677793000.0,31113651000.0,32645190000.0,34127341000.0,34959636000.0,35559922000.0,36490936000.0,37237767000.0,36757512000.0,30359349000.0,29739416000.0,28761313000.0,28681701000.0,27869338000.0,27021392000.0,25676014000.0,24279499000.0,21024625000.0,19676528000.0,18382899000.0,16315375000.0,1705807509.69,1704435170.91,1748548908.53,5098380000.0,1721779292.89,1675631888.25,1703948820.02,1638855135.18,1594756235.58,1560857853.98,1614100611.33,1522589588.99,1486706367.61,1400117782.89,1436397801.04,1410904061.87,1404790296.93,1397154501.71,1410022805.59,1345098223.53,1287974779.86,1244912936.84,1241606778.04,586384801.13,,507097195.86,,450405313.25,346499753.69,289886866.78
常用指标,商誉,2312817000.0,2312817000.0,2312817000.0,2312817000.0,2312817000.0,2312817000.0,2312817000.0,2312817000.0,2312817000.0,2312817000.0,2312817000.0,2312817000.0,2312817000.0,2312817000.0,2312817000.0,2312817000.0,2312795000.0,2311636000.0,2152674000.0,1992553000.0,1709711000.0,1709711000.0,1544571000.0,1485814000.0,1446960000.0,1092114000.0,1034911000.0,1034911000.0,1034911000.0,1034911000.0,1090769000.0,1090048000.0,864133000.0,864133000.0,2116320.91,2116320.91,2116320.91,869036000.0,2116320.91,2116320.91,2116320.91,2116320.91,2116320.91,2116320.91,2116320.91,2116320.91,2116320.91,2116320.91,2116320.91,2116320.91,2116320.91,2116320.91,2116320.91,2116320.91,2116320.91,2116320.91,,,,,,,,
常用指标,经营现金流量净额,-63634000.0,154204000.0,-337666000.0,-83702000.0,-479771000.0,326170000.0,-235486000.0,-469682000.0,-191385000.0,924293000.0,222251000.0,130459000.0,5495000.0,557326000.0,-113570000.0,-271886000.0,-310701000.0,165582000.0,-59923000.0,-142205000.0,-251031000.0,1942970000.0,1116147000.0,309967000.0,-38308000.0,2759929000.0,1854908000.0,1199186000.0,436562000.0,3747795000.0,2530005000.0,2132527000.0,885618000.0,4142529000.0,2491763000.0,1448025000.0,824835000.0,5156740000.0,32459635.01,19572708.37,-72582794.78,172392555.36,143630862.87,-28708698.57,-48395185.65,276660615.29,273635477.88,273049966.99,99065531.95,223323851.95,248043622.69,138899281.86,-21342743.51,210603447.76,167403788.67,52214209.54,-53579091.77,118497894.82,103964311.18,122457260.37,34788341.81,88717795.86,273455716.62,51284532.8
常用指标,基本每股收益,0.02,0.04,-0.02,-0.04,-0.04,-0.16,-0.08,-0.05,-0.02,-0.07,-0.05,-0.03,-0.03,-0.31,-0.28,-0.06,0.03,0.13,0.14,0.08,0.04,0.43,0.25,0.17,0.05,0.88,0.77,0.6,0.1,0.53,0.38,0.23,0.07,0.53,0.36,0.22,0.1,0.4024,0.333,0.2268,0.096,0.5757,0.4219,0.2533,0.0937,0.596,0.4071,0.2196,0.0804,0.4405,0.3646,0.1749,0.0646,0.3672,0.2424,0.1428,0.099,0.7779,0.4925,0.3248,0.07,0.8258,0.6081,0.3511
