选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20071231,20061231,20051231
常用指标,归母净利润,13881336000.0,39069002000.0,38182402000.0,30404353000.0,15012008000.0,46193694000.0,39702451000.0,29449431000.0,14921852000.0,54264173000.0,43652883000.0,28972340000.0,14744751000.0,50950301000.0,43535948000.0,28513926000.0,12921692000.0,51548576000.0,37822538000.0,25637270000.0,10992927000.0,44924929000.0,31136838000.0,19839785000.0,7572374000.0,41881399000.0,29980121000.0,20308445000.0,8857917000.0,38241324000.0,27299468000.0,19137676000.0,8144599000.0,32941799000.0,25782179000.0,18037729000.0,7083478000.0,29870104000.0,24765623000.0,16100310000.0,6380032000.0,26061898000.0,19043552000.0,13732837000.0,5624837000.0,22569967000.0,16901840000.0,11815394000.0,4625925000.0,20398512000.0,13420007000.0,8789453000.0,3568923000.0,15735236000.0,10678725000.0,7173961000.0,2469536000.0,13644276000.0,9690461000.0,6518259000.0,2202593000.0,9240164000.0,6559857000.0,4634119000.0,1386273000.0,6091827000.0,3591016000.0,2379413000.0,842603302.59,2746031000.0,3666206000.0,1887332000.0,4916974000.0,2411516000.0,1395444000.0
常用指标,营业总收入,511847191000.0,2082141811000.0,1558219881000.0,1108307435000.0,555423385000.0,2187334286000.0,1626540973000.0,1144619035000.0,549319265000.0,2265529244000.0,1671241806000.0,1113313056000.0,524828043000.0,2055052070000.0,1535993415000.0,1061226623000.0,485434904000.0,1892706307000.0,1337104663000.0,936761966000.0,404744475000.0,1615050549000.0,1076106209000.0,728187767000.0,263830618000.0,1419836588000.0,973599119000.0,685419315000.0,297576769000.0,1199324525000.0,840510102000.0,588926767000.0,270160699000.0,1054106503000.0,770899430000.0,525254692000.0,234827342000.0,959765486000.0,670200687000.0,469694799000.0,214063498000.0,880577134000.0,611341731000.0,413733887000.0,193767299000.0,800028753000.0,566047373000.0,375338914000.0,163946070000.0,681792424000.0,480353176000.0,301933937000.0,126684839000.0,571515835000.0,393926420000.0,253492005000.0,105476298000.0,491289991000.0,347139842000.0,220738090000.0,87252181000.0,370657216000.0,246633141000.0,158243861000.0,62366600000.0,260396172000.0,176217396000.0,111339913000.0,43722107012.53,202104685000.0,176195381000.0,95245915000.0,168305805000.0,133205965000.0,104608678000.0
常用指标,营业成本,492107395000.0,1989376715000.0,1491996539000.0,1054238682000.0,533816721000.0,2089798986000.0,1556382239000.0,1088620655000.0,527473280000.0,2163716488000.0,1598613078000.0,1060781767000.0,503879050000.0,1961905005000.0,1462865142000.0,1006576035000.0,467576175000.0,1784887342000.0,1264276405000.0,883496663000.0,387040793000.0,1523912337000.0,1017016520000.0,685140873000.0,251944374000.0,1336664156000.0,919478782000.0,645756748000.0,283528839000.0,1122863590000.0,792133764000.0,552833532000.0,257131524000.0,998789952000.0,730376127000.0,496101999000.0,223468966000.0,915490635000.0,635589604000.0,442897060000.0,203686898000.0,834739225000.0,578214414000.0,389184969000.0,184304067000.0,759914090000.0,539052394000.0,355622449000.0,156186207000.0,649028437000.0,458748247000.0,287695318000.0,120696600000.0,545331305000.0,375906065000.0,241490111000.0,101416804000.0,467486244000.0,330053219000.0,209659592000.0,83132599000.0,353395243000.0,235134932000.0,150353044000.0,59481094000.0,247936625000.0,168678426000.0,106212062000.0,41926454448.43,195662923000.0,168620239000.0,90999936000.0,159514191000.0,129676018000.0,102009484000.0
常用指标,净利润,16359772000.0,53557640000.0,49341554000.0,40274436000.0,17954742000.0,62746463000.0,52164092000.0,40210348000.0,17851772000.0,73539713000.0,56756317000.0,40009631000.0,17647856000.0,69211763000.0,57213265000.0,41185601000.0,16697694000.0,77871392000.0,55683614000.0,40076139000.0,14280215000.0,70931264000.0,47036116000.0,32934800000.0,10095094000.0,63205243000.0,44053692000.0,32146362000.0,11886352000.0,55350200000.0,37826425000.0,27543980000.0,10514807000.0,46649023000.0,34673776000.0,25454262000.0,9138745000.0,41172239000.0,32760178000.0,21448761000.0,8288528000.0,35942808000.0,25147536000.0,18928650000.0,7509650000.0,33176814000.0,22347772000.0,16333556000.0,6291245000.0,29333465000.0,19513205000.0,12865730000.0,5082928000.0,22776698000.0,15194580000.0,9944809000.0,3641630000.0,19445925000.0,13976175000.0,9021473000.0,3328779000.0,14719996000.0,9966139000.0,7020960000.0,2032050000.0,9506273000.0,5619985000.0,3858653000.0,1504790306.63,4640055000.0,5695175000.0,3056887000.0,7065244000.0,3589305000.0,2373172000.0
常用指标,扣非净利润,13783567000.0,31934462000.0,35200559000.0,27498077000.0,14850075000.0,41581095000.0,37021064000.0,26949566000.0,14739216000.0,48538669000.0,41059343000.0,26434416000.0,14575223000.0,45233864000.0,39699933000.0,24871761000.0,11423819000.0,49490347000.0,36535792000.0,24538379000.0,10968031000.0,42685522000.0,29706380000.0,18583408000.0,7419483000.0,42491547000.0,28110764000.0,19141626000.0,8572289000.0,37535578000.0,26929219000.0,18858377000.0,8073832000.0,31824170000.0,25365227000.0,17700367000.0,6927794000.0,29091680000.0,20341425000.0,15625838000.0,6352512000.0,25108195000.0,18896762000.0,13790200000.0,5645056000.0,20933504000.0,16430523000.0,11471739000.0,4591856000.0,18632553000.0,12212406000.0,7814624000.0,3438732000.0,14818553000.0,10143670000.0,6798793000.0,2396478000.0,13033187000.0,9017328000.0,6156925000.0,2148221000.0,8659353000.0,5982247000.0,4106498000.0,1370805000.0,5521870000.0,3666051494.0,2234214000.0,,2445013000.0,,,3541347000.0,1902743000.0,
常用指标,股东权益合计(净资产),838374887000.0,822508162000.0,816741059000.0,806648688000.0,793671850000.0,771981465000.0,780375476000.0,758454010000.0,748604078000.0,731070109000.0,719417288000.0,693578657000.0,692527904000.0,680386910000.0,679114013000.0,660006610000.0,657662883000.0,641679058000.0,616492530000.0,601029311000.0,591731954000.0,577148079000.0,547934114000.0,523255640000.0,493864378000.0,501835320000.0,466275655000.0,453721509000.0,443194811000.0,429264256000.0,388811712000.0,376476062000.0,362812410000.0,341729193000.0,314865839000.0,305895122000.0,300708763000.0,290998814000.0,286825115000.0,251243941000.0,247355830000.0,238782721000.0,227599732000.0,224006046000.0,218865808000.0,196913480000.0,185987639000.0,178341548000.0,171544369000.0,164563517000.0,154421900000.0,148495212000.0,144634399000.0,139554166000.0,131043566000.0,124593981000.0,122413458000.0,119492098000.0,113261681000.0,108309266000.0,103850503000.0,103281042000.0,99249722000.0,96297787000.0,90241258000.0,91188313000.0,86018767000.0,34725949000.0,33700482589.14,30719309000.0,29728268578.38,29236635000.0,26020291000.0,12868760000.0,8446397000.0
常用指标,商誉,2367451000.0,2367054000.0,2391426000.0,2421969000.0,2435748000.0,2437609000.0,2415895000.0,2415895000.0,2403859000.0,2387960000.0,2410208000.0,2410208000.0,2309753000.0,2339280000.0,2322232000.0,2314915000.0,2231335000.0,2237894000.0,2272242000.0,2270489000.0,2289161000.0,2290261000.0,2384958000.0,2449086000.0,2354851000.0,2347428000.0,2330156000.0,2326980000.0,2240768000.0,2293058000.0,2268228000.0,2187152000.0,2149948000.0,2149948000.0,2142342000.0,2179281000.0,2219559000.0,2243067000.0,5065355000.0,2172247000.0,2115326000.0,2126048000.0,2093043000.0,2014080000.0,2030196000.0,2022401000.0,2046022000.0,2048941000.0,1911212000.0,1895453000.0,1881069000.0,1886879000.0,1961366000.0,1917273000.0,1933261000.0,1927322000.0,1982039000.0,1448732000.0,1433640000.0,1461281000.0,1479539000.0,1494213000.0,1533586000.0,1554646000.0,1674334000.0,1555335000.0,1568360000.0,1597110000.0,1671150429.43,1602649000.0,1392890229.25,1488137000.0,1607370000.0,563029000.0,
常用指标,经营现金流量净额,-76986745000.0,20537132000.0,-69478983000.0,-82830595000.0,-95872356000.0,15825793000.0,-77009501000.0,-108769345000.0,-96595019000.0,11030123000.0,-16351463000.0,-10560053000.0,-65424138000.0,3828927000.0,-52520602000.0,-69064090000.0,-122529899000.0,13989638000.0,-43364761000.0,-49745429000.0,-45778841000.0,20273615000.0,-88413042000.0,-70645206000.0,-90976368000.0,-34220077000.0,-106674662000.0,-82896698000.0,-98116699000.0,10311290000.0,-64957000000.0,-61607774000.0,-89250881000.0,-43456932000.0,-75254501000.0,-58726340000.0,-66792361000.0,107047858000.0,23420081000.0,7170845000.0,-37664153000.0,54603641000.0,-15534749000.0,-29346648000.0,-49557997000.0,24906341000.0,-44500538000.0,-32560000000.0,-37738414000.0,2678228000.0,-24929333000.0,-15344280000.0,-16042520000.0,2393300000.0,-8437828000.0,-11120398000.0,-13179452000.0,-6731557000.0,-30000963000.0,-24272408000.0,-12856180000.0,-1646229000.0,-24720612000.0,-28761750000.0,-30687353000.0,13485992000.0,12730253000.0,8415099000.0,456324393.73,2604058000.0,12816305000.0,-6793680000.0,-1094181000.0,1734764000.0,687839000.0
常用指标,基本每股收益,0.33,0.94,0.92,0.73,0.36,1.11,0.96,0.71,0.35,1.31,1.05,0.7,0.35,1.23,1.05,0.68,0.31,1.25,0.92,0.62,0.27,1.07,0.74,0.47,0.18,0.97,0.68,0.45,0.21,0.87,0.62,0.42,0.19,0.76,0.59,0.41,0.24,0.96,0.79,0.51,0.21,0.84,0.6,0.43,0.19,0.75,0.57,0.4,0.15,0.68,0.45,0.29,0.12,0.52,0.36,0.24,0.08,0.45,0.32,0.22,0.07,0.31,0.22,0.15,0.05,0.26,0.12,0.13,,0.15,,0.1,0.29,0.14,0.08
