选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20191231,20181231
每股指标,摊薄每股收益_最新股数,-0.133844,0.111806,0.016611,0.005624,0.017809,0.200717,0.107336,0.069432,0.014053,0.368003,0.314247,0.153657,0.038769,0.340109,0.206884,0.074121,0.019219,0.255402,0.14085,0.036153,0.011694,0.189863,-0.023201,0.104792,0.088955
每股指标,摊薄每股净资产_期末股数,9.538227,9.629052,9.526536,9.2677,9.333024,9.216874,9.033134,8.911251,8.915623,8.810051,8.746947,8.581452,8.605695,8.568302,8.435344,2.390722,2.324899,2.289662,,2.016855,,1.973673,,2.856123,2.486202
每股指标,调整每股净资产_期末股数,8.914843,8.979585,8.889355,8.607487,8.664931,8.570426,8.389429,8.249115,8.247796,8.123047,8.065772,7.944874,7.957146,8.058315,7.89851,1.705266,1.649469,1.59105,,1.287451,,1.474007,,2.481097,2.133701
每股指标,每股净资产_最新股数,9.538227,9.629052,9.526536,9.225292,9.290317,9.174699,8.9918,8.870474,8.874827,8.769737,8.706922,8.542185,8.566316,8.529094,8.396745,1.903826,1.851408,1.823348,1.71099,1.606101,,1.571713,,0.901584,0.772369
每股指标,每股经营现金流,-0.314957,1.027896,0.338461,0.447955,0.442518,-0.095364,-0.076316,-0.010237,0.116031,0.457722,0.308031,0.345425,0.255451,0.820734,0.289108,0.476415,0.303266,0.718952,,0.581756,,0.360441,,0.30196,0.275618
每股指标,每股现金流量净额,-0.157257,-0.322015,-1.020031,-0.594203,-0.371093,-3.749923,-1.309779,-1.032224,-0.226934,0.960397,0.342654,-1.305354,-0.24114,4.059295,6.054222,0.186264,-0.035061,-0.156593,,-0.187475,,0.262059,,0.202622,0.887912
每股指标,每股企业自由现金流量,,0.808664,,0.355082,,0.370673,,0.547684,,1.500725,,1.118809,,-6.11087,,-0.311779,,-1.594655,,-1.342273,,-1.00319,,0.206312,-2.078815
每股指标,每股股东自由现金流量,,1.240428,,0.34322,,0.263756,,0.452628,,1.575116,,1.104075,,-6.369079,,-0.048239,,-1.391805,,-1.306223,,-0.731329,,0.206312,-2.322432
每股指标,每股未分配利润,0.425271,0.559116,0.502079,0.493351,0.655591,0.6377,0.578877,0.540799,0.635166,0.621047,0.597024,0.435695,0.470279,0.431332,0.37583,0.303071,0.234128,0.209993,,-0.008526,,-0.053925,,0.162767,-0.116374
每股指标,每股资本公积金,7.84616,7.799916,7.790073,7.537081,7.441013,7.342058,7.283196,7.193769,7.104551,7.013562,7.003032,6.997853,6.993008,6.993008,6.993008,1.011524,1.011524,1.011524,,1.011524,,1.011524,,1.625127,1.588383
每股指标,每股盈余公积金,0.254021,0.254021,0.215862,0.216855,0.216855,0.216855,0.181867,0.181867,0.181867,0.181867,0.151888,0.151888,0.151888,0.151888,0.073553,0.091941,0.091941,0.091941,,0.03514,,0.03514,,0.068922,0.014477
每股指标,每股留存收益,0.679293,0.813138,0.717942,0.710206,0.872447,0.854555,0.760745,0.722667,0.817033,0.802915,0.748912,0.587584,0.622168,0.58322,0.449383,0.395013,0.32607,0.301935,,0.026614,,-0.018785,,0.231689,-0.101897
每股指标,每股营业收入,0.471057,2.429199,1.475466,0.923739,0.431579,2.251354,1.369462,0.817376,0.393154,1.860976,1.178005,0.745632,0.294292,1.469882,0.889212,0.613527,0.223335,1.333711,,0.419853,,0.954987,,1.49393,0.889847
每股指标,每股营业总收入,0.471057,2.429199,1.475466,0.923739,0.431579,2.251354,1.369462,0.817376,0.393154,1.860976,1.178005,0.745632,0.294292,1.469882,0.889212,0.613527,0.223335,1.333711,,0.419853,,0.954987,,1.49393,0.889847
每股指标,每股息税前利润,-0.131378,0.120759,0.017212,0.003212,0.016627,0.210861,0.121319,0.08612,0.025262,0.373444,0.317976,0.155731,0.038906,0.363044,0.225391,0.108579,0.033226,0.325142,,0.047047,,0.23842,,0.331971,0.290581
盈利能力,净资产收益率(ROE),-1.39,1.19,0.18,0.06,0.19,2.24,1.21,0.78,0.16,4.26,3.64,1.79,0.45,7.33,6.19,3.98,1.19,15.05,,2.29,0.73,14.35,,12.53,20.62
盈利能力,摊薄净资产收益率,-1.403244,1.161138,0.174365,0.06097,0.191698,2.187726,1.193715,0.78274,0.158354,4.196285,3.609168,1.798804,0.452578,3.987635,2.463866,3.893298,1.038125,14.007311,8.232106,2.251011,,12.080025,,11.623144,11.517155
盈利能力,净资产收益率_平均,-1.396595,1.189194,0.177646,0.061137,0.192899,2.237098,1.20864,0.78721,0.159297,4.254659,3.646405,1.800184,0.453563,6.570608,4.048584,3.977363,1.046052,15.045503,8.581374,2.275369,,15.353057,,12.520349,11.517155
盈利能力,净资产收益率_平均_扣除非经常损益,-1.599601,-0.191152,-0.434422,-0.371082,-0.007701,-1.166125,-0.692917,-1.065237,-0.34293,1.356837,0.394772,0.321969,0.037069,1.122305,1.017317,0.314572,-1.049357,5.74987,2.204767,-1.217365,,5.949446,,2.780631,4.092034
盈利能力,摊薄净资产收益率_扣除非经常损益,-1.607217,-0.186642,-0.4264,-0.370065,-0.007653,-1.140389,-0.684361,-1.059188,-0.340899,1.338221,0.39074,0.321722,0.036988,0.681115,0.619113,0.307923,-1.041408,5.353111,2.115032,-1.204334,,4.681112,,2.581357,
盈利能力,息税前利润率,-27.89008,4.971161,1.166582,0.347753,3.852748,9.365972,8.858935,10.536218,6.42557,20.067097,26.99281,20.885812,13.220172,24.69886,25.347315,17.697555,14.877429,24.378808,,11.205567,10.453444,24.965792,,22.221341,32.655156
盈利能力,总资产报酬率,-1.156947,1.101755,0.166506,0.031412,0.162373,2.050904,1.217665,0.858073,0.250014,3.709716,3.218405,1.575421,0.384985,5.477429,3.434555,2.534938,0.777846,8.989069,,1.440107,,10.197029,,9.465491,9.520629
盈利能力,总资本回报率,-1.267762,1.221354,0.180872,0.03409,0.175752,2.282236,1.327334,0.947404,0.276603,4.196526,3.591716,1.785986,0.443544,6.604224,3.988863,3.598705,1.109065,12.77661,,2.015257,,14.115887,,12.520349,11.687748
盈利能力,投入资本回报率,-1.248511,1.189908,0.216886,0.089435,0.202223,2.249071,1.194949,0.806033,0.17507,4.204241,3.596781,1.79144,0.446255,6.604224,3.988863,3.598705,1.109065,12.776611,8.049814,2.015257,,14.115887,,12.520349,11.687748
盈利能力,息前税后总资产报酬率_平均,-1.14045,1.073142,0.199659,0.082409,0.186829,2.0211,1.096218,0.730031,0.158241,3.716537,3.222944,1.580233,0.387338,5.477429,3.434555,2.534938,0.777846,8.989069,5.225139,1.440107,,10.197029,,9.465491,9.520629
盈利能力,毛利率,78.802401,89.252596,90.513215,89.121768,91.416421,93.306812,91.863504,91.392598,96.583191,93.784483,93.823505,95.551735,97.014992,90.254904,88.902957,91.583664,97.862381,89.355714,,84.647386,97.198007,87.326314,,87.679305,91.408333
盈利能力,销售净利率,-28.439461,4.601502,1.125813,0.611702,4.14554,8.956386,7.873888,8.533638,3.591028,19.865637,26.798865,20.702378,13.234254,23.244892,23.373001,15.170961,10.806762,24.047198,22.283669,10.813198,9.985896,24.965792,-7.869698,22.221341,32.178525
盈利能力,成本费用利润率,-20.43106,4.494067,0.827356,0.0411,3.12744,8.696618,8.280026,8.915458,5.175651,20.405631,26.761035,20.193616,11.490472,24.119661,23.986986,13.443404,7.991389,25.987238,,9.247966,6.80438,28.28819,,21.877285,32.460688
盈利能力,营业利润率,-28.850771,4.708511,0.87977,0.04314,3.560994,9.085515,8.753419,10.099094,5.940294,19.820082,26.744171,20.622192,13.144062,23.49932,23.36896,15.163563,10.801858,24.045165,22.259971,10.766871,9.986704,24.972577,-7.872807,22.254707,32.101627
盈利能力,总资产净利率_平均,-1.178666,1.020074,0.160687,0.055254,0.174713,1.961215,1.08227,0.694982,0.139724,3.672473,3.195281,1.561585,0.385395,5.154985,3.167036,2.173037,0.565017,8.866797,5.225139,1.38968,,10.197029,,9.465491,9.381667
盈利能力,总资产净利率_平均(含少数股东损益),-1.179737,1.019828,0.160687,0.055254,0.174713,1.961215,1.08227,0.694982,0.139724,3.672473,3.195281,1.561585,0.385395,5.154985,3.167036,2.173037,0.565017,8.866797,5.225139,1.38968,,10.197029,,9.465491,9.381667
成长能力,归母净利润,-73003923.19,60983525.27,9060265.85,3067913.85,9713941.82,109478790.34,58545382.29,37871268.21,7665401.36,200722810.92,171402408.29,83810436.53,21146215.92,185508367.58,112842626.31,40428729.09,10483277.75,139305915.64,76825234.36,19719489.71,6378853.07,103558656.06,-12654900.0,57157732.35,48519408.78
成长能力,营业总收入,256932598.84,1324976566.63,804774812.23,501536958.62,234322703.68,1222354443.47,743538328.46,443788033.21,213459772.37,1010402077.64,639588311.44,404834819.33,159783958.07,798060770.75,482790475.98,266487581.85,97006642.75,579302046.77,344760138.29,182365000.26,63878619.77,414802193.31,,257219984.89,150781951.28
