选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,20000630
常用指标,归母净利润,334300512.64,1437124791.04,1262800427.12,691933709.37,119277590.48,1179318545.51,1009951371.09,737522233.0,306697807.03,2532477887.84,2030671332.65,1392682288.38,583480730.05,2631891288.93,2040785178.6,1197886302.32,530617525.03,1953785798.57,1457401712.84,875552952.92,323724333.83,806422918.7,684561290.94,401926887.19,190083589.94,405761782.09,365079622.38,192797855.43,67069015.35,347973762.41,287741954.75,119735592.85,47391371.88,279887242.88,213037952.1,123480840.27,53435225.6,336106379.14,276356707.47,150322679.86,62800559.59,335480068.17,264109273.0,133307132.26,54793396.96,304356692.84,225054689.99,131307613.01,49503510.57,272515185.89,189933969.13,110736675.78,40915622.04,141275120.01,108750347.28,48955833.16,6422866.39,103425503.51,97596118.65,58162254.05,10560753.55,37604457.66,35503005.04,22711864.71,10542652.17,34093388.89,25866301.35,16655951.44,4405662.81,30547860.2,26292009.34,16114957.68,4831780.24,30950094.59,23711529.8,13792003.11,3726534.34,26497563.96,22627986.03,13419378.94,2940109.16,13999197.78,12954040.35,8223274.25,2369167.89,17172779.04,10777469.46,6852793.29,15507068.94,13174539.81,
常用指标,营业总收入,1499087278.85,6145823063.27,4904452850.38,3047269760.68,1026019465.84,5511073894.21,4262985693.96,2872852419.08,1140611641.09,7576015885.07,5650659767.53,3739756756.21,1544659186.58,7119905165.64,4936274504.2,2904816817.52,1341294138.8,5342115108.65,3789596936.81,2292379386.29,952387181.16,3270255229.79,2320269570.65,1464365307.19,645956365.3,3430409964.8,2489007395.37,1559085488.21,669142960.93,2458423475.06,1710840607.63,1053106668.75,515527801.63,1829095734.96,1307631858.81,800533661.65,401870380.2,1418572250.23,995801038.48,645560908.16,281982086.58,1249795034.31,939701260.71,557672589.07,265187448.14,1086561897.87,773366350.66,451824794.88,184003349.25,919987596.18,627085640.22,387973849.33,145494034.56,584562790.74,436668058.93,274542883.58,88107174.8,629981220.65,486052457.2,308252192.79,75404731.31,348693793.59,270800368.78,173884007.11,81395792.07,288906706.77,203173740.19,126908559.16,55308753.13,269259046.63,209275713.56,137112441.85,62255546.06,231024569.52,171823500.35,108714283.1,49377266.25,209910057.25,156904078.85,105410444.85,44512675.91,167655838.67,119999013.65,76066621.9,35032450.68,139466619.68,101800117.94,66361128.73,120278117.45,98447482.15,
常用指标,营业成本,1177959447.91,4803807249.89,3592446742.81,2321877418.1,872941179.07,4291555978.51,3189158113.51,2120893277.42,907889420.07,5066319001.29,3575858282.79,2318325950.21,992121291.66,4368659536.4,2857429752.29,1656443367.86,798690034.63,3333340793.46,2249968614.7,1395981716.11,615053428.91,2256236058.27,1516905398.59,981421513.29,440720948.23,2772568070.07,1993300565.88,1266771481.41,586203679.65,2185769581.07,1470727266.63,937835199.89,472156266.75,1588533042.97,1119943220.99,696221487.93,357190587.71,1196217696.23,798928371.84,525512831.99,216185080.98,956438906.34,701332862.27,427099076.43,217231363.95,812756380.49,566939270.29,342952207.5,154250082.78,700222999.24,458837366.03,297658205.89,129089767.33,461054214.33,335870643.46,219094072.4,80630427.43,509158696.58,371885384.83,240659659.36,63795056.41,300864347.83,226955609.9,145177134.0,68596710.98,249484185.97,173279585.0,107269587.77,49834960.9,232484302.83,174590544.32,116317871.88,56151048.23,192164992.78,137520585.62,88214245.69,44018183.67,175998948.46,128618954.26,90852783.2,40146391.78,149157413.53,102284614.06,64988645.78,32036576.5,114838071.49,85889693.79,56007055.27,96522511.72,77900027.72,
常用指标,净利润,333308071.87,1435980734.73,1262273080.1,691933709.37,119277590.48,1185418098.61,1016050924.19,743621786.1,312797360.13,2534626412.72,2028451039.01,1390957722.14,578533124.94,2640412086.12,2039430975.51,1203990571.25,533430095.57,1983992310.11,1484426650.55,883645828.39,327655913.9,801568998.57,687322410.25,402219741.5,189204464.07,400546989.29,363506581.5,191875431.96,66834226.15,348553049.74,288143926.9,119225349.37,46932270.21,278733517.72,212285582.21,121755398.27,51959119.71,332859990.56,270384314.9,148202348.64,60080755.53,332356846.73,262383030.34,132598681.4,54404370.87,303754063.49,225054689.99,131307613.01,49503510.57,273605449.08,191024232.32,111826938.97,41892459.58,142171931.25,109364241.66,49338704.04,6660371.37,104489523.61,98222997.97,58504065.45,10719033.43,39076049.61,36710094.01,23638887.19,10944110.15,35056226.28,26564041.6,17016281.5,4561467.33,31043488.97,27146346.89,16802635.98,5188358.23,32286755.54,25318548.15,14943812.34,4282544.75,30088502.17,25471507.03,14735051.62,3444408.36,16146951.21,14298710.78,8995964.47,2458966.53,18425519.64,11855794.19,7491643.22,15358008.16,12859753.33,
常用指标,扣非净利润,271836543.21,1218441700.95,1162605595.87,653024594.95,100379243.61,926100569.29,878480052.59,625532585.86,226606478.3,2391139937.49,1922106136.14,1322541513.4,542826780.28,2461920189.21,1955079241.29,1153634693.73,507716705.92,1795845590.84,1358721936.92,801731437.44,308162120.73,695802230.41,624192326.03,356000542.97,175953507.84,386750154.29,374740202.7,217975237.86,37704011.89,195142278.58,151753153.57,103472619.76,39203234.91,224766468.73,176211093.26,99808757.75,41540548.62,237988649.86,211387534.02,136731307.37,59023114.53,259581229.9,203823577.58,109280272.67,41992400.43,248192642.1,186020650.12,97560293.5,27108240.69,203827445.2,149328115.01,76635944.45,14430992.44,109402964.4,82786247.24,45039228.29,5280466.53,29149703.43,25913144.59,20556533.09,10140549.55,37774437.22,34929222.58,22463882.8,10303850.01,31841416.31,24458427.5,16051931.28,4169057.61,30198808.51,26189389.53,15881727.56,4641526.96,27989817.4,23541924.74,13566899.65,3698028.58,22424957.8,19700553.86,10484138.05,2896863.92,12915781.41,11859413.47,7160185.36,,,,,,,
常用指标,股东权益合计(净资产),14191641793.31,13754618671.91,13318065244.74,12877783896.26,12515331187.89,12394471246.98,12181480130.51,11816065913.59,11954023290.44,11730620425.84,11223825217.02,10614775252.86,10352823860.96,9775154662.34,9177347944.1,8327795935.85,7841027658.6,7291883378.37,6781895807.84,6180158669.17,5297522727.51,4968324115.5,4834556668.56,4559230304.76,4381111622.36,4192756324.75,4157977620.41,3980454153.5,3875972438.75,3800922385.07,3763915890.68,3715013478.83,3566394096.67,3534522807.72,3417774438.06,3329868628.39,3347532828.08,3275833445.89,3207825896.35,3069255522.21,2995839328.21,2934261811.8,2809515007.8,2697229774.91,2674502762.71,2624823872.71,2546485669.11,2452738592.13,2401275388.09,2351771877.52,2269190660.76,2189993367.41,2155866914.66,2031984112.08,1142016215.72,1081990678.1,470029734.19,1055151974.06,459899698.0,453894557.87,457770078.58,447051045.15,444843808.45,433882616.05,436037839.01,425093728.86,417192200.78,407144440.68,409539626.51,404478159.18,400699327.94,390355617.03,392241339.27,387052981.04,383481289.84,373106554.03,376581291.11,232542578.14,226791318.2,216054862.78,213876105.17,210672233.87,210579184.09,205276437.78,,100679323.89,,,87454666.35,74930824.42,
常用指标,商誉,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,806682282.14,806682282.14,806682282.14,806682282.14,806682282.14,806682282.14,806682282.14,806682282.14,806682282.14,806682282.14,806682282.14,806682282.14,806682282.14,806682282.14,806682282.14,806682282.14,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,685676016.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,-350035759.13,766518941.74,285499316.69,477774681.02,-217303069.9,1467379051.44,973195420.0,632745434.98,-271977076.75,1769449193.94,1179551959.08,1146965077.27,178198522.13,1726500665.66,1143504816.56,365152289.97,-200492239.23,1192512797.99,338979317.59,180991672.88,-86667140.08,417674626.03,-111761329.84,-247996526.43,-281065498.9,265928883.56,-238697128.4,-171288489.48,-309810011.05,318642793.88,-105234958.22,-84080150.49,-90449944.15,584234715.45,320840366.9,207125684.4,22956612.73,129983021.66,10219478.75,-44910082.58,-150894018.05,403034480.39,223124371.01,102819457.36,163677.48,253305547.33,57020836.4,89707852.41,43845754.17,232976026.91,-11659338.39,-28125978.75,15617261.02,124678174.37,38758611.21,23320566.19,13250845.19,201783288.79,132696707.88,61162261.9,21050660.52,47589849.8,50565906.02,30462779.35,24644449.61,81696268.21,53994907.41,39765653.04,28396635.75,64298010.31,41556408.76,20987980.47,15249634.91,40690527.75,33881961.12,20130859.3,4881107.75,42462562.52,23581958.15,10777776.79,10697555.21,37233551.63,13821721.31,10903875.02,,24820853.79,,,,,
常用指标,基本每股收益,0.3979,1.7071,1.499,0.8206,0.1415,1.3986,1.1977,0.8746,0.3637,2.9936,2.3978,1.6411,0.6868,3.0978,2.4021,1.4099,0.6246,2.2998,2.4017,1.4429,0.5335,1.3289,1.1281,0.6624,0.3132,0.6687,0.6016,0.3177,0.1105,0.5734,0.4742,0.1973,0.0781,0.4612,0.3511,0.2035,0.0881,0.5539,0.4554,0.2477,0.1035,0.5529,0.4352,0.2197,0.0903,0.5016,0.3709,0.2164,0.0816,0.4507,0.3145,0.1838,0.1368,0.5844,0.4498,0.2025,0.0476,0.4278,0.4037,0.2406,0.08,0.2786,0.263,0.1682,0.08,0.2525,0.1916,0.1234,0.03,0.2263,0.2921,0.1791,0.05,0.3583,0.2784,0.1667,0.05,0.351,0.2997,0.1777,0.04,0.2151,,0.1504,,0.3401,,,0.3071,0.2609,0.1667
