常用指标,每股净资产,36.576389,36.311877,35.92607,35.681846,35.892514,35.465111,35.004337,34.636097,35.192299,34.970843,34.753849,34.322269,35.118856,34.653375,34.085477,33.79738,35.524316,34.662159,32.579515,31.201908,31.611995,30.536514,28.593415,26.981303,26.850235,25.920709,24.080411,22.459553,22.420785,21.264857,19.557451,18.100193,17.759031,16.871332,15.738802,15.168603,14.883634,14.456415,13.944067,13.495309,13.501079,13.302106,12.910041,12.79064,13.05219,12.495343,11.809659,11.323952,11.075322,10.5897,9.808202,9.402338,9.3619,9.227856,8.723833,8.590116,8.69632,8.461398,7.984502,7.61194,10.744965,9.907892,8.953404,8.366052,16.675504,16.281183,15.332469,14.791629,14.567906,14.037694,13.532777,13.309979,7.320398,7.073138,6.379753,5.969742,5.81824,5.615846,5.136735,4.870825,4.672195,4.548479,4.404995,4.310066,4.371288,4.354039,4.285919,4.181091,4.003346,3.650393,3.073101,2.910724,2.790323,2.721352,2.696127,2.635089,2.591676,2.247655,,2.06581,1.980127
常用指标,每股现金流,0.061458,3.140773,2.094556,1.563704,0.094837,3.486544,1.952668,1.296525,0.030114,3.794001,1.830646,0.958131,0.58391,1.820856,1.810183,0.843195,0.542269,6.397167,4.047996,2.320468,0.935073,6.566375,4.436696,2.747831,0.435606,7.687465,4.909226,2.737025,0.945858,6.804474,3.89452,2.25435,0.576306,3.276473,1.662356,0.952397,0.414949,2.49028,1.548214,0.880736,0.32701,1.869712,1.196016,0.790017,0.160658,3.331473,2.477611,1.538691,0.569731,2.868027,1.909254,1.199193,0.483521,2.171727,1.59598,1.270495,0.30802,1.979847,1.472822,0.976549,0.494935,1.701254,0.684073,0.094247,0.010516,3.979401,3.673891,2.491134,1.157873,2.981359,0.835879,0.593243,0.222953,1.703746,1.199605,0.471233,0.170481,2.330967,1.176319,0.653782,0.183218,1.213305,0.584295,0.432476,-0.150566,1.138522,0.747819,0.699058,0.364894,1.983185,1.326934,0.758187,0.16516,0.767344,,0.244717,,0.748343,,0.480146,0.257949
常用指标,净资产收益率(ROE),0.76,4.27,3.33,2.3,0.96,4.14,2.8,1.79,0.81,5.64,4.71,3.47,1.38,8.5,6.82,5.3,2.65,19.23,10.82,8.92,3.53,23.59,17.13,11.18,3.51,27.03,19.82,12.84,5.25,29.66,21.46,13.65,5.21,19.12,12.26,8.46,2.77,11.59,8.24,4.67,1.63,11.03,9.05,6.9,2.51,18.47,13.83,9.92,4.31,18.05,10.68,6.14,1.97,13.5,8.62,6.38,2.75,29.1,23.39,15.77,6.07,19.39,10.45,6.09,2.72,13.17,,5.1,,13.81,,9.07,,26.39,,10.72,,22.6,,8.33,,7.0,,2.0,,20.0,,16.11,,20.0,,6.65,,8.56,,3.46,,9.5,4.39,5.68,3.05
常用指标,总资产报酬率(ROA),0.790875,4.33602,3.495728,2.429752,0.973912,4.3146,2.960639,1.954628,0.853587,5.928963,4.89644,3.676989,1.471613,8.656651,7.184038,5.752992,2.940817,20.561147,14.497024,9.960451,3.898014,25.045268,17.836915,11.99379,3.780537,27.413639,20.172633,13.637956,5.394829,29.528202,21.348785,14.150344,5.168191,18.91829,11.956857,8.573409,2.715781,11.561081,7.801398,4.745504,1.497753,10.577302,8.353281,6.500332,2.314875,16.30094,12.096659,8.880954,3.758907,15.271825,9.13501,5.371092,1.787077,10.755622,6.815695,5.027617,2.237166,22.887917,18.027921,12.155213,5.067256,15.977055,8.633487,5.224076,2.277422,10.989415,7.227884,4.388088,1.470481,11.054384,8.445101,5.515932,2.215309,15.259046,10.549107,6.918658,2.321403,14.626758,9.424255,6.039925,2.333973,7.413454,4.539239,2.561085,0.685549,15.19599,13.72139,11.560467,,16.584766,9.68443,5.798964,2.353379,8.746136,6.124545,4.079394,1.908844,8.21387,,5.195593,3.594697
常用指标,毛利率,21.25829,24.163947,24.299205,25.19921,22.87986,21.704547,19.541358,18.925148,17.747194,16.569433,18.328027,19.429863,16.50284,21.302872,25.3649,28.47449,31.354177,29.634207,27.52595,27.796649,26.850805,29.161525,28.892478,31.406147,34.934297,33.286715,32.419454,32.445665,30.831894,36.738029,41.387243,44.227235,41.252344,35.085382,32.435837,32.365974,29.037965,32.471526,31.712354,30.378925,24.903963,27.63687,26.573065,28.199453,29.285969,33.73054,33.793346,35.826204,35.614033,33.013103,30.030857,28.249878,25.015839,27.759102,25.499575,26.912271,26.610173,39.889957,41.563346,42.470488,39.768445,32.083926,26.733516,25.22997,24.144948,28.53269,26.582817,25.406152,22.118556,24.915572,26.714478,28.144081,25.310694,31.158723,29.813129,29.245591,24.862924,29.528697,27.508664,27.418466,27.767251,23.203722,21.094276,19.466646,16.886455,33.419277,39.374426,47.965052,52.754949,41.954608,37.386139,36.960296,36.238732,34.622762,34.156288,35.259217,36.185726,36.506706,37.291178,37.781137,35.503053
常用指标,销售净利率,8.448809,9.530464,10.452552,10.645085,9.318631,8.418359,7.696247,7.425682,6.976275,7.623566,9.161345,10.403598,8.517015,12.225205,14.95196,18.057214,20.056512,20.342538,18.873404,19.10803,17.265863,20.636419,20.644354,22.455002,21.318175,21.876033,22.023655,21.800174,20.340213,23.859336,27.384836,29.097569,26.121426,21.814573,20.489106,22.118419,16.723347,16.00275,16.409902,14.43367,11.070032,14.963799,16.150813,19.572569,15.301456,19.071563,19.847387,21.34113,20.498331,17.754535,15.243381,13.439434,10.100628,14.120091,12.445281,14.447196,14.249008,24.303018,26.435677,27.313493,24.237967,18.413919,14.68805,13.517164,13.547134,14.648953,12.998449,11.847608,8.165037,11.059486,12.484873,13.389316,10.203178,14.401346,12.754342,12.111231,7.83501,11.839212,10.232406,9.805894,7.560177,5.426114,4.92216,4.115658,0.615891,17.306351,22.360822,29.215879,33.250943,19.537631,16.35048,14.732923,13.526703,12.380504,12.094762,11.431343,12.219522,12.847101,12.259012,9.20254,3.692167
常用指标,期间费用率,11.640882,11.432044,10.659374,10.689471,11.21643,10.378921,9.927992,9.529939,9.355608,6.961408,7.401977,7.104445,7.093915,7.00563,7.186064,7.291214,7.178563,5.057596,4.778109,4.961724,5.854929,4.234124,3.970722,3.757233,8.520718,5.098861,5.019762,4.943546,5.363457,5.515727,6.686783,7.045559,8.264809,9.623106,9.77239,9.498762,11.168322,12.08053,12.644161,13.049039,13.730388,13.441984,11.983916,12.424247,13.371623,10.420239,9.709231,9.628581,10.323941,10.945707,11.232078,11.625838,13.265107,11.918994,11.419547,11.201122,11.525927,8.792133,8.031811,7.994638,8.960364,9.509549,9.795247,10.001795,10.145565,11.009711,11.170798,11.557191,12.06845,12.212569,12.834002,13.828784,15.252482,13.565712,13.862255,10.963399,14.556747,14.276485,14.647215,14.91357,16.523572,15.080869,15.236629,15.156046,15.5182,11.802104,11.40702,10.694924,6.344203,13.876759,14.070852,15.2417,16.836392,16.780838,16.626793,17.565077,18.55489,21.519257,22.281822,28.095533,31.847503
常用指标,资产负债率,18.996624,20.423748,20.588451,20.516876,20.463307,21.30805,21.462082,19.500981,18.770705,19.586753,20.419776,19.324153,18.502365,19.666993,18.843249,17.957103,14.941748,16.78357,15.479724,14.553136,14.49564,16.298695,19.857035,18.80762,18.020138,20.392273,20.525672,19.004515,19.482168,22.153169,22.749413,20.413358,22.092258,24.70758,26.352326,25.44753,25.712768,26.677244,26.570385,27.175867,30.408686,30.128003,30.661125,32.133301,30.102623,31.922608,32.6541,33.868082,34.834176,36.875763,38.236084,39.226997,40.173592,41.528758,42.776519,41.82717,41.169891,44.238321,44.676485,45.950267,39.277467,41.018492,42.07185,42.430977,40.485513,37.849811,35.407993,36.994515,37.070354,40.590299,39.858232,42.539067,63.498675,62.797882,62.435849,62.04318,62.293214,61.715722,63.227185,63.615824,65.13711,64.378869,63.544817,63.187127,60.447178,58.683068,56.76608,55.78347,55.158802,57.221336,59.512992,58.312321,57.04248,54.75349,47.625668,46.455294,43.474959,50.062176,,45.23421,47.492902
每股指标,基本每股收益,0.28,1.54,1.19,0.83,0.34,1.46,0.99,0.63,0.28,1.97,1.64,1.22,0.48,2.96,2.34,1.86,0.93,6.28,4.22,2.82,1.09611,6.63,4.67,3.03,0.92715,6.34,4.4941,2.88,1.14756,5.63,3.9092,2.44,0.90164,2.99,1.8509,1.27,0.40632,1.61,1.1263,0.63,0.21797,1.42,1.1516,0.89,0.32335,2.07,1.5422,1.1,0.47,1.77,1.02,0.58,0.18,1.19,0.74,0.55,0.24,2.19,1.71,1.13,0.42,1.16,0.6,0.34,0.22,1.0,1.27,0.73,0.23,1.55,1.22,0.82,0.29,1.7,1.04,0.64,0.17,1.19,0.73,0.46,0.12,0.32,,0.086,,0.8,,0.63,,0.62,,0.187,,0.23,,0.09,,0.21,0.09,0.12,0.06
每股指标,稀释每股收益,0.28,1.54,1.19,0.83,0.34,1.46,0.99,0.63,0.28,1.97,1.64,1.22,0.48,2.96,2.34,1.86,0.93,6.28,4.22,2.82,1.09611,6.63,4.67,3.03,0.92715,6.34,4.4941,2.88,1.14756,5.63,3.9092,2.44,0.90164,2.99,1.8509,1.27,0.40632,1.61,1.1263,0.63,0.21797,1.42,1.1516,0.89,0.32335,2.07,1.5422,1.1,0.47,1.77,1.02,0.58,0.18,1.19,0.74,0.55,0.24,2.19,1.71,1.13,0.42,1.16,0.6,0.34,0.22,1.0,1.27,0.73,0.23,1.55,1.22,0.82,0.29,1.7,,,0.17,1.19,,,0.12,,,,,,,,,,,,,,,,,,,,
每股指标,摊薄每股收益_最新股数,0.276989,1.530969,1.189684,0.824234,0.341637,1.452288,0.980971,0.627562,0.283493,1.968209,1.636472,1.220626,0.481309,2.955247,2.343451,1.856804,0.929406,6.277631,4.225134,2.82135,1.096111,6.629115,4.66458,3.032332,0.927154,6.339089,4.494109,2.879568,1.147558,5.626077,3.909217,2.442225,0.901641,2.99184,1.850932,1.267473,0.40632,1.60963,1.126265,0.633086,0.21797,1.418372,1.151608,0.887917,0.323348,2.074428,1.542249,1.098501,0.466759,1.770074,1.015993,0.577415,0.18342,1.190267,0.742561,0.550513,0.235694,2.187047,1.708754,1.131101,0.418183,1.164568,0.596164,0.339041,0.149513,0.668836,0.421762,0.244772,0.077168,0.491953,0.380754,0.247855,0.084842,0.470669,0.283566,0.16627,0.040117,0.269456,0.155956,0.092974,0.029314,0.076782,0.04281,0.020316,0.004087,0.190369,0.174278,0.149439,0.083632,0.139559,0.078119,0.041856,0.015403,0.049772,0.032796,0.019164,0.009469,0.038255,0.017194,0.021469,0.011055
