选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20081231,20071231
常用指标,归母净利润,1837274971.24,1612980993.34,25520017.32,-531239266.4,-355829529.74,-2074013392.07,-640389644.06,-760376878.19,-438901866.58,4946809503.79,6009847045.29,5850186574.51,2396600665.19,20503567858.85,14794841018.06,7253519234.68,3525082984.72,5228404716.53,2472792255.27,1416651740.28,476096554.72,1024658530.56,330482914.66,156485197.24,7746065.51,358070976.45,329165317.99,295788787.75,252728978.02,1341340787.55,972364084.38,725526739.61,237919926.58,1469078129.3,1003530247.33,607378846.34,136451697.76,464365096.17,485803836.5,278154962.66,107417530.67,125154019.34,84582709.4,51018471.19,24160540.36,85727369.95,59807782.7,39132283.46,19653001.51,74123526.67,53451240.21,34884912.9,17458606.8,69644692.68,52691579.59,32609492.48,17194102.53,54288452.76,42209162.34,23572063.8,12257573.63,42642305.09,30694031.24,20856080.29,10356677.19,33861140.82,22391693.74,11855511.25,38931551.5,29525974.55
常用指标,营业总收入,9196158318.22,23081732746.32,14624798503.34,8376096469.08,3771800382.54,18906402940.11,13925192758.32,9588814082.87,5057894510.44,32971680169.96,25681961591.04,18145236236.49,9438229716.32,41822508877.5,27611656306.11,14443608956.77,5365267017.62,11162214421.21,7053758123.88,4064281030.32,1606822673.47,5523986077.27,3892964913.58,2386921687.59,1078841300.29,5341720203.72,4210504096.79,2822411151.09,1329903169.35,5003882888.26,3593501018.05,2331805272.32,1050092864.25,4383446140.42,2841996320.57,1625257048.81,625153235.43,2844120347.65,2022588042.21,1343214543.46,663266163.45,1353924754.93,867084848.39,544399430.57,229527355.82,869480146.97,629391598.77,406929845.97,177791382.08,686267000.36,496595586.49,328925306.89,157036734.17,628147629.65,457843118.05,299343023.38,144125080.29,474978594.99,327739393.91,196982360.85,94694439.13,359722325.78,244448955.89,162441092.23,77645212.07,246860522.95,162676153.7,90670744.0,241300655.78,210450762.94
常用指标,营业成本,7536985713.87,23591987248.24,15627903268.82,9351229011.81,4113114460.57,19778564147.27,14698265770.07,10282196764.98,5536858674.01,31471665433.56,23340760713.5,15388257585.38,6641238432.22,23468493656.75,13814543015.53,6806774206.17,2305690416.0,7858889870.9,5262072766.37,2974812186.28,1252830163.14,4894628101.53,3468716521.79,2113450520.52,1003637289.39,4596265867.52,3655439900.57,2437115070.69,1172295880.86,3738021137.58,2553828822.03,1562196322.6,691219007.27,2969214983.37,1977817765.53,1199679131.18,468070630.53,2290374326.72,1436008480.54,972683274.93,514794860.56,1225280275.37,777861885.5,488457441.43,201978810.65,780935196.06,564452513.37,363411683.16,154301292.35,606398778.01,443014211.66,292926681.02,138835901.81,555604996.49,402998162.18,265400754.82,124929555.69,416686866.1,282919396.3,168705018.51,79948969.84,312410515.49,208670956.87,136598299.31,64342156.84,208066567.33,139082185.47,78855883.22,197562532.14,171016373.04
常用指标,净利润,1922084240.44,1262547497.68,-416039177.02,-781409429.13,-497087339.71,-2630261979.26,-1032090204.23,-1066037808.82,-595650959.44,4575247386.04,5879497228.39,5846754165.89,2163972917.06,20460617297.26,14987163481.81,7350257481.18,3560026630.63,5416546268.2,2541586132.68,1462699833.43,493662227.08,1063582161.54,334305809.14,156276501.13,5579711.82,353392083.14,328240267.08,295607121.81,252624931.74,1341937004.92,972108444.59,725252878.44,237772364.83,1468579965.67,1003182190.04,607146142.85,136329833.35,465418701.69,485719691.21,278099174.94,107326564.6,124797397.45,84260644.82,50858864.38,24090243.61,84399576.03,58796740.87,38070370.41,19581128.51,69541432.12,49320960.03,34987281.1,17459930.12,67996635.97,51440326.01,31880096.91,16944499.73,53086687.02,41815551.76,23768228.12,12440791.55,42678706.83,30694031.24,20856080.29,10356677.19,33861140.82,22391693.74,11855511.25,38919986.2,29547556.26
常用指标,扣非净利润,1418844330.93,-385436349.45,-941980290.41,-912845436.11,-242193055.34,-887309059.28,-357577387.26,-160391102.36,-254188567.74,2675926152.58,4352349200.15,4113212538.84,2138674627.96,19952341491.27,13882477731.73,8032489027.43,3102770915.08,2907069871.75,1427888900.63,835327990.0,293712457.33,402217578.74,266607806.25,173802306.64,71858319.41,694423298.55,583879202.53,380156767.41,149639557.84,1256112615.76,970213862.01,693195573.88,278795137.79,1194144448.1,802897003.93,408926967.07,130821496.65,474162941.69,501066825.16,313660110.79,123231710.11,106496170.41,73199832.87,45165519.71,21380744.58,73608307.35,53019505.4,35634980.5,19122479.11,64337127.47,45571159.04,29224994.46,14732635.78,59257231.25,47927731.96,29987271.52,15993718.67,47399725.89,37112986.89,22810709.52,11944328.83,38936664.78,29626497.21,19780967.52,,29821722.08,,,31024019.13,25622776.57
常用指标,股东权益合计(净资产),53186294791.0,51837575971.59,46736509949.98,44594909757.47,47085620908.05,47587896947.27,52126357198.07,52589133316.08,54256940367.72,52315862776.76,54084572397.87,53573528814.16,51239565967.27,48866308101.69,43889772806.25,35022926081.46,30197134413.6,26166698438.69,23424632275.37,21169148926.19,14640183780.83,13418403362.44,12310852721.24,8261548357.91,8481686654.18,8410281231.95,8193957170.88,8048752889.7,8207121294.24,8095227090.23,4926156645.79,4600768864.8,4298764675.35,4043170128.99,3035732082.21,2706494221.55,2618031521.85,2490505819.94,2283915482.68,2078014813.41,1999540888.92,1883185337.44,1816171075.17,1406565832.14,1413875256.24,1387778661.21,1380545335.56,1384699597.14,1364319060.45,1313485643.77,840719984.27,823327080.9,833094274.38,810608971.16,799323209.26,743333044.18,756656953.53,739667600.65,735262070.53,704078338.47,732549248.88,718575990.31,702031844.45,212536469.72,,190145788.83,,,159448154.48,120060224.37
常用指标,商誉,182010569.66,182010569.66,182010569.66,182010569.66,182010569.66,182010569.66,142058239.58,142058239.58,17615150.54,17615150.54,17615150.54,17615150.54,17615150.54,17615150.54,17615150.54,17615150.54,17615150.54,17615150.54,36110758.9,,,,18302165.07,18302165.07,18302165.07,18302165.07,18302165.07,18302165.07,18302165.07,18302165.07,18302165.07,18302165.07,18302165.07,18302165.07,35882486.11,35882486.11,17580321.04,17580321.04,218011321.04,218011321.04,235011321.04,235011321.04,258860040.5,2503015.27,2503015.27,2503015.27,2503015.27,2503015.27,2503015.27,2503015.27,3479266.52,3479266.52,3479266.52,3479266.52,8902666.52,8902666.52,8902666.52,8902666.52,8452475.83,976251.25,976251.25,976251.25,,,,,,,,
常用指标,经营现金流量净额,786537076.09,2944844627.19,-429098746.0,300344610.17,-1571355929.64,5161271999.89,4105916332.03,3942499110.27,118855695.01,146480693.21,-1369100406.14,-2691156985.67,-3169082963.04,12490633286.43,7959572180.33,2096525525.41,1134889135.18,2620393303.77,927936788.0,630355228.96,-217010375.97,746368363.37,201110848.44,189778973.65,-138580433.01,669286082.56,227617242.19,194388486.71,233727872.76,685231948.0,111751982.93,-33017443.63,-136397089.48,503866064.58,139346598.3,-359155181.24,-29051708.61,658474254.92,549007944.39,248463521.72,35123979.57,365966797.33,117593581.48,46494651.61,18291556.36,11107441.03,39478327.44,18483131.7,-20437152.78,63556446.47,17105201.92,-8705314.78,-15334558.48,-11676312.38,14607595.72,-4098547.69,-12539676.22,34406095.87,4390040.77,8764260.11,-11179489.5,-4735581.22,-26725663.85,-12176759.59,8096045.21,47655513.87,20637702.31,15948898.21,26570721.6,-4472397.81
常用指标,基本每股收益,0.88,0.8,0.01,-0.27,-0.18,-1.03,-0.32,-0.38,-0.22,2.46,2.98,2.9,1.19,10.18,7.35,3.6,1.75,2.67,1.77,0.74,0.36,0.79,0.25,0.12,0.01,0.28,0.25,0.23,0.22,1.18,0.86,0.66,0.21,1.32,1.35,0.54,0.18,0.62,0.64,0.37,0.14,0.1725,0.12,0.07,0.07,0.24,0.17,0.11,0.055,0.25,0.17,0.23,0.11,0.46,0.35,0.22,0.115,0.36,0.28,0.16,0.08,0.34,0.26,0.19,,0.45,,,0.52,0.41
