选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20121231,20111231
常用指标,归母净利润,-886987646.3,-1592728558.53,-665324279.55,-855545912.56,-768999941.39,-1594796845.47,-626532067.52,-389136070.45,-187413702.97,1258361202.56,328360125.38,358189359.72,212057775.57,1152821408.39,786705872.47,643138719.65,374183334.6,1546847991.45,2245592018.21,999279222.87,319260063.56,5041561911.64,4382334567.84,3642458446.7,491333839.96,1295120698.77,945497206.29,588232770.37,379125165.53,1006050830.11,739846389.02,563067391.07,198184861.24,998666057.61,576107026.44,384288592.93,191683868.63,531497123.47,492886009.08,243958758.28,96718082.67,405288398.77,262330399.49,194825145.94,78344350.22,326382276.82,252101975.18,231711626.1,150132734.6,435906412.74,123350427.55,218365226.42,181663360.9
常用指标,营业总收入,2569798777.59,8198142647.77,5804993562.57,3733337555.52,1763865850.09,5662496707.12,3828401326.3,2501811162.32,1207545098.58,4915252314.53,3681194678.51,2425244679.88,1217223600.73,4736413019.84,3398987110.65,2249453995.52,1192916398.94,4850320923.08,3567453286.33,2301764615.65,1093842159.94,5420165385.85,4384920644.73,3280032908.35,1970591396.55,3687883695.82,2698141818.5,1763641179.05,860648462.1,3577178500.67,2668943907.68,1768483190.19,885818486.39,3436369668.04,2672510560.73,1737354330.22,851761530.78,2424670626.82,1844514442.41,1225779517.88,525262509.96,1789140564.52,1307469398.31,886244200.87,438339239.56,1934145769.25,1442200749.03,968256335.84,524256036.58,1509992795.55,962752773.61,806204717.67,642229810.42
常用指标,营业成本,3169239712.39,9782489062.73,6828379428.77,4407018480.73,2171596922.23,6336917952.17,4347058061.84,2735403576.55,1238144100.06,4529712106.52,3226628800.59,2094378512.91,1002035550.37,3902515886.88,2650444270.17,1881471632.23,1082713929.22,4321897027.51,3256658916.37,2135151276.64,1015536450.14,4208195425.25,3294083911.6,2325054281.08,1225181609.08,2821896029.07,2105988572.7,1433633461.36,665377673.29,2661458973.12,1891420842.35,1198213008.98,567644654.58,2453865368.07,1710837936.29,1112119713.05,534357577.22,2359910105.62,1757318700.08,1170047026.4,475976152.73,1545385603.52,1092357761.7,727845117.73,351830347.38,1610626246.3,1135196279.16,694451925.94,344752918.49,1260708333.28,820132554.16,589816496.6,455439827.02
常用指标,净利润,-1079955849.63,-2117491481.21,-1086469655.02,-1147654343.21,-929375861.35,-1947039941.96,-891624168.16,-500116423.01,-205432496.75,1532983793.51,438883231.03,440570820.44,259914570.24,1233965560.87,828066030.6,650363062.62,371409943.08,1480998050.06,2494474599.53,1161951805.16,324006673.34,5644502933.57,4890644332.13,3634695603.92,423357691.0,1386935616.22,1038075829.27,681597709.22,448694197.34,1497461053.9,1125231564.65,828350793.54,333584483.94,1418686409.55,867233326.62,550720418.44,264543502.78,545250896.55,501456139.06,251974533.25,96718082.67,405288398.77,262330399.49,194825145.94,78344350.22,326382276.82,252101975.18,231711626.1,150132734.6,435906412.74,123350427.55,218365226.42,182248459.11
常用指标,扣非净利润,-891194600.05,-1725440300.16,-673596039.67,-859208113.15,-771491523.85,-1643383814.85,-648464169.89,-407394274.63,-193531069.03,659781476.5,274649071.35,311942472.0,165685707.97,1154411603.34,875011484.86,695591661.02,410955423.3,1284832053.2,1902091597.92,767199726.98,297364193.07,2067425729.43,1222049112.01,719212889.81,470822965.56,1268319461.14,923407197.42,577427628.17,373388629.63,948275337.73,724530742.52,549256906.46,193350855.46,989040251.87,529266349.79,342609390.98,185630596.1,526711733.77,453965537.35,207390836.21,59368523.87,246591060.73,211411877.35,157512001.86,78490424.25,321059069.61,251184788.84,230734278.77,,247261085.66,119727238.5,214420811.91,181428807.08
常用指标,股东权益合计(净资产),14452514421.05,15644774574.03,16587158948.43,16524357710.05,16160030389.75,16983741144.46,17426078656.54,17768511408.34,17701517225.92,17899171718.57,16663190404.0,16569968408.65,14544784145.5,14543039161.5,15116004124.43,14501536100.3,13660313404.22,13290761624.19,14083270976.89,12541892815.36,13517190833.58,13455857020.56,9042203171.58,8657880544.06,5448693622.62,4691048471.3,4428780917.23,3997941575.55,6026493977.44,5316161199.22,5940190123.91,6583347646.23,7726572683.43,8862429294.37,4221988181.82,3997225033.79,4134548690.69,3181037467.86,3091858372.41,2822520763.47,2814631928.44,2680018953.91,2484717546.82,2443454813.02,2406477483.91,1011905564.67,964115368.81,995615702.75,,853432784.95,,699139645.44,520579776.06
常用指标,商誉,4763220577.16,4829094838.21,5112879935.07,5145718513.81,5153577943.44,5157939880.72,5283159305.21,5350610449.94,5331750812.05,5324893611.74,5111305960.48,5140936663.5,3894257740.35,3934273396.27,4090815388.0,3923767684.67,3767173752.16,3780987545.95,3849823229.89,3825197229.23,3791140101.27,3811742080.51,956342651.76,956342651.76,1534878489.9,1534878489.9,1534878489.9,1534878489.9,1534878489.9,1534878489.9,1534878489.9,1534878489.9,1534878489.9,1534878489.9,1571085585.17,1562699089.94,1562699089.94,578535838.14,573817559.31,573817559.31,573817559.31,,,,,,,,,,,,
常用指标,经营现金流量净额,89324143.25,-735922102.78,-734480869.42,-560457758.99,-2971296.61,289629629.26,319294755.96,189088081.19,106750886.48,884641185.32,756169035.57,533113423.95,205711410.0,830830850.4,566846173.01,410836979.19,315006190.39,1173299077.65,616695146.22,309354110.06,147669524.65,1140299847.99,792442180.92,572400745.06,738728500.53,1169786539.41,821267605.7,518789102.34,170159731.32,1472965210.35,1064685636.2,312888790.14,-151746957.34,1045795985.0,749301525.45,507989604.72,50025573.89,357120976.89,135693449.31,74453134.35,21934147.22,192153315.1,17160374.63,-90428016.6,-139806388.56,396800219.07,332256618.84,228023821.98,101193536.95,370420022.02,112150710.81,122056946.85,110105493.53
常用指标,基本每股收益,-0.71,-1.28,-0.54,-0.69,-0.62,-1.3,-0.51,-0.32,-0.15,1.05,0.28,0.3,0.18,0.97,0.66,0.54,0.31,1.31,1.91,0.85,0.27,4.33,3.77,3.15,0.43,1.13,0.83,0.51,0.33,0.88,0.65,0.49,0.17,0.89,0.5,0.33,0.17,0.47,0.45,0.22,0.09,0.37,0.96,0.7,0.07,0.39,1.2,1.1,0.7149,2.08,0.59,1.04,0.87
