选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20131231,20121231,20111231
常用指标,归母净利润,2780222960.23,9531922730.17,6327092507.84,3942294268.37,1572525789.22,2837813624.37,1646072871.21,865142094.15,324540534.21,688361095.12,429563503.52,288364883.92,107834813.02,903581090.81,762434251.88,461086895.84,132422835.12,661926139.05,464867505.87,323005211.0,112405952.96,491758403.47,341847921.61,191216914.96,56216207.26,212856556.51,132981191.39,80662999.36,32411344.91,31832333.59,5415476.08,-15154553.23,-3637416.26,111090905.64,96621575.79,62658606.06,29876426.49,105286783.16,80496226.51,48470306.35,21478878.05,94450328.09,71385784.08,51415452.5,24778890.13,92398534.72,79358767.29,65747707.88,52574784.92
常用指标,营业总收入,8337902040.74,24841854840.22,16504791211.36,10437170265.5,4052256538.37,8646831134.32,5130435808.52,2727674771.39,1112853894.49,3097605750.52,2087047551.82,1304683825.02,600222891.1,3310573790.53,2414507112.66,1478847956.12,738513303.86,2908376063.76,2019290923.95,1441202575.66,624327163.09,1997937746.27,1437455100.28,836551632.99,270030885.97,1164873682.36,771245348.76,480339755.1,223886415.14,759950284.5,534064922.86,336078356.47,177508928.3,877365361.78,661924150.64,430712561.57,191535709.96,713931650.81,509629804.04,339112634.32,146321002.67,615119575.13,449936250.14,307736200.74,141261156.12,522634268.33,461048995.76,347568066.84,304928427.52
常用指标,营业成本,5024631544.78,13815226215.44,9280518667.86,5835495461.89,2266224671.7,5342437917.69,3242676709.11,1729748724.44,729136889.22,2293779331.42,1590363688.74,947853974.34,469244344.04,2303994331.78,1615821529.81,1040629949.85,543903022.98,2151082866.4,1467517243.92,1029751098.06,458625000.47,1428411909.85,1007036457.85,590975980.36,198711301.21,901850243.71,608894144.46,388491516.47,183733915.7,706488020.33,513985433.46,339300590.59,184231710.25,764293972.96,554640288.82,363448560.98,159077831.97,596817993.77,418829145.86,285443621.74,122059220.6,509963486.57,369640802.11,250363476.49,112666547.9,418685756.34,370513862.22,271091473.98,243943120.03
常用指标,净利润,2774196263.34,9553276217.15,6327092507.84,3942294268.37,1572525789.22,2837813624.37,1646072871.21,865142094.15,324540534.21,688361095.12,429563503.52,288364883.92,107834813.02,903581090.81,762434251.88,461086895.84,132422835.12,661926139.05,464867505.87,323005211.0,112405952.96,491758403.47,341847921.61,191216914.96,56216207.26,212856556.51,132981191.39,80662999.36,32411344.91,31832333.59,5415476.08,-15154553.23,-3637416.26,111090905.64,96621575.79,62658606.06,29876426.49,105286783.16,80496226.51,48470306.35,21478878.05,94450328.09,71385784.08,51415452.5,24778890.13,92398534.72,79358767.29,65747707.88,52574784.92
常用指标,扣非净利润,2767975248.13,9507308848.08,6301361138.7,3933899292.57,1568769802.26,2829774233.69,1644089751.0,864728645.27,324732118.18,677639230.06,424030908.85,283965323.85,105877359.95,783800736.37,652520949.87,357849652.3,136897326.28,597638412.97,432264183.48,301654578.04,107784405.6,458686496.16,332950255.51,188691377.83,55226931.44,202868856.82,125892489.6,76359787.15,30662273.1,22331713.84,792151.65,-18665229.3,-5768749.04,98794805.79,90129382.88,56810774.46,27482303.38,96009249.35,75819457.93,45185562.84,20485158.07,89646645.45,,48749380.03,24342556.22,88803458.31,76960909.43,64813847.85,51179005.24
常用指标,股东权益合计(净资产),20507524549.0,18064255651.5,14524006786.77,12094108774.1,9928270094.53,8328129817.86,7083717372.3,6243191871.19,5797323293.71,5465978473.54,5203760663.17,5062406201.99,4938175110.08,4829167615.85,4665517150.62,4363083194.42,4091150415.85,3958723671.45,3801285990.71,3659414214.97,3556433991.27,3444027401.85,1644743213.35,1490984190.52,1389739608.74,1327993828.42,1245294348.22,1190871386.55,1169998675.56,1135777463.54,1090717665.22,1060937629.66,1091410281.14,1087711991.21,1064943591.95,1031035687.64,1025421942.86,995548749.62,970732484.62,938706054.31,911714626.01,525709756.13,,,,431259428.04,338860893.32,259502126.03,180042468.15
常用指标,商誉,201572522.49,201572522.49,201572522.49,201572522.49,201572522.49,201572522.49,201572522.49,201572522.49,201572522.49,201572522.49,201572522.49,201572522.49,201572522.49,201572522.49,201572522.49,201572522.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,684071355.88,7701234651.0,4637420688.24,952686853.97,199026140.7,640930145.58,284568423.34,-290744263.77,165235822.32,1245984809.46,877084107.62,482631407.73,254890930.77,831352211.86,409309294.4,200768518.07,17174343.91,218531823.57,226253177.22,129010291.82,-29565878.2,154433184.81,-92953637.12,-33140577.07,103535142.87,109475914.46,91695388.32,50853275.56,18509096.85,320626742.05,302122578.11,181291163.54,62104035.63,-72936174.03,-34670733.19,-104965104.76,-43148454.56,6315428.29,1063765.71,-13415991.15,-14043365.07,32673616.22,-2947808.09,-37976000.55,-7743456.92,57214081.1,26742582.54,45935607.3,46264102.63
常用指标,基本每股收益,2.8,9.61,6.37,3.97,2.22,2.86,1.66,0.87,0.46,0.97,0.61,0.41,0.21,1.27,1.07,0.65,0.26,1.31,0.92,0.64,0.3,0.97,0.67,0.38,0.24,0.65,0.4046,0.2454,0.1381,0.1366,0.0233,-0.0651,-0.0156,0.4772,0.42,0.2692,0.1283,0.4824,1.13,0.24,0.37,1.62,1.23,0.88,0.43,1.59,1.36,1.13,0.95
