选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19961231
常用指标,归母净利润,1075858089.68,3421001213.82,2352826955.66,1815258362.79,1270073784.52,3367888968.2,2959832869.41,2398360138.02,1363825963.61,2852931664.85,2402599847.04,1877124660.02,1151030150.88,2448802103.34,1952336233.9,1433067713.15,840789197.41,2055104407.14,1756151611.23,1375803866.38,642951077.43,1597489175.27,1580981329.33,1054656588.64,522942952.74,2098848629.67,1969393683.43,1722327728.56,1166843861.83,1432078201.63,1112454763.03,826501378.09,422914173.75,1301687249.72,959115018.37,741254467.92,374692855.17,1197840599.22,869297953.94,636139343.28,312366169.61,1249226535.65,828479429.85,627091019.94,339004147.1,1035889014.46,704132151.02,555959711.04,289159141.28,1108790816.26,875115763.51,602327728.23,340239984.69,1021088900.44,745902960.7,515623106.33,306850938.0,760447566.55,588732162.9,406484135.78,224143259.71,815984768.35,592129450.46,389235989.21,241030022.22,709489009.98,496816998.7,324530789.39,165729996.84,498492343.51,368542378.52,208826020.02,82525888.39,281888086.28,159188335.26,93933513.3,23024599.53,211718807.09,104617899.43,86529075.5,37855270.79,119934235.43,82960407.41,60781904.87,50186572.61,-720796934.69,76622769.0,90418313.7,16731633.05,208795143.74,133057709.88,96561526.41,20229141.1,165019645.2,122085434.77,85612972.16,15871916.54,121027302.13,107175911.98,201578513.26,120156692.98,220218774.49,150831526.69,98803727.14,204260352.24
常用指标,营业总收入,8129836961.67,31602577614.08,21986403962.07,14810160218.62,6853656383.75,27616611772.61,19740286995.36,14106012765.08,7294070557.82,24738963319.76,18608005954.15,13146125695.07,6352408318.71,18079461482.75,12110720576.08,8400943578.65,4250226596.43,15544401735.35,11262128169.23,7864424190.24,4079841527.03,13637258153.77,9313771612.95,5878507481.73,3161338689.03,14793661506.1,10187324422.51,7166809328.65,3482272550.36,13427746162.8,9444297443.74,6472097341.84,3380320208.06,11119916379.78,7483779864.14,4997952866.57,2456863818.01,8981721080.58,6164009776.03,4280723344.64,2131943368.27,7900189563.61,5511377916.57,3695697028.5,1882984893.58,7276585571.53,5079020971.75,3497531987.68,1747088882.73,7293277396.77,5602651505.99,3831373709.53,1844215504.95,6943465733.77,4916205168.22,3304946898.46,1764436725.63,5525222936.3,3948908083.77,2667293619.5,1331867200.75,4365153315.73,3039909545.45,1978188930.68,1062510200.27,4852717039.33,3392034428.59,2195686878.91,1097622652.88,4352937276.12,2859318430.21,1928481329.4,924472354.66,3477561188.03,2401275449.38,1592651257.11,703126974.48,2932431252.69,1957533036.53,1334938953.24,639200906.98,2996691550.84,2080083168.42,1404294437.08,704491106.57,2481603619.16,1839030149.18,1370428799.44,438009360.42,2685920074.52,1820939645.97,1185836743.47,535080904.81,2173188650.5,1764494937.88,1153476557.4,453834065.19,1871202782.05,1059257484.21,1835350260.45,960052277.2,1476983783.27,1426208862.43,1110192122.63,709249406.62
常用指标,营业成本,6590146419.64,27199411698.05,18777677191.0,12295555276.23,5275914831.51,23245893240.39,15866273120.81,11019852429.56,5486668665.48,21021460290.77,15409302672.48,10665486646.37,4821054240.58,15254871949.93,9814910066.02,6650822653.04,3241290201.3,13072760770.28,9202221754.78,6213237104.29,3308521044.87,11644464673.66,7519479620.58,4640909884.77,2586325205.67,13080843184.09,8729098309.39,5965004759.48,2944399763.35,11902352919.52,8208726740.71,5521895045.69,2918422922.05,9813469518.46,6421675170.41,4185600155.03,2041134572.89,7717357000.46,5191149642.83,3541261475.53,1767814240.77,6652098568.68,4583854830.09,2959525366.41,1485771539.94,6095991104.82,4230606216.96,2844076898.95,1406027833.69,5957688507.07,4549231687.43,3090413797.46,1434307977.41,5675310589.74,3984642067.21,2658730885.73,1366647069.65,4600623951.4,3234989616.54,2161983424.27,1058795160.63,3429748740.43,2331916994.73,1522690400.68,793710946.94,3976134022.89,2743037135.86,1777027541.76,879008987.29,3728771097.55,2394272746.8,1657971096.09,818132676.29,3147637190.23,2200178162.84,1464861766.67,661841400.29,2706901964.3,1847550903.44,1244023895.75,598906490.33,2756746998.36,1943893241.73,1311819709.44,638053753.92,2888224242.64,1714983165.42,1254105179.21,411160693.75,2389993562.8,1667250621.97,1065271737.06,507088954.26,1974555228.42,1615796383.57,1046457536.3,438046623.32,1731336147.64,944577094.18,1644717992.36,835090556.45,1264063908.42,1282966574.9,1012702537.61,523448903.29
常用指标,净利润,1209422392.51,4165961946.75,2899296865.59,2211588768.3,1331378298.69,3777741284.58,3244717497.1,2577053411.52,1453168235.08,3173478654.27,2695179086.81,2059859607.59,1229459986.52,2497011102.54,1978188001.45,1448598372.83,849604681.09,2098594031.34,1779237960.24,1388613186.82,647781924.14,1617528631.01,1595626572.26,1068037501.17,527293843.08,2125436880.33,1984323275.57,1732695571.96,1168469235.18,1474871654.5,1137111533.03,844831401.6,429717907.81,1326477100.32,970180931.22,749353903.85,376419788.46,1207759473.73,878207008.63,643356255.61,314731726.01,1274698668.38,854582751.71,645559195.74,347263243.91,1072142401.54,740665279.74,581519499.96,300742111.09,1142317582.95,910810878.84,626630320.8,352852237.85,1088102703.88,791979789.47,544234812.38,325491893.63,815125735.51,631243524.12,440814760.36,240730300.25,859102958.61,630152444.81,410297516.98,249954349.0,761590017.18,536252352.75,349406775.44,179355264.21,539546728.84,397289661.14,225122820.49,89107369.87,291912490.07,173143025.58,104115171.62,26069975.8,213843862.95,107487893.58,87611800.59,39111502.79,116766391.87,90453236.7,64305573.35,53279748.5,-718815613.98,75928586.1,87998237.0,16789511.68,223028457.99,133500097.63,94406346.88,21516502.06,153449466.2,144911079.08,105759926.42,16947609.64,124135646.62,116642420.09,205757636.02,127687078.6,230469540.86,159065870.52,115482864.13,216034294.68
常用指标,扣非净利润,1048139344.64,3134204805.26,2186279898.42,1697709126.14,1218254804.75,3117867348.32,2752277369.56,2308597153.62,1327840358.41,2710984203.99,2303569492.17,1827383173.29,1131213788.87,2218917217.36,1782831501.4,1331731948.95,797413610.83,1852916806.59,1619528437.39,1264805997.69,623177654.02,1334881828.68,1371219687.38,922607536.51,445396805.87,1202508689.71,1175571043.72,976520967.14,435456820.56,1254066144.08,1021701998.15,772719224.9,391272661.16,1124424935.75,900773125.35,695088747.6,353439301.8,1069718120.79,800001763.98,606894660.84,309358488.57,1053543210.66,779680722.4,620046862.55,335240455.19,1001141181.56,778848911.63,612222529.59,327023038.74,1154281002.89,861250773.41,591795784.9,335202573.06,995682861.25,735308274.01,511422031.05,305365482.78,733739940.86,556672046.66,390875831.67,213234357.79,734202401.62,555332545.89,366430744.79,221166887.03,678934771.89,491862902.7,319667711.36,163707763.17,454031580.5,366690931.33,207554666.62,74310801.18,169907375.56,146758445.69,88419085.74,23769513.21,124077951.79,93774617.69,48550401.3,28789744.85,79631268.27,56261280.99,32121962.92,28477080.25,-757511244.05,51434085.19,63425943.21,7963280.25,180416189.35,130328702.57,92996145.48,16980660.52,186830044.22,130383742.83,91610344.7,,102276939.22,101795058.28,201956951.49,98014700.0,,,,
常用指标,股东权益合计(净资产),39675657353.1,38472100112.99,37379399889.46,37680476285.45,35338696898.69,25256313367.67,26064034999.34,25373869624.3,25726355335.88,24261873936.42,23626869077.69,22974463723.54,23151062778.89,17533414699.17,16881828151.69,16318501798.97,16558185511.4,15774466640.45,15390006493.29,14993796446.74,14769917344.41,14059043901.9,14024827684.58,13528171947.57,13419680446.34,13078157985.7,12727128059.34,12487418803.36,12303987592.46,11168496944.94,10830154739.65,10549366502.77,10580059530.77,10124681821.84,9770569602.34,9481273005.16,9123455017.93,8721355392.73,8395553014.56,8174293541.33,7988881156.94,7674140084.36,7450679538.84,7641046732.93,7342758359.17,6995521317.57,6921726301.33,6993400717.76,6703264834.9,6196606134.45,6058961710.94,5815922131.47,5802143308.11,5606612385.92,5385582023.97,5142759997.81,5176039462.66,4850560071.52,4788204152.12,4600955610.41,4698355163.48,4731579585.59,4241745878.35,4025866509.69,4153096984.98,3951470552.06,3798732423.32,3549639659.88,3592202696.61,3409709787.85,3256042610.01,3089182994.83,2966764017.67,2958264773.27,2761382683.39,2695658127.42,2702802785.03,2607721785.7,2477359042.39,2463700841.11,2267948025.8,2392327187.47,2363170737.03,2341170669.53,2344625364.98,2287845316.15,3148651761.55,3200057193.65,3131207244.56,3048064149.44,3042458244.29,3013016967.02,2961087880.88,2971987721.89,3587454965.99,3544572064.43,3003799590.74,2952185926.62,3055912289.73,2980216754.6,2906620295.98,2653645687.61,747099884.31,570668556.85,800758796.39
常用指标,商誉,7062706145.73,7062706145.73,7044842797.74,7044842797.74,7713198492.13,5123927585.37,5123927585.37,5123927585.37,5123927585.37,5123927585.37,5181294549.59,5181294549.59,5197198267.0,3994850674.15,4060359052.19,4060359052.19,4060359052.19,4060359052.19,4104595052.19,4104595052.19,4104595052.19,4104569240.74,4279517517.71,4279517517.71,4279517517.71,3353681911.03,3543948523.1,3543948523.1,3543948523.1,3543948523.1,3549847523.1,3549847523.1,3549847523.1,3549847523.1,3558227197.17,3306803222.08,3296012638.35,3142163256.79,3153477224.5,1730695578.31,1730695578.31,1730695578.31,1744937321.73,707318716.55,707318716.55,707318716.55,667397012.94,581891950.99,581891950.99,581891950.99,581844474.16,581844474.17,570304225.64,306998523.28,253476458.17,253476458.17,244603686.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,1056054993.83,5513082840.18,2925359803.57,2860194941.31,979855112.07,4402199387.17,3204267651.34,2363114807.27,786578192.24,4191742949.8,3050175057.28,1771924806.01,301166852.2,3006375016.25,2017864832.75,1902704679.15,449424955.24,1884653344.33,1455017338.84,1053415614.91,278730291.31,2223984705.7,1545561307.92,1064763839.69,645252538.07,1949461227.02,1518904571.23,1185931159.16,331499981.89,1911246817.85,1523986904.77,1085334823.03,233463248.53,1598761123.7,1179857516.07,778200196.15,135026123.72,1392140677.39,995089469.27,711114704.16,180529177.01,1259838183.79,919934177.59,651076018.54,99065039.51,1184427722.11,766810641.44,505313048.1,70747141.28,1344723590.75,1006494003.3,697636878.05,238771449.09,1215364281.82,853143114.39,378029700.16,56721260.14,954901895.86,485142061.61,437344634.81,122402210.92,848277111.07,705936854.45,421615121.84,127156273.61,855051790.07,612858528.82,311958078.86,122052397.57,1116226625.78,874603487.99,754838121.51,62157702.9,623932704.1,612230740.65,495109247.97,211408104.83,427490454.7,305414380.3,203024281.61,52559678.2,22825379.6,925286.16,-26914422.72,21222381.64,-719632025.43,-364801479.19,31200213.45,43789455.76,28094393.42,379265594.07,252389017.3,102311416.46,496122376.96,,51832505.46,,153436620.19,155524249.42,266860908.25,-95969620.92,120629574.95,,,
常用指标,基本每股收益,0.65,2.06,1.42,1.09,0.77,2.02,1.78,1.44,1.07,2.24,2.44,1.47,1.16,2.48,1.99,1.46,0.86,2.1,1.79,1.41,0.66,1.63,1.62,1.08,0.53,2.14,2.01,1.76,1.19,1.46,1.14,0.84,0.43,1.33,0.98,0.76,0.38,1.22,0.89,0.65,0.32,1.28,0.85,0.64,0.35,1.06,0.72,0.57,0.3,1.13,0.89,0.62,0.35,1.04,0.76,0.53,0.31,0.78,0.6,0.42,0.23,0.83,0.6,0.4,0.246,0.72,0.51,0.331,0.17,0.51,0.38,0.21,0.08,0.29,0.15,0.0901,0.02,0.2163,0.11,0.0884,,0.12,,0.06,,-0.74,,0.09,,0.21,,0.1,,0.22,0.1621,0.1137,,0.1607,0.142,0.27,,,,,
