每股指标,每股盈余公积金,0.499983,0.5,0.498849,0.498935,0.5,0.5,0.5,0.5,0.5,0.5,0.356979,0.356822,0.500381,0.500381,0.500381,0.5,0.5,0.5,0.447034,0.4467,0.447048,0.447048,0.303064,0.303064,0.456315,0.456258,0.250008,0.250008,0.5,0.5,0.25,0.25,0.5,0.5,0.25,0.5,0.374983,0.5,,0.5,,0.5,0.5,0.5,0.332143,0.153405
每股指标,每股留存收益,6.210503,5.693007,5.185874,5.119885,5.892966,5.44823,4.986751,5.028773,5.301405,4.851492,4.538511,4.572472,7.039331,6.570278,6.130309,5.410344,5.489946,4.950471,4.509434,4.049108,4.224088,3.809225,3.507732,3.107428,5.112433,4.499651,4.080001,3.453315,6.856942,5.984226,5.372571,4.523953,9.216263,7.901553,7.143351,11.977,11.582076,12.922041,,8.524698,,6.451982,2.930629,3.030188,2.321438,1.159056
每股指标,每股营业收入,1.130444,4.762731,3.393251,2.092236,0.953583,4.447909,3.251855,2.110279,0.920717,3.440405,2.550743,1.616349,0.985584,5.335437,3.948811,2.590795,1.154199,4.083114,2.802334,1.82775,0.823875,3.052572,2.172691,1.330738,1.084552,4.152607,3.09784,1.960464,1.779515,6.060369,4.416409,2.813856,2.761638,9.292642,7.124525,9.170021,4.19207,16.49537,,7.725422,,11.819868,2.502159,8.720734,5.987847,5.18239
每股指标,每股营业总收入,1.130444,4.762731,3.393251,2.092236,0.953583,4.447909,3.251855,2.110279,0.920717,3.440405,2.550743,1.616349,0.985584,5.335437,3.948811,2.590795,1.154199,4.083114,2.802334,1.82775,0.823875,3.052572,2.172691,1.330738,1.084552,4.152607,3.09784,1.960464,1.779515,6.060369,4.416409,2.813856,2.761638,9.292642,7.124525,9.170021,4.19207,16.49537,,7.725422,,11.819868,2.502159,8.720734,5.987847,5.18239
每股指标,每股息税前利润,0.565145,2.240919,1.711132,1.082007,0.485082,2.291078,1.789585,1.179041,0.491516,1.726122,1.392608,0.887632,0.510358,2.635587,2.179128,1.390651,0.596731,1.962096,1.490461,0.987451,0.460686,1.555799,1.230412,0.791129,0.67704,2.272149,1.790284,1.114759,1.009976,3.122847,2.436978,1.511935,1.518078,4.297112,3.676743,4.516012,2.102339,8.250021,,3.695513,,5.148729,0.994514,2.956218,2.02827,1.778192
盈利能力,净资产收益率(ROE),6.79,28.38,21.39,13.33,6.09,30.68,24.1,15.79,6.76,25.64,19.81,12.59,5.23,30.9,25.84,16.78,7.4,28.26,21.94,14.64,6.94,26.88,21.89,14.21,7.99,31.47,25.13,16.21,7.19,26.9,21.32,13.48,6.61,26.67,23.52,17.85,16.14,71.36,,37.2,15.51,74.51,18.29,59.41,51.13,69.41
盈利能力,摊薄净资产收益率,6.568548,27.880413,22.573949,14.418354,5.910407,29.592697,24.885874,16.291275,6.540088,24.739,20.999461,13.361213,5.113019,27.59547,24.046496,16.909758,7.139111,25.523899,20.742659,14.867126,6.710433,24.574879,20.682081,14.305157,7.680976,28.101225,23.840647,16.192268,6.992388,24.331955,19.959072,13.408033,6.436398,20.555963,17.423569,11.878659,5.569443,53.737717,,33.33193,,56.00264,20.58785,60.107835,47.480438,58.955035
盈利能力,净资产收益率_平均,6.791729,28.460212,22.223661,14.133051,6.090389,31.017337,25.144517,16.512698,6.761119,25.101765,20.724292,13.202061,5.233346,30.621661,25.927684,17.416357,7.40338,28.020446,21.995912,15.173898,6.943422,26.642142,21.745814,14.490565,7.988755,31.291923,25.789887,16.745844,7.217605,26.719402,21.410477,13.825801,6.628028,32.120693,26.939759,18.090758,8.455666,69.356781,,37.1996,,71.498587,20.356162,65.279373,56.149266,58.955035
盈利能力,净资产收益率_平均_扣除非经常损益,6.324268,26.542372,20.918192,13.17044,5.753505,28.522658,23.348488,15.206003,6.179721,22.331398,18.471066,11.588158,4.306877,28.90244,24.256524,16.262221,6.791976,24.761305,19.628636,13.380431,6.015359,23.230185,19.02842,12.556827,6.918517,27.744234,23.378762,15.090692,6.394556,23.479598,18.563227,11.970092,5.615906,29.845647,25.407364,17.67462,8.437344,67.399095,,35.937645,,68.702125,19.844769,64.3309,53.031788,55.64028
盈利能力,摊薄净资产收益率_扣除非经常损益,6.116448,26.001643,21.247904,13.436311,5.583478,27.2126,23.108319,15.002102,5.977697,22.008669,18.716317,11.727855,4.207852,26.046152,22.496587,15.789194,6.549532,22.555139,18.510262,13.109918,5.813512,21.427669,18.097613,12.396161,6.65197,24.915278,21.611759,14.591831,6.195021,21.381636,17.304836,11.608397,5.453538,19.100024,16.432476,11.605417,5.557375,52.220903,,,,53.812254,,59.234515,,
