选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,20061231
常用指标,归母净利润,3737779855.92,12084594947.22,9097249872.32,5567372075.26,2715030716.13,9610120743.64,6041773745.62,4055792191.42,1953787436.07,8193469277.99,6208920957.81,4224638893.2,2028957637.67,8509461233.33,6594205473.6,4443714713.22,2171021151.7,8552927696.06,6234404010.01,3726941997.56,1910523644.42,4778104850.74,3397930965.42,1808506658.2,873689240.02,1831288851.32,1394525227.39,870774679.85,385763451.08,958695412.88,800873209.01,558611949.16,301046829.12,636901644.02,457586195.53,260101015.71,100524335.72,713768803.87,575032005.58,336799304.21,117045628.74,1848571186.42,1475409774.98,1041890078.07,198756467.93,165723821.57,62645847.25,32864020.24,17877889.34,5001337.41,-22953951.12,-16725793.22,-14850642.02,37581860.98,46254558.95,42600374.56,24150321.42,106528210.93,83200456.46,58838295.3,20710128.83,66740512.88,54519047.12,37659961.47,20311404.15,71866363.0,51558628.04,32983703.5,15547416.24,55575053.82,34872078.48,1102475.76
常用指标,营业总收入,5031027125.4,16067741039.51,11588949114.96,6856367524.9,3485587013.94,11604343090.16,7303599002.2,4944982097.77,2455935755.21,11081439282.37,8488393395.49,5750220293.53,2809949248.02,12485576441.96,9561325966.36,6307997481.46,3196271282.75,13094320648.24,9636018981.3,5780445013.62,2889553490.62,8238557108.92,5945743726.82,3338029276.08,1688644980.36,4231678035.56,3096764842.0,1997742039.86,926759053.27,3123446007.42,2378702082.05,1634753572.05,822919465.4,2546785181.27,1765171676.35,1093917464.35,535921524.71,2351818010.17,1747531658.15,1165821481.62,601246725.26,2925879408.31,2294607942.75,1569961925.43,383422506.21,612007004.55,331555378.25,200151647.71,109162147.57,248474867.84,141691151.38,77161090.63,32867669.22,222701535.89,171231662.28,128221202.93,67819977.95,280308218.79,198275042.38,131766959.01,57680052.2,184961424.89,133565793.18,92453547.71,45894723.17,165125768.05,116883386.19,73878819.41,35949609.02,118243870.11,67348571.2,4117513.67
常用指标,营业成本,1309494463.89,4772561887.19,3352851006.87,2125173634.48,1043413449.03,4253405519.87,3087477267.18,2068901898.82,1041390008.63,4329218946.98,3267759138.04,2160021110.44,1105153334.34,4183193556.34,3173477518.29,2066639165.89,1012884823.49,4131893125.8,2851017887.87,1776654133.55,847671043.27,3037001311.66,2130273015.12,1346161739.12,669469905.74,2378564063.27,1652886806.78,1119761043.29,553268258.62,2260534352.81,1613916172.38,1082446570.01,535562581.42,2072164883.6,1394798663.0,892348848.29,453486350.66,1705238016.58,1181288011.2,775693276.11,402635790.1,876413284.56,573364271.46,352896412.08,147946086.43,418120619.89,256396290.14,162385781.92,86807630.7,251861240.19,171645196.84,99821056.48,47766003.66,187376262.39,128870471.19,85987131.69,46158073.31,170605529.44,115710250.2,76563904.88,41068261.73,114636705.15,74840290.26,53050550.7,26482486.73,88544229.5,63060317.88,40609835.22,20372564.12,69673383.45,37563283.41,3128410.49
常用指标,净利润,3737779855.92,12084594947.22,9097249872.32,5567372075.26,2715030716.13,9610120743.64,6041773745.62,4055792191.42,1953787436.07,8193469277.99,6208920957.81,4224638893.2,2028957637.67,8509461233.33,6594205473.6,4443714713.22,2171021151.7,8552927696.06,6234404010.01,3726941997.56,1910523644.42,4778104850.74,3398059044.69,1808778045.17,873689240.02,1831288851.32,1394525227.39,870774679.85,385763451.08,958218736.74,800396532.87,558257892.12,300862516.19,634844279.53,456204126.01,259220434.61,100048135.96,712434076.3,574414275.49,336498120.93,116856318.12,1848513821.56,1475409774.98,1041890078.07,198756467.93,165668861.84,62590887.52,32809580.66,17831208.46,4997731.23,-23137967.88,-16861800.27,-14904208.75,37602771.75,46218911.58,42571603.51,24114799.21,106536801.57,83235624.65,58837724.96,20685736.97,66762064.64,54470027.73,37636218.81,20303738.99,72150290.41,51390742.53,32916277.72,15530703.69,55557980.97,34872078.48,1102475.76
常用指标,扣非净利润,3695496350.95,11653886754.89,8685787164.38,5251744713.43,2698447664.45,9253228906.81,5696599707.16,3879142572.48,1936855174.14,7861598966.25,5902358594.94,4077584967.71,1891837755.13,8204461568.37,6329106217.43,4175814521.75,2004369748.37,8440303766.19,6130379773.96,3627496288.46,1902835056.36,4711370113.92,3318165334.03,1736377068.8,871047402.67,1784769602.57,1353021415.56,836692976.75,375260038.37,947158427.47,791369087.38,550443867.64,291639883.24,615551716.48,450962493.08,256127078.01,98424718.83,595123299.84,485423096.72,277179146.54,111194009.83,1795670723.88,1466800791.26,1033054888.09,198981929.0,162870669.95,61501151.98,31719324.97,18232379.63,-2615754.67,-26589782.51,-19489993.22,,30737065.98,37614413.95,37731624.56,18431571.42,96610667.27,72072249.35,48399589.05,14427628.83,71503668.0,51228554.88,34351176.46,16856904.14,66960885.84,47169755.87,,,48587559.51,29781589.96,989103.18
常用指标,股东权益合计(净资产),95611414390.43,91875470955.31,88878870293.6,85582293956.35,83277358117.3,80727090522.63,76942175762.75,75044407033.98,73484143404.24,71962860559.82,70450803802.15,68567081054.71,67188126438.09,65164663223.24,63428300948.26,61126563100.59,59618032915.56,44040236566.54,41024044753.67,38450560207.25,35088282812.16,33156467221.25,31833037111.67,24009113032.58,23212597939.47,21212489255.4,20777008491.75,20244539359.63,18293084984.47,15695239474.55,15530103027.97,15275636456.46,14985809969.98,14680446615.38,13265399538.7,13041905008.21,12940316340.85,12831180231.05,12669517371.48,12404601930.42,8303140891.75,8176793375.25,3343165076.04,2894772842.1,2015786700.97,1879707467.72,1738750706.48,1708533099.62,1707005760.97,1689174552.51,1664155353.4,1669985318.65,1705096707.81,1719554714.2,1727426530.03,1723034897.96,1724928807.67,1700351308.45,1676317231.53,1651186431.84,1633755643.85,1613069906.88,1591645909.97,1577923561.05,1588591081.24,272735342.24,251975794.36,,,194072963.89,138339982.92,3652838.86
常用指标,商誉,2946179167.41,2946250105.99,2946284262.91,2945861162.24,2945861162.24,2945861162.24,2945861162.24,2945861162.24,2945861162.24,2945861162.24,2945861162.24,2945861162.24,2945861162.24,2945861162.24,2945861162.24,2945861162.24,2945861162.24,2945861162.24,2945861162.24,2945861162.24,2945861162.24,2945861162.24,2953945474.64,2953945474.64,2953945474.64,2953945474.64,2953945474.64,2953945474.64,2927438960.13,2927438960.13,2932170828.21,2932170828.21,2932170828.21,2932170828.21,2932170828.21,2932170828.21,2932170828.21,2932170828.21,2932170828.21,2932170828.21,2932170828.21,2932170828.21,7503908.52,7503908.52,4731868.08,4731868.08,4731868.08,4731868.08,4731868.08,4731868.08,4731868.08,4731868.08,4731868.08,4731868.08,4731868.08,4731868.08,4731868.08,4731868.08,4731868.08,4731868.08,4731868.08,4731868.08,4731868.08,4731868.08,4731868.08,4731868.08,4731868.08,,,,,
常用指标,经营现金流量净额,30433494443.82,-10222245645.14,-6585303323.06,4627655772.56,-4565866155.58,44587872891.43,64120818904.37,10247598959.97,19567555673.35,-3137724690.98,-8836163082.95,-191831147.64,33866233.87,1277465895.39,-3896050141.1,16906439278.6,-351604015.12,8974259181.75,5557718073.51,1299766812.38,3328643018.19,4529026641.46,-3971608784.2,7138575259.97,1435632602.68,11721170510.66,6550106324.14,9627369806.86,16697547561.36,2667344992.33,550375291.11,2932619939.0,2434310647.07,-6159926185.78,-2167303150.28,-532325282.72,111673256.31,-4227943122.11,-4877936520.17,-968946173.91,-1444853024.8,547373124.97,373616172.77,3020639334.76,2053155717.33,2362917624.68,1897537232.3,308786546.71,-95909502.15,476077544.26,256620136.89,30503989.57,-1685588.04,20163754.39,-6791429.37,-5678615.08,4040617.96,156049780.11,152737744.79,121728003.61,72554983.69,69872002.07,39525751.83,22209001.83,21858787.76,75588448.34,61075250.68,45789249.96,23051233.76,49909928.01,55596570.99,1547801.79
常用指标,基本每股收益,0.2365,0.765,0.576,0.3526,0.172,0.6087,0.3826,0.2568,0.1237,0.5168,0.39,0.2664,0.128,0.54,0.51,0.29,0.14,0.69,0.6,0.3,0.15,0.48,0.4176,0.19,0.1084,0.2313,0.2125,0.1119,0.0618,0.1549,0.1553,0.0904,0.0585,0.124,0.107,0.0507,0.0235,0.1716,0.1674,0.0832,0.0292,0.6054,0.4835,0.3418,0.0596,0.0979,0.0369,0.0194,0.0106,0.0041,-0.019,-0.01,-0.02,0.06,0.07,0.06,0.07,0.32,0.25,0.18,0.06,0.34,0.28,0.2,0.19,0.7,0.51,,,0.56,0.38,0.01
