选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231
常用指标,归母净利润,1100775007.11,4735509136.03,3772447759.56,2625309362.4,1703639139.79,4829954299.88,3490058221.44,2188731634.17,850998983.32,3473973963.2,2141964210.21,1313097721.65,518941066.61,3515523059.52,2848708045.13,1825873751.04,721983397.72,3410825928.87,2519322742.5,1506872782.93,536368636.96,2049448017.77,1413986930.6,848675763.46,293436776.06,1622717123.03,1262989746.09,767513918.69,253713940.51,1437977104.68,1396218385.55,821081224.31,297430608.83,1611355062.54,1321348550.32,741537817.77,286527445.77,1312727874.34,995343733.51,563000009.17,216599345.37,1018121303.73,541442232.39,298323391.91,101577771.53,895670630.0,566846300.68,323368056.32,89173173.1,793626274.34,495562883.49,313242525.61,90919694.08,730408119.59,610252575.51,388821738.44,190612172.83,1021775680.93,780586215.49,477144862.33,220381899.29,781171175.86,504276817.53,294868592.3,117577315.51,731191333.04,396021622.63,154477033.94,60308978.17,628859416.09,602522508.45,473882313.78,258238459.15,1148989052.78,852098908.62,585125113.55,259742419.61,178528420.43,258442435.11,178528420.43,34922534.04,137826534.82,113486611.01,72746608.54,31427508.04,134068838.54,109227196.54,70149826.58,31323170.1,149605456.1,122095206.22,66786325.16,29541685.27,131170114.15,100398732.91,62395161.08,26635902.77,145043587.12,63262915.16,138637348.24,40170107.78,100548993.81,52633882.48,92099106.26,83894859.1,69784674.33
常用指标,营业总收入,9066732846.14,34619858906.96,26325176298.97,17273978119.76,8980990965.28,33477180175.65,24226136507.12,15667337299.66,7224130867.26,28843600118.67,21689529243.99,14500645725.11,6834479105.87,34951222450.58,26527628478.14,17910108742.83,8856557442.46,28725022944.47,20384571231.03,12540105184.49,5736275730.4,22298992578.49,15603929339.41,10197242984.62,4945937670.8,21509009121.49,16327110950.12,10545720205.16,4909606257.08,20222361955.88,14978986827.09,9677663815.45,4564552153.84,17067880799.46,11979060788.68,7553757932.27,3467843133.64,13227886191.44,9937194861.47,6174523010.78,2814904821.66,13776572420.78,10387007503.53,6739557068.66,3136833212.74,14056027013.9,10333339506.23,6725251493.54,3371800979.74,14524516126.58,11186728081.94,7241591493.09,3423736410.55,14869600075.08,11177791425.12,7400937349.74,3402749050.88,13328076902.63,9846832544.4,6017642284.16,2827149707.22,9174136809.76,6552472038.82,4361132895.78,2025688095.17,7279112433.69,5181916827.7,3085102113.62,1350917695.7,7231588302.06,5709311901.82,3648308090.05,1529103338.51,6571795414.38,5127580818.89,3832302042.5,1618921412.64,2335078568.71,3390910991.96,5648793237.19,322222621.96,1428562777.49,1017210560.36,614383708.69,235670449.01,1222710205.45,924437433.49,550125277.21,226371838.68,1045201688.88,747187251.11,435999012.65,166113825.23,1177216173.38,901751853.36,565385673.86,233400066.25,1043837531.16,500472347.11,935600717.38,481731295.54,749729956.34,359452592.89,671186782.16,645003682.98,528405889.3
常用指标,营业成本,7709585145.54,28352784384.66,21168821771.09,13612317980.04,6622865165.95,26927517587.68,20075209819.85,13042881764.88,6242046795.5,25508859794.91,19111168823.78,12934557788.72,6242553414.67,30421023714.42,23142684387.42,15643917612.89,7929853312.99,24572661904.47,17533452822.19,10871689278.77,5132690864.54,19848940687.08,13985332345.35,9232739078.2,4468590315.03,19752338374.19,14859575596.46,9727051705.86,4649698247.68,18622783052.98,13140369964.69,8598477610.55,4157420368.82,14888327087.66,10362741090.48,6643361827.06,3148393771.69,11632229831.08,8651161365.87,5436645263.55,2535479761.85,12362975924.24,9593202742.39,6320141482.57,3005233468.51,12955301955.6,9605631297.15,6332327644.7,3261391137.88,13405207019.52,10483203460.5,6799183668.86,3269072511.44,13903610195.58,10429461048.89,6924871269.0,3151651601.63,11951377507.05,8790863767.3,5366473348.14,2540802505.63,8150514971.72,5899432516.3,3985569533.17,1850811343.93,6345562428.53,4627250532.35,2874092393.11,1278381021.02,6389792240.0,4905657000.86,2992442793.48,1175780603.35,4962329406.86,3900478408.3,2976701625.84,1235223854.73,2047204422.57,2991566579.57,4904800018.69,269821777.38,1220958317.4,847567124.02,503812750.48,189008850.72,1025512274.14,760027842.51,444069805.14,180667802.73,813666255.17,565294589.7,336272617.84,121065522.27,993781720.6,765390014.87,483459689.21,194503031.05,866236816.47,413965643.4,774639240.91,421806280.22,637472162.68,297661618.21,563067751.62,547528487.02,446713190.93
常用指标,净利润,1224796913.45,5805117541.98,4664596923.58,3314121353.22,2198669421.16,5956300422.6,4214418330.82,2626408150.64,1030516427.08,4002685864.52,2418532837.4,1487144720.19,557446522.76,3943844876.72,3175470876.03,2073942688.51,820499078.51,3719485259.14,2618263026.83,1563530919.28,567191947.37,2221098709.19,1529000003.22,924480723.03,320314850.62,1736280868.26,1365725155.71,821245057.37,275726343.12,1522515165.27,1482317791.79,869315256.5,334853644.5,1720334294.94,1383201735.59,782459873.2,295688366.23,1344348332.86,1052208586.83,598993290.84,239126203.56,1128633478.78,616531998.54,342366949.18,115828327.39,977636763.23,628379637.96,350091457.41,96958557.87,905990590.43,583439306.38,366881551.78,109941692.23,827281432.68,682919130.27,436445775.42,217330394.89,1258580422.62,979390530.77,613146710.42,275865879.81,977466335.5,628468147.53,374638105.03,160963890.11,888540570.89,489542884.68,191861673.52,51565253.36,870640648.72,811585849.61,634767785.25,339805045.24,1357394182.65,972106913.91,658480219.88,262065178.99,169993032.0,251167418.82,463293331.75,34922534.04,137826534.82,113478878.72,72743438.99,31424752.82,134068838.54,109227196.54,70149826.58,31323170.1,149605456.1,122095206.22,66786325.16,29541685.27,128063248.18,97895414.3,60850649.61,25795434.21,143870300.05,63262915.16,138637348.24,40170107.78,100548993.81,52633882.48,92099106.26,83894859.1,69784674.33
常用指标,扣非净利润,1082014179.08,4609587678.69,3750747221.5,2610810035.38,1695479649.2,4907887988.61,3409092838.03,2156989823.43,830738902.19,2714993803.04,2075856150.72,1279262345.7,509940269.04,3825652412.31,2801194330.91,1799259738.9,735836740.15,3337250172.59,2478107414.51,1462178902.21,523777664.49,1947006899.95,1304434019.07,780394099.51,271628995.4,1447555202.44,1114739832.24,660798983.78,205889213.21,1371952885.38,1364469103.42,798558101.45,267678696.17,1598581360.31,1290605129.0,729490289.94,275733877.2,528665487.81,430825310.47,225390115.72,63679383.91,555550947.56,547443781.09,295961469.91,98585940.86,898893669.74,561762045.91,320971045.6,91660980.2,780819787.93,495268624.2,302487824.07,88381718.11,694966946.82,606726739.97,386062045.62,189755204.35,1038811594.24,801570657.99,492634242.13,218099239.94,773834593.77,489594747.46,282512768.66,116083932.51,704470241.22,389391358.8,150385081.48,59152541.01,630521163.45,596574296.96,469379730.1,258300305.78,1158491556.69,842141224.44,585483747.18,43157070.65,185375832.97,130072684.87,79267787.82,34623264.46,136389771.56,112306980.72,72162937.04,31262389.09,128580701.22,109039840.41,69970664.55,31201103.34,156010265.11,121868083.14,66688853.22,29489032.76,130973010.21,100294400.12,62363675.91,,117543857.72,68656185.25,136496062.07,40140000.0,94513853.58,,,,
常用指标,股东权益合计(净资产),60546773947.04,58052583891.47,60420459491.93,60214756388.71,60111939738.93,56224321931.44,55930409326.09,54518419983.71,53266475546.63,54028097595.62,52490261512.71,51805600749.36,50804964277.22,50018411318.22,50090864175.97,48610556857.93,48248839099.95,47523669570.99,47024492159.1,45513304237.8,45035370381.9,44286931163.9,43596183339.62,43225599539.07,42544670776.61,41548667623.47,41149439190.85,40539377728.22,40540101482.93,40257832968.12,35665697267.67,35003254540.05,34947745889.84,34659961635.81,34339833184.7,33811186079.83,33805601188.12,33523619504.15,25801276689.75,25850149955.64,25611053784.39,32299243505.39,25444877620.67,25123142040.49,25208873188.76,19811537879.23,19290846435.59,19014082648.55,19054213041.12,18930051574.71,18572956018.21,18364733930.66,18341759468.76,18256218962.35,17340556653.16,17101278787.51,17073168667.82,16852599235.77,16571422862.92,16215288478.27,16076999778.83,15818495640.79,15431441743.56,15167183610.86,15141780138.31,12523524113.57,12120026613.68,9226104154.95,9429957449.13,9380038789.87,9292115684.51,9115297620.15,8680069227.67,8385398771.5,7998635891.88,7685009197.86,3093768519.31,7099942080.79,2845417420.25,2582180819.37,2092048603.23,1841205069.19,1802870797.94,1762133358.21,1751646802.74,1720222049.92,1695354565.51,1589650565.55,1576523909.07,1545200738.97,1517690489.09,1448090477.07,1410845837.18,1419854151.91,1403410124.99,1366365360.3,1322999935.82,1297204501.61,1242974097.84,1219316182.68,1159398942.22,1119228834.44,383659952.79,331026070.31,384948789.33,366573930.23
常用指标,商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,1052313842.63,7428939620.95,6220591766.67,4815800136.64,2248217322.51,7616970602.08,4709340932.5,2656396665.1,1157322344.0,4230397394.23,3144110022.87,1372542758.5,309764827.05,6668664634.44,4434090732.02,2898188895.65,1272640955.12,4416010733.48,2767272099.33,2201201434.78,781770525.95,5883410831.48,2411385411.37,1991448156.85,520591914.94,3792042387.77,2469691713.44,1548498926.47,281443354.44,2183561375.69,692005050.7,475971789.45,321726687.08,1809587240.52,941192522.71,517257043.21,558408848.91,1892042397.89,880532993.41,395948493.5,38952311.75,2631010855.99,542129958.27,400697256.34,35971881.24,1454782683.68,650634955.51,272896944.85,9528607.95,1410283115.47,890611460.4,256373507.13,-71846613.75,1304978233.26,793690678.44,470550098.53,100874887.45,1596604964.0,389446256.89,384440889.59,56279800.72,1032039209.64,316407280.07,256577755.34,-196380669.84,1032284012.56,399301810.0,644795555.67,37972685.62,1043776171.93,894361540.42,601554250.89,-166367498.22,1345905739.46,822901599.52,277632510.98,151565769.46,299064680.67,247457801.47,687295449.46,33407648.51,231592411.56,146613962.6,93513525.57,26031757.68,226467450.27,201911318.72,101716293.03,25994768.25,311531681.51,199434756.78,114561980.86,36409575.7,228831123.54,,141381248.88,,127858165.86,9401517.94,158499418.13,59526336.11,38712691.7,,67309800.03,,
常用指标,基本每股收益,0.1,0.41,0.33,0.23,0.15,0.41,0.3,0.19,0.07,0.3,0.18,0.11,0.04,0.29,0.24,0.15,0.06,0.29,0.21,0.13,0.04,0.17,0.12,0.07,0.02,0.14,0.11,0.06,0.02,0.15,0.15,0.09,0.03,0.17,0.14,0.08,0.03,0.14,0.11,0.06,0.03,0.11,0.21,0.13,0.05,0.46,0.29,0.17,0.05,0.41,0.26,0.16,0.05,0.38,0.32,0.2,0.1,0.53,0.4,0.25,0.11,0.42,0.16,0.16,0.07,0.52,0.24,0.12,0.05,0.48,0.46,0.36,0.2,0.87,0.85,0.69,0.07,0.36,0.64,0.36,0.08,0.54,,0.28,0.12,0.52,,0.27,,0.58,0.475,,,0.51,0.39,,,0.56,0.246,0.5394,0.156,0.5,,,,
