每股指标,摊薄每股收益_最新股数,0.056958,1.0312,1.185137,0.445209,0.192176,0.470535,0.94472,0.572397,0.273013,2.35167,2.182982,1.612421,0.660206,2.330419,1.863658,1.384399,0.602091,3.338067,2.06852,1.457538,0.528997,2.032197,1.530755,1.160018,0.296111,0.977478,0.613366,0.408951,0.168993,0.548396,0.369235,0.253944,0.111383,0.349599,0.232701,0.138938,0.050384,0.163353,0.115755,0.090766,0.046699,0.181502,0.128344,0.088179,0.04167,0.145752,0.098509,0.062971,0.031074,0.109237,0.078193,0.053724,0.025462,0.078683,0.053865,0.037402,0.017246,0.055505,0.038081,0.026946,0.036827,0.00906
每股指标,摊薄每股净资产_期末股数,24.292415,24.342476,24.594306,23.83719,23.734676,23.89813,24.35401,24.007402,24.222132,24.101714,24.139658,23.5966,23.091004,22.446828,21.997649,21.382591,21.096009,20.773531,19.696865,19.498372,18.823446,18.474352,18.325373,6.919283,6.030633,5.637645,5.154935,7.339316,5.500929,5.335284,5.539667,5.342408,5.277127,5.005303,4.753903,4.700547,3.52114,3.425852,3.253226,3.208482,3.18986,2.313219,2.153393,2.068156,4.110802,4.016114,3.733924,3.57257,7.25166,6.966061,6.691452,6.493601,13.332752,12.922445,12.522433,4.334189,,3.529018,,,2.334252,1.412388
每股指标,调整每股净资产_期末股数,19.566349,19.544793,19.81036,19.328374,19.261636,19.387549,20.358328,20.000684,20.201852,20.108376,20.141816,19.901531,19.457645,18.829841,18.456816,18.199641,18.101516,18.291162,17.181419,17.469496,16.881855,16.5268,16.381102,4.874625,3.937853,3.815689,3.592573,5.195192,3.368545,3.15738,3.333492,3.161181,3.087485,2.817865,2.563345,2.508436,2.193241,2.09682,1.888263,1.847091,1.952512,1.162422,1.301735,1.213039,2.37051,2.282571,2.302552,3.278129,6.954845,6.678022,6.463474,6.248918,12.902918,12.504251,12.079014,3.774768,,2.986417,,,2.008778,1.013181
每股指标,每股净资产_最新股数,24.292415,24.342476,24.594306,23.83719,23.842803,24.007001,24.464958,24.116771,24.542613,24.420602,24.459048,23.908805,23.39652,22.74382,22.288698,21.665502,21.375622,21.04887,19.956849,19.757457,19.073925,18.720186,18.571285,6.022692,5.249277,4.907468,4.487984,4.263464,3.195531,3.099307,3.218034,3.103445,3.065523,2.907618,2.761578,2.730583,1.941947,1.889394,1.780723,1.756231,1.743963,1.164139,1.076909,1.034283,1.026567,1.002921,0.926297,0.886269,0.899481,0.864056,0.829994,0.805453,0.826884,0.801437,0.776629,0.201349,,0.163944,,,0.10844,0.04921
每股指标,每股经营现金流,0.368982,1.298549,0.858925,0.474572,0.228839,1.268285,0.669137,0.205016,0.165292,1.318677,0.771011,0.429887,0.032677,1.55602,0.946088,0.411604,0.347392,1.631973,0.834957,0.554203,0.273173,1.144634,0.592475,0.293118,0.118638,0.703872,0.453955,0.252035,0.102273,1.044116,0.688699,0.397402,0.171311,0.629719,0.277264,0.220084,0.187398,0.404137,0.124746,0.045373,-0.051461,0.428629,0.159746,0.119603,0.121817,0.203055,0.06985,-0.022061,-0.160634,0.721906,0.430285,0.122509,0.061365,0.280571,0.399494,0.202717,,0.967288,,,0.664643,0.73161
每股指标,每股现金流量净额,0.423982,-0.378485,-0.520992,-0.415877,-0.646097,-6.187012,-6.287142,-4.898324,0.025032,-0.438779,-0.48462,0.359266,-0.26129,-0.682788,-0.795662,-0.780612,-0.528535,-1.812787,-1.951445,-0.639906,-0.465405,9.080833,10.228844,0.285312,0.026458,1.786372,1.81264,3.099197,0.004422,0.345798,-0.063297,0.104113,0.330886,0.323045,0.213904,0.425506,0.149198,0.341522,0.25121,0.253678,0.199991,-0.465359,-0.597178,-0.645477,-1.334237,-0.242159,-1.293504,-0.190201,-0.232278,-0.989035,-0.356736,-0.781177,-0.428331,8.896795,8.832862,-0.065303,,1.081882,,,0.625636,-0.408996
每股指标,每股企业自由现金流量,,0.276249,,0.315015,,5.835649,,6.283776,,2.696013,,1.657223,,3.608954,,2.743357,,6.005609,,2.255328,,-7.92904,,1.338591,,-0.29517,,-2.337349,,1.427403,,0.432915,,0.734132,,0.012986,,-0.60594,,-0.579064,,0.711601,,0.226972,,1.601382,,0.371519,,0.514015,,0.415062,,-8.721359,,,,-0.081179,,,-0.614631,-0.658306
每股指标,每股股东自由现金流量,,-1.159052,,0.053225,,5.256696,,7.177023,,3.479782,,2.297982,,5.450635,,4.233349,,6.569912,,2.255328,,-8.964046,,1.978628,,-0.055266,,-2.009516,,2.106681,,0.678191,,0.884885,,0.032665,,-0.703027,,-0.704696,,0.689589,,-0.41419,,2.649943,,0.602098,,0.514015,,0.415062,,-8.721359,,,,-0.081179,,,-0.614631,-0.658306
每股指标,每股未分配利润,10.881247,10.824289,10.978226,10.238298,10.236581,10.045276,10.51731,10.146675,10.327462,10.058014,9.942728,9.379618,8.985128,8.333542,7.958244,7.485243,7.20869,6.614474,5.470884,4.867421,4.25097,3.72892,3.293919,3.409135,2.73652,2.396192,1.821542,2.378097,2.311604,2.020691,1.748123,1.549656,1.529215,1.337474,1.171467,1.11006,1.008662,0.917305,0.85717,0.811517,0.829743,0.810935,0.733574,0.65326,1.321984,1.155116,1.011287,0.868036,1.878916,1.62839,1.453487,1.256219,2.856731,2.446178,2.15671,2.428756,,1.719723,,,0.633903,0.079133
每股指标,每股资本公积金,12.260389,12.293423,12.332319,12.282524,12.450176,12.454588,12.463544,12.459606,13.280772,13.421126,13.621596,13.609057,13.613413,13.585449,13.547169,13.546035,13.640061,13.624603,13.595413,13.599197,13.561727,13.75182,14.036213,2.414022,2.299503,2.279233,2.282639,3.914602,2.644365,2.644365,2.635002,2.649408,2.609582,2.536894,2.498117,2.498117,1.404803,1.404803,1.322459,1.319973,1.299814,0.421354,0.364973,0.359781,1.677162,1.750322,1.627976,1.608673,4.182156,4.146965,4.121713,4.121713,9.243403,9.243403,9.243403,0.645669,,0.645669,,,0.645669,0.320033
