选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,19991231,19981231
常用指标,归母净利润,17006000000.0,31809000000.0,29984000000.0,21483000000.0,13264000000.0,50313000000.0,44247000000.0,35703000000.0,18316000000.0,60463000000.0,52966000000.0,35111000000.0,20102000000.0,67082000000.0,57245000000.0,43920000000.0,22800000000.0,71208000000.0,60029000000.0,39426000000.0,18160000000.0,33271000000.0,23492000000.0,-23001000000.0,-19866000000.0,57619000000.0,43281000000.0,31338000000.0,14763000000.0,63089000000.0,59980000000.0,41600000000.0,18770000000.0,51119000000.0,38373000000.0,27092000000.0,16633000000.0,46416000000.0,29166000000.0,19250000000.0,6190000000.0,32281000000.0,25893000000.0,24456000000.0,1685000000.0,47430000000.0,51169000000.0,31430000000.0,13477000000.0,67179000000.0,51600000000.0,29417000000.0,15834000000.0,63496000000.0,41946000000.0,23697000000.0,12829000000.0,71697000000.0,59960000000.0,40239000000.0,20501000000.0,70713000000.0,56397000000.0,36776000000.0,16468000000.0,62677000000.0,50555000000.0,33190000000.0,11252000000.0,28445000000.0,15052000000.0,7673000000.0,6057000000.0,56515000000.0,48650000000.0,35110000000.0,19582000000.0,52086000000.0,33889000000.0,21125000000.0,9135000000.0,39558000000.0,26476000000.0,18044000000.0,9004000000.0,32275000000.0,24042000000.0,15039000000.0,7430000000.0,19011000000.0,14804000000.0,9765000000.0,5813000000.0,14121000000.0,9055000000.0,4504000000.0,102000000.0,14018000000.0,8107000000.0,16154000000.0,5665000000.0,37000000.0
常用指标,营业总收入,706695000000.0,2783583000000.0,2113441000000.0,1409052000000.0,735356000000.0,3074562000000.0,2366541000000.0,1576131000000.0,789967000000.0,3212215000000.0,2469941000000.0,1593682000000.0,791331000000.0,3318168000000.0,2453322000000.0,1612126000000.0,771386000000.0,2740884000000.0,2001691000000.0,1260773000000.0,576559000000.0,2104724000000.0,1552536000000.0,1033064000000.0,554482000000.0,2959799000000.0,2233305000000.0,1498996000000.0,717579000000.0,2891179000000.0,2072970000000.0,1300252000000.0,621251000000.0,2360193000000.0,1744955000000.0,1165837000000.0,582185000000.0,1930911000000.0,1363945000000.0,879220000000.0,414061000000.0,2020375000000.0,1537956000000.0,1041131000000.0,478241000000.0,2825914000000.0,2115648000000.0,1356172000000.0,641065000000.0,2880311000000.0,2139924000000.0,1415244000000.0,695571000000.0,2786045000000.0,2024766000000.0,1348072000000.0,671365000000.0,2505683000000.0,1875102000000.0,1233272000000.0,588842000000.0,1913182000000.0,1427622000000.0,937736000000.0,438627000000.0,1345052000000.0,893448000000.0,534025000000.0,227499000000.0,1444291000000.0,1141273000000.0,731013000000.0,332010000000.0,1204843000000.0,871843000000.0,563870000000.0,277149000000.0,1061669000000.0,770140000000.0,491171000000.0,226131000000.0,799954000000.0,577596000000.0,359695000000.0,169360000000.0,591734000000.0,418445000000.0,266325000000.0,123639000000.0,418047000000.0,301483000000.0,195425000000.0,98638000000.0,325073000000.0,227034000000.0,98352000000.0,63161000000.0,305882000000.0,159451000000.0,323960000000.0,231694000000.0,191066000000.0
常用指标,营业成本,674917000000.0,2750469000000.0,2084736000000.0,1391154000000.0,722449000000.0,3021457000000.0,2317625000000.0,1532974000000.0,765196000000.0,3138351000000.0,2395922000000.0,1551147000000.0,764763000000.0,3232467000000.0,2374159000000.0,1531194000000.0,729326000000.0,2616500000000.0,1916509000000.0,1197349000000.0,548652000000.0,2071866000000.0,1551429000000.0,1053068000000.0,582239000000.0,2869995000000.0,2172237000000.0,1449270000000.0,693269000000.0,2787251000000.0,1988740000000.0,1235352000000.0,594063000000.0,2284024000000.0,1694797000000.0,1130664000000.0,558233000000.0,1882598000000.0,1319899000000.0,850449000000.0,403110000000.0,1977740000000.0,1499329000000.0,1006446000000.0,476589000000.0,2764419000000.0,2048659000000.0,1311518000000.0,621163000000.0,2788535000000.0,2068317000000.0,1373196000000.0,671390000000.0,2699865000000.0,1967170000000.0,1315306000000.0,652879000000.0,2410326000000.0,1795166000000.0,1180162000000.0,560142000000.0,1806367000000.0,1336813000000.0,886807000000.0,415973000000.0,1262038000000.0,825723000000.0,491436000000.0,213174000000.0,1478707000000.0,1176706000000.0,761669000000.0,337020000000.0,1128723000000.0,801270000000.0,512568000000.0,249980000000.0,993198000000.0,722346000000.0,460947000000.0,213141000000.0,736687000000.0,528907000000.0,325196000000.0,152702000000.0,522385000000.0,371979000000.0,237972000000.0,108848000000.0,382538000000.0,271442000000.0,179800000000.0,88170000000.0,297893000000.0,209582000000.0,96280000000.0,62017000000.0,278263000000.0,144387000000.0,294933000000.0,222614000000.0,190438000000.0
常用指标,净利润,19614000000.0,35250000000.0,34033000000.0,23560000000.0,14506000000.0,57547000000.0,50798000000.0,40937000000.0,21360000000.0,70046000000.0,61754000000.0,40476000000.0,22864000000.0,76614000000.0,63552000000.0,49944000000.0,26690000000.0,85030000000.0,72932000000.0,48801000000.0,23136000000.0,42097000000.0,30940000000.0,-22427000000.0,-21185000000.0,72172000000.0,54464000000.0,38956000000.0,18471000000.0,80289000000.0,75779000000.0,53281000000.0,24522000000.0,70294000000.0,51829000000.0,36117000000.0,21683000000.0,59170000000.0,40070000000.0,26381000000.0,9035000000.0,43480000000.0,34631000000.0,30594000000.0,1980000000.0,48910000000.0,53603000000.0,32694000000.0,14482000000.0,71377000000.0,54969000000.0,31504000000.0,16831000000.0,66411000000.0,43812000000.0,24946000000.0,14104000000.0,76864000000.0,64558000000.0,43212000000.0,22264000000.0,76843000000.0,60590000000.0,39760000000.0,17873000000.0,66521000000.0,53365000000.0,34650000000.0,11719000000.0,24871000000.0,13466000000.0,7749000000.0,6000000000.0,58721000000.0,50421000000.0,36574000000.0,20454000000.0,52983000000.0,34147000000.0,21290000000.0,9195000000.0,42460000000.0,28839000000.0,20145000000.0,10402000000.0,37945000000.0,27853000000.0,17451000000.0,8571000000.0,20897000000.0,16202000000.0,10524000000.0,6301000000.0,15203000000.0,9842000000.0,4504000000.0,70000000.0,14559000000.0,8681000000.0,17983000000.0,7166000000.0,354000000.0
常用指标,扣非净利润,17087000000.0,29529000000.0,30552000000.0,21215000000.0,13223000000.0,48057000000.0,43967000000.0,35582000000.0,18186000000.0,60692000000.0,50279000000.0,33655000000.0,19716000000.0,57182000000.0,55452000000.0,42960000000.0,22450000000.0,72220000000.0,58720000000.0,38420000000.0,17674000000.0,-1565000000.0,-10257000000.0,-24404000000.0,-20444000000.0,54271000000.0,41546000000.0,30451000000.0,14370000000.0,59630000000.0,57150000000.0,39791000000.0,17982000000.0,45582000000.0,36718000000.0,26099000000.0,16540000000.0,29713000000.0,28337000000.0,18290000000.0,6404000000.0,28901000000.0,24677000000.0,23431000000.0,1336000000.0,43238000000.0,49317000000.0,31354000000.0,13433000000.0,66658000000.0,51302000000.0,29196000000.0,15776000000.0,61922000000.0,41062000000.0,23259000000.0,12883000000.0,70453000000.0,59529000000.0,39824000000.0,20447000000.0,68345000000.0,58645000000.0,34948000000.0,15963000000.0,61258000000.0,49713999993.0,33285000000.0,11197000000.0,29820000000.0,63171000000.0,-17445000000.0,13984000000.0,49622000000.0,48865000000.0,34821000000.0,19340000000.0,48573000000.0,33533000000.0,20776000000.0,9005000000.0,34999000000.0,26178000000.0,18087000000.0,8861000000.0,35996000000.0,21309000000.0,16332000000.0,6597000000.0,22307000000.0,16977000000.0,10221000000.0,5972000000.0,14999000000.0,9273000000.0,4639000000.0,,15853000000.0,9208000000.0,,,
常用指标,股东权益合计(净资产),995014000000.0,989772000000.0,988361000000.0,984432000000.0,990493000000.0,976293000000.0,976417000000.0,986345000000.0,991640000000.0,958655000000.0,953686000000.0,949481000000.0,960213000000.0,940457000000.0,925537000000.0,931672000000.0,935808000000.0,916041000000.0,911016000000.0,907301000000.0,910732000000.0,888720000000.0,869560000000.0,831228000000.0,847666000000.0,878374000000.0,872889000000.0,868312000000.0,882094000000.0,857659000000.0,862725000000.0,857311000000.0,877316000000.0,854070000000.0,845425000000.0,845826000000.0,853607000000.0,832525000000.0,813502000000.0,809983000000.0,796505000000.0,789565000000.0,785521000000.0,788418000000.0,774054000000.0,647095000000.0,650980000000.0,643121000000.0,641059000000.0,623260000000.0,599936000000.0,587377000000.0,588013000000.0,550601000000.0,530222000000.0,519221000000.0,525457000000.0,509525000000.0,500873000000.0,488615000000.0,478854000000.0,452682000000.0,436002000000.0,427883000000.0,416953000000.0,406548000000.0,387750000000.0,376760000000.0,362880000000.0,350166000000.0,334316000000.0,331299000000.0,340332000000.0,333494000000.0,317110000000.0,307023000000.0,300191000000.0,281799000000.0,257109000000.0,248628000000.0,254206000000.0,245006000000.0,231729000000.0,226745000000.0,228202000000.0,217566000000.0,207527000000.0,200186000000.0,197563000000.0,189023000000.0,183975000000.0,180805000000.0,177065000000.0,175826000000.0,170169000000.0,165727000000.0,162666000000.0,162447000000.0,151390000000.0,144092000000.0,,
常用指标,商誉,5472000000.0,5476000000.0,6479000000.0,6478000000.0,6490000000.0,6493000000.0,6467000000.0,6477000000.0,6472000000.0,6472000000.0,6490000000.0,6495000000.0,6446000000.0,6464000000.0,8779000000.0,8727000000.0,8587000000.0,8594000000.0,8610000000.0,8609000000.0,8623000000.0,8620000000.0,8679000000.0,8716000000.0,8716000000.0,8697000000.0,8705000000.0,8680000000.0,8657000000.0,8676000000.0,8680000000.0,8642000000.0,8598000000.0,8634000000.0,6326000000.0,6325000000.0,6346000000.0,6353000000.0,6324000000.0,6317000000.0,6300000000.0,6271000000.0,6281000000.0,6281000000.0,6281000000.0,6281000000.0,6255000000.0,6255000000.0,6255000000.0,6255000000.0,6254000000.0,6257000000.0,6257000000.0,6257000000.0,6662000000.0,6536000000.0,8302000000.0,8212000000.0,8917000000.0,8775000000.0,8417000000.0,8298000000.0,14268000000.0,14290000000.0,14294000000.0,14163000000.0,14009000000.0,14393000000.0,14395000000.0,14328000000.0,15686000000.0,15707000000.0,15701000000.0,15581000000.0,15407000000.0,15407000000.0,14510000000.0,14525000000.0,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,-5558000000.0,162496000000.0,114782000000.0,61016000000.0,8138000000.0,149360000000.0,101541000000.0,42269000000.0,-13755000000.0,161475000000.0,98309000000.0,27562000000.0,-18397000000.0,116269000000.0,59244000000.0,4947000000.0,-46781000000.0,225174000000.0,116744000000.0,48347000000.0,-15188000000.0,168520000000.0,84230000000.0,40365000000.0,-67970000000.0,153619000000.0,81398000000.0,32918000000.0,-14609000000.0,175868000000.0,137919000000.0,71620000000.0,12052000000.0,190935000000.0,111193000000.0,60847000000.0,13276000000.0,214543000000.0,131700000000.0,76112000000.0,34285000000.0,165740000000.0,116239000000.0,67095000000.0,6682000000.0,148347000000.0,108247000000.0,58214000000.0,12621000000.0,151893000000.0,79612000000.0,32903000000.0,8220000000.0,143462000000.0,73559000000.0,20554000000.0,-30916000000.0,151181000000.0,78449000000.0,30863000000.0,13004000000.0,171262000000.0,95240000000.0,55845000000.0,32783000000.0,166009000000.0,109164000000.0,82370000000.0,55649000000.0,74268000000.0,-4434000000.0,5994000000.0,5255000000.0,124250000000.0,101687000000.0,64700000000.0,33289000000.0,98870000000.0,102277000000.0,24193000000.0,3463000000.0,84963000000.0,47245000000.0,25044000000.0,14854000000.0,70139000000.0,45237000000.0,21694000000.0,11208000000.0,64448000000.0,45969000000.0,29982000000.0,13605000000.0,60069000000.0,,21659000000.0,,59692000000.0,8157000000.0,34472000000.0,,
常用指标,基本每股收益,0.141,0.262,0.247,0.177,0.109,0.415,0.366,0.296,0.153,0.505,0.442,0.293,0.168,0.555,0.473,0.363,0.188,0.588,0.496,0.326,0.15,0.275,0.194,-0.19,-0.164,0.476,0.357,0.259,0.122,0.521,0.495,0.344,0.155,0.422,0.317,0.224,0.137,0.383,0.241,0.159,0.051,0.267,0.214,0.203,0.014,0.406,0.438,0.269,0.116,0.579,0.445,0.254,0.138,0.562,0.372,0.21,0.148,0.827,0.692,0.464,0.236,0.816,0.65,0.424,0.19,0.723,0.573,0.383,0.13,0.342,0.203,0.11,0.08,0.634,0.56,0.4,0.224,0.6,0.39,0.24,0.105,0.456,,0.208,,0.372,,0.173,,0.219,,0.113,,0.163,,,,0.165,0.097,,,
