选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20061231,20051231
常用指标,归母净利润,1634739048.68,5521993004.86,5130342602.7,3207978523.58,1580707286.38,5621756343.64,4467785189.44,2790294946.72,1138817830.6,3899069987.91,2884216678.73,1799236522.56,591683918.04,2352726657.86,1686103845.94,754624930.22,206460350.67,1077409991.25,658295422.69,310345603.44,72908240.11,536930435.37,326584909.81,184077524.43,26486491.27,309032271.04,219389759.06,128561482.98,19913839.63,233691724.87,168646212.4,119005628.91,15359488.62,125610225.49,80263571.16,52788794.35,1603982.59,92901564.99,62773274.36,40647722.8,-6047001.51,63407952.44,25640374.04,20029196.46,2095578.68,41872386.28,35893392.13,20068111.83,1781112.85,103092448.94,79368589.38,54789664.56,14149860.75,141160725.15,105294666.86,75398662.16,26629290.25,132928453.53,98089327.98,60006498.63,19570267.08,75388616.27,64118612.07,44383842.85,14268584.65,49606563.76,45735002.9,34244774.05,12855535.38,39168370.17,33772046.55,23005738.94,12824530.04,35103513.96,35715630.57,32175290.36
常用指标,营业总收入,10322863908.82,39353112419.78,27301379656.81,16141546184.74,8206029208.83,30074860164.89,20532065958.75,12463584943.88,5950568399.86,22079458092.37,14588362292.87,8426590087.53,3871132953.79,14688111969.67,10012301492.37,5443813858.9,2135734862.37,9683478119.38,6173374642.87,3608358719.53,1423425330.52,6056043031.2,3835578894.53,2176996774.42,937940633.62,4058312881.7,2736629592.39,1654642957.58,707938610.32,3323850956.54,2101147117.49,1394741305.78,542427314.3,2222818469.69,1549686642.83,1045242158.73,414526271.0,1622387417.9,1038322772.43,702113856.97,259542399.73,1220283907.99,730534994.49,318386825.19,117338005.63,961734097.25,564640505.8,380435863.3,163587414.56,859527070.19,589840299.22,421120054.48,183763570.52,1012243464.64,729311663.99,562966966.27,271740969.06,1155992985.74,836520276.14,557189736.75,248590974.61,810250646.02,555464505.91,355244669.82,165681092.76,587377409.99,404042562.77,291259073.93,142759392.12,579510172.91,405083028.11,263344348.34,115458922.48,530899963.43,462433617.0,414225992.48
常用指标,营业成本,8840617941.13,34541605488.39,22321370008.79,13109586377.35,6561997689.68,24367688595.9,16030800492.33,9634796152.87,4803839438.49,18465531116.08,11889617535.96,6766971379.1,3168062974.83,12370712709.87,8155697544.81,4560313609.54,1879126266.38,8907686274.88,5553019338.59,3331940386.76,1363349060.74,5730734210.83,3523371981.53,1981082232.11,909369991.2,3862114507.41,2552569050.12,1548491414.78,706381290.63,3139949688.11,1926090603.52,1265051329.71,542684815.54,2406109305.23,1737949769.22,1223001028.92,511794277.01,2063297334.37,1353503117.5,891209096.95,427862069.38,1449309139.83,895774223.68,301329097.5,118893049.09,905235362.04,510446610.93,350379353.24,162731915.04,722072429.21,486682129.58,354471744.14,168330850.26,826260054.99,588629549.14,462197624.09,234253184.24,970123546.92,693163737.79,465876597.86,218116616.91,702182322.9,466920641.81,294626118.84,145330176.37,520425719.96,342954721.0,245407770.2,124804019.39,524442476.12,353768888.14,231362125.26,99521268.52,477022021.62,410425115.04,369849474.91
常用指标,净利润,1567956334.89,5408907258.2,4980235652.7,3201197889.35,1567606689.12,5714106000.63,4484258227.3,2822549306.54,1170033651.75,4032724774.05,2974558863.06,1858131285.71,615310147.6,2540992283.39,1867037964.83,874501634.7,246890999.76,1193368439.47,762212989.4,371978991.55,83051009.92,631093131.0,388135407.4,217012865.31,35818904.3,369653491.9,263160288.67,156123664.91,28072894.99,282848701.39,198676828.38,134772054.25,18423657.07,167383166.28,107309141.19,71114420.99,6716173.77,137947831.72,88446533.98,57926807.62,-2178852.77,108075358.74,42431778.47,31998994.89,6489500.58,73524497.83,58596743.28,34352532.32,5314955.58,132025985.3,99811988.75,66838249.78,17160661.84,167018302.67,123907897.84,87062991.43,31871050.66,158074656.14,117414282.78,73430125.18,23575002.39,91989935.98,75031951.48,51033265.16,16592241.21,60326736.17,55104127.45,40890838.93,15625290.02,49358948.05,41029703.43,27209572.28,14979501.78,43527452.08,47349820.96,39409894.43
常用指标,扣非净利润,1626678172.85,5335952532.08,5102078327.94,3180943277.08,1570173959.13,5570060947.81,4265942267.45,2639902199.17,1072494911.14,3581368813.58,2640066067.02,1609099163.36,533815590.93,2106066422.59,1476401426.93,645288949.57,155364140.54,806719757.21,525267269.74,224962619.71,32218150.14,197025637.18,174537438.52,98834041.48,-12940061.22,70163072.93,71856082.6,25475040.2,-22476147.12,76317150.6,75072081.04,63198891.16,-11970463.51,-207537108.29,-206235436.76,-180614884.48,-107858017.88,-261489250.14,-137340592.47,-30803335.98,-17609910.94,-4954982.7,14692265.9,1618028.53,-7173718.51,2165786.95,20289928.04,9049377.66,-3752247.24,85346671.58,64866249.92,42731034.51,10508249.84,135055322.43,100801186.11,74623034.85,26237900.68,138607716.14,107008039.99,66676955.25,21210106.92,78359822.5,63195718.87,43701937.53,14001375.89,44798959.81,,,,35885221.18,,,,33411803.97,,
常用指标,股东权益合计(净资产),45519714007.91,43927549736.05,42171330822.17,40072989706.54,34123993795.81,32539927181.73,29882222771.53,27885269249.53,26038727301.25,24824780518.52,22962502409.94,21835264330.48,20646682443.43,19983905281.92,19093095627.51,18133680698.18,17599618223.5,17198391159.07,7713801779.75,7345008846.72,7101505235.84,7111788256.79,6579344192.87,6272462696.66,6122164158.05,6100206977.47,3969645970.11,3868931274.38,3770514758.83,3751416569.15,3647041339.35,3589445557.09,3484053069.92,3480374461.35,3428017488.63,3416712886.02,3365575336.31,3363808307.91,3313905804.56,2042897781.04,2029265058.71,2337818483.55,2012406823.1,1984333072.97,1971113320.02,1964144234.94,1949206382.48,1924962434.78,1931151001.55,1925841173.28,1918225802.01,1885243081.92,1854897760.6,1842843384.34,1798660849.53,1157084777.84,1111426824.13,1088008647.22,1074579361.66,1029451799.83,980735684.98,962954713.86,935285365.37,911319177.55,874529520.05,346291354.43,,328034202.83,304526000.05,290640611.87,282300733.34,268516443.12,256524549.04,244309700.11,215747351.23,186506563.93
常用指标,商誉,2385979926.99,2386263763.33,2177381264.88,2177510210.64,60151752.2,37806415.69,27114305.49,27424086.65,27341582.12,27309669.99,27561594.21,27680940.38,21268668.34,18069530.17,18420304.16,17412607.23,16470291.39,16541639.65,16776440.28,16760613.94,17049120.36,16928736.38,17707859.37,18367636.17,18382165.27,18099626.17,18487053.92,17968493.24,17562322.23,17938435.54,19533571.43,19573911.03,19167800.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,748055666.52,2133444577.85,-2566434879.21,-3191375954.04,-1728688646.61,1551813643.85,418663857.1,-313699468.26,235513330.03,2365007734.54,1135978731.38,-361310583.12,-661529950.77,-727939010.42,-190920907.18,-1536461229.08,-1294300561.18,-776859120.34,-602204358.37,-199107008.17,661328682.98,1385139594.68,165328193.54,549988627.24,721968606.28,-941473333.97,-960436432.92,-477164533.17,-253858888.67,-20447601.12,53493374.16,-32749510.68,-255457347.39,31620679.25,-209092253.85,-837876.8,-5015637.63,-201418443.42,-150639193.64,-117712221.68,-103557705.9,-138991226.12,-210271013.86,-82520554.61,-49034652.11,92833251.76,-2961317.69,-36692733.67,-86272045.81,-26147460.22,-87484840.51,-75841056.15,-34222473.4,-21844412.23,-174519453.27,-90541899.64,-106559624.15,-27638605.65,-23984790.36,-133560086.03,-68868024.02,258874205.37,129438556.17,-22850035.76,-46207925.09,77332193.42,66204514.57,26513973.82,-33903383.83,40850730.11,10149232.41,-26058978.25,-5462499.68,68476903.84,53730866.13,67648665.99
常用指标,基本每股收益,2.2556,7.6446,7.1093,4.4496,2.1935,7.8322,6.231,3.8952,2.1476,7.3623,5.4478,3.4,1.1185,4.4612,3.1994,1.4332,0.3927,2.1478,1.3372,0.6251,0.1469,1.0935,0.6655,0.3735,0.054,0.6708,0.479,0.2807,0.0435,0.5102,0.3682,0.2598,0.0335,0.2743,0.1752,0.1153,0.0035,0.2202,0.1531,0.1026,-0.0153,0.1601,0.0647,0.06,0.01,0.12,0.1,0.06,0.01,0.29,0.23,0.16,0.04,0.44,0.34,0.25,0.18,0.87,0.64,0.39,0.13,0.93,1.06,0.76,0.28,1.02,,,,0.81,,0.47,0.26,0.72,0.74,0.56
