常用指标,每股净资产,21.166106,21.058022,22.141447,18.525349,18.839801,18.032018,20.049672,17.471572,16.996497,16.278436,15.633398,15.898177,16.30865,15.431416,16.042667,16.976826,16.455262,16.932071,16.657774,16.679603,16.548629,15.922554,14.770988,14.438882,14.361365,14.009304,13.478259,12.759349,12.615071,10.988147,11.413196,11.152202,11.588466,11.07879,11.144843,10.642278,10.935326,10.741942,10.931257,10.718131,11.127896,11.409587,10.570988,11.001132,10.687245,10.052043,9.124287,8.511799,7.935078,7.795188,8.352273,8.160021,8.203679,7.821864,7.504652,7.552556,7.246594,6.776225,6.230001,6.971554,7.554572,7.384043,7.309322,6.783619,7.69234,7.46761,5.24065,5.374562,5.163382,4.774703,4.679073,4.50819,5.382487,6.022041,5.969396,4.842915,4.496762,4.088342,2.518923,2.351989,,2.148328,2.039267
常用指标,每股现金流,6.206651,16.271891,14.141517,10.629471,6.811604,13.401556,12.26255,9.925773,6.501291,13.735432,12.007182,9.13522,6.09418,12.452432,10.215991,8.586025,6.167946,10.134371,8.71707,7.016699,5.704298,10.7562,8.452786,6.467079,4.433362,10.119653,7.336989,5.317176,3.954183,5.220307,2.704157,1.56278,0.806014,7.110914,6.360834,5.055439,3.749548,3.152237,0.41493,-0.466301,0.012524,-0.665522,1.327118,0.882646,0.013868,2.768335,1.461524,1.431841,1.783796,2.416133,1.899345,1.512117,0.667857,4.676525,3.250946,1.886219,1.112506,4.739182,4.06202,3.187794,2.149725,6.318768,5.182557,3.692375,2.780718,5.296302,3.946541,2.855474,1.868034,4.460534,4.239235,2.174173,1.292057,3.04058,,1.519547,,3.973288,2.63568,3.435232,,3.587558,1.139473
常用指标,净资产收益率(ROE),3.27,27.81,29.27,7.83,5.53,21.59,19.95,7.79,4.31,14.75,10.87,9.56,6.01,7.01,6.61,5.19,3.21,10.92,10.46,8.72,6.23,11.83,11.43,7.36,4.24,16.47,16.66,11.14,7.74,3.54,6.13,5.11,4.19,10.49,8.68,4.01,2.03,6.16,4.29,3.3,1.66,11.56,11.67,10.45,4.19,12.83,11.5,7.89,3.25,11.22,10.33,7.11,4.45,5.38,3.67,4.71,2.84,9.16,8.6,6.22,3.78,16.02,11.76,8.53,4.77,17.13,,9.56,,6.64,,,,19.68,,,,16.13,,9.06,,5.21,
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,20.934495,29.560581,38.102975,17.769557,29.651379,21.870453,29.004635,20.523363,22.210465,1.460985,0.877866,2.045358,5.21981,2.95174,4.019902,4.756217,4.755117,5.938346,7.019682,8.379282,9.439347,6.656193,7.827251,6.93918,6.255699,8.050565,9.946893,8.520382,10.677201,2.221579,4.687901,5.308321,6.783141,6.411867,5.964736,3.979582,2.780721,4.37564,3.851479,3.913827,2.773421,8.998038,10.493458,12.386813,8.38023,9.029932,9.937839,9.401821,5.688199,6.822972,8.412174,8.009487,9.260036,2.702409,2.314167,4.895676,5.208262,5.33125,6.145934,6.432249,6.788994,10.54834,9.85643,9.969999,9.612142,12.23942,8.782478,8.547189,5.584354,2.317678,4.493147,4.911718,3.261818,12.378152,12.974207,12.304947,10.561428,7.614582,7.008785,-0.311041,1.423047,0.23195,-1.890515
常用指标,销售净利率,21.517616,25.427577,31.563781,17.537567,26.569066,20.610442,24.791422,16.670082,17.377035,2.701289,2.439192,3.049341,4.942655,4.057114,4.603059,4.9544,4.516299,6.105031,6.814655,7.551741,7.761247,6.228779,6.929295,6.046307,5.128311,7.919588,9.335858,8.295333,8.390076,1.856007,3.754018,4.102197,5.156441,5.014122,4.969761,3.111921,2.312238,3.562392,3.049854,3.125366,2.438392,6.880968,8.065432,9.517982,6.421451,7.293846,7.987073,7.612209,4.733681,5.903501,6.834105,6.465561,7.337432,2.780607,2.368145,4.324336,4.30396,4.798021,5.360103,5.63792,5.729754,8.696446,8.209656,8.361026,7.963769,9.658914,6.963036,6.709341,4.651622,2.992019,4.653529,5.243013,3.172688,10.059581,11.154793,10.490839,9.5266,6.344316,5.804211,3.298241,3.86971,1.903657,0.704467
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,资产负债率,92.067645,91.985342,91.390083,92.655335,92.194329,92.300104,91.088325,91.898403,91.916312,92.017599,92.161152,91.86764,91.390963,91.524707,90.988565,90.564323,90.370119,90.050101,89.890634,89.712351,89.374796,89.254775,89.553928,89.355181,89.173331,89.016066,89.078928,89.264252,89.0481,90.066073,89.245047,89.237566,88.62007,88.773087,88.598251,89.122991,88.835735,88.592747,88.327684,88.151736,87.484594,86.675979,86.981215,86.791437,86.702082,87.210218,87.866755,88.542078,88.946145,88.718111,87.850345,88.269964,87.927822,88.251139,87.998764,87.82603,87.486085,87.790444,88.31002,87.145571,85.778949,85.078822,84.824164,85.352488,82.89687,82.648335,86.723185,86.074396,86.24239,86.276919,85.921865,85.934371,82.951518,80.875448,81.669129,83.040864,83.184727,84.03254,88.996249,87.85521,,85.806571,82.106855
每股指标,基本每股收益,0.69,5.45,5.94,1.45,1.02,3.78,3.7,1.35,0.73,1.81,1.35,1.22,0.81,1.14,1.1,0.9,0.54,1.8,1.72,1.45,1.01,1.77,1.66,1.07,0.6,2.05,2.03,1.32,0.92,0.39,0.69,0.57,0.48,1.13,0.94,0.43,0.21,0.66,0.47,0.36,0.18,1.22,1.2,1.11,0.43,1.14,0.97,0.65,0.26,0.88,0.84,0.57,0.36,0.39,0.26,0.34,0.2,0.65,0.59,0.46,0.28,1.19,0.88,0.64,0.36,1.16,0.7,0.49,0.19,0.36,0.46,0.38,0.12,0.99,0.87,0.6,0.31,0.54,0.28,0.2,,0.11,
每股指标,稀释每股收益,0.69,5.45,5.94,1.45,1.02,3.78,3.7,1.35,0.73,1.81,1.35,1.22,0.81,1.14,1.1,0.9,0.54,1.8,1.72,1.45,1.01,1.77,1.66,1.07,0.6,2.05,2.03,1.32,0.92,0.39,0.69,0.57,0.48,1.13,0.94,0.43,0.21,0.66,0.47,0.36,0.18,1.22,1.2,1.11,0.43,1.14,0.97,0.65,0.26,0.88,0.84,0.57,0.36,0.39,0.26,0.34,0.2,0.65,0.59,0.46,0.28,1.19,0.88,0.64,0.36,1.16,0.7,0.49,0.19,0.36,0.46,0.38,0.12,0.99,0.87,0.6,,0.54,0.28,,,,
