选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231
常用指标,归母净利润,164962016.08,3517760109.76,1361501586.79,1136413283.86,430567219.42,3393966060.7,1817730741.57,1618348252.7,716118940.49,3007151011.69,2364294918.94,1493066408.17,641779772.54,2304874486.41,1740323393.41,1118725073.84,511111496.8,1713009622.32,1419944302.79,926539292.49,345082804.4,1480199037.07,1161103840.54,848585960.19,597950464.0,877785950.38,620294833.82,430594228.28,198280377.16,743239358.26,312689969.74,99747420.91,-22294550.91,706776069.36,-429528341.17,-417887593.66,-187370893.38,562819524.17,-17373326.88,-41465548.27,-25702863.12,-220795912.45,-117374001.6,-76076639.67,-37358035.17,-140655956.89,-86624986.15,-54835157.22,-25697405.12,17680857.19,-59382363.28,-31278983.67,-4065649.4,-36072680.07,-76554908.81,-54905221.7,-24366989.98,-197233035.87,-18013266.26,15455721.5,6849856.26,37833929.55,26774397.45,16862740.44,4907436.97,32121151.4,30388149.54,15006987.44,6771155.82,-16802040.94,981121.17,3502951.57,3103157.19,21533983.92,-866702.65,-985763.17,-531590.35,-62426421.81,-17738096.12,-10616145.76,152237.18,1457838.12,-3993974.11,517110.8,-897408.22,-50667291.39,-15714360.91,-10370560.53,-4548929.59,4803671.08,-1725126.11,-2080847.03,-3641842.22,-71889714.13,-7458209.04,-3130162.1,-3677941.09,-51987848.74,15006631.59,25635177.03,26761512.19,49398134.04,30036481.76,88246918.85,55389879.45,126514744.84,63448289.21,97289472.05,76152532.39,49757510.29,8687575.78
常用指标,营业总收入,2611674589.37,44655784258.86,20606584010.27,14628337068.6,5833686188.53,42837236434.16,25297530211.78,21624693546.57,9493083937.56,46247778579.66,34631403842.37,23150071290.54,9175131296.33,41597743943.34,30278803256.01,19812263148.81,7840109661.07,34686464961.86,25111678942.29,16056684846.18,5789504709.66,27315905003.59,18910436350.78,11586910127.87,5700530596.36,23760860873.2,15890281076.85,11284748066.14,5084719961.56,20150864638.56,11592927121.53,6257307733.38,1745694134.22,19458540228.95,2887987536.2,1010425666.83,307162029.2,17881309163.92,850929535.41,521569576.11,232663322.51,1696748058.7,1273394350.21,928785653.86,405570522.39,2528383824.9,1952494297.91,1420130454.92,682884804.56,3187270102.3,2085656744.05,1409410616.93,554285926.25,3002896651.38,2120541909.8,1554619066.75,776498335.85,3698547376.16,2898723023.24,2213288238.76,1148417196.65,3086530610.98,1887986614.58,1322962386.37,555735530.27,1573795789.86,982444202.72,640947673.04,301366514.81,801320376.58,636426964.55,426208621.53,196027302.23,694299070.38,479496180.07,320803992.8,161792473.23,582405878.07,428161808.79,300921928.37,166230541.52,512577568.55,377369110.39,250220321.77,117922298.65,312389260.32,222428448.07,144894600.42,68701359.87,203814310.38,148848940.76,103468612.07,41552248.74,224198324.25,170691338.55,114144898.41,41299186.94,288082391.98,160831855.55,296580973.3,182376515.09,379617007.21,160619286.14,408464397.91,233337818.87,512507304.25,263532809.56,395227999.05,507210783.45,388451480.13,216084206.45
常用指标,营业成本,2576503592.54,40835061415.06,19127639300.43,13477379707.22,5319843256.05,39054988458.13,23188374133.26,19705227428.17,8630657080.66,43029672091.91,31860894635.23,21365303387.23,8444698741.39,39028090600.89,28214049300.06,18428916067.12,7243445742.24,32619703623.66,23410028016.85,14994206865.75,5381964555.96,25823605439.32,17758306446.93,10875976060.14,5321498811.8,22626263186.93,15076884131.53,10705376758.95,4821263615.73,19209169910.78,11149125329.11,6052324514.08,1744436402.28,18757487357.65,3307613353.3,1416865437.19,478708560.16,17387626400.38,955396811.07,582482929.19,265754703.81,2073163250.78,1467050602.68,1047163954.99,466190612.97,2703170153.08,2059168736.63,1482457530.6,713543360.23,3343963090.97,2215432658.64,1506414296.62,619237096.2,3132055475.26,2240148040.88,1643044188.11,812043249.63,3930727199.74,2926186764.33,2190325107.27,1135215688.4,2997592431.57,1824097840.69,1283436996.86,540982259.79,1512061977.53,952275250.05,626057579.04,294674647.4,818181882.05,635579076.05,422755876.76,192924696.2,684023564.77,480764287.09,322035642.9,162439868.39,645206875.58,446250285.5,311949104.45,166190273.42,526691500.51,381896974.78,249945557.46,118850951.88,361693491.1,239669764.6,156295350.48,74278487.49,202326140.31,152988523.48,107963865.71,45200496.92,288997159.5,175754797.85,117756066.07,45432523.76,319857031.61,136797940.18,274329326.44,161485624.51,313409042.26,125279664.86,305973497.87,168172824.81,363363865.04,,281363706.8,392962273.72,307264799.42,194937844.04
常用指标,净利润,165321677.44,3543006006.02,1368649563.8,1131941918.95,430809640.78,3412895593.42,1807146895.15,1615079936.9,714287677.14,3009193742.51,2337307266.98,1471583999.11,637474151.63,2312848909.4,1738081163.97,1119672571.72,510445715.54,1718824886.47,1409203443.13,919120630.97,344801218.97,1483666911.9,1162296964.58,849131369.97,598163906.08,880550624.51,622691678.16,433041900.4,198349001.51,745504669.33,314753031.4,101686136.04,-21380739.78,703553991.52,-435466208.55,-420774307.72,-187229508.46,556229227.38,-50429282.49,-67445056.26,-39856376.18,-339259482.76,-165498305.39,-109181903.73,-55991962.41,-174902331.45,-98533049.96,-59035557.12,-29864370.45,41905342.22,-42609374.51,-14233144.03,13821371.44,-43167225.16,-97098230.88,-70254511.87,-33702376.78,-208906685.12,-13748099.13,23735865.88,10669024.51,69411345.54,50608460.66,31825074.57,10681679.07,56582262.5,30388149.54,15006987.44,6771155.82,-16802040.94,981121.17,3502951.57,3103157.19,21533983.92,-866702.65,-985763.17,-531590.35,-62426421.81,-17738096.12,-10616145.76,152237.18,1457838.12,-3993974.11,517110.8,-897408.22,-50667291.39,-15714360.91,-10370560.53,-4548929.59,4803671.08,-1725126.11,-2080847.03,-3641842.22,-71889714.13,-7458209.04,-3130162.1,-3677941.09,-51987848.74,15006631.59,20555461.43,26761512.19,49398134.04,30036481.76,88246918.85,55389879.45,126514744.84,63448289.21,97289472.05,76152532.39,49757510.29,8687575.78
常用指标,扣非净利润,161311841.14,3446420200.63,1300567269.94,1073523606.15,421387210.79,3372669154.61,1785811361.53,1587650413.8,718255544.35,2910427675.69,2298654740.54,1436625934.47,637699055.46,2191994225.81,1698490433.86,1096551517.64,465483972.01,1596553426.63,1376530852.91,885062067.44,289276030.79,939529087.96,757247221.03,458449155.05,264553830.38,843803894.11,593582910.54,410682903.9,192109385.2,709958887.99,287463969.11,90826529.46,-32984158.69,369365049.84,-42324734.9,-29574401.97,-11996055.57,-108611106.84,-54317756.99,-48727416.33,-27362579.76,-245551155.89,-134178363.36,-80686250.32,-39027939.11,-148065316.21,-94603401.79,-58105909.59,-27227067.89,-135372337.22,-127918189.79,-97846884.39,-44340524.54,-98185495.08,-90635517.96,-66221742.94,-25601845.05,-216013339.79,-27386388.22,11099097.14,6022177.33,33998306.65,6666737.3,8145212.19,13190094.34,40816646.5,30168952.67,14890094.0,6691867.41,-16861505.47,847888.5,3452744.77,3102606.03,5109841.29,-1268107.02,-1231650.1,-647395.16,-62041993.73,-18088476.71,-11027176.08,40268.1,-16010537.1,-6009449.65,20190.66,-1019153.37,-53499055.98,-17517572.09,-11677005.62,-5577127.62,-8980927.31,-1736511.68,-11254574.09,-3648248.18,-71650269.59,-7441307.46,-2767603.01,,-51863923.15,15006631.59,10635177.03,9070000.0,49398134.04,,,,,,,,,
常用指标,股东权益合计(净资产),25896186101.53,25666971993.22,23856581548.53,19617953498.83,19495936978.05,19050839874.99,17420151670.79,17186050047.11,17030793339.68,16257606939.13,15469127690.59,14567947442.22,14461317069.53,13813429737.29,13275750126.45,12598844792.89,12821891156.05,12323249716.46,11977340478.51,11536008841.66,11191005149.62,10835360686.84,10492211761.39,10174993764.32,10134887995.64,9322568681.88,8855264465.51,8658100892.71,8412334217.53,8203708335.62,7602271728.76,7394692815.9,7294495860.24,7307106647.74,525418992.65,541659092.22,562127276.17,4883083584.18,485842466.5,443281018.68,470869698.76,510726074.94,665347538.88,678077264.89,730050989.26,809985557.7,886160376.64,925657869.48,954829056.15,984693426.6,900139192.84,928554940.35,956609455.82,942788084.38,888857078.66,915700797.67,952252932.76,985955309.54,1181113895.53,1232122894.34,1219056052.97,1208387028.46,491361862.64,492706771.49,488601152.14,489982516.85,465635313.24,450254151.14,442018319.52,435247163.7,453030325.81,455552156.21,455152361.83,452049204.64,429648518.07,429529457.55,430053630.37,430585220.72,452522843.43,459691484.79,471173536.51,471055938.04,465219714.13,469403330.26,467879955.17,468777363.39,503729663.87,509054496.25,514541781.27,518455411.43,633618364.46,636646297.13,641869645.72,512536885.44,739258320.23,743918805.58,743033388.18,741711329.27,820087867.11,806920085.13,821696418.94,794934906.75,819484470.74,789447988.99,756590949.6,513695622.53,450629166.9,387569760.86,126113618.46,105401086.07,102893575.78
常用指标,商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39517.03,39517.03,39517.03,39517.03,39517.03,39517.03,39517.03,39517.03,,,,,,,,,102435153.94,102435153.94,102435153.94,102435153.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,6318922432.99,-2285855538.35,-2169852179.56,3086546258.05,453522462.04,-3741910974.1,-5888489908.31,-5894534217.26,-7274639590.94,-4393064953.83,-12430214728.44,-9474292458.12,-412500107.3,2677649020.52,-12083447966.76,-7491774293.53,-2544901306.19,10143422728.63,7315602816.16,28673185297.65,-1785039477.99,6319894352.62,-3283369052.91,-4141172408.56,-481108457.91,-1147887622.59,55938718.5,-4447705703.62,181471538.27,235195589.55,-1156639013.72,-2521239278.79,-187837314.82,3266348008.28,-3202284239.78,-3320046525.27,317961135.65,-2011177349.39,54415562.91,59572212.26,5575879.99,100772602.07,53748424.34,65433837.02,16309387.61,65043973.9,66594578.13,-79748555.1,-40298674.82,71214447.65,30405954.59,35958228.81,-43105033.95,216311662.88,205577705.1,167147243.35,-45894136.72,-323681961.42,-180789986.11,-154415772.21,-131418985.14,-387556.45,27618412.58,43840331.35,-13625033.48,234937491.31,90386133.11,73402983.75,49953132.55,-31313370.32,-40132771.16,-932277.21,15737698.54,5428661.41,7878292.13,14010197.04,36379998.9,-16237261.51,-18075853.03,-5607823.73,10875614.21,90243661.78,48327072.54,30743672.64,19218592.39,36861402.42,60352909.57,67010154.52,78665190.02,119296585.05,8144042.12,12301620.13,5625533.06,-7469634.56,,-656465.97,,10708101.95,310815.82,5644841.46,-4927527.22,-25106380.75,,-53101853.62,,,,,,,
常用指标,基本每股收益,0.06,1.26,0.5,0.41,0.16,1.23,0.66,0.59,0.26,1.09,0.86,0.54,0.33,0.84,0.89,0.41,0.26,0.87,0.73,0.47,0.25,0.76,0.83,0.61,0.43,0.63,0.44,0.31,0.14,0.53,0.22,0.07,-0.02,0.51,-0.31,-0.3,-0.13,0.4,-0.05,-0.12,-0.07,-0.64,-0.34,-0.22,-0.11,-0.41,-0.25,-0.16,-0.07,0.05,-0.17,-0.09,-0.01,-0.1,-0.22,-0.16,-0.07,-0.57,-0.0522,0.04,0.02,0.13,0.0981,0.06,0.02,0.12,0.1113,0.05,0.0248,-0.06,0.0036,0.0128,0.0114,0.08,-0.0032,-0.0036,-0.0019,-0.23,-0.065,-0.0389,0.0006,0.01,,0.0019,,-0.19,,-0.04,,0.02,,-0.041,,-0.26,-0.03,-0.01,,-0.19,0.055,0.094,,0.181,,0.33,,1.14,,,,,
