选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20171231,20161231
常用指标,销售净利率,7.645762,7.292423,8.6002,8.572444,7.802447,16.547447,21.01159,25.379418,21.661805,23.70298,23.913592,21.917054,17.607592,17.853643,19.465655,21.09163,25.216995,24.026945,26.549862,27.755167,28.355926,30.226981,30.181777,25.917675,20.577858,18.617764,19.212689,18.139568,15.764543,10.080712,8.200188,5.988123,-6.13778
常用指标,期间费用率,35.285854,35.261904,35.968342,37.118296,36.006325,34.514323,33.133692,30.056233,33.340711,28.989208,28.622863,29.179062,34.885698,27.79429,25.96508,25.116818,22.891396,24.776925,22.918428,22.446195,19.944713,20.614012,18.701173,19.663887,22.602336,14.376356,12.098733,10.946031,11.576578,15.974752,17.285633,13.929629,24.549266
常用指标,资产负债率,27.044721,28.764186,28.671216,30.98299,28.778438,26.391867,26.471909,25.290284,18.620623,20.833368,18.849901,17.059475,10.970314,11.775866,13.358569,14.49814,11.307405,13.40658,14.14614,15.452184,9.249604,9.350774,13.765504,12.89288,6.120575,24.384561,31.820525,43.192957,,45.238527,,55.424417,44.229692
每股指标,基本每股收益,1.25,5.29,4.03,2.63,1.04,7.69,8.03,4.37,2.18,11.19,10.38,4.04,2.18,9.04,9.14,4.71,5.13,15.02,15.21,6.99,4.73,21.43,14.28,7.53,2.26,15.66,11.64,7.71,2.73,6.15,3.46,,
每股指标,稀释每股收益,1.25,5.28,4.02,2.62,1.04,7.66,7.9,4.34,2.16,11.13,10.34,4.01,2.17,9.01,9.09,4.69,5.11,14.93,15.13,6.97,4.72,21.39,14.26,7.53,2.26,15.66,11.64,7.71,2.73,6.15,3.46,,
每股指标,摊薄每股收益_最新股数,1.247352,5.261631,4.005153,2.614778,1.032346,7.628385,5.681831,4.325472,1.538968,7.916507,5.250224,2.853732,0.788304,4.567533,3.299886,2.379516,1.323184,5.412742,3.921399,2.51533,1.216593,5.285145,3.470942,1.776779,0.485069,3.021379,2.246733,1.487889,0.526926,1.18711,0.668419,0.258566,-0.043379
每股指标,摊薄每股净资产_期末股数,55.164289,54.073227,53.102968,51.684212,71.148714,69.667639,66.686778,90.629303,89.639798,86.558755,81.253063,108.382869,104.483386,101.998223,98.131153,133.650998,132.30978,127.107135,120.904211,115.252722,111.831708,106.711226,99.279288,92.70486,89.69632,29.6929,25.796621,21.729004,,13.987744,,224.497201,121.4478
每股指标,调整每股净资产_期末股数,52.798211,52.065293,50.761945,49.969441,69.406063,68.070974,64.979721,88.527418,87.855534,85.173935,80.018128,107.14605,103.549134,101.291222,96.900791,132.302286,131.42438,126.227493,120.244253,114.785389,111.421991,106.31585,98.67507,92.505911,89.543971,29.500866,25.651061,21.573809,,13.96529,,223.859088,121.4478
每股指标,每股净资产_最新股数,55.164289,54.073227,53.102968,51.615253,50.723626,49.667732,47.474258,46.023328,45.48562,43.922217,41.229967,39.190724,37.780689,36.882066,35.482157,34.459708,34.113898,32.772481,31.165747,29.653902,28.773693,27.456221,25.544023,23.852459,23.078378,5.729866,4.977998,4.193066,,2.699228,,1.039714,0.562461
每股指标,每股经营现金流,-1.519647,2.985516,-4.090157,-3.180495,-0.228378,9.386306,5.745412,7.833987,1.773692,16.6259,13.16491,10.877107,1.461402,11.959101,4.131404,2.426975,2.499265,22.735458,17.20621,13.266925,6.51924,22.773217,20.829777,12.89423,3.563966,15.109483,14.105939,10.556585,,8.496751,,36.428007,-42.191205
每股指标,每股现金流量净额,-2.737056,3.298686,-1.25722,0.367768,1.02134,3.344757,1.646174,3.205997,1.929454,0.36862,1.536151,-1.786081,9.337287,4.621978,2.800069,2.356093,2.846388,-1.539369,-0.718566,-0.047619,-2.429408,3.028921,1.746746,2.492379,63.249207,4.438827,4.858449,4.122278,,-1.345678,,-7.423741,83.784895
每股指标,每股企业自由现金流量,,-4.444714,,-5.23746,,2.784874,,6.07188,,15.15698,,15.935446,,1.784027,,5.976137,,16.434009,,9.611817,,-53.205094,,-40.180772,,0.630337,-0.126924,0.040822,,-2.173159,,-43.8367,-128.789505
每股指标,每股股东自由现金流量,,-2.256423,,-2.284152,,1.753611,,7.15612,,19.138636,,18.662596,,1.784027,,5.976137,,16.434009,,9.611817,,-53.205094,,-40.180772,,0.630337,-0.126924,0.040822,,-2.173159,,-43.8367,-143.789505
每股指标,每股未分配利润,34.563535,33.316183,32.203243,30.854035,42.070679,40.622634,38.091136,50.728035,49.94981,46.916922,41.8061,53.328013,48.886025,46.705949,43.345669,57.217191,55.220239,50.088305,44.315756,38.933201,35.940537,31.212128,24.286055,17.701529,14.681177,17.061208,13.320389,9.387962,,1.692878,,25.521709,-29.808442
每股指标,每股资本公积金,19.989476,19.946814,19.939391,19.968402,28.276477,28.25573,28.04557,39.551543,39.448622,39.260447,39.042709,54.933419,54.707642,54.395956,54.097159,76.027961,75.820199,75.716598,75.208014,74.952649,74.487529,74.112119,73.748833,73.566888,73.566888,11.059983,11.059983,11.059983,,11.059605,,197.475492,150.256243
每股指标,每股盈余公积金,0.5,0.5,0.356461,0.356938,0.5,0.5,0.356389,0.499613,0.5,0.5,0.356302,0.5,0.5,0.5,0.356538,0.5,0.5,0.5,0.499073,0.5,0.5,0.5,0.374999,0.374999,0.374999,0.5,0.226504,0.226504,,0.22821,,0.5,
每股指标,每股留存收益,35.063535,33.816183,32.559705,31.210973,42.570679,41.122634,38.447525,51.227648,50.44981,47.416922,42.162403,53.828013,49.386025,47.205949,43.702207,57.717191,55.720239,50.588305,44.81483,39.433201,36.440537,31.712128,24.661055,18.076529,15.056177,17.561208,13.546894,9.614467,,1.921089,,26.021709,-29.808442
每股指标,每股营业收入,16.314294,72.150974,46.569572,30.541979,18.557446,64.662752,37.984926,33.561604,14.0011,65.819518,43.266887,36.008055,12.381561,70.750368,46.884562,43.756501,20.35128,87.372754,57.298651,35.222532,16.675203,67.95658,44.696339,26.644454,9.161634,84.098039,60.599849,42.506158,,61.025008,,932.347994,152.605845
每股指标,每股营业总收入,16.314294,72.150974,46.569572,30.541979,18.557446,64.662752,37.984926,33.561604,14.0011,65.819518,43.266887,36.008055,12.381561,70.750368,46.884562,43.756501,20.35128,87.372754,57.298651,35.222532,16.675203,67.95658,44.696339,26.644454,9.161634,84.098039,60.599849,42.506158,,61.025008,,932.347994,152.605845
每股指标,每股息税前利润,1.416483,5.62316,3.943597,2.520091,1.735406,11.410967,8.16258,8.462601,3.465588,17.716202,11.497889,8.329545,2.484296,14.417352,10.107821,10.301564,5.864348,23.941481,16.990862,11.483044,5.394979,23.346037,15.260403,8.144106,2.096907,18.502661,13.92278,9.129913,,7.638243,,67.178925,-9.078032
盈利能力,净资产收益率(ROE),2.28,10.14,7.78,5.14,2.06,16.18,12.35,9.38,3.44,19.56,13.35,7.44,2.11,13.16,9.63,7.03,3.96,18.0,13.37,8.75,4.32,23.89,15.63,9.95,4.18,71.72,58.55,43.2,17.82,62.14,48.32,32.29,-10.16
盈利能力,摊薄净资产收益率,2.261158,9.730567,7.54224,5.065902,2.035237,15.358835,11.968237,9.398434,3.383417,18.023924,12.734001,7.281652,2.086528,12.384157,9.300128,6.905213,3.878726,16.51612,12.582402,8.482292,4.228146,19.249355,13.58808,7.449041,2.101834,52.730364,45.133278,35.484523,,43.979611,,24.868974,-7.712459
盈利能力,净资产收益率_平均,2.283743,10.143788,7.794349,5.163312,2.056643,16.301719,12.433372,9.617979,3.44258,19.594275,13.442806,7.502636,2.111641,13.114816,9.669339,7.078503,3.956514,17.973963,13.378601,8.808703,4.327212,31.851572,22.197062,12.012439,3.367572,71.689302,58.52983,43.17545,,63.499773,,32.276894,-7.712459
盈利能力,净资产收益率_平均_扣除非经常损益,1.829344,8.126336,6.2685,3.808978,1.858894,13.364257,10.01611,7.389405,2.951371,17.44374,12.388278,6.699293,1.68273,13.272646,9.705767,6.750239,3.476577,15.253079,11.76296,7.761867,3.862704,28.096086,20.53994,11.334856,3.167387,69.259487,56.633937,42.119443,,94.568936,,43.567666,-7.734324
盈利能力,摊薄净资产收益率_扣除非经常损益,1.811253,7.795298,6.065745,3.737119,1.839546,12.591275,9.641405,7.22073,2.90065,16.04574,11.735076,6.501971,1.662718,12.533193,9.335165,6.584985,3.408369,14.015923,11.062912,7.474247,3.774273,16.979743,12.573662,7.028864,1.97689,50.943138,43.671324,34.616623,,65.497952,,33.568372,-7.734333
盈利能力,息税前利润率,8.682466,7.793603,8.468185,8.251238,9.351537,17.646893,21.488998,25.215128,24.752261,26.916335,26.57434,23.132451,20.064487,20.377777,21.558955,23.542934,28.815625,27.401541,29.653163,32.601416,32.353303,34.354343,34.142401,30.565859,22.887915,22.001299,22.974942,21.479037,18.758224,12.516579,10.668361,7.205348,-5.948679
盈利能力,总资产报酬率,1.869559,7.842987,5.55694,3.537901,1.783942,13.231506,9.68031,7.34025,3.157619,18.479251,12.598301,6.763395,2.132495,13.088718,9.275115,6.796694,3.962421,18.118519,13.153664,9.039861,4.477798,31.726573,21.11022,11.987424,3.355174,57.096986,43.934729,28.623297,,40.596322,,18.624676,-4.168742
盈利能力,总资本回报率,2.42485,10.350645,7.293797,4.73801,2.401496,17.149194,12.305851,9.446588,3.889362,22.017967,14.80253,7.849689,2.383365,14.884402,10.692719,7.885026,4.513515,20.476537,14.910546,10.323665,4.926729,36.200766,25.109886,14.1668,3.745614,84.717897,69.991214,51.123991,,78.843628,,38.837922,-7.474843
盈利能力,投入资本回报率,2.171288,9.757081,7.460871,4.988778,2.035394,16.164897,12.1014,9.566098,3.415275,19.479299,13.354112,7.45872,2.101842,13.058224,9.660716,7.067773,3.951685,17.972973,12.849479,8.789036,4.174461,31.851572,21.270337,12.012439,3.210203,71.689302,58.657963,43.17545,,63.499773,,32.276894,-7.474843
