盈利能力,总资产净利率_平均,1.536335,9.560294,7.337885,5.667822,2.677526,10.151932,7.536457,4.756926,2.108496,9.73705,6.353971,4.289963,2.349477,9.903484,6.051876,4.923322,3.061222,9.410728,6.135161,4.81464,3.003059,7.456476,4.918156,3.701259,0.906753,4.858863,2.531933,1.833527,0.768785,6.994526,5.656999,4.82494,2.681937,11.517924,10.520104,7.973428,,15.594822,,13.818173,9.271314,6.880936
盈利能力,总资产净利率_平均(含少数股东损益),1.556027,9.635637,7.407271,5.720333,2.698141,10.218753,7.592642,4.800166,2.136462,9.704554,6.339877,4.280961,2.342511,9.799088,5.991531,4.861295,3.033831,9.398524,6.115299,4.80673,3.002582,7.457098,4.916517,3.698867,0.903856,4.860023,2.533877,1.833033,0.767518,6.995028,5.653239,4.823447,2.681937,11.507558,10.525498,7.976964,,15.59606,,13.767824,9.165949,6.715974
成长能力,归母净利润,461487967.35,2453584767.75,1787715205.2,1222559053.24,582248536.62,2004875279.7,1406806972.61,838420330.67,384770978.67,1546735979.88,960328624.4,607064213.27,330525213.28,1184600637.9,692363109.56,521233041.86,318050126.8,832922008.36,491352663.29,369642845.53,228393517.66,518149882.96,318325075.0,229571718.4,55424775.24,292146872.91,142736583.37,102236918.85,43540446.9,416121317.24,338182253.85,286904597.85,160216829.34,616444982.8,468713355.77,357534189.38,215286953.84,590280713.38,463694634.58,358874470.33,165525116.85,100718500.0
成长能力,营业总收入,6495182292.0,32557178348.37,22336551337.32,14644226208.89,6791962528.76,27618063792.47,18974765447.01,11692417238.08,5647731859.41,21908002559.19,14470391710.46,8724479881.19,3983427024.66,14932905788.5,10110910113.63,6407388784.99,3141553004.42,9569434480.19,6302871971.51,4082898093.52,2041766434.77,6799061282.86,4298034601.9,2596498741.13,1145112149.87,5337242510.09,3545757562.53,2271307324.71,1002960808.8,5408740070.88,4061359502.51,2860142592.19,1400473618.7,6010300848.65,4447055061.08,3134447410.0,1690456325.43,5678033522.88,4018535827.4,3668248375.96,2636688500.58,1776144100.0
成长能力,净利润,467403090.53,2472921062.34,1804619570.01,1233885792.98,586731378.21,2018071593.25,1417294853.22,846041392.83,389874356.71,1541573986.83,958198455.9,605790463.21,329545260.52,1172121370.18,685460200.87,514668432.53,315204881.4,831841864.74,489761966.61,369035538.32,228357279.9,518193072.12,318218962.66,229423383.67,55247741.06,292216640.45,142846188.65,102209354.13,43468689.82,416151199.64,337957484.7,286815828.7,160216829.34,615890183.19,468953646.94,357692750.43,215367395.47,590327571.29,463162480.91,357566857.31,163643986.35,98303900.0
成长能力,扣非净利润,475908494.76,2413560068.75,1723820594.8,1152484275.08,496814224.53,1945561360.88,1448312491.14,789718810.49,370530965.09,1466526184.18,863492350.37,527669799.29,291239259.29,1036644964.61,653433792.35,496849997.12,308055425.27,821169790.02,479975716.87,361490810.25,223287638.63,462085112.62,228299629.68,108129917.74,43263554.74,212455773.85,58103673.36,46415998.18,16629644.83,358171809.99,292446931.05,263168357.24,156128051.29,615885150.4,465464400.0,354714500.0,214414073.05,567837700.0,444634500.0,346043100.0,155937400.0,89446400.0
成长能力,营业总收入增长率,-4.36958,17.883638,17.71714,25.245498,20.260003,26.063814,31.128208,34.018501,41.780728,46.709574,43.116609,36.162798,26.79802,56.047944,60.417507,56.932371,53.864465,40.746407,46.645445,57.246295,78.302748,27.389026,21.216257,14.317367,14.17317,-1.321889,-12.695304,-20.587619,-28.384169,-10.008829,-8.673055,-8.751297,-17.154108,5.851802,10.663566,,,54.788687,,39.123312,48.450145,
成长能力,归属母公司净利润增长率,-20.740381,22.380917,27.076083,45.816961,51.323402,29.619748,46.492246,38.110649,16.41199,30.570247,38.703031,16.466947,3.922364,42.131618,40.891676,40.96283,39.223549,60.749241,54.355626,61.014104,312.078383,77.35938,123.015759,124.548745,27.294915,-29.79286,-57.793,-64.365534,-72.824049,-32.4966,-27.848812,-19.754639,-25.57987,4.432513,1.082333,,,64.48111,,116.809676,64.344303,
收益质量,经营活动净现金/销售收入,0.171792,0.088575,0.101159,0.111822,0.089299,0.054077,0.044218,0.052618,0.035141,0.052083,0.029834,0.03467,0.048352,0.040822,0.009244,0.008786,0.014515,0.088087,0.020657,0.051637,-0.09158,0.064618,0.022658,0.061572,-0.089801,0.074782,0.048865,0.046255,0.117603,0.136045,0.181996,0.172094,0.028697,0.107515,0.08596,0.031085,-0.168107,0.0982,0.151752,0.067475,0.071853,0.091058
收益质量,经营性现金净流量/营业总收入,0.171792,0.088575,0.101159,0.111822,0.089299,0.054077,0.044218,0.052618,0.035141,0.052083,0.029834,0.03467,0.048352,0.040822,0.009244,0.008786,0.014515,0.088087,0.020657,0.051637,-0.09158,0.064618,0.022658,0.061572,-0.089801,0.074782,0.048865,0.046255,0.117603,0.136045,0.181996,0.172094,0.028697,0.107515,0.08596,0.031085,-0.168107,0.0982,0.151752,0.067475,0.071853,0.091058
