选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20181231,20180331,20171231,20170630,20161231,20151231,20141231
常用指标,归母净利润,471594189.71,2545131880.4,1932774269.71,1166916872.8,495761205.29,2114429526.95,1471561642.43,872126186.17,310694250.33,1614871961.81,1213238568.5,820004659.35,305807117.41,1143486217.19,830477967.65,576132691.51,198837986.04,981727237.06,645549467.34,408296834.33,204441412.16,855932830.11,532781060.16,276563442.55,138819079.32,721080402.18,460567650.69,255437853.54,427056145.37,86555312.17,321675491.72,306124546.12,230231377.18,134905084.24,8100330.32
常用指标,营业总收入,7607645545.67,30514403376.92,21019233315.35,12866762779.48,5993381106.11,24710080329.34,16448654845.5,9648327221.81,4377729053.27,17507203144.25,11786465835.14,7065692139.83,3365103838.16,14250519798.29,9536524928.22,5887371356.89,2864706247.87,12574203308.96,8425191432.82,5370576888.61,2426873839.61,9352629343.29,6018588473.84,3527713393.54,1536572827.32,6654738184.93,4544146035.78,2833024940.62,5232218241.52,926940463.91,3903005543.49,1568337074.13,2506757368.28,1302159918.72,746046745.8
常用指标,营业成本,6885741176.88,27648582451.49,19038822530.45,11572764120.32,5441385955.6,22508362922.69,14793622196.13,8599518597.12,3946247048.79,15865108272.0,10660923332.37,6408136392.12,3127114579.16,13288280783.82,8817663534.01,5446906444.76,2667146122.27,11730238166.86,7767315763.56,4947059317.99,2216716839.04,8423699497.91,5305116162.45,3112670520.62,1344879249.77,5973829759.3,4023508895.92,2528776561.32,4714035032.2,834564670.67,3574456600.52,1364394249.09,2221501644.21,1107520727.68,727894687.92
常用指标,净利润,470922424.51,2617193921.23,1969062716.53,1166287534.15,524316392.72,2211123968.32,1529260182.54,904890986.26,325957213.56,1693938678.63,1251348386.59,835844317.73,309214897.65,1185343333.09,851353539.1,580920955.55,202072142.76,1024427226.78,672420552.57,429262233.29,213906235.22,894869336.24,561656813.42,276165251.98,138644147.13,721734458.99,460415409.8,255636500.05,426782013.67,80176008.33,328572031.3,319231153.35,227181510.45,160634775.06,11970968.34
常用指标,扣非净利润,546758896.9,2179258144.99,1482655328.95,961405802.59,439558407.22,1887765741.4,1302677898.09,765765311.77,315422980.49,1343566088.93,923050482.27,544894728.35,244441341.34,781226366.93,534258687.1,306087674.3,158178690.13,707686268.98,497260692.92,300274157.71,159565365.26,727215391.09,479386364.62,244472141.43,130057467.58,575883190.27,,208238400.0,415260358.17,84048282.95,252318806.23,167109533.58,239716200.0,56651000.0,-3893800.0
常用指标,股东权益合计(净资产),11344196666.93,10711670026.73,10106765847.59,9327965865.51,9577395568.63,9144519240.49,8419964812.35,8372198355.74,8540668402.88,8161299431.47,7688057111.61,7278844258.61,7243762233.25,6944593070.53,6562183743.71,6394535928.07,6345361147.18,6142109213.63,5792593996.21,5558213884.63,5683407337.04,5463967870.79,5120395041.21,2281234293.23,,1985755033.24,,1505214681.52,1363251593.65,1128837017.16,1030340799.05,826580637.77,464550216.39,89155928.2,25908561.81
常用指标,商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,-450631808.74,480806645.21,-864866365.47,-1132220950.62,-287656970.9,2745458716.91,1651200264.69,841301280.92,180906236.0,1429913364.18,927320314.49,610039124.4,472741725.33,1423925484.01,379346241.71,86714464.0,-193232216.83,449042613.6,-172999857.52,-116246759.72,-202315874.81,187801106.38,60906512.29,184088641.92,-37435290.14,383415813.34,322588146.95,227716723.92,347871458.33,-29638825.45,97230866.09,-10503462.97,221425206.39,96825844.53,82682499.87
常用指标,基本每股收益,0.8796,4.7715,3.63,2.1958,0.9329,3.9939,2.78,1.6505,0.588,3.0562,2.99,2.0176,0.7524,2.8135,2.04,1.4176,0.49,2.42,1.59,1.0,0.5,2.25,1.44,0.76,0.38,1.97,,0.7,1.17,0.22,0.91,7.81,0.77,26.98,1.62
常用指标,每股净资产,20.826688,19.626847,18.444319,17.181289,17.613782,16.857097,15.575684,15.464603,20.572489,19.683523,18.629838,17.617173,17.564673,16.836375,15.947907,15.492658,15.376119,14.884394,14.064047,13.4646,13.802075,13.282859,12.47217,6.182513,,5.374767,,4.063855,3.678436,3.060446,2.781238,20.484316,12.833199,2.971864,3.120521
