选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20171231
常用指标,销售净利率,35.120676,31.682703,34.814202,36.021658,31.962246,-38.905109,-393.122368,-823.486785,-892.429461,-123.779821,-569.653526,-488.983392,-348.791267,-181.748136,-372.011647,-373.950507,-473.244142,-115.084933,-283.013857,-284.033441,-569.019091,-94.679332,-196.478319,-231.481222,-937.946417,-265.605578,-531.666086,-31.432005,-159.380872,-35.074918,-4853.845555
常用指标,期间费用率,13.137374,25.055197,22.561651,23.469943,30.611754,123.216763,510.024747,977.86266,1024.906629,184.436246,644.774607,545.10492,399.737786,253.83748,471.25042,481.458449,594.261325,214.95509,434.374922,417.045578,749.130066,208.324309,349.395645,402.534636,1336.55235,363.524226,702.760205,177.46795,449.311451,245.849827,5107.293479
常用指标,资产负债率,16.379523,11.865562,10.11578,19.68293,15.968545,19.162978,15.556795,13.672074,9.087514,10.72769,10.651774,7.287525,12.482063,14.394095,12.34718,10.603151,12.539525,14.435738,10.904137,9.687562,11.228435,12.012093,5.890119,7.526634,5.428844,6.682973,,,,83.210569,94.395555
每股指标,基本每股收益,2.4,4.93,3.85,2.5,0.85,-1.09,-1.74,-1.27,-0.54,-2.07,-1.97,-1.34,-0.64,-3.14,-2.36,-1.55,-0.72,-2.06,-1.57,-0.98,-0.51,-1.15,-0.84,-0.56,-0.3,-3.27,,,,,
每股指标,稀释每股收益,2.38,4.88,3.81,2.48,0.85,-1.09,-1.74,-1.27,-0.54,-2.07,-1.97,-1.34,-0.64,-3.14,-2.36,-1.55,-0.72,-2.06,-1.57,-0.98,-0.51,-1.15,-0.84,-0.56,-0.3,-3.27,,,,,
每股指标,摊薄每股收益_最新股数,1.612645,3.277497,2.553976,1.652226,0.565763,-0.719948,-1.153111,-0.843729,-0.360782,-1.350389,-1.285601,-0.867156,-0.405913,-1.999962,-1.503722,-0.990635,-0.457403,-1.313001,-1.001855,-0.623281,-0.327223,-0.691571,-0.492624,-0.321282,-0.172463,-1.87649,-0.932399,-0.049022,-0.036139,-0.06533,-0.605928
每股指标,摊薄每股净资产_期末股数,30.52351,28.068746,26.823673,16.147709,13.961639,12.989749,12.308504,12.541011,13.134952,13.561963,13.943063,14.57085,11.397857,12.112947,12.926349,13.623142,14.226697,14.723712,14.833091,15.28735,15.650093,16.074734,16.3612,11.544711,11.804438,12.101331,,,,452.685595,32.923458
每股指标,调整每股净资产_期末股数,30.046445,27.552449,26.36333,15.738453,13.522129,12.515861,11.992017,12.241635,12.805262,13.187932,13.503744,14.034028,10.73655,11.347076,12.080232,12.837567,13.535766,14.040334,14.251344,14.699003,15.044586,15.398083,16.008949,11.209891,11.475989,11.751164,,,,417.72989,29.626273
每股指标,每股净资产_最新股数,20.486162,18.838622,18.002979,10.751986,9.276533,8.63078,8.17814,8.315413,8.70923,8.992363,9.245054,9.661313,7.271175,7.727361,8.246264,8.690778,9.075812,9.376131,9.445784,9.735058,9.966055,10.236468,10.418891,6.614901,6.76372,6.933834,,,,0.812745,0.052645
每股指标,每股经营现金流,1.977702,-1.18192,-0.069494,2.17796,-3.352104,-3.875755,-4.335087,-1.515191,-0.561965,-1.429531,-1.258084,-1.196619,-0.670063,-3.317895,-2.88821,-2.079469,-0.98238,-2.182304,-1.629849,-1.347956,-0.711801,-0.330287,-0.791925,-0.557316,-0.354624,-0.560544,,,,-49.192427,-23.415414
每股指标,每股现金流量净额,1.067057,-2.472899,7.567748,-0.078897,-3.195705,-4.747166,-7.176747,-6.170455,0.945967,3.56798,-1.679259,-1.17205,-1.519353,-1.131535,-3.054345,-2.681217,-1.290201,-1.737302,0.599845,-1.98932,-5.841565,8.079559,7.540689,1.479622,-0.601696,-2.697406,,,,999.246368,161.989893
每股指标,每股企业自由现金流量,,-9.511908,,-0.353689,,-1.058199,,-1.22813,,-5.237176,,-3.935361,,1.613109,,-0.43121,,-0.810048,,-0.254271,,-7.073424,,-0.492165,,-13.85828,,,,-480.725425,-461.471337
每股指标,每股股东自由现金流量,,-9.749051,,-0.353689,,-0.818654,,-1.22813,,-5.237176,,-3.935361,,1.613109,,-0.43121,,-0.810048,,-0.336523,,-7.073424,,-0.492165,,-13.85828,,,,-480.725425,-461.471337
每股指标,每股未分配利润,2.374882,-0.027889,-7.277245,-8.689536,-10.343315,-11.194817,-11.846748,-11.404671,-10.676308,-10.132188,-10.034108,-9.403025,-9.050198,-8.413913,-7.636037,-6.831752,-5.99589,-5.28832,-4.799715,-4.205225,-3.740315,-3.22206,-2.909645,-2.934712,-2.674985,-2.373991,,,,-374.862485,-380.041787
每股指标,每股资本公积金,26.778814,26.726822,33.148501,23.837245,23.617066,23.496678,23.467363,23.25844,23.124017,22.989594,23.255806,23.214062,19.697698,19.64565,19.655476,19.525134,19.222588,19.012032,18.632807,18.492576,18.390408,18.296794,18.270846,13.479423,13.479423,13.475323,,,,826.54808,411.965245
每股指标,每股盈余公积金,0.417395,0.417395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,每股留存收益,2.792278,0.389505,-7.277245,-8.689536,-10.343315,-11.194817,-11.846748,-11.404671,-10.676308,-10.132188,-10.034108,-9.403025,-9.050198,-8.413913,-7.636037,-6.831752,-5.99589,-5.28832,-4.799715,-4.205225,-3.740315,-3.22206,-2.909645,-2.934712,-2.674985,-2.373991,,,,-374.862485,-380.041787
每股指标,每股营业收入,6.840877,15.407694,10.926218,6.885722,2.662309,2.813379,0.443894,0.155463,0.061609,1.702822,0.350006,0.27477,0.187837,1.818882,0.659568,0.428586,0.157156,1.802162,0.555907,0.344594,0.090304,1.147031,0.393726,0.242231,0.03209,1.233162,,,,103.74313,7.806967
每股指标,每股营业总收入,6.840877,15.407694,10.926218,6.885722,2.662309,2.813379,0.443894,0.155463,0.061609,1.702822,0.350006,0.27477,0.187837,1.818882,0.659568,0.428586,0.157156,1.802162,0.555907,0.344594,0.090304,1.147031,0.393726,0.242231,0.03209,1.233162,,,,103.74313,7.806967
每股指标,每股息税前利润,2.410647,4.888645,3.805555,2.481564,0.85162,-1.089004,-1.746329,-1.282338,-0.546347,-2.091545,-1.986613,-1.338282,-0.652122,-3.29007,-2.4465,-1.59835,-0.74139,-2.050538,-1.567234,-0.972911,-0.511007,-1.086001,-0.792783,-0.56072,-0.304415,-3.275348,,,,-36.387818,-378.938161
盈利能力,净资产收益率(ROE),8.2,26.96,25.21,17.31,6.32,-8.18,-13.48,-9.75,-4.1,-15.34,-14.91,-10.59,-5.38,-23.4,-17.12,-10.99,-4.95,-13.53,-10.25,-6.27,-3.24,-8.39,-6.51,-4.74,-2.52,-39.28,-23.8,-1.24,,-12.5,
盈利能力,摊薄净资产收益率,7.871875,17.397754,14.186412,15.366712,6.098867,-8.341642,-14.09992,-10.146577,-4.142532,-15.017068,-13.905824,-8.975559,-5.582496,-25.881573,-18.235197,-11.398697,-5.03981,-14.003656,-10.606372,-6.402437,-3.283383,-6.755955,-4.72818,-4.856951,-2.549831,-27.062807,,,,-8.038209,-1150.96707
盈利能力,净资产收益率_平均,8.201672,23.862894,19.178493,17.048411,6.318798,-8.170492,-13.431304,-9.74972,-4.076274,-16.153484,-15.149517,-9.973952,-5.41279,-23.3866,-17.066041,-10.966297,-4.957783,-13.389363,-10.180288,-6.241696,-3.239435,-8.055433,-5.677771,-4.74262,-2.518164,-48.446933,,,,-15.098427,-1150.96707
盈利能力,净资产收益率_平均_扣除非经常损益,7.562866,20.510473,16.958343,14.987068,4.905552,-15.623421,-15.988961,-11.198542,-4.695974,-19.855099,-17.790118,-11.730237,-6.408505,-29.396582,-20.679515,-13.343663,-6.191271,-18.028051,-14.08999,-8.211638,-3.515627,-12.212715,-8.467946,-6.87973,-3.473101,-15.480733,,,,-63.236707,-87.254214
盈利能力,摊薄净资产收益率_扣除非经常损益,7.258755,14.9536,12.544158,13.508706,4.73481,-15.95069,-16.784899,-11.654374,-4.772306,-18.458269,-16.329646,-10.556039,-6.609429,-32.532723,-22.096222,-13.869802,-6.293706,-18.855163,-14.67971,-8.42311,-3.563323,-10.242595,-7.051707,-7.045581,-3.516777,-8.647649,,,,-33.666414,-87.254229
盈利能力,息税前利润率,35.238854,31.728601,34.829577,36.039274,31.988055,-38.708042,-393.411256,-824.847442,-886.793692,-122.82812,-567.593226,-487.054261,-347.173782,-180.884202,-370.924436,-372.935571,-471.751989,-113.782088,-281.923427,-282.335355,-565.868674,-94.679332,-201.353864,-231.481222,-948.611503,-265.605578,-534.491723,-33.546209,-163.561627,-35.074918,-4853.845555
盈利能力,总资产报酬率,7.049813,20.455625,16.620914,13.716049,5.204133,-6.921702,-11.652302,-8.507592,-3.635288,-14.297093,-13.400301,-8.989357,-4.718464,-20.670114,-15.089353,-9.696936,-4.369082,-11.475474,-8.931454,-5.528466,-2.846928,-7.255122,-5.457409,-4.406046,-2.39226,-30.58721,,,,-2.260496,-64.505309
盈利能力,总资本回报率,7.887586,23.708874,18.917465,16.726384,6.195105,-8.098465,-13.438944,-9.763243,-4.069984,-16.363186,-15.281525,-10.036652,-5.429737,-24.09535,-17.390678,-11.135905,-5.052295,-13.213866,-10.064209,-6.164872,-3.198211,-8.055433,-5.818663,-4.74262,-2.546797,-48.452673,,,,-15.098427,-1150.96707
盈利能力,投入资本回报率,8.214746,23.707114,18.926664,16.731669,6.197007,-8.037358,-13.36944,-9.707003,-4.028389,-15.869536,-14.859225,-9.76854,-5.272661,-22.886326,-16.706046,-10.790143,-4.870329,-13.232008,-10.065994,-6.166908,-3.198211,-8.055433,-5.818663,-4.74262,-2.546797,-48.446933,,,,-15.098427,-1150.96707
盈利能力,息前税后总资产报酬率_平均,7.04206,20.446752,16.622702,13.714741,5.202259,-6.939327,-11.65581,-8.509935,-3.636063,-14.351875,-13.400301,-8.989357,-4.718464,-20.705789,-15.090667,-9.698219,-4.369285,-11.559278,-8.933285,-5.530292,-2.846928,-7.255122,-5.325264,-4.406046,-2.365365,-30.58721,,,,-2.260496,-64.505309
盈利能力,毛利率,54.330376,55.151682,55.292884,55.925353,55.989712,56.711355,55.229249,62.720415,57.609859,69.1565,69.839003,70.857965,76.792102,65.759876,58.161708,54.929834,56.580798,62.394779,50.75126,52.967501,44.115099,65.382327,64.708801,77.630547,69.315475,68.188074,86.333718,86.119296,97.84647,99.8999,99.96175
盈利能力,销售净利率,35.120676,31.682703,34.814202,36.021658,31.962246,-38.905109,-393.122368,-823.486785,-892.429461,-123.779821,-569.653526,-488.983392,-348.791267,-181.748136,-372.011647,-373.950507,-473.244142,-115.084933,-283.013857,-284.033441,-569.019091,-94.679332,-196.478319,-231.481222,-937.946417,-265.605578,-531.666086,-31.432005,-159.380872,-35.074918,-4853.845555
盈利能力,成本费用利润率,59.787835,45.343164,51.748317,53.335279,42.84762,-23.306477,-70.837616,-81.097951,-83.59816,-57.278579,-84.401166,-85.152108,-82.467153,-62.981622,-72.498054,-71.012506,-74.209924,-45.2383,-58.507486,-61.183709,-70.684287,-38.971992,-51.074873,-54.478464,-68.601603,-67.184743,-74.21081,-16.426453,-35.302881,-14.260999,-95.036817
盈利能力,营业利润率,35.159504,31.727378,34.850263,36.049335,31.973554,-38.804518,-392.815008,-822.605098,-890.100818,-123.45968,-569.94525,-489.353418,-349.051091,-181.644494,-372.403736,-374.359651,-474.318824,-114.307457,-283.029347,-283.993287,-568.933449,-94.668537,-196.477577,-231.482102,-937.946429,-265.42354,-531.09446,-31.431796,-159.380149,-35.318436,-4853.845555
盈利能力,总资产净利率_平均,7.026785,20.433388,16.619871,13.714987,5.203406,-6.887088,-11.579973,-8.442207,-3.620464,-13.921569,-13.078445,-8.784705,-4.603874,-19.696007,-14.538232,-9.420959,-4.22534,-11.538823,-8.965751,-5.561717,-2.862778,-7.255122,-5.325264,-4.406046,-2.365365,-30.583587,,,,-2.260496,-64.505309
盈利能力,总资产净利率_平均(含少数股东损益),7.02617,20.426034,16.613577,13.709345,5.199934,-6.956941,-11.643745,-8.493558,-3.658391,-14.40787,-13.448943,-9.024962,-4.740447,-20.768838,-15.133581,-9.723326,-4.382901,-11.606872,-8.965999,-5.561717,-2.862778,-7.255122,-5.325264,-4.406046,-2.365365,-30.58721,,,,-2.260496,-64.505309
成长能力,归母净利润,1013213581.94,2059228538.67,1604645744.11,1038082568.57,355465241.04,-452338791.01,-724491743.66,-530109567.26,-226677268.38,-848440140.99,-807734092.59,-544828596.25,-255032330.91,-1256353139.85,-944778385.12,-622409330.69,-287383523.88,-824949409.11,-629458476.32,-391603123.66,-205592433.45,-434509331.16,-309512213.85,-201859556.62,-108357584.64,-1178985649.53,-585820052.77,-30800381.83,-22706450.06,-41046507.37,-380700413.24
成长能力,营业总收入,2884696746.86,6497196198.68,4607424363.66,2880643471.09,1111398926.8,1174464377.35,185306577.18,64765343.16,25666105.86,709386584.26,145810791.32,114467965.29,75287960.03,729034623.05,264364727.71,171783593.74,62990732.03,721045278.97,222418738.96,137872189.19,36131025.54,458927330.67,157529957.92,87203426.05,11552641.24,443938465.82,110185776.26,97990508.48,14246659.36,117025238.76,7843274.14
成长能力,净利润,1013125012.86,2058487389.36,1604038056.13,1037655544.21,355228063.36,-456926652.68,-728481605.23,-533334042.74,-229051890.24,-878077444.21,-830616314.38,-559729339.64,-262597830.1,-1324736452.18,-983467579.06,-642385621.35,-298099949.95,-829814477.43,-629475854.02,-391603123.66,-205592433.45,-434509331.16,-309512213.85,-201859556.62,-108357584.64,-1179125331.43,-585820404.02,-30800381.83,-22706450.06,-41046507.37,-380700413.24
成长能力,扣非净利润,934297107.17,1769934157.68,1418887977.3,912566847.07,275962803.95,-864951476.14,-862453149.83,-608884638.96,-261138145.25,-1042862484.0,-948524314.19,-640765885.26,-301947061.03,-1579478996.13,-1144820794.74,-757340486.01,-358884062.63,-1110749601.34,-871199714.05,-515196970.58,-223121118.37,-658752685.61,-461612985.16,-292821128.63,-149448901.06,-376733089.37,-301425738.42,-91603398.11,-49889800.0,-171914982.79,-28860700.0
成长能力,营业总收入增长率,159.555473,453.205045,2386.379293,4347.816271,4230.220302,65.560556,27.087011,-43.420551,-65.909415,-2.695076,-44.844838,-33.365018,19.522281,1.108022,18.859017,24.596261,74.339729,57.115349,41.191391,58.104096,212.751212,3.376338,42.967598,-11.008293,-18.909823,279.352753,,,,1392.045753,
成长能力,归属母公司净利润增长率,185.038722,555.240315,321.485718,295.824152,256.815565,46.685833,10.305662,2.701588,11.118222,32.46802,14.505443,12.464584,11.257149,-52.319949,-50.093837,-58.938806,-39.783122,-89.857696,-103.371126,-93.997812,-89.735157,63.145494,47.165991,-555.380046,-377.210591,-2772.316611,,,,89.21816,
收益质量,经营活动净现金/销售收入,0.2891,-0.076709,-0.00636,0.3163,-1.259096,-1.377615,-9.766041,-9.746265,-9.12144,-0.839507,-3.594458,-4.354975,-3.567251,-1.824139,-4.378938,-4.851928,-6.25096,-1.210936,-2.931869,-3.911719,-7.882192,-0.287949,-2.011359,-2.300756,-11.050692,-0.454558,-2.455859,-1.72998,-5.938681,-0.474175,-2.999296
收益质量,经营性现金净流量/营业总收入,0.2891,-0.076709,-0.00636,0.3163,-1.259096,-1.377615,-9.766041,-9.746265,-9.12144,-0.839507,-3.594458,-4.354975,-3.567251,-1.824139,-4.378938,-4.851928,-6.25096,-1.210936,-2.931869,-3.911719,-7.882192,-0.287949,-2.011359,-2.300756,-11.050692,-0.454558,-2.455859,-1.72998,-5.938681,-0.474175,-2.999296
收益质量,成本费用率,58.806997,69.903515,67.268767,67.544589,74.622041,166.505408,554.795498,1015.142244,1067.296769,215.279746,674.935603,574.246955,422.945683,288.077603,513.088711,526.528614,637.680526,252.56031,483.623662,464.078077,805.014966,242.941981,384.686844,424.904088,1367.236875,395.336151,716.426487,191.348653,451.46498,245.949927,5107.331728
收益质量,期间费用率,13.137374,25.055197,22.561651,23.469943,30.611754,123.216763,510.024747,977.86266,1024.906629,184.436246,644.774607,545.10492,399.737786,253.83748,471.25042,481.458449,594.261325,214.95509,434.374922,417.045578,749.130066,208.324309,349.395645,402.534636,1336.55235,363.524226,702.760205,177.46795,449.311451,245.849827,5107.293479
收益质量,销售成本率,45.669623,44.848317,44.707115,44.074646,44.010287,43.288644,44.77075,37.279584,42.39014,30.843499,30.160996,29.142034,23.207897,34.240123,41.838291,45.070165,43.419201,37.60522,49.248739,47.032498,55.8849,34.617672,35.291198,22.369452,30.684524,31.811925,13.666281,13.880703,2.153529,0.100099,0.038249
收益质量,经营活动净现金/归属母公司的净利润,0.823091,-0.242031,-0.018262,0.877724,-3.936696,,,,,,,,,,,,,,,,,,,,,,,,,,
收益质量,所得税/利润总额,0.110224,0.043419,-0.010764,0.009542,0.036038,,,,,,,,,,,,,,,,,,,,,,,,,,
财务风险,流动比率,6.027481,9.06281,12.483055,5.821878,8.372988,7.089673,13.53231,19.388161,15.16447,12.192893,11.003117,18.533088,9.203973,7.848752,15.119964,23.006741,15.611427,12.277875,40.184949,37.320205,26.503124,17.168586,56.866704,36.587501,24.935939,18.704652,,,,1.206787,1.123943
财务风险,速动比率,4.084958,5.354147,8.445921,3.675957,4.494801,4.92136,10.919265,18.543133,14.799148,11.978287,10.532545,17.746296,8.572078,7.319149,13.879303,21.433525,14.671757,11.706781,38.737094,36.27835,26.049412,16.942364,56.221001,36.090293,24.622717,18.490069,,,,1.204684,1.123846
财务风险,保守速动比率,3.199637,4.688146,7.58811,2.878083,2.791168,3.741097,8.28764,16.1039,13.920382,11.438073,4.413086,9.449071,6.247354,5.963251,8.351214,10.21343,7.731466,6.762646,26.449929,17.977266,8.485864,12.68912,30.159182,8.476279,1.050878,1.882202,,,,0.566645,0.567506
财务风险,资产负债率,16.379523,11.865562,10.11578,19.68293,15.968545,19.162978,15.556795,13.672074,9.087514,10.72769,10.651774,7.287525,12.482063,14.394095,12.34718,10.603151,12.539525,14.435738,10.904137,9.687562,11.228435,12.012093,5.890119,7.526634,5.428844,6.682973,,,,83.210569,94.395555
