常用指标,每股净资产,14.394885,13.284098,13.24039,12.983122,13.713603,12.318574,12.061332,11.562162,11.815029,10.591324,10.200604,9.728556,9.820456,8.820034,8.483707,8.114311,8.210021,7.410984,7.494216,7.204074,7.232161,6.590147,6.381121,6.147011,6.206947,5.744334,5.559591,5.383006,5.369519,4.858244,4.760643,4.622858,4.59885,4.194775,4.10279,4.004921,3.986608,3.678336,3.593601,3.474632,8.64926,8.038434,7.821319,7.606059,7.615045,7.06325,6.902023,6.689678,,5.084388,,,,4.030394,2.856663
常用指标,每股现金流,1.695406,1.209623,0.72734,0.862328,1.144805,2.285145,1.777472,0.993624,0.798441,2.232218,1.579276,0.636569,0.715322,2.215821,1.753366,0.680062,0.488076,2.410604,1.491049,0.925105,0.424791,0.891803,0.518818,-0.020713,-0.188457,1.04216,0.438769,0.237886,-0.043296,0.893592,0.630195,0.314978,0.118787,0.798149,0.55166,0.377866,0.154743,0.736999,0.465958,0.334533,0.520824,1.399393,0.892472,0.550432,0.445809,0.943125,0.620696,0.260758,,1.100538,,,,1.637752,0.957567
常用指标,净资产收益率(ROE),8.03,16.39,15.7,13.45,10.1,23.74,21.4,16.95,10.91,25.92,21.81,16.96,10.73,24.73,20.79,16.21,10.51,22.64,18.63,14.94,9.29,20.25,17.08,13.21,7.74,21.93,19.73,16.34,10.0,20.36,18.26,15.19,9.23,18.11,15.69,13.17,7.98,17.43,15.16,12.45,7.32,18.16,15.48,12.61,7.52,22.54,19.4,18.98,11.26,34.08,29.65,24.99,,44.74,52.32
常用指标,总资产报酬率(ROA),6.897993,13.842292,13.892698,12.222304,8.850128,19.873492,18.72298,15.422301,9.274199,20.971585,18.334844,14.783192,9.004778,20.455976,18.008612,14.844543,9.03835,20.547603,18.133042,14.809019,9.047105,19.061114,16.945675,13.717482,7.828138,20.830564,19.988518,16.944488,10.094037,19.296236,17.998871,15.799783,9.345187,17.874711,15.968088,13.776195,8.199092,17.387717,15.257347,13.293821,7.478699,18.485767,14.752901,12.812124,7.819238,21.69625,19.165718,16.123468,,28.869982,,,,34.432549,31.155252
常用指标,毛利率,74.400313,74.248188,73.762205,73.408268,73.62628,74.744505,74.268126,73.792062,74.227207,78.340508,76.262804,74.4741,75.390699,76.593944,74.523314,72.476016,74.297748,74.609218,72.779324,70.584758,73.262049,71.116055,71.685013,69.447159,73.208409,72.789358,72.470331,71.95964,74.648814,72.871148,72.659102,71.929848,74.346111,71.707052,71.14567,70.678669,74.008072,70.963724,69.491118,69.760248,73.23195,70.004986,68.933242,68.986997,72.605902,70.594144,69.116905,68.366989,71.550878,70.581384,68.827659,69.330958,72.04493,71.734287,71.146577
常用指标,销售净利率,32.040804,25.574774,28.703387,32.066287,32.244669,29.554835,31.042532,33.699641,32.813353,31.056128,31.513508,34.341318,33.00921,31.742655,31.941066,34.821105,33.552006,31.677876,31.852738,34.660689,33.616557,30.607474,31.323909,35.000297,32.786139,29.941643,31.469225,35.112469,32.834023,30.80112,32.582952,36.288465,34.16433,30.328747,32.411094,35.992468,33.925646,29.496658,31.338756,34.489288,32.534354,28.145875,30.040285,32.364165,31.62905,26.755682,29.281864,32.392548,31.702967,27.037625,29.197625,32.008257,30.139106,26.077058,23.77655
常用指标,期间费用率,16.935434,27.002977,21.282343,17.462602,15.076372,21.831475,18.029337,15.513605,15.823129,23.617518,19.805551,16.499379,17.110013,20.933984,16.647537,13.895629,14.77322,18.590581,15.100168,12.443681,13.761661,21.597349,16.853254,11.545433,14.818808,21.032948,16.800747,14.624398,18.08995,20.01334,17.668137,14.487545,17.575186,20.772716,20.170941,15.754216,17.963957,25.137814,21.819326,16.956377,17.753832,25.153405,20.874758,17.848325,18.513827,25.229255,20.861754,16.325451,,24.621458,19.355818,16.967595,,26.896524,29.272066
常用指标,资产负债率,34.735785,36.04931,32.560047,33.409981,31.947737,36.199668,32.411344,30.724337,33.81508,38.574115,36.521424,35.181027,35.0977,39.150302,34.907503,30.247471,30.176986,35.587674,28.208375,25.689733,23.502296,30.2399,24.643901,20.819064,18.728939,28.383455,19.61461,19.177475,19.066108,28.861742,22.621887,19.406168,19.942764,26.915569,21.502033,20.19614,18.058294,25.211538,21.195359,18.216146,22.721174,25.472492,24.923988,26.855351,17.94058,20.949049,17.382681,18.262792,28.17351,31.742259,,,,38.788793,43.846936
每股指标,基本每股收益,1.1108,2.0883,2.0445,1.7875,1.3186,2.7365,2.475,1.9742,1.2292,2.5153,2.1139,1.6441,1.0066,2.0074,1.6693,1.2977,0.804,1.6183,1.3541,1.0639,0.642,1.249,1.047,0.8127,0.4626,1.1623,1.0313,0.8548,0.5113,0.9173,0.8202,0.6826,0.404,0.7141,0.6205,0.5188,0.3079,0.6041,0.5153,0.4233,0.2443,0.5462,0.4594,0.3733,0.5522,1.3566,1.2086,1.0181,0.6069,1.514,1.332,1.0854,,1.5037,1.1848
每股指标,稀释每股收益,1.1108,2.0883,2.0445,1.7875,1.3186,2.7365,2.475,1.9742,1.2292,2.5153,2.1139,1.6441,1.0066,2.0074,1.6693,1.2977,0.804,1.6183,1.3541,1.0639,0.642,1.249,1.047,0.8127,0.4626,1.1623,1.0313,0.8548,0.5113,0.9173,0.8202,0.6826,0.404,0.7141,0.6205,0.5188,0.3079,0.6041,0.5153,0.4233,0.2443,0.5462,0.4594,0.3733,0.5522,1.3566,1.2086,1.0181,0.6069,1.514,1.332,1.0854,,1.5037,1.1848
每股指标,摊薄每股收益_最新股数,1.110786,2.088298,2.044484,1.787548,1.31862,2.736545,2.474975,1.974211,1.229216,2.515273,2.113869,1.644132,1.0066,2.00737,1.669347,1.29767,0.803971,1.627468,1.362431,1.070497,0.645978,1.256743,1.053476,0.817695,0.465469,1.169472,1.037716,0.860041,0.514433,0.922931,0.825273,0.686787,0.40829,0.71854,0.622248,0.520798,0.309062,0.604878,0.518507,0.425872,0.245839,0.549608,0.462226,0.37559,0.222243,0.517824,0.452935,0.367472,0.219059,0.546436,0.480736,0.391741,0.250338,0.542732,0.427615
每股指标,摊薄每股净资产_期末股数,14.394885,13.284098,13.24039,12.983122,13.713603,12.318574,12.061332,11.562162,11.815029,10.591324,10.200604,9.728556,9.820456,8.820034,8.483707,8.114311,8.210021,7.410984,7.494216,7.204074,7.232161,6.590147,6.381121,6.147011,6.206947,5.744334,5.559591,5.383006,5.369519,4.858244,4.760643,4.622858,4.59885,4.194775,4.10279,4.004921,3.986608,3.678336,3.593601,3.474632,8.64926,8.038434,7.821319,7.606059,7.615045,7.06325,6.902023,6.689678,,5.084388,,,,4.030394,2.856663
每股指标,调整每股净资产_期末股数,13.325133,12.226375,12.213857,11.958308,12.710948,11.328496,11.097888,10.68387,10.870811,9.672752,9.306512,8.888125,8.949563,8.057058,7.868434,7.606783,7.695668,6.989579,7.113286,6.856936,6.897506,6.283167,6.125499,5.918328,5.942982,5.463433,5.338946,5.171684,5.123298,4.616774,4.525385,4.385929,4.356918,3.964593,3.880336,3.791945,3.759075,3.450882,3.37799,3.276438,8.122342,7.510997,7.311438,7.12614,7.120622,6.559056,6.391781,6.187768,,4.494147,,,,3.421661,2.221967
每股指标,每股净资产_最新股数,14.394885,13.284098,13.24039,12.983122,13.713603,12.394651,12.135821,11.633568,11.887996,10.656734,10.263601,9.788637,9.881105,8.874504,8.5361,8.164423,8.260724,7.456753,7.540499,7.248565,7.276825,6.630847,6.420529,6.184973,6.24528,5.77981,5.593926,5.41625,5.40268,4.888247,4.790044,4.651408,4.627251,4.220681,4.128127,4.029655,4.011228,3.701052,3.615794,3.496091,3.48107,3.235231,3.147849,3.061213,3.064829,2.842748,2.777859,2.692397,1.888112,1.835077,,,,1.454665,1.031038
每股指标,每股经营现金流,1.695406,1.209623,0.72734,0.862328,1.144805,2.285145,1.777472,0.993624,0.798441,2.232218,1.579276,0.636569,0.715322,2.215821,1.753366,0.680062,0.488076,2.410604,1.491049,0.925105,0.424791,0.891803,0.518818,-0.020713,-0.188457,1.04216,0.438769,0.237886,-0.043296,0.893592,0.630195,0.314978,0.118787,0.798149,0.55166,0.377866,0.154743,0.736999,0.465958,0.334533,0.520824,1.399393,0.892472,0.550432,0.445809,0.943125,0.620696,0.260758,,1.100538,,,,1.637752,0.957567
