选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231
常用指标,归母净利润,1417757054.07,5724557508.41,5147064933.11,4458864876.61,1333070453.48,4552528438.69,4054178132.43,2941911373.69,1542277554.18,3767999581.18,3796770660.15,2609821842.28,1517649326.44,5617152003.01,4813906174.07,3695606535.71,1251018657.92,5093467260.97,4484231938.15,3567759976.7,2120145073.35,4496216958.55,3601996155.56,2442842195.88,1038075670.94,4080993663.5,3398976800.73,2286361293.96,1126353068.85,3881062861.27,3371888328.62,2033306346.53,1020041998.27,3520645566.99,2688601608.37,1925122363.98,999386794.18,3196394644.62,2457168751.22,1732457964.21,889406880.39,2876989142.22,2178822695.48,1534020623.1,733274465.8,2591129073.77,1912585778.79,1318002918.94,586226951.91,2213577876.66,1648834319.55,1189609405.94,625664019.79,2052871698.55,1546836506.85,1147716010.84,576568772.74,2042238482.84,1713022704.99,1342717454.28,885000782.14,1456194794.72,1177763624.29,786517148.35,409265645.24,1296789536.2,1025668952.12,818546777.33,564849337.15,81982816.51,79809312.27,45171974.33,25405810.56,66278120.24,60919424.49,39773494.7,25206356.04,-38997683.21,68626660.16,61861598.64,29996303.36,50523253.16,74425450.82,51315602.94,31846259.59,89691819.3,118235205.26,88900412.63,43482390.99,136581296.92,109373143.94,89136523.72,38541333.5,125847063.73,82761765.19,67540451.06,31629790.75,142723226.18,80186039.13,184837458.67,91852143.6,94425543.75,62021702.9,78734414.8,28686747.39,6809704.07,15209910.77,10441769.1,18348129.97,8607400.0,20599930.0,6823397.45,19870022.11
常用指标,营业总收入,75261732476.16,283579600562.98,215072230363.46,141592782502.79,70762515910.94,275250934889.66,209628733748.35,139413145524.43,70152787484.98,260295088943.53,197508314193.06,132592157323.37,66226461496.33,231981299764.51,174611918877.5,111707464327.64,56898217119.51,215824259035.31003,160972711401.28,105237468881.97,51599987610.03,191909156160.88,140322522230.45,87165105135.39,40448399399.41,186565796464.05,140616997042.43,92575234415.81,46006732392.56,159084396948.33,117601583293.46,75878692993.45,36386104395.22,130847181884.59,99031457919.93,65778872978.6,33129488088.64,120764660339.93,90516860848.95,59695358015.82,29275638566.92,105516587303.26,79040339101.51,50950076415.18,25125001197.57,92398893626.7,68715987409.43,44013016325.43,21274115894.43,78222817357.35,58057637248.5,38717901798.14,19590198049.21,68078117819.19,51147303313.56,33621195553.46,16657603310.67,54899872504.11,40269146680.95,25857970639.91,12250360249.59,38721655199.7,28790495453.29,18523112585.93,9353880450.21,31260880691.19,23402199793.54,15225158207.36,7776181947.94,16547824898.35,12227744142.69,7842986524.3,4052646555.86,13919791226.33,9697987046.79,6315863054.87,3124821250.04,12639167302.28,8623285145.93,5737216876.41,3063797808.9,10722866882.7,8625315495.49,5642322471.14,3199689091.24,10843830417.43,8140152063.55,5585698655.22,2937367830.32,9802555156.01,6555084598.19,4397317590.18,2076944780.25,7250455618.66,5340969507.9,3479146755.76,1746555567.98,5210593174.5,2436225657.37,4613244935.9,2222713380.35,4546390124.31,2535157341.67,4422995588.74,363496331.75,168199982.73,320948031.74,178428649.47,337496424.77,166997000.0,241434160.0,104484013.99,226587854.11
常用指标,营业成本,72826169493.52,276283476928.98,209405979454.06,137611880810.19,68666635360.52,267676306689.98,203433368171.18,134890168760.01,67891869133.58,253008863712.03003,191379813519.61,128205807529.43,64033665635.78,224907250870.61,168953802013.58,107627700793.52,55062320681.76,209641474728.55,155830104098.8,101655992250.89,49941960889.33,185559848967.23,135415971841.49,84008664514.94,39063164783.4,180412000797.09,136337316216.3,89556856828.83,44579761762.18,155336715838.95,114032420511.02,73329183440.65,35151347159.32,126808019675.78,95784739786.44,63565846802.26,31991062741.39,117536274626.79,87698352275.52,57749271439.32,28332194745.22,102476903723.66,76544947625.51,49249954671.41,24311476634.25,89724742734.82,66456706351.57,42455872891.85,20508912370.34,75698204475.11,56094537975.15,37316173862.79,18850976956.7,65671504407.34,49241391125.37,32228598823.64,15994529868.36,52959070633.23,38783995351.54,24856567871.98,11696713348.76,36971109410.49,27426672308.17,17640627649.17,8917982897.48,30151082480.02,22521958998.8,14667311189.55,7498226337.11,16484353307.3,12118453868.57,7792004169.73,4005864554.26,13805371948.32,9609328579.77,6259841517.77,3097553928.69,12624550516.84,8535722917.47,5672805003.63,3030734941.47,10654744886.81,8534132888.04,5576888634.19,3152732799.2,10737646292.51,8012872859.77,5490396496.29,2894297806.61,9685402069.52,6441645702.98,4305455475.42,2039109967.46,7083810511.07,5220991540.71,3392524450.96,1703195400.25,5042237828.31,2359965040.67,4451590105.25,2133891378.05,4405751403.26,2450281632.21,4330928062.12,333110120.62,,303148546.19,,316452398.69,,,,203359216.02
常用指标,净利润,1850105907.45,6973717681.49,5986149437.79,4994784030.29,1640193471.6,5870011314.88,5023298063.88,3597363036.62,1865572336.29,5166570284.26,4953768221.76,3417001019.98,1953045694.63,6992014768.55,5984250349.97,4564219430.25,1532331542.58,6274569444.12,5363949402.56,4164790611.86,2377986058.21,5605264037.24,4357812202.17,2881162958.09,1227761734.37,4830741970.64,4044426697.86,2750624109.0,1375538462.22,4456260923.14,3957242303.88,2455152392.34,1193109073.5,4057780288.74,3125630602.89,2207147737.59,1140813798.51,3829712659.52,2951994167.54,2100164663.14,1103434123.88,3364368072.79,2508260674.26,1754765229.47,840863939.3,2992014885.02,2214054980.04,1514641274.71,678536030.2,2597271049.44,1951795807.96,1397137777.03,736830239.81,2460587850.64,1842573068.11,1342740211.31,680527887.98,2446029681.53,1996094275.83,1536993811.51,997018895.02,1867365179.65,1548892043.05,1009857460.82,516659875.79,1665190059.87,1319224561.62,1006319451.81,650956340.63,129434277.0,120669670.0,71085813.96,37154641.29,95476681.95,85852964.6,55840216.53,32728918.92,-13960444.0,86496092.04,61861598.64,29996303.36,71403514.13,85595775.52,58484170.79,36799171.11,135065383.12,146536519.98,111078124.7,51696311.45,189616434.78,142926404.51,115067632.19,47966729.03,163224276.65,111357158.22,87322759.21,37527409.11,172212034.13,96327769.78,204654284.73,101292527.16,110837104.82,70655577.9,89826770.91,28686747.39,6809704.07,15209910.77,10441769.1,18348129.97,8607400.0,20599930.0,6823397.45,19870022.11
常用指标,扣非净利润,1237778489.82,2980440494.17,2698865006.88,2099764932.53,1263241608.22,4065066358.18,3686332960.55,2705163523.17,1374629759.08,3596112326.29,3304202932.34,2199302173.26,1357018486.99,4297053703.28,3697637549.65,2680789249.57,1249535310.53,4000930187.78,3544858911.07,2551033937.65,1213423438.75,3821211801.14,3278119002.2,2200380669.72,983382470.25,3460828347.77,3070191607.72,2095151313.69,1039747285.77,2652125611.62,2566660891.43,1893373486.43,995783313.86,2845661282.15,2456375682.48,1771592035.96,938744427.69,2925512696.75,2282989772.42,1601534436.02,776971759.64,2530373020.75,2054325446.25,1455548417.01,708141994.21,2161174797.86,1706356609.39,1197068289.47,584656227.51,2067125810.03,1578637344.41,1131579157.01,582833811.77,1794965958.94,1435847086.85,1069860000.0,542209428.49,1424034687.07,1144582184.99,812860000.0,433691068.7,1096766336.0,871692824.08,580945820.44,250046377.44,222391282.29,167906566.12,102785612.64,36936951.43,30043617.33,36992510.43,8342756.91,25251918.48,58524222.06,57403935.54,45142005.43,24417522.45,-61185913.23,59529209.58,56247896.88,29038194.08,2442025.26,60725753.05,39379809.38,32095135.94,44923783.7,95615520.88,66442106.17,26287722.2,82452231.02,95983722.66,72823019.87,31871669.23,106816695.1,73238511.37,59889246.4,,133328665.97,59581169.21,182520099.28,91850000.0,94425543.75,,,,,,,,,,,
常用指标,股东权益合计(净资产),91467518250.45,89787293723.6,89622623838.11,88857904563.65,85300969282.57,83742363721.07,83157511917.63,82228621195.06,82085647317.6,80326092964.93,80143633572.52,78942476886.95,79880866892.2,78002451057.43,76615742042.63,75720167501.87,74379083826.68,59066210137.1,58112295671.16,57290245551.07,56740093448.98,54740729769.65,53455141841.02,51770956127.19,51389318995.2,49385928293.4,48772872996.77,47837992937.77,47983057967.49,46433269961.31,45915767649.86,44077317404.77,43816931180.07,39675849956.15,38922164208.29,37846918596.92,37922864227.55,36834465329.81,35891952926.44,35076896677.57,35050422907.07,33808039241.21,32708474471.73,31967137684.83,31974766760.11,31099151762.45,30374532731.89,29790399489.86,29562958973.42,29000981461.32,28462460871.75,27935202119.94,28428866321.01,27700875880.7,27353437883.9,26889808395.72,26676279212.62,25981465762.84,25287502419.53,25358734152.75,12530009248.03,12828228434.26,11767639322.27,11287046423.74,11177840036.73,10435141390.13,2251932321.9,2171514108.36,2153924656.16,2089762402.56,2092998917.67,2075568179.56,1994284488.92,1958271071.31,1998113547.78,1971407358.72,1986771297.45,1923304976.38,2132004867.1,2119428031.45,2060560527.02,1976747063.62,2067200275.16,2066087844.32,2167718766.88,2036786470.77,2241280242.37,2261077991.72,2230883988.09,2109596886.59,1991469310.24,1969465800.06,2045879089.83,2062833183.21,2027702413.1,2006463224.47,1942540359.6,1818216831.36,1674167559.16,985303759.14,911151055.09,849916410.03,856916277.31,713415735.52,285597812.21,263750768.89,189121609.95,193396257.88,182954488.78,192567391.79,196596730.0,182558215.68,175996798.23
常用指标,商誉,12666528950.87,12665615569.87,12735504562.05,12836417573.07,11118507730.51,11145586135.68,11407687171.91,11391892507.67,11389451260.29,11393332202.2,11382665847.57,11386502052.4,11334049532.07,11335926625.48,11237548562.17,11238832557.37,11241077206.34,11238972360.76,11278935525.61,11282338950.41,11142370310.88,11342268158.55,11851318163.36,11854723865.1,11660979353.98,10789918517.77,11481229869.96,11483589547.98,11449465627.36,11345286075.81,12286024932.05,10603457700.25,9726215379.94,6606706225.89,6463356114.3,6317414811.55,6449525636.78,5847987408.43,4879747827.87,4879747827.87,4880184683.91,4815618280.42,4851427371.87,4833542758.3,4783947362.63,4473418643.01,4457807378.32,4456347176.94,3643294327.24,3643294327.24,3657260174.31,3657260174.31,3191703824.19,3172826135.09,3177020754.35,3171104036.26,3102151024.48,2988894594.17,2646163906.59,2618617456.44,359747989.04,422781218.07,149070553.63,94432373.78,88764307.52,99954097.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,-1009694374.13,6154201379.37,2349810165.59,989256988.89,-2204315603.21,5827257731.33,2782964456.26,515303383.03,-5473599712.64,5231519727.1,2302460609.68,1638423947.92,-2623322412.29,4743361181.87,-158753779.87,-556181060.49,-2490127524.24,5061326276.35,2924630867.6,2171018019.8,-1100044685.2,6844720625.06,5197894137.82,3705636065.71,-592090019.55,6022385613.17,2932438203.93,2022707082.95,153660971.11,3135113763.53,1733265883.3,1080517493.81,95684858.71,2648808869.16,1845601132.1,1259512127.76,376240280.79,1946666985.0,1309579871.88,804859172.31,327698478.25,1349162853.33,670197580.67,482482941.88,-142084298.04,1335674135.37,740485653.27,271115060.72,-564590746.82,973449693.95,552947678.42,338690231.09,-257826245.93,1150774970.9,707211166.42,610226035.29,-24476406.64,1772438011.82,453331183.39,897961412.31,460417769.31,2210790425.47,1536226016.89,1004687913.5,440215186.04,1910792750.16,1275492496.96,815681495.53,440711851.2,285679320.64,-51454733.58,6205137.07,-78844905.87,486403164.95,291899828.46,145034244.36,-49387684.82,633392321.59,81818220.72,58704073.31,4018086.91,73002128.51,-33036831.9,-43978407.34,-124167786.24,61662599.92,-7195742.01,-6915001.45,-192183486.77,484270.6,-166148658.81,-154530171.63,-279045746.49,100843203.22,,-40570280.59,,65733190.72,-129657898.9,146221378.81,89034684.49,164674479.02,,-283137338.45,,,,,,,,,
常用指标,基本每股收益,0.3823,1.54,1.39,1.2,0.3595,1.23,1.09,0.79,0.42,1.02,1.03,0.71,0.41,1.61,1.45,1.13,0.44,1.79,1.58,1.26,0.75,1.58,1.27,0.86,0.37,1.44,1.2,0.8,0.4,1.37,1.1936,0.7219,0.3655,1.3093,0.9999,0.7159,0.3717,1.1887,0.9138,0.6443,0.3308,1.0699,0.8103,0.5705,0.2727,0.9636,0.7113,0.4902,0.218,0.8232,0.6132,0.4424,0.2327,0.7635,0.5753,0.4268,0.2144,0.8437,0.7353,0.6256,0.4441,0.7308,0.5911,0.3947,0.2054,0.6508,0.2296,0.1232,0.0748,0.144,0.1402,0.08,0.04,0.12,0.15,0.12,0.07,-0.08,,0.13,0.06,,,0.11,,0.2,,0.19,,,,0.19,,,,,,0.51,0.31,0.8052,,0.41,,0.62,0.336,,,,,,,,
