选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231
常用指标,归母净利润,1446303779.36,4134303670.89,2815688702.22,1605171455.77,1101115915.75,4075585284.37,3188651049.63,2137249689.22,1065713845.72,4050174699.52,3424389233.1,2150924034.44,1139709769.51,3508963827.4,2665545015.08,1359054441.38,521169247.21,2905792903.68,2215804926.87,1494702496.25,646839235.6,1652034439.41,946178396.29,363237649.2,252459523.53,1522008065.91,1158766722.53,500505804.21,200279267.38,570707025.25,378755583.9,158773484.1,74229811.05,403364781.23,323135591.38,232529302.22,53761393.47,251815186.5,158767280.81,88966086.67,37646504.62,151302560.81,93670298.06,61693126.99,27289867.87,82978098.63,62380326.36,52323944.13,27145177.2,160738321.09,100586843.69,58085861.48,22249173.15,98321338.0,61253416.29,37761402.33,17737469.56,85783620.21,59110308.51,38442254.44,13399460.77,56618591.85,34726056.3,20717091.48,5345206.62,39953053.58,26778373.61,17025673.23,3346380.47,31022408.69,21435617.03,24827110.27,14875952.91
常用指标,营业总收入,20679868145.38,61469630776.09,45001518158.94,28169564043.41,12796142215.48,48614556525.09,34049276929.36,21659398588.08,9317321354.65,48783587175.86,35528837484.66,22975722909.04,11185548136.17,36303947808.53,24283331179.11,14926334923.06,6733932863.07,16899804086.38,11447744268.27,6559759686.59,2957502885.88,8161806164.32,5339693104.62,3175950832.52,1308721332.76,6411641552.23,4577189580.17,2529714486.95,1097919522.96,4351190559.63,3008974829.22,1883628763.3,684106994.52,2982304750.14,1986957139.71,1343990645.85,569994096.04,2339712007.5,1448098537.81,821281179.05,385605521.08,1348932918.09,970438163.76,633824412.62,290857202.47,1208923955.19,901263952.85,503392796.75,199498326.19,1039066507.32,701415142.71,405853230.84,151204216.58,606097650.34,399400241.62,222546865.13,108162308.94,477212855.95,318249552.92,198005619.22,82958243.91,305476545.46,185467162.25,109843835.01,32160543.59,205956324.8,159019625.21,94116134.33,29883224.32,202446877.59,135565823.63,168310556.65,140033801.21
常用指标,营业成本,19698826501.46,58702025355.3,43049067753.04,26869028472.19,12042955870.66,45577079729.73,32031805282.36,20608385066.62,8934901558.36,45778774491.15,32908916967.53,21347640507.58,10504476481.45,34710961824.96,22816322217.73,14138637190.95,6522666744.42,15717516725.34,10285047229.69,5806109543.76,2525794357.63,7073235257.92,4763377260.1,2870965886.63,1171226302.34,5470960895.5,3923101729.82,2313158592.73,1032854472.04,4053855198.28,2809494929.0,1744506531.12,647517739.33,2702793100.17,1738647126.23,1167311863.77,500182440.21,1999404292.77,1228309252.75,699593481.3,333603307.25,1219080118.59,860998031.2,554265835.74,254120826.9,1174106415.68,823763775.58,442292776.46,168813403.88,858106183.94,585524432.2,339584502.83,127132812.58,501568801.12,326731656.57,177206097.62,88797734.64,382485431.49,219957862.99,153046512.52,67259406.42,242673571.72,145918689.37,86102841.21,26377065.21,161389508.47,129092222.26,74313605.32,26146306.12,168327340.13,112337450.65,137245569.93,119225130.13
常用指标,净利润,1442999407.57,4302141443.74,2976541793.8,1743083921.22,1164703809.72,4221402696.57,3274120918.64,2148138062.32,1055311277.97,4520265933.33,3880642336.62,2531535912.34,1299558645.11,3671894047.83,2658072285.0,1261252886.56,477802766.64,3149494469.74,2413679418.41,1639741185.86,724222683.91,1681314606.49,966652873.67,378278120.28,257112237.43,1548823575.13,1172698877.41,509254187.29,201974130.75,582938350.55,383926983.68,163200803.33,73589838.41,433069910.78,358855350.13,267180283.64,64553025.36,315255721.05,191611078.84,107610064.37,46230881.28,166006810.74,99662036.01,66998949.78,29231923.24,79863020.34,63847432.03,53184786.43,27101963.73,160464983.75,100013879.36,57728000.33,22070224.21,98231661.59,61253416.29,37761402.33,17737469.56,85783620.21,59110308.51,38442254.44,13399460.77,56618591.85,34726056.3,20717091.48,5345206.62,39953053.58,26778373.61,17025673.23,3346380.47,31022408.69,21435617.03,24827110.27,14875952.91
常用指标,扣非净利润,1114674451.3,3095709718.8,1937375696.51,1156964422.99,817715244.48,3161709550.15,2500126068.88,1499101177.24,701283488.21,2755014231.81,2155191168.34,1256413275.44,611760661.23,2695027129.97,2176726171.38,1194064382.35,434916889.99,2547115324.4,2130043761.04,1425312214.25,614498444.98,1525614839.73,845556312.43,270203866.35,213036628.39,1491258052.7,1133907525.3,490644504.43,195507503.83,496171980.85,309933223.63,148091890.45,70974905.43,274094806.63,255292178.22,166039326.14,49814824.74,233813127.15,153417083.4,84747654.48,34591181.48,91998891.9,87693175.79,62843502.3,27437413.23,19380100.98,58627174.79,48985484.48,25902220.08,158224027.01,98567880.61,56413523.9,20534335.57,88774917.45,61525397.92,38453142.9,16459888.15,80224911.73,58621005.48,38215240.69,13344011.87,53196164.6,33616201.95,20179844.73,4840206.62,37782652.53,25438292.51,16817423.23,,29033408.69,,24807084.27,18358083.79
常用指标,股东权益合计(净资产),46616148744.06,44971430582.65,42515135894.62,41434177431.9,41252152651.1,40999186872.64,39980224859.51,38984191373.02,39066570166.66,38005267621.32,36894784175.94,35732613441.3,34818581150.98,33160179525.34,22590409786.42,21251360669.11,20755196059.0,20387748304.4,19423750929.09,18544555286.87,17448621375.41,16671044990.99,8506523442.03,7918148688.64,7968871885.7,7711759648.27,7335629696.53,6672185006.41,3903988938.83,3702014808.08,3542276622.59,3320472418.04,3325609852.58,3197090014.17,2241612241.61,2149937175.12,2145752983.73,2094157689.18,1970772217.8,1883733579.18,1855276144.31,1773645263.03,1113206823.15,1067499973.63,1048671970.15,1020278015.06,1002545023.5,994051723.48,923110370.73,895869115.1,817209955.6,774924076.57,758099300.45,736029076.24,691691930.94,665764516.98,665540584.21,647803114.65,640929802.95,600461748.89,595218955.21,581819494.44,559926958.89,545917994.07,543746109.21,538400902.59,151298295.16,141545594.78,,124519921.55,,93497512.86,37436562.24
常用指标,商誉,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,65798821.25,,,314700059.08,314700059.08,314700059.08,314700059.08,314700059.08,314700059.08,314700059.08,314702479.61,314702479.61,314702479.61,363243428.11,363243428.38,2420.53,2420.53,,,,,,0.0,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,-365647426.63,7492131666.79,4903825467.82,2372565711.61,892143948.57,4433732894.55,2116324374.61,311882588.92,-1751380202.07,8676259761.12,5358649318.89,3300467538.36,979913659.77,2860220008.15,2881541711.83,1809551777.7,853384921.59,1862853924.53,398076441.3,334441009.01,-342518995.6,1547616814.41,967126251.64,511575250.15,415454136.77,1138632495.87,848554319.87,481013291.79,180096209.62,434494746.67,122204865.01,21998478.45,-27287450.49,80989718.99,-21079875.4,-74686812.63,-43257937.12,47232584.5,-67786325.07,-72635933.61,-13484037.1,57001583.84,52972404.32,9787118.91,2083132.44,39129030.18,-78048930.93,-57270879.97,2381580.97,226901596.15,166329862.7,71256986.36,5223487.82,25523318.76,-2906037.16,-8931072.57,-6903978.76,28301922.26,-10025141.73,-14646665.46,-4082446.44,45970259.17,3606635.36,-2014249.15,-17975390.22,-3265024.53,3971573.27,9311618.64,-10381860.39,44678345.05,4885035.12,-16426983.11,10949380.08
常用指标,基本每股收益,0.7,2.02,1.38,0.78,0.54,1.99,1.56,1.04,0.52,1.98,1.67,1.05,0.56,1.84,1.4,0.72,0.27,1.54,1.17,0.79,0.34,0.89,0.51,0.2,0.14,0.86,1.26,0.3,0.23,0.67,0.44,0.19,0.09,0.47,0.3777,0.27,0.06,0.29,0.3717,0.21,0.09,0.38,0.235,0.15,0.07,0.21,0.1566,0.1314,0.14,0.81,0.51,0.29,0.11,0.5,0.31,0.19,0.09,0.43,0.3,0.19,0.07,0.43,0.26,0.1,0.04,0.38,0.41,0.26,,0.47,,0.45,
