选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20011231,20001231
常用指标,归母净利润,-2444414900.75,-9553425884.06,-5270164913.01,-4955369484.65,-2592750476.39,-7038757392.54,-3973257095.91,-3129450920.08,-786737334.37,13573900132.37,16301570420.15,13270242747.85,8601459571.72,25733777019.25,21730400731.01,12223786707.59,5194494567.14,8109125091.4,5944698401.3,2965730042.52,847369394.06,3607923359.56,3332566062.69,1010459324.26,344466430.76,2634568828.17,2243050064.79,1450706345.61,490633349.19,2018746008.65,1658509079.13,918106461.92,319925917.55,2008493042.67,1528538909.85,791622413.51,265670916.75,1024724401.61,901614956.61,501557105.33,138667810.77,736847463.19,575399850.82,82529605.26,-46150154.0,329294934.05,328701839.26,84379163.0,-32224171.51,305870959.89,290621253.11,43256787.93,-56599902.27,95968743.23,146368371.72,21908167.32,-69282753.96,83711448.76,116639603.41,12326497.62,-58752530.49,160788660.96,222625714.33,23078545.78,-35174804.96,146605896.22,202159681.29,83343244.24,-5829063.44,103762362.59,178552525.27,74116864.69,5077795.56,172141243.92,139051757.48,54900704.03,4240880.21,146640105.35,136559389.41,43366993.41,4708407.51,122690643.88,104355867.03,32862547.43,3121214.16,69753406.65,55836044.77,10734282.93,-9914386.03,43244214.73,33070543.93,7190287.96,-13125606.19,53319010.27,51330831.27,25323113.55
常用指标,营业总收入,12125079698.56,84128281703.14,64599720205.84,40508808156.69,15933400532.91,91994404333.54,68272477303.36,43797116136.0,19570420152.69,139104062084.52,111420534739.54,74068157255.65,33244592718.88,142422517994.99,102084174725.12,60339214902.15,24685190176.42,64829996083.91,46699736324.09,26562179612.52,10617725141.89,44200270334.23,31678109205.23,18738601931.56,7825137178.03,37555118255.7,28024909108.74,16124327863.15,6169013243.41,27535170274.25,21387898973.24,12461641256.61,5221957151.35,26092117772.18,19613403033.48,11101582291.16,4209189722.07,20884048995.78,15697155669.06,8910098273.16,2913546680.4,18773365067.89,14332144558.88,7016809510.8,2157799240.9,15408930605.22,12062815618.31,6372397251.28,1970470823.56,15189859980.28,11893542419.25,5825647608.37,1935151254.94,13490785291.57,10812899854.07,5480786432.12,1705200741.93,11601076421.99,8916394243.15,4181693898.97,1295493517.67,9621581051.38,7551914899.34,3777796596.87,1268968540.21,10378176902.34,8137763257.31,4304910245.6,1416486855.52,10302554183.12,8032837423.24,4270863440.05,1400560205.06,7565457282.64,5720870466.37,2672283609.61,757701475.89,4904927657.03,3720691559.55,1755766475.06,580270847.67,3680867047.01,3012154743.66,1352721541.37,391850854.85,2633923070.33,2132963213.87,1003691896.03,331526123.5,1702984752.74,1314696585.43,647208040.23,213752017.8,1375214495.51,508595133.08,355146487.83
常用指标,营业成本,14814862147.51,91114687807.94,69685521958.65,44959636359.28,18661408244.28,96074437398.68,70787349412.58,45634066860.29,20078199006.44,111701279265.18,85372843810.6,52960839773.67,20667890842.92,100427612658.05,70536759087.67,42799325592.22,17819093240.36,54191904775.91,39221660195.43,22762038080.97,9618822808.83,41070717427.55,29379555434.54,17581870633.28,7431439649.49,34856442766.6,25563874909.93,14453648050.21,5611529752.2,25253577083.57,19416507330.7,11388234724.99,4865402715.65,23775603588.86,17754574390.4,10134268608.27,3907930870.6,19838053366.8,14739831493.13,8370928279.13,2786117401.9,18043465559.29,13709627287.45,6944529728.61,2269712658.86,15051928050.1,11683413129.27,6290339802.28,2041902817.72,14914960162.09,11567715591.54,5793264797.7,2011308206.84,13406832550.1,10661541917.0,5469684315.84,1799438559.5,11537331560.9,8808260776.15,4188598113.39,1374252464.07,9493471511.37,7362581514.05,3782390992.69,1341946451.19,10181483445.2,7888704317.32,4217553557.73,1427205793.95,10092361751.44,7786147833.08,4163088347.48,1390510316.46,7304977262.68,5458563247.36,2566655772.49,752701170.7,4690388522.67,3568595484.35,1703513089.79,572575996.11,3511902407.02,2881373516.32,1307596506.06,386715560.52,2539983578.49,2061099266.79,986536616.15,340826183.94,1644965965.53,1269198256.6,637268520.6,228134508.49,1305300984.01,451923160.86,319476237.9
常用指标,净利润,-3214236270.95,-10900882964.61,-6372125004.69,-6102260438.33,-3043028227.01,-8108784071.71,-4770402028.25,-3640377681.7,-647102617.34,18246163845.47,20925791134.35,17083170574.18,10944920312.37,32380474790.63,26182925811.42,14236176902.92,5822379569.28,8621503055.19,6331478617.66,3148257288.18,892968193.46,3714738791.09,3407586925.48,1036881628.89,358933545.71,2682335991.14,2279895668.89,1459945941.1,484396514.94,2031020084.77,1675748911.62,931133253.39,320541093.06,2037859439.34,1567045114.24,805944889.11,266266232.47,1023436702.49,903979441.24,497936544.11,126721415.7,807866152.5,611483661.52,73207499.56,-74368631.08,337265079.0,334145504.25,85630742.11,-37540099.96,294304628.23,289638797.6,31783812.96,-67804634.29,83995355.6,138582728.12,13144056.35,-77550289.42,70414446.21,104497504.7,2091373.62,-65895435.42,143641609.16,212448328.12,10536525.77,-47609192.31,142545212.14,202300444.46,76075522.57,-10322157.69,146120307.96,205051341.26,94543385.19,10962627.28,238215121.42,233900809.93,92511505.42,2661523.29,171125373.51,138257066.44,42100567.26,2488318.23,124927728.47,108225953.99,33693306.17,2036641.3,72256749.96,57623753.79,10490015.46,-11292170.56,44089988.6,33036012.41,4563248.49,-15703629.15,52083507.39,52272920.91,25438194.72
常用指标,扣非净利润,-2559816031.49,-9874556383.96,-5471028452.05,-5028802060.83,-2607694943.81,-7057321013.59,-4037616453.66,-3178457291.94,-790179660.91,13613305529.94,15641610241.95,12620308126.31,8504187971.06,26547373729.76,21980734684.79,12492945095.9,5134900689.19,8486488644.67,5930729628.09,2994557615.58,796171272.56,2408554229.37,1912630918.61,959052902.49,316119847.57,2314484711.22,2085678021.21,1385540865.05,474571143.79,1909390964.39,1568396282.5,889945577.03,307289888.97,1961880367.11,1483311047.9,768174981.2,257085167.84,613164764.85,559961089.63,223323875.68,-14409031.25,311417114.73,338631611.25,92681240.42,-41545936.26,309401973.69,309394001.92,71535702.92,-38597256.63,288279741.7,279366927.21,35245609.8,-59849614.85,78797819.4,140343579.26,19600549.26,-71384983.77,65240268.48,105275177.58,4584135.98,-63333502.6,94343246.8,154710427.29,3308237.12,-53898600.9,140275754.22,196579908.21,78494332.34,-8153090.97,107433750.5,166556858.9,69235249.21,3559784.92,121837998.57,136282665.89,51553097.95,4005615.86,148164527.87,133573931.5,41514247.49,4532335.37,123824647.66,105370868.41,33484284.92,3447271.79,70588794.54,55121607.29,10816214.37,-10217951.36,43642756.15,,,,,,
常用指标,股东权益合计(净资产),48186952846.78,51388118187.22,56460635075.2,56682494349.11,58008178717.41,57919151498.73,61273290505.47,65086723872.1,73196696898.64,73829384486.41,76490890332.22,72029879225.9,84160552475.98,73241505740.22,65795753850.83,53570098090.32,49619198122.52,41301805244.99,38348615895.03,34440391865.0,32913458814.22,31543946310.19,25146048740.12,22581979836.44,22674171238.12,18088190234.82,17696499343.54,16933547832.5,16562421748.43,15226638490.93,14821632602.63,14076068196.36,14088802091.06,13701613208.69,13222321526.84,12393865604.44,12099198391.32,11801493357.56,8665760148.49,6574595607.25,4482186034.75,5892033836.47,2596025703.7,2329820572.68,2370100129.06,2400594575.7,2391950394.78,2141602322.41,2266901739.65,2289399908.48,2283230786.74,1447777342.42,1423436233.89,1492381757.0,1548398045.13,1415350931.54,1366293697.73,1444646295.82,1481737793.98,1381294550.95,1316412792.05,1397256384.52,1458337559.75,1357082258.35,1302252880.95,1619335434.25,1665073802.99,1550990028.55,1476227171.55,1492919339.74,1542260934.34,1432285012.4,1366897014.19,1367857712.96,1174126163.34,1082518520.65,1036720523.08,1028345003.97,858447868.91,763081807.45,745242677.97,743390561.01,723923753.89,648765947.77,661966132.52,659702284.19,646512342.1,599378603.78,700437210.73,287896781.3,276842805.11,,,241506792.73,183592260.87,123673569.01
常用指标,商誉,243865719.3,243865719.3,469239983.23,469239983.23,469239983.23,469239983.23,476878209.51,476878209.51,476878209.51,477145263.78,599081562.66,599081562.66,603006493.02,603006493.02,709856048.52,706465077.73,746573277.73,746573277.73,635818717.99,635818717.99,635818717.99,635818717.99,635818717.99,635818717.99,635818717.99,635818717.99,635818717.99,635818717.99,635818717.99,635818717.99,638730174.79,638730174.79,638730174.79,638730174.79,652671723.66,652671723.66,648371723.66,648371723.66,665732366.4,74189497.85,74189497.85,665732366.4,74189497.85,74189497.85,74189497.85,74189497.85,74189497.85,74189497.85,74189497.85,74189497.85,74189497.85,74189497.85,74189497.85,74189497.85,74189497.85,74189497.85,74189497.85,74189497.85,74189497.85,74189497.85,74189497.85,74189497.85,82434319.18,105070432.34,105070432.34,105270432.34,117152508.67,116086057.84,116086057.84,116086057.84,123278001.55,123278001.55,94601733.31,94601733.31,78057178.62,46632323.25,46632323.25,46632554.05,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,-2655650519.79,1379185344.61,2825402944.5,-1950880774.01,-1456552356.06,1143735923.37,2988448374.18,961296763.93,-1393906280.02,30679303971.17,21024868416.23,21156133577.95,2245474956.52,43817909631.7,28882591679.82,13436296655.9,3248916632.41,7474393433.33,3561781975.58,3080239712.23,1685293387.04,3024927931.94,2038489963.0,1016155968.51,434113263.66,2357465207.68,2165330567.81,1106431820.84,305031212.39,3099620044.15,1739165655.33,679443327.06,500722413.71,3026194524.79,1663567619.57,779663242.77,237143284.09,2431633666.38,1361642484.71,1782084235.31,729061071.94,1916313800.05,1179616027.37,854324153.74,143438375.65,579696886.54,318784547.75,318311569.33,-140329249.9,826505824.48,788178581.0,689669596.39,337890928.85,380095647.27,258979983.32,462968240.89,311298829.02,305861476.12,219828629.05,349383069.61,145343560.61,202603269.72,397963833.78,118012277.45,28805551.56,264557055.6,363909262.14,420059359.22,290955544.06,506074996.25,557401582.44,462723374.64,271561594.75,394943051.09,513517366.64,136247973.49,29161250.17,44894583.85,231755548.43,100215675.38,-24119036.99,168023947.44,233913698.34,72187340.2,35303695.15,246163546.89,281059918.06,53881254.89,-68973596.33,-50858482.31,69430903.86,,,111783234.2,,
常用指标,基本每股收益,-0.543,-2.1222,-1.1706,-1.1007,-0.5759,-1.579,-0.8881,-0.6951,-0.1748,3.0151,3.621,2.9477,1.9108,5.7166,4.8273,2.7155,1.1539,1.8014,1.3206,0.6588,0.1882,0.8581,0.8025,0.2473,0.0887,0.6786,0.5777,0.3737,0.1264,0.52,0.4275,0.2365,0.0825,0.5173,0.3937,0.2039,0.0684,0.3218,0.2892,0.2434,0.0507,0.2698,0.2108,0.0457,-0.0565,0.403,0.4023,0.1033,-0.0394,0.4125,0.4057,0.0629,-0.0823,0.1396,0.2129,0.0319,-0.1008,0.1218,0.1697,0.0179,-0.0855,0.2339,0.22,0.0336,-0.0512,0.2132,0.29,0.1212,-0.0085,0.1536,0.25,0.1078,0.0074,0.1894,0.2,0.08,0.01,0.2133,0.2,0.13,0.01,0.71,,0.19,,0.43,,0.071,,0.3865,0.296,,,0.477,0.459,0.226
