选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20010630,20001231,19991231
常用指标,归母净利润,990442694.24,4203546946.97,3457312925.46,1690936276.69,803324432.38,3073677494.86,2328871481.65,1447982745.49,713020906.27,2676182133.26,2316659790.32,1998333646.74,1222157366.22,1104719091.71,1619876826.59,1222205978.81,672246046.23,1334095906.95,1209245880.24,850514460.93,377396281.59,926626706.42,1109637507.65,719595308.66,267701151.53,1255276023.7,1022066773.47,673681239.39,202791418.8,1082631394.54,1358828356.29,1213904695.13,723131600.09,1459364534.03,1236936210.25,1035278752.95,680421839.69,1060274609.21,830800272.47,574386837.04,210916682.29,688401928.74,381404653.81,220916840.27,122010982.09,408959070.43,320983073.54,201397700.16,116032144.34,707466255.39,617145901.4,405047296.93,212705441.73,707016443.45,588565101.02,381950259.99,211896997.13,646033562.84,563925897.99,375094660.65,207909617.94,808902743.11,664824362.62,439723526.13,230000316.75,915544110.94,601762628.04,382479283.84,202158975.84,608552322.67,429406573.4,292742812.33,133530745.04,362492449.06,224176242.17,141854326.13,70072640.16,301776092.1,228769985.7,140111413.08,49661227.82,195109756.99,133646184.01,88464384.59,30364661.73,103278564.49,79537250.44,59217441.02,32770167.96,65218000.88,51057115.86,33154432.6,15424552.63,43496949.32,29937540.05,16986421.71,32963764.78,21194690.87,33169310.43,29460426.82
常用指标,营业总收入,4592907191.81,19927252694.51,13061129917.64,7712799130.26,3161169989.24,15737383922.24,10613050746.39,6765934137.13,2680601604.8,11299686665.89,7905614090.44,5160991043.25,2120334936.46,7619693742.6,6320457542.09,4207027616.46,1597965861.91,6033842972.95,4125847464.59,2072627727.0,773146503.41,3725686100.39,3155156842.69,2121448794.31,755360528.9,4042767521.18,3098589147.6,1803596554.74,799358553.33,3593748474.73,2619605479.02,1810606829.09,807235699.98,10017096584.81,8937436137.93,7602005086.46,4706750585.35,7038031575.41,5637602573.06,4296050841.95,1110844021.38,5698189844.82,2613595339.74,1685548440.11,851329625.45,3843282174.87,2971554422.45,1965194138.37,912917783.06,3654653388.78,2710149857.21,1776936178.32,826448579.3,3611827711.15,2674360387.26,1652084553.1,755214353.52,3396335506.95,2408867159.52,1527547977.87,650981235.89,3169507833.62,2339035693.73,1528560869.92,727507892.85,3762565048.97,1981627909.37,1223381655.54,563847183.83,2640024151.48,1766824671.71,1325707126.86,419692741.56,2906188617.22,1293455647.85,817572692.59,369741492.17,1887670950.28,1225928478.86,820219861.84,340866575.62,1570746319.64,932413362.44,602193287.57,237846002.44,1361450879.09,939560272.31,634765791.22,351569112.84,1137967897.57,662187027.52,412414513.02,141372989.92,763060881.39,317862886.96,188940631.02,394044012.85,168428776.41,417993149.21,274007461.65
常用指标,营业成本,3384794596.74,15110457934.3,8998437361.86,5697849971.22,2203846491.32,12038948483.6,7917758136.6,4986564001.6,1830739792.69,9398535258.86,6449864945.48,4038995021.46,1692932165.61,7545489637.45,5480854389.86,3611063999.15,1231003422.16,5037812165.29,3138103098.59,1286710176.88,538694987.94,2797025785.03,2264452183.78,1277687351.73,488751169.07,2651993165.55,1838484001.84,989226948.18,522620200.89,2764541895.0,1976314962.42,1341809886.37,606987003.19,8003365645.38,7227792537.79,6231172143.53,3830307482.05,5356665053.35,4557354011.59,3505789224.71,827947654.08,4749071590.52,2203307193.92,1401396113.74,693796210.15,3331819623.51,2513970274.07,1673040320.42,754804308.88,2754374756.74,1941155248.18,1267316700.8,553259321.33,2735195190.25,1936748619.07,1185724908.28,486293040.8,2582127317.61,1700693411.9,1041855205.51,384387528.93,2092757100.5,1443724296.3,935469451.4,421944540.56,2512392376.56,1179705765.6,718148025.09,302344436.24,1819918248.31,1185707580.98,924993707.76,239544374.14,2349302738.97,956037825.32,606521951.03,266737126.19,1442220504.26,885399019.09,607542128.5,266541233.24,1276221090.69,724275674.47,462983666.72,185969044.91,1208835136.27,819151248.83,544818823.55,301809668.27,1037105237.7,581857232.26,361526681.28,119580586.54,705078202.13,280805067.48,165922109.91,351539157.33,143028351.5,376196202.03,243724194.77
常用指标,净利润,993267961.22,4215715767.2,3464643934.19,1697064179.57,803707110.93,3078248085.69,2331992676.03,1450418177.89,710890971.77,2681402614.79,2319777142.29,2000654473.87,1220812093.87,1103601132.21,1619135877.56,1222526064.33,670276635.13,1329168586.02,1205054409.09,847244391.16,374982752.66,921836055.21,1106378347.24,720041670.03,265733001.47,1248826326.96,1014184798.24,669083018.2,200134543.12,1041770067.35,1351582639.45,1209993527.09,720592503.73,1408728515.74,1202868296.36,1021532243.45,676517214.14,1003420950.25,812001032.23,559581802.61,208271886.42,662753157.08,368800482.36,213125012.42,117900123.32,406463535.9,317222639.7,198548020.25,114027190.94,707736701.3,617670060.35,405038742.63,212512703.92,708400984.92,589207341.98,382111444.81,211668045.45,645503696.87,564594689.41,375542972.69,207992091.71,810276486.6,665581076.15,440591796.1,230163514.26,940838510.21,607052707.58,384076293.74,201348482.34,626681694.2,443451059.4,302422658.96,134766066.88,374448442.83,226592701.74,141335536.31,69389514.93,302334636.11,228203662.47,138863318.09,48939126.03,197671888.22,133951953.32,88217951.58,28806177.7,106104331.31,82415032.69,61356445.92,34021771.39,64766169.44,52087391.67,33486373.61,15337726.97,44227480.66,30637970.33,17164153.39,33125560.99,20921685.98,33022413.59,29414843.53
常用指标,扣非净利润,945229245.65,3892961192.62,3391673045.1,1668174321.71,795172367.25,2983124415.4,2282575623.0,1418908469.37,690587608.8,2468685982.43,2150927451.57,1839365824.67,1079552858.79,1765087553.23,1561630043.47,1181715806.64,656190767.01,1221808001.15,1149218969.95,804980899.44,346787473.15,517246267.88,614581532.65,602193801.96,207007351.47,930676526.71,725314142.73,482601595.46,154951980.79,357013210.41,799774669.98,665920497.45,205815119.57,1558313380.26,1204970479.54,1026133724.41,671311532.47,1179940809.38,807745141.13,573731935.79,191405821.86,652983305.96,277651702.79,176748486.4,97001890.14,321742855.69,233487358.65,161530537.69,103419531.5,677395602.1,592117019.46,384625575.6,205352129.09,674285843.44,558767808.55,354027806.88,204546096.37,622461953.13,542634078.53,364453309.67,200226796.79,808437560.57,668108679.16,443935000.44,227235737.03,907180582.64,593383085.45,374977329.41,194746865.21,596919446.5,429650450.76,292702681.47,133823441.7,361779585.26,229817626.42,140770840.09,69250433.36,300206127.73,227793593.11,139253530.14,49370904.63,188591495.36,133972387.78,88466765.39,30927905.32,94650761.64,77753261.53,57448715.83,32844553.73,51900212.53,43608686.84,32750233.28,15005051.04,38127060.52,29878702.64,17013159.25,,21246500.13,,
常用指标,股东权益合计(净资产),23952138149.82,23028691336.28,22260702039.2,20467580492.1,21383293436.26,20572459883.58,19824190727.3,18096864514.94,18451735984.33,17703937521.27,17330222241.05,17032189462.65,16547402347.6,15281096382.65,15782552895.31,15401336028.4,15233227849.69,14630842093.8,14533264719.76,14086000509.98,13905365134.8,13574709377.24,13584254952.17,13752935155.03,13299597541.01,13084299083.21,12643552107.65,12286601783.48,12161420505.79,11825015601.76,12257845043.83,12104024857.63,11978054142.68,11546621565.42,11326841475.59,11180311508.88,11218331632.07,10546517943.09,10359788730.11,10080012544.46,10034310627.11,9911045082.48,9323438117.15,9167782349.03,9399164258.85,9281210355.09,9160811428.59,9295507413.83,9210982089.21,9096957741.0,8658148300.71,8395520932.18,8475155842.11,8262638435.17,8142760336.74,7935696813.61,8037370845.02,7825717100.73,7737426650.88,7548330295.26,7381081027.58,7174236601.9,7035536791.88,6810504807.44,6600117700.86,6433643960.34,6099856838.11,5876880424.27,5774596790.07,5573248307.73,5390017672.93,1850041272.49,1690008680.41,1555242613.53,1407386872.43,1322129707.0,1251126685.62,1181737170.7,1233425269.58,1144170870.86,1053330568.29,1006485442.26,944046041.5,898272039.75,876394856.97,847588679.27,812514851.87,791057176.79,755870940.67,392932932.61,382290239.62,361753136.78,343640490.14,336169832.67,324261136.8,301805327.62,285591377.0,,250183230.69,264436967.19
常用指标,商誉,284916367.87,284916367.87,284916367.87,284916367.87,284916367.87,284916367.87,284916367.87,284916367.87,284916367.87,284916367.87,284916367.87,284916367.87,284916367.87,284916367.87,284916367.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,62032695.37,10529211443.0,9605196694.05,1382854487.47,-278141780.1,4491339090.33,452652886.15,114363500.83,180101089.85,1845059849.92,372464318.73,143247195.78,-310531782.92,1400090713.77,-337282547.75,-666587333.62,-658351559.97,2033082507.76,1220010628.63,166735824.75,-267130288.24,828788261.95,-3339134478.52,-703066700.16,-589922271.57,-1538907257.55,-956161699.72,-75834031.89,-2213458942.44,1307247226.51,-345553089.44,-258976015.26,-661760874.34,273872116.22,442032973.7,113692030.73,-843061447.46,1097323306.06,-633723523.66,-907307282.1,-246422035.85,6826388116.09,3170041017.21,701843246.52,-498439520.76,1132069606.63,-213382840.07,-150201461.83,-547917834.42,-325596623.18,363858254.37,-1462283665.57,-1147462176.23,1938789715.6,166080656.84,-12085762.7,-303372548.44,2300301586.82,789187638.17,896382110.27,1156502705.73,-467517090.45,-1190902735.91,-1180550047.19,-874904849.2,-135707606.35,-157035241.74,-340775540.79,-238012096.36,1335333899.94,1355900030.69,-99574344.68,-186286304.33,329357750.58,299291092.85,-88820400.26,-20433089.0,542631765.11,131671577.27,118446374.26,53243321.03,1271012185.77,971326651.17,-102551566.84,-136404161.58,1441597727.02,1107096370.9,255492513.25,-50619226.49,-226585665.23,4150033.11,16091114.61,-18140713.86,680813980.41,,338737276.2,45647328.22,39653170.03,,
常用指标,基本每股收益,0.18,0.77,0.63,0.31,0.15,0.56,0.43,0.27,0.13,0.49,0.43,0.37,0.22,0.2,0.3,0.22,0.12,0.25,0.22,0.16,0.07,0.17,0.2,0.13,0.05,0.23,0.19,0.12,0.04,0.2,0.25,0.22,0.13,0.27,0.22,0.19,0.12,0.19,0.15,0.1,0.04,0.13,0.07,0.04,0.02,0.08,0.12,0.07,0.04,0.26,0.23,0.15,0.08,0.26,0.22,0.14,0.08,0.24,0.21,0.14,0.08,0.3,0.24,0.16,0.17,0.68,0.88,0.56,0.59,2.17,1.64,2.34,1.07,2.9,1.79,1.14,0.56,2.41,1.83,1.12,0.4,1.56,,0.71,0.25,0.86,,,,0.63,,,,0.42,,,0.32,,0.3,0.26
