选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20091231,20081231
常用指标,归母净利润,652191721.93,2734121067.32,2086854758.44,1429201848.35,617677441.61,2508706743.0,1791436542.03,1287889136.27,601941673.95,2498729073.59,1753531759.3,1278817201.12,625523317.19,2342722203.0,1749226325.38,1057119602.44,528156293.19,2693599997.73,1985789741.52,1408930788.55,783126513.21,2253874553.32,1472094928.13,986163161.84,347242418.25,1296199825.84,917165738.29,670832661.68,326305070.3,836643461.06,719405788.25,463460889.74,156778123.45,381940442.28,276294852.3,161683000.28,59491001.46,70351830.2,41067117.65,28310494.78,4015181.22,63513867.98,65740024.66,40222059.19,5451701.49,91907176.79,75136979.26,63794277.7,36559822.53,221401303.63,206483420.57,152062346.24,68101095.78,275227958.51,229070703.77,164621796.68,84451494.56,324909580.44,285670843.08,204262014.13,94389449.06,228725431.34,165642446.19,115473930.51,94107451.66
常用指标,营业总收入,3209889672.03,10941028858.98,7789859409.97,5171186451.87,2422166698.95,9389689159.97,6935751382.64,4832944135.17,2361599627.05,8984640412.62,6344363521.49,4451922785.74,2427015613.46,8196713892.3,5919577855.73,3886444202.06,2200388645.04,9309218098.53,7182561041.3,5226910671.51,2856640170.33,7855038369.93,5323261270.62,3455890069.59,1368713953.54,5414021975.86,3833579816.6,2792538788.87,1568508705.06,4210975401.85,3159891182.33,2163971639.89,970434837.45,2795211617.28,2026563824.8,1359021157.48,556509870.86,1370100268.36,967271936.0,590259608.55,253405030.64,1087588385.56,802566560.89,548210917.14,260959984.46,1093289087.66,835455720.37,582371247.52,290228706.08,1229739895.36,954610480.4,691533218.07,310404575.01,1045146077.19,804008000.11,580048785.77,285108147.45,1133391067.28,936843926.99,649652005.6,317329075.58,816999211.78,583426090.11,415994806.36,295618492.27
常用指标,营业成本,2580594086.19,8115643684.24,5568453618.62,3548279758.69,1639825722.66,6863378619.44,5019842154.87,3423792831.35,1654451494.55,6217565317.56,4425507320.83,3041172537.45,1710225812.85,5660124039.79,4009816231.81,2696688176.67,1601816362.1,6353994821.79,4983903299.72,3571549981.83,1914055397.71,5229976101.8,3588309123.51,2271651280.28,950083593.26,3936749334.63,2804187365.98,2025933290.47,1187410693.72,3183780376.47,2360089673.36,1651050095.32,804888939.31,2419701900.51,1747799384.36,1197123145.26,499754328.83,1352834386.64,976813180.16,591224188.15,265089613.32,1104199197.38,794964871.62,547145072.68,261124180.37,1053147205.11,779056949.54,524537717.99,256396155.43,1007197843.76,744750967.93,520878590.32,235844207.89,744180430.12,552608192.2,388338787.8,186462060.38,763594500.56,618489300.71,424492804.32,208851471.4,556418942.91,393098778.35,286621479.3,202078307.09
常用指标,净利润,653272475.13,2739707177.36,2091349725.05,1432277295.07,618822556.91,2512380605.82,1794288251.14,1289804609.08,602764698.29,2503748107.11,1756261553.41,1280940784.73,626522607.07,2348854639.27,1752603492.72,1059096442.37,529018257.66,2699058368.28,1990146269.35,1412014233.61,784155623.26,2261248560.35,1475774028.61,988390379.45,347822765.52,1298150050.61,918601488.31,671912454.97,326741775.31,836951515.1,720750248.47,464513002.65,156868273.43,380997734.69,276689057.26,161893089.56,59159070.19,67377662.71,39133486.69,27230790.97,4046071.03,60631863.77,64493845.14,39980116.64,4991710.71,89265569.73,73856623.18,63139918.59,35856759.54,221961475.85,207834401.69,154333193.55,69662778.87,276229304.0,229070703.77,164621796.68,84451494.56,324909580.44,285670843.08,204262014.13,94389449.06,228725431.34,165642446.19,115473930.51,94107451.66
常用指标,扣非净利润,557398389.25,2495371026.73,2008837270.62,1449917006.01,682459364.75,2284927895.59,1735030566.11,1240289111.81,586207338.71,2446533498.22,1690365592.69,1243116312.09,600002517.79,2230790815.22,1684513510.09,1009523717.99,504319512.29,2557500489.82,1921947305.1,1378219970.94,768206560.1,2191164404.93,1476132796.41,925876049.96,305933172.97,1212045496.13,819412515.12,629934461.57,349109281.69,746766312.02,620383616.69,421225172.22,175271861.25,363230393.45,262735816.96,147593977.25,45685434.5,-31902778.86,-35986420.72,-19315651.31,-11039850.52,-43404585.58,5473455.47,573413.0,-902948.24,31204768.88,46265041.44,48780454.63,29329190.84,189961650.25,177378845.77,142779532.31,62298179.56,257378063.13,213747595.23,162946731.83,83922283.58,316515723.2,277625976.06,197155100.0,,228730800.0,,113075600.0,94206800.0
常用指标,股东权益合计(净资产),17945261485.52,17337994882.58,17113089694.49,16437413065.67,16463688658.68,15828379125.94,15121081788.52,14702641651.71,15071911610.43,14443007894.45,13668264032.02,13229726957.07,13330358998.69,12677936185.41,10094391927.25,9345908315.35,9766910465.52,9239267851.67,8541661834.54,7964122583.3,8125173811.66,7351648993.16,6567235341.32,6078768489.21,5962951546.03,5614163835.32,5224209836.66,4975648619.64,4897534099.19,4575073736.51,4462543791.98,4200183151.44,4030771422.5,3873158504.21,3773038992.16,3653026186.86,3594886497.74,3534611598.73,3507230716.81,3495456022.65,3505372281.95,3505510969.27,3511007154.92,3486237032.08,3486234784.22,3479511580.19,3467047689.12,3454066606.58,3508189621.38,3471799912.42,3458221675.16,3404320755.66,3417216049.76,3392711894.93,3261711501.01,3196562611.0,3219892049.04,3135440554.48,763706892.1,682298063.15,,528036049.02,,264192502.64,174718572.13
常用指标,商誉,665824.27,665824.27,665824.27,665824.27,665824.27,665824.27,665824.27,665824.27,665824.27,665824.27,665824.27,665824.27,665824.27,665824.27,665824.27,286069.04,286069.04,286069.04,286069.04,286069.04,286069.04,286069.04,286069.04,286069.04,286069.04,286069.04,286069.04,286069.04,286069.04,286069.04,47269380.46,47269380.46,47269380.46,47269380.46,48148811.45,48148811.45,48148811.45,48148811.45,75753138.3,75753138.3,71194270.99,879430.99,879430.99,879430.99,1146071.15,879430.99,577492.98,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,517796421.36,1810946160.52,1058993247.08,618512694.33,50046805.25,2478974863.3,1319592859.83,546163077.36,94119476.13,2677147056.36,1618061273.35,990904497.56,350620286.11,2063626782.41,1419728736.46,1042671309.61,285167319.54,2795650375.6,2107091733.25,1185001088.69,310210543.0,1980571208.32,1336726176.98,944668190.17,167309598.6,1660257160.34,1172924298.36,794971201.3,155518172.7,798780122.83,371417933.58,192297982.32,22147144.32,154191779.71,113480511.11,35625784.68,-69362551.01,7362236.67,6391269.95,-13363369.54,-35617129.18,159741211.79,113293321.09,121169515.01,24519361.63,251964181.46,190754748.87,50757530.32,62313497.83,253084569.98,119713234.56,41611730.75,25429771.18,238552480.93,152797316.1,59526188.83,135855322.87,114746654.51,114573286.76,149146397.8,80172022.22,207502381.45,141222658.45,125918989.84,56323615.82
常用指标,基本每股收益,0.49,2.04,1.56,1.07,0.46,1.87,1.34,0.96,0.45,1.86,1.31,0.95,0.47,1.79,1.34,0.81,0.39,2.06,1.52,1.08,0.6,1.73,1.13,0.76,0.27,0.99,0.7,0.51,0.37,0.95,0.82,0.53,0.18,0.43,0.44,0.26,0.1,0.11,0.06,0.05,0.01,0.1,0.11,0.06,0.01,0.15,0.12,0.1,0.06,0.35,0.33,0.24,0.11,0.44,0.3636,0.26,0.13,0.65,0.6,0.43,0.3,0.85,,0.53,0.56
