选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20011231,20001231
常用指标,归母净利润,721291973.43,8278971723.32,4855280899.04,2952191275.23,680191940.97,7610235695.07,4477982299.09,2712792150.67,595930749.38,7175185980.94,4159725407.32,2500131537.05,523952814.46,6446181151.11,3655454226.46,2110386857.08,379084849.02,5642448311.81,3192845375.04,1843741793.33,201243906.04,4851540712.46,2548693459.86,1376542207.24,75776249.16,4343067280.95,2146382977.16,1201296984.08,76563568.98,4162074561.84,2315981587.93,1352306718.01,94301405.59,3240522727.39,1706186717.18,896961968.14,67970875.33,3161150209.22,767693566.87,280376439.71,13548876.81,1299503413.76,294759440.93,24925532.73,9274909.35,1283059366.68,653754035.83,557008427.98,184189375.15,1600321182.43,801541445.74,537263824.56,182349489.65,1302496694.73,478100307.81,308286920.56,68667570.46,854767556.66,408788458.73,266991438.34,56716072.72,518662775.73,272016148.81,164086329.49,33591356.69,249685467.75,170135291.19,114729741.62,22992786.2,173102143.35,117102654.4,53718709.43,9478267.32,142390507.12,66834460.1,41851781.45,6827248.14,115242948.49,49146938.73,34248991.83,6482992.49,102652892.6,57065144.9,38765277.28,5789829.93,84732212.91,49680377.9,31931764.23,3889815.98,56442564.51,28850946.74,17278789.19,-7517560.24,35843048.98,26007077.82,30372015.22,13370029.0
常用指标,营业总收入,9564242921.53,66228963223.21,38576507202.81,24243208440.39,8895111236.27,57829172321.78,32567408289.27,20280087427.37,7750913272.32,51655248318.66,28603291430.63,18282055998.16,6196045549.78,46828962926.94,25616291200.03,16322522234.38,5754792012.74,42411007392.46,23231593867.38,14803960398.63,4920653095.28,38502411143.75,20097801383.67,12153617106.39,3873977117.4,32423594529.38,17179710167.61,10934163713.05,3751298070.42,28540370796.48,17159948784.59,10557284622.08,3843879864.82,24194497175.66,13702255325.92,8791334086.85,3206908310.81,28248377857.25,6663192957.23,3795371470.54,1402756553.83,9711555239.79,4579825461.99,2799093163.04,1175143374.84,8907001875.57,5238320204.31,3639757208.23,1629818525.76,9575634913.61,5224205914.9,3637672534.82,1604676908.29,8308502183.66,3432998733.0,2137745983.17,772541621.7,4660016950.72,2833630198.4,1721704141.81,664480479.47,3036083549.21,2026065051.07,995334214.07,378081566.89,1778692046.81,1213609525.35,748029389.95,293942906.27,1376642130.13,954696714.32,458438424.75,185665110.45,1081527108.63,674699352.93,414402970.82,142286553.65,897426292.87,539146043.0,341199059.75,137728530.08,749490297.83,466838807.58,310399290.81,112053090.81,474210296.65,297923913.77,201318052.86,77055929.2,372509276.14,248756881.91,166091364.0,35138199.6,348657057.83,247098673.93,284948575.81,238831092.66
常用指标,营业成本,8987278250.81,56984816433.73,33209345911.09,20979923437.27,8337200059.9,49420314544.63,27571708591.44,17350950751.39,7279275533.94,43782618004.4,23983017600.99,15570294968.77,5847352855.46,39295789447.94,21543936711.25,13954841688.86,5474163553.82,35878286761.41,19719272975.11,12816789136.03,4878570445.83,32628275044.25,17113530513.25,10597942622.68,3899334619.88,27431311215.81,14844062375.12,9649815854.18,3742332484.41,24192821880.43,14740871761.56,9199852462.48,3786267459.29,20616443353.34,11916372236.1,7882056309.62,3204406168.1,24827021146.61,5941495091.09,3536483998.27,1417318277.57,8430680128.13,4317108328.11,2810681378.59,1200012364.82,7658780084.84,4629313550.18,3115410768.56,1446760752.79,8088103862.26,4546822602.33,3195050526.18,1466682720.52,7034978093.69,2966383064.66,1828118688.38,727931330.93,3831184229.58,2413068469.59,1460039476.71,621003195.02,2586647308.06,1788203631.72,852840971.84,356289254.05,1581133034.88,1071632805.99,653878414.54,277080128.93,1245965601.94,860304034.76,426142017.12,182622799.8,968469222.64,635664013.49,393815016.14,142421046.99,779685403.44,488198658.81,305734939.9,132929995.43,650491538.44,411469779.73,271014932.66,107201164.79,393861050.92,252732717.38,172573546.26,72850722.75,320680110.73,220790914.36,146388500.5,43802872.12,314474827.49,221436819.37,254128855.92,221146114.71
常用指标,净利润,745050460.84,8858072184.03,5145886084.85,3123857222.0,694264643.87,8146807924.06,4746223117.18,2875919271.96,604742596.48,7627666538.62,4392835503.29,2645382409.47,522611424.8,6904736373.07,3892899408.88,2253667263.34,391617511.23,6042805375.13,3401226482.86,1965116969.55,212764610.78,5211653369.9,2742768444.02,1481724614.42,84794598.64,4660293262.22,2284090519.67,1281504294.0,90123670.58,4449884051.75,2452807399.93,1428058435.55,105927205.32,3702807498.68,1891084995.46,980644253.96,77933731.01,3536974476.0,768591936.56,278358052.39,8676636.89,1328439649.65,297527774.38,25701244.08,5348579.24,1301357531.27,655208571.13,558939973.75,186136769.92,1615195126.64,803938287.06,538319432.45,181379815.37,1305375658.01,477744589.13,308047129.16,67937777.6,856170369.12,406600933.75,265951147.03,56050398.6,514783544.51,267904862.8,163587615.4,33370179.34,249695854.35,169604270.53,114315881.02,22992786.2,178480600.25,119864544.04,55102216.26,10055320.97,148966171.41,70100473.78,43107603.98,6854716.27,122287135.89,52857767.58,36359496.12,7407350.76,105757840.13,59445616.18,40520379.59,6076497.26,85694115.43,49680377.9,31931764.23,3889815.98,56442564.51,28850946.74,17278789.19,-7517560.24,35843048.98,26007077.82,30372015.22,13370029.0
常用指标,扣非净利润,641986345.23,7982955643.59,4638602096.7,2804289840.63,609129038.29,7388560296.53,4333715890.97,2622190493.84,548072590.94,6950189275.07,4072568325.18,2426783528.75,464495381.3,6293844949.29,3593566238.85,2054663332.54,359290152.7,5529087237.95,3119641567.75,1793042643.38,172905650.7,4636574383.68,2416313381.01,1272082509.89,50385954.11,4148918256.69,2012500557.38,1113538297.64,47722865.93,3618385290.83,1928818764.24,1069613508.77,81601956.11,1147948433.55,844205520.33,335741004.07,8997462.46,1407929605.58,754389830.23,274934520.45,10611888.82,1274491341.59,285081485.5,20545936.75,6818130.18,1261854230.57,646476557.82,553496139.01,182639665.13,1169985339.32,612646648.29,407202372.27,98181298.06,1029113435.73,460088626.67,302745386.27,63354840.09,819996942.77,376282487.55,245454139.44,50525489.91,458018048.19,245888127.97,163311425.78,32943153.82,195962116.44,127471266.06,71448757.46,28920324.92,114875226.03,72432583.42,48093740.65,9477018.5,122269928.71,53465359.69,34333103.73,3275601.53,110746307.61,,32927051.47,,102658025.13,57071318.5,38768966.08,5786141.13,84722944.75,,31931764.23,,56442564.51,,,,,,,
常用指标,股东权益合计(净资产),57331144983.06,56459444556.9,52737472173.93,52151307309.7,53653433846.66,52837334047.71,49302809666.34,48597705301.96,50922919738.25,50466478832.28,47203465002.98,45550670600.94,46017263693.41,45358360057.24,42232989644.25,40714656087.89,41056482644.18,40542444870.72,37879431988.05,36528380710.17,36707004187.66,36391884338.6,34024043975.56,32740699784.09,32644415499.92,32652535415.78,30008456189.71,29019109490.56,29468705090.29,29381420536.58,27949357185.33,26924584884.67,21249785287.24,21143234893.72,9063959484.37,8554735948.0,8957183696.45,20572875278.21,8263705805.05,7773630335.56,8161565483.66,8159441438.98,7123335696.85,6853584462.46,7224048368.89,7218699789.65,6537665944.51,6441397347.13,6315019875.55,6128883105.63,4200318584.46,3988210395.46,4006122638.93,4858444701.2,3317332777.39,3147635317.42,3012561851.66,2944624074.06,2495054638.69,2459746055.31,2256237219.28,2629756147.84,1260275868.73,1178073968.4,1045652693.33,1054372697.89,971314593.6,1029835097.43,987714322.35,1219473863.89,994387460.17,965633722.83,975666540.62,965611219.65,884488292.59,854239478.0,854110112.71,845446246.88,785376023.5,770106813.28,763120781.05,756324257.51,710012033.56,691086796.98,695426969.97,689276417.38,634087085.41,616338471.74,610096523.49,606206707.51,182172410.05,170600252.49,,153321463.3,,378529066.04,
常用指标,商誉,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,1444697.69,477378.48,477378.48,477378.48,1444697.69,477378.48,477378.48,477378.48,477378.48,477378.48,477378.48,477378.48,477378.48,477378.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,-1514283397.01,12768702125.04,4714110770.9,2808524757.71,-286623305.0,11086788479.77,1804281450.56,-165301996.14,-891916058.53,11278310677.65,1994196488.61,-5164240.38,-2037626151.88,8759962599.71,1992822605.89,574356490.49,-1385072391.32,4670773603.37,-1343812279.56,-1604400159.15,-1163216437.86,5635016246.11,-902875891.56,-696262489.19,66710444.47,4684302588.32,-6300014.89,94970479.59,-1069469733.69,3208251553.77,-1415370682.66,-1078536079.74,-1077996135.63,3307722668.23,-1411447857.32,-1010660638.39,-1951159098.27,4263094254.22,-716519487.39,-542286417.73,-774382010.84,1199945731.79,-201910354.28,-507688706.32,-501906650.04,1693439419.29,-279586936.8,-282262592.08,-570945378.81,737540621.47,-214415554.6,-266141673.62,-342981436.25,788979995.56,-153799065.63,-270893951.05,-325345925.68,435345495.57,-207713766.8,-255979672.31,-161004319.29,378305458.73,-121892806.36,-130408343.1,-132217900.77,147161672.0,-245000475.25,-65866574.9,-92208908.59,208915603.16,-149781654.75,-181099319.11,-89256914.64,140569657.08,-82034097.68,-113087733.6,-81052099.08,155396783.09,-28970881.11,-42941533.68,-52908751.27,91210060.67,-3663276.73,6740703.21,-32166206.82,117091157.42,8133999.09,28389935.53,-905321.15,67310089.59,20016780.31,21125054.41,,33617442.8,33617442.8,116902222.8,
常用指标,基本每股收益,0.09,1.04,0.61,0.37,0.09,0.95,0.56,0.34,0.07,0.9,0.52,0.31,0.07,0.81,0.55,0.26,0.07,0.85,0.57,0.28,0.04,0.88,0.55,0.25,0.02,0.94,0.47,0.26,0.02,0.93,0.52,0.31,0.02,0.79,0.42,0.22,0.02,0.78,0.32,0.12,0.01,0.54,0.12,0.01,0.0,0.53,0.27,0.23,0.08,0.66,0.33,0.22,0.075,0.54,0.22,0.14,0.04,0.54,0.26,0.17,0.05,0.51,0.27,0.16,0.03,0.98,0.6686,0.2996,0.0344,0.49,0.32,0.2106,0.0372,0.58,0.262,0.1641,0.0318,0.54,0.2312,0.1611,0.0305,0.48,,0.18,,0.4,,,,,,,,,,,
