选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20010630,20001231,19991231
常用指标,归母净利润,112459591.87,218564398.53,64350995.42,127631764.24,100391806.76,458501533.62,212860007.44,289489480.16,218693347.6,952777304.64,789796545.66,583050766.45,232574053.31,1852445548.31,1703638171.28,64244140.39,75089647.67,463289691.71,362665098.11,42688766.18,4110251.27,-7765064383.38,806524942.84,983718872.64,-178436057.94,-1515160208.52,560741372.74,229598776.14,343401709.65,1734867209.69,1234406987.19,837197815.52,577944137.15,2064805214.95,1500291394.23,1058179388.05,23383965.64,997059190.57,701528503.73,521816172.4,169067970.15,489027854.49,266508678.44,17917075.09,328059.62,35558402.5,13127476.69,13136632.79,5510950.19,33393571.94,12225747.31,21337128.63,1057560.75,151172427.3,-33288350.75,-17220390.1,-1076892.09,-90221431.27,-14724844.87,-15718950.29,-11585100.43,86809561.08,94980364.57,92249372.67,-3409392.53,-88434284.86,-4631171.66,-2532147.28,2241920.49,-76381702.91,-6607048.48,-2138687.28,1649894.88,135593383.61,132336491.65,-9121680.0,309769.52,19334401.61,-10485175.51,-3674301.13,18174777.69,-222135784.71,-15724343.3,-8996824.62,-3488023.76,-356644868.48,12040462.14,15975896.66,12227147.89,12348016.02,12296316.98,11547675.04,12348016.02,23915605.1,14578342.3,10895427.69,23710462.03,8952470.91,22142756.14,22370355.95
常用指标,营业总收入,1742898250.28,4420103596.17,3280426167.28,2310576913.64,1090223033.41,4368170552.09,3092091676.82,2250775570.99,1192917614.79,6761642242.46,4536524851.72,3370291645.25,1259351735.7,4700656255.83,2953474257.38,2264901597.57,1189136237.86,4524553773.9,3670926619.02,2560366380.82,1341628251.31,6319139499.54,3693319585.93,1880783032.74,839829252.6,11529506164.31,6557713090.4,3479815495.24,2105158686.27,12433443536.19,6645377306.33,3313525200.38,1310536825.96,11816471453.11,7698664711.26,5514719913.17,1344231988.64,10195239924.78,5543083445.55,2799348702.89,1929969652.58,8677583001.1,6569108331.07,649628425.85,355499303.58,1115622348.11,730271238.53,518903534.65,279265280.92,1056796821.83,647512831.49,470454510.66,251223255.61,852208162.32,481109274.43,341016487.24,195137306.74,397336353.7,302470931.1,284596565.08,160367659.34,469899795.74,324307068.19,229176728.37,136487869.05,361279105.15,252132382.22,178771581.7,107698859.54,320684743.59,229624622.89,167497809.61,100890935.68,268967367.11,189686102.82,137332720.64,81414151.34,412706896.24,183630467.84,136094388.86,412338020.9,403122389.68,175753021.25,126647280.44,73728125.02,260573450.2,196494732.12,149759918.06,96040590.07,226427834.26,159728215.78,116058218.9,226427834.26,249574485.07,168881316.15,121184999.22,246882039.14,121541097.59,225864876.33,201241756.81
常用指标,营业成本,1615864109.78,4685262536.3,3288625875.6,2192645996.84,986896541.11,4229217543.27,2926072634.03,2006849541.81,974229001.88,5481349390.24,3780038623.84,2782858937.55,1017919552.36,4991401965.21,3140844845.24,2124395282.46,1046783292.76,4705278622.83,3313211288.94,2212690346.02,1387162397.51,8854823797.58,4772806622.87,2684526922.29,1204176092.37,11274470099.58,6276609528.51,3569372167.79,1889031343.61,11034634276.89,6310502881.14,3275823628.2,1426372716.44,10753431605.29,6746235956.13,4698040523.02,1552882311.56,11280283575.72,6599429029.98,3473177384.15,2053090151.7,9038438233.85,6559250095.39,618772355.4,350283467.23,1079070385.96,712702615.95,502451738.87,273069033.61,1038022469.22,646091707.83,454537738.76,249886299.32,861721684.55,519386491.82,362619076.75,199283270.22,499743750.76,331013142.46,299808136.66,171262928.69,505009237.51,352942034.19,260847021.19,138887875.73,418133746.74,254121376.49,179065342.04,103866402.0,335188655.0,233885047.52,167325142.51,97537150.95,277201146.41,200077404.18,145656319.14,80040111.56,402889035.18,204221667.58,150684449.06,402520159.84,557810750.81,194172471.43,137952015.69,78439836.11,408938443.42,185606387.35,134584631.95,84454784.54,208813217.61,147500132.06,104154803.74,208813217.61,223852098.11,153106184.53,109186137.64,223590055.17,109786264.51,200603406.11,193340197.99
常用指标,净利润,144361769.92,233392831.83,97385296.17,156694547.03,142760532.78,437915052.52,213754999.94,320911497.65,248231570.23,995154452.68,868080629.33,624451835.5,266374349.27,1970760613.2,1789460194.06,56084890.7,85341416.8,449028316.02,454993331.96,84798020.3,4829981.13,-9680057035.2,769268344.3,1006556028.92,-271450946.15,-1787388351.64,432011905.52,205457252.6,347939654.99,1690092799.33,1364759846.98,1003334181.34,646723734.38,2311865966.68,1716742643.88,1247207378.02,26018754.92,1163251484.25,680115881.91,543930199.85,46260379.92,532574302.41,592206514.19,17917075.09,328059.62,35558402.5,13127476.69,13136632.79,5510950.19,33393571.94,12225747.31,21337128.63,1057560.75,151172427.3,-33288350.75,-17220390.1,-1076892.09,-90221431.27,-14724844.87,-15718950.29,-11585100.43,86809561.08,95345610.02,92614618.12,-3295137.42,-88604520.61,-4425869.83,-2409558.43,2340791.25,-76737932.05,-6449470.6,-1991554.08,1763434.54,135998858.95,132472895.68,-9020982.71,428880.87,19558397.42,-10406042.42,-3572965.55,18398773.5,-222272826.65,-15696825.21,-9076908.79,-3527094.27,-364540161.18,12237359.57,16205038.86,12313832.76,12621912.41,12526077.75,11786290.85,12621912.41,24287169.67,14813768.87,11063597.74,24339155.45,9196643.31,22889258.52,22730492.18
常用指标,扣非净利润,105786616.14,-302978217.79,-49206042.11,60768989.08,71081880.36,-260526248.92,55812637.54,137424880.87,118753992.29,467339519.38,632529667.31,477613038.83,196960933.8,-515995832.77,-232358979.32,32921828.1,71651097.43,60867986.34,45843674.92,318699853.59,6743044.68,-8636761425.99,929868613.37,960955636.15,-155782462.81,-1043232517.81,513001161.51,234665862.54,354609727.66,2064380145.46,1222897704.53,831937649.38,586776980.86,1972842480.24,1368000365.94,1189785077.29,48206159.5,263116139.0,4460532.09,8894182.58,9742701.43,64224100.89,33810101.57,19184161.82,261889.99,30980919.82,13368344.25,13072844.27,5436785.65,-15141718.91,3501121.32,17118495.04,1102185.82,-29199313.45,-37130672.41,-20519492.96,-3553560.24,-93878074.74,-28712642.83,-15278901.31,-10942550.93,-8295018.99,-10436542.27,-13008284.05,-3662857.82,-91898532.92,-5497480.13,-2590769.77,2206937.88,-17990070.76,-6714102.19,-2189309.68,1593920.31,-5861379.88,-11592144.55,-9819064.22,260608.94,5343869.84,-20190616.8,-14138061.27,-8355219.52,-191452611.2,-15285990.45,-8800951.16,-3354122.43,-157265330.28,12037956.28,15541037.54,12164770.51,11439338.8,12024274.83,11273822.55,,20962728.47,14424939.93,10818727.68,,8938861.13,,
常用指标,股东权益合计(净资产),27313298336.21,27110189892.5,25776719225.88,25735529199.89,25943182127.15,25677827236.87,25127352877.97,24922907753.83,25115782599.7,24779054903.26,24823721165.53,24374914831.94,24123391772.42,23794222553.42,22274296712.46,20585182803.22,20561383592.36,20359708655.87,9091349575.76,8310823898.7,7808959347.79,8345288484.59,28728806669.76,29188908440.41,27700645810.76,28745218957.25,36909913651.77,36729427633.31,37505041175.36,40032860694.98,43842233012.74,43839721050.93,43682160907.19,42273460492.02,44328121761.64,44792078878.58,48138610651.27,43892586769.21,20770285429.17,889342750.2,890182260.2,21534257084.6,856271477.4,834276742.09,818908553.75,904002453.36,802294359.84,802303515.94,794677833.34,793613002.24,915415785.84,924527167.16,904247599.28,1198203588.69,870177511.64,106812690.76,122956188.77,135333252.91,37033209.58,36039104.16,40172954.02,64132039.19,74526840.07,71795848.17,-16201367.91,-13905569.95,64999233.52,67015544.92,71763917.4,69423126.15,139033034.35,143490950.87,147245939.49,145482504.95,141856541.68,362663.29,13487880.69,11160361.64,-119377379.23,-113340705.61,-109788794.63,-80436070.08,75635942.9,99606863.55,105156678.07,108683772.34,485461293.1,489428946.89,485537740.79,473223908.03,472734522.6,471994735.7,469566873.94,460923931.78,425841500.59,206977330.64,195913732.9,,236669009.23,213779750.71
常用指标,商誉,62862139.15,62862139.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633670000.0,,,,667513579.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,-66514659.37,110732369.68,-240658711.29,-882309873.49,-881349981.44,-781968753.13,-1137575970.39,-363775091.33,-490530348.72,546338659.16,342866193.06,44715751.07,-129146146.52,-3146646675.66,-1465127678.01,-1431502433.66,-1027543917.59,422539993.92,800319403.5,699261402.81,343896846.02,667155343.59,-2488394197.96,-1654862975.21,255960588.8,2314075881.15,897443104.0,1535381829.54,1693349985.32,5983852785.18,8357867094.23,5668382809.71,1775039800.01,4315588631.96,3172805835.84,2735509644.99,-23669066.88,542599014.32,54636668.57,192372609.63,103546839.16,557454978.94,20777209557.7,85007582.45,59957783.84,418505253.45,83889970.95,22130947.36,108689059.47,80244692.37,25373006.22,27808978.7,14165705.94,123299380.42,90222551.39,-17220390.1,-1411556.92,-20205940.37,-65902342.08,12429160.0,5453192.14,100978461.42,61571958.61,32188533.22,38171093.28,86919977.21,38951055.1,20467215.18,15696098.47,20467835.62,18052545.8,14576932.96,29877255.8,-25761141.98,15982366.57,-10924883.31,-25761141.98,14290921.14,28785729.64,14361433.32,14290921.14,54734238.07,38144986.72,26442006.22,21619391.79,80457990.07,-85728676.07,-77886261.51,-61210811.3,19410117.22,-84099450.36,-50465330.86,-25289913.27,29130216.04,,-4553461.75,32924198.55,24428926.68,,
常用指标,基本每股收益,0.0098,0.0191,0.0056,0.0112,0.0088,0.0401,0.0187,0.0253,0.0191,0.0834,0.0691,0.051,0.0204,0.1621,0.1491,0.0056,0.0066,0.0405,0.0928,0.0037,0.0011,-0.6796,0.2064,0.2517,-0.0457,-0.3877,0.1435,0.0588,0.0879,0.444,0.3159,0.2142,0.148,0.5284,0.3839,0.2708,0.006,0.6297,0.7604,0.1335,0.043,1.16,0.1,0.042,0.013,0.0841,0.031,0.03,0.013,0.079,0.029,0.05,0.0025,0.434,-0.103,-0.06,-0.004,-0.305,-0.05,-0.05,-0.039,0.294,0.321,0.312,-0.012,-0.299,-0.016,-0.009,0.008,-0.258,-0.022,-0.007,0.006,0.495,0.48,-0.03,0.001,0.079,-0.04,-0.02,0.07,-0.82,,-0.036937,,-1.46,,0.066,,0.05,,0.068,,0.191,,,0.23,,0.16,0.15
常用指标,每股净资产,2.122487,2.062519,2.060602,2.057945,2.075006,2.058523,2.04897,2.033712,2.050531,2.023665,2.027224,2.00448,1.985253,1.961849,1.834533,1.694919,1.689978,1.68976,2.026215,1.886415,1.754329,1.857319,6.167423,6.233642,5.901514,5.982534,7.935112,7.921694,8.067175,7.933141,8.304335,8.295322,8.243559,8.100659,8.2368,8.336345,9.337561,8.195066,6.026438,2.103588,2.105574,2.082561,2.025363,1.973339,1.936988,1.936212,1.89769,1.897711,1.879674,1.866639,2.165259,2.186811,2.138843,2.136341,2.058256,0.36139,0.41601,0.419654,0.125298,0.121934,0.135921,0.175118,0.252154,0.242914,-0.077157,-0.065621,0.196735,0.203836,0.219983,0.212397,0.446177,0.461296,0.474114,0.468532,0.457174,-0.021436,0.027712,-0.218509,-0.516169,-0.491454,-0.476789,-0.473121,0.284187,0.311808,0.334424,0.348744,1.8624,1.878557,1.863166,1.812967,1.811135,1.808061,2.85309,2.797705,2.733265,1.944731,1.840128,,2.237668,1.417559
常用指标,每股现金流,-0.005821,0.009691,-0.021063,-0.077224,-0.07714,-0.068441,-0.099566,-0.031839,-0.042933,0.047818,0.030009,0.003913,-0.011303,-0.27541,-0.128235,-0.125292,-0.089935,0.036982,0.204811,0.178949,0.088007,0.222935,-0.581989,-0.39429,0.068764,0.591835,0.223414,0.393128,0.465544,1.536491,2.159,1.462982,0.454254,0.754838,0.811959,0.697447,0.011111,0.111616,0.771732,0.273519,0.121638,0.508594,0.29563,0.20107,0.141819,0.739918,0.198427,0.052346,0.257085,0.187912,0.060015,0.065777,0.033506,0.388734,0.213406,0.244078,-0.004775,-0.068364,-0.222974,0.042052,0.01845,0.341651,0.208323,0.108906,0.129148,0.294085,0.131787,0.069248,0.053106,0.069251,0.061079,0.049319,0.101086,-0.08716,0.054074,-0.036963,0.070421,0.058672,0.118181,0.058961,0.052036,0.224714,0.156606,0.108558,0.088759,0.330324,-0.351963,-0.319765,-0.251303,0.079689,-0.345274,-0.207187,-0.164049,0.18896,,-0.043716,0.316092,,,
常用指标,净资产收益率(ROE),0.46,0.93,0.27,0.54,0.42,1.89,0.92,1.26,0.94,4.11,3.47,2.52,1.03,8.69,8.45,0.33,0.39,6.05,4.69,0.57,0.0563,-38.05,3.32,4.05,-0.7294,-5.44,1.6899,0.6659,1.1124,5.52,3.7495,2.5811,1.677,6.06,4.36,3.0706,0.145,5.18,3.75,3.102,8.71,2.44,0.02,1.96,0.04,4.38,1.65,1.65,0.7,2.76,1.34,2.33,0.12,25.1,-11.86,-14.92,-0.87,-112.3,-33.17,-35.65,,416.4,,332.7,,,,-4.12,,-75.91,,-1.57,,173.12,,,,,,,,,,-11.18,,,,3.55,,2.83,,2.64,,8.16,,,10.0,,11.0,0.11
常用指标,总资产报酬率(ROA),0.557431,1.241157,0.982373,0.80044,0.511247,1.759753,1.138148,1.09086,0.745552,3.710382,2.598838,1.930939,0.850257,4.614161,3.891415,0.731749,0.386088,1.930324,1.146717,0.683611,0.474458,-9.767179,3.096844,2.809422,0.22319,1.025692,2.336785,1.306033,0.84076,5.119911,3.02523,1.823338,1.155265,4.534527,3.526621,2.434864,0.437903,4.188482,3.631417,2.380328,1.103375,6.809198,5.020551,3.638493,1.165576,5.489463,2.461252,2.050373,0.912407,5.235387,2.378885,2.111796,0.75056,11.331938,1.509837,1.796738,1.317781,-0.093545,2.005181,1.388583,1.493333,12.942904,15.116158,13.869116,1.73317,-1.744578,2.360215,1.575545,1.129745,-4.088962,1.85106,1.455318,1.0922,21.760917,20.042035,0.630075,0.881873,6.525776,0.884577,1.181772,0.738015,-17.481014,0.430618,0.382028,0.299295,-31.309214,2.584587,2.665024,1.826844,3.663182,3.046856,2.570847,1.688217,6.315922,4.374382,3.599712,7.789766,,7.735913,8.278404
常用指标,毛利率,32.004289,28.975082,34.156047,37.849992,41.240878,41.269381,39.977285,43.667128,45.982125,48.9134,44.916994,44.480652,50.494346,34.929881,29.857592,38.527246,41.472088,34.942129,37.063023,43.436821,32.605908,30.745618,34.565293,34.371939,25.681921,36.304476,37.235016,36.150856,41.328565,49.620142,45.27737,32.039403,32.404275,35.364502,41.38172,44.493426,35.985496,28.599445,32.300641,23.579444,23.717913,35.918689,35.271338,32.213197,26.751029,32.542883,31.147106,30.319032,24.997947,28.586221,24.064208,24.969186,20.880884,25.626241,23.371713,23.245626,22.760708,23.386511,22.654201,22.041121,23.677695,27.523839,31.035867,30.648934,29.822711,28.23016,32.284448,28.148378,27.706005,29.273674,29.255629,29.181534,28.673023,31.107988,30.810568,30.203553,29.556678,30.110881,29.89475,29.332302,28.552302,27.94548,30.258129,29.929405,28.833505,29.734317,32.563186,32.567803,30.887001,33.160687,33.778189,34.243405,33.345891,34.485253,36.246039,35.76711,34.731029,36.05149,37.512619,36.362384
常用指标,销售净利率,8.282857,5.280257,2.968678,6.78162,13.094617,10.025136,6.912958,14.257818,20.808777,14.717644,19.135365,18.528124,21.151703,42.006948,60.588311,2.476261,7.176756,9.924256,12.394509,3.311948,0.360008,-152.816822,21.122079,54.042076,-30.932101,-12.884645,6.606227,5.653246,17.309115,15.791208,22.74026,34.614112,49.348001,20.158515,22.299226,22.673945,2.065154,11.326774,11.919053,1.125633,2.39245,4.840066,4.199098,2.758049,0.092281,3.349464,1.797616,2.531613,1.973374,3.190109,1.888108,4.535428,0.420964,18.131281,-6.919083,-5.049723,-0.551863,-22.706563,-4.868185,-5.523239,-7.224087,15.44517,29.399794,40.411877,-2.414234,-24.525226,-1.755375,-1.347841,2.173459,-23.929399,-2.808701,-1.189003,1.747862,50.56333,69.837955,-6.568706,0.526789,4.464263,-5.668675,-3.21148,-1.010859,-49.535407,-8.934186,-7.169374,-4.785254,-139.899195,6.229216,10.82284,12.82344,5.574364,7.842345,10.15563,11.989169,9.731431,8.773096,9.13051,9.858617,7.566694,10.134049,11.295117
常用指标,期间费用率,21.283742,29.239874,28.422192,26.711141,27.234319,30.66317,27.727769,25.305001,21.138562,21.938498,23.011716,20.641812,24.636448,31.207399,31.213115,27.193989,26.254585,34.004279,24.469814,26.672582,33.976586,55.056474,55.821465,69.882844,64.71647,22.63623,26.240952,32.937009,24.323041,20.965506,23.43258,25.591075,36.102892,20.261131,23.795433,23.961258,45.684368,32.664848,46.392852,20.871038,18.811641,26.196121,26.820123,25.736956,23.606249,27.120815,26.963933,25.426814,21.183183,24.747208,22.309304,19.89154,19.006486,26.322715,29.350965,27.893496,22.877533,46.279328,29.170988,26.151119,28.901983,25.677766,37.126048,41.162627,30.09148,31.235766,31.708829,26.984002,22.71134,31.495197,29.770763,27.707926,23.823835,33.059958,34.571085,34.395257,26.480639,23.428035,39.879639,39.084131,38.577653,63.972601,39.679262,37.811881,34.184032,85.578095,25.997481,21.433218,17.952303,24.323796,25.101212,22.841716,19.878389,22.741278,25.428633,24.355098,23.944351,24.936509,24.725111,30.486618
常用指标,资产负债率,55.150965,54.603507,51.336108,51.389745,51.194298,52.1749,53.470172,53.540347,54.776134,55.5888,55.58783,55.936908,56.854837,57.579129,61.742601,64.938893,65.825572,66.715603,84.709836,85.878563,86.529281,85.802609,61.740519,61.716879,65.898256,65.613988,59.687285,60.427901,60.299258,60.860264,53.607854,54.16272,53.810014,54.125919,50.995161,51.333018,52.194469,54.908412,74.012107,78.23389,76.851021,76.489532,75.557153,75.846246,78.383356,77.869,77.169165,74.901653,71.592568,71.954397,66.354874,66.874272,64.397077,63.929885,64.708217,93.653404,92.573156,92.554733,97.017181,96.748582,95.319598,94.158677,91.408591,91.587298,101.926119,101.602241,92.851439,92.487491,91.802416,92.225574,84.246247,83.844234,83.696844,83.839295,83.652399,99.953694,98.264449,106.596349,115.265375,114.643802,113.77767,112.838547,93.306047,91.23074,90.882232,90.268562,59.111952,55.119556,52.533899,54.890154,46.770244,42.358547,41.439608,41.308566,40.313974,62.737274,64.979658,,51.854388,51.781918
每股指标,基本每股收益,0.0098,0.0191,0.0056,0.0112,0.0088,0.0401,0.0187,0.0253,0.0191,0.0834,0.0691,0.051,0.0204,0.1621,0.1491,0.0056,0.0066,0.0405,0.0928,0.0037,0.0011,-0.6796,0.2064,0.2517,-0.0457,-0.3877,0.1435,0.0588,0.0879,0.444,0.3159,0.2142,0.148,0.5284,0.3839,0.2708,0.006,0.6297,0.7604,0.1335,0.043,1.16,0.1,0.042,0.013,0.0841,0.031,0.03,0.013,0.079,0.029,0.05,0.0025,0.434,-0.103,-0.06,-0.004,-0.305,-0.05,-0.05,-0.039,0.294,0.321,0.312,-0.012,-0.299,-0.016,-0.009,0.008,-0.258,-0.022,-0.007,0.006,0.495,0.48,-0.03,0.001,0.079,-0.04,-0.02,0.07,-0.82,,-0.036937,,-1.46,,0.066,,0.05,,0.068,,0.191,,,0.23,,0.16,0.15
每股指标,稀释每股收益,0.0098,0.0191,0.0056,0.0112,0.0088,0.0401,0.0187,0.0253,0.0191,0.0834,0.0691,0.051,0.0204,0.1621,0.1491,0.0056,0.0066,0.0405,0.0928,0.0037,0.0011,-0.6796,0.2064,0.2517,-0.0457,-0.3877,0.1435,0.0588,0.0879,0.444,0.3159,0.2142,0.148,0.5284,0.3839,0.2708,0.006,0.6297,1.6593,0.1335,0.043,1.16,0.1,0.042,0.013,0.0841,0.031,0.03,0.013,0.079,0.029,0.05,0.0025,0.434,-0.103,-0.06,-0.004,-0.305,-0.05,-0.05,-0.039,0.294,0.321,0.312,-0.012,-0.299,-0.016,-0.009,0.008,-0.258,-0.022,-0.007,0.006,0.495,0.48,-0.03,0.001,0.079,-0.04,-0.02,0.07,,,,,,,,,,,,,,,,,,,
