选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170630,20161231,20160630,20151231,20150930,20141231,20131231,20121231
常用指标,归母净利润,1374467621.0,5271506093.0,4180431877.0,2841930077.0,1402495573.0,5234897470.0,3931419395.0,2641770421.0,1316828018.0,4923321689.0,3788195438.0,2563527124.0,1258968390.0,4528240324.0,3449080767.0,2312589485.0,1142116477.0,3982212484.0,3098795749.0,2180911048.0,1090305072.0,3841863143.0,2947202163.0,2012822439.0,992582151.0,3790143318.0,2945087296.0,2008021219.0,978338636.0,3593485631.0,2844621320.0,1907922809.0,933145470.0,3042959443.0,1550465173.0,2186153537.0,1200341762.0,1911916281.0,1576654704.0,1591161685.0,1500498950.0,1247325793.0
常用指标,营业总收入,5153813560.0,18806323315.0,14237815206.0,9433543341.0,4807056429.0,18940998482.0,13978035896.0,9067374436.0,4430060683.0,18173127837.0,13658507451.0,9157526190.0,4551596874.0,19262764979.0,14801058530.0,9946339818.0,4549917189.0,16792662879.0,12816759464.0,8385696646.0,3842722470.0,13219413890.0,9524631063.0,6072103452.0,2888991417.0,12164080973.0,8943155774.0,5999781980.0,3139039296.0,11741480164.0,8618779779.0,5738868397.0,2971777579.0,10146225042.0,4785027307.0,8684189666.0,4121919021.0,7369237404.0,5267480530.0,6907936653.0,6526263609.0,5740504221.0
常用指标,营业成本,3400093780.0,13495033387.0,10012930978.0,6481435352.0,3327269685.0,13696152043.0,10034667969.0,6380492769.0,3062407674.0,13177639325.0,9813460276.0,6530680030.0,3223106987.0,14337602905.0,10869766295.0,7265118767.0,3198899060.0,12566267350.0,9300734743.0,5944965450.0,2604145253.0,9276895577.0,6319001758.0,3932138803.0,1850096842.0,8653246494.0,6182119390.0,4151373049.0,2257220945.0,8595698691.0,5965002313.0,3963859717.0,2123959372.0,7523826589.0,3284644611.0,6734466147.0,3025200343.0,5801560547.0,3960027164.0,5552653286.0,5239584887.0,4783737678.0
常用指标,净利润,1499512673.0,5723546579.0,4595111009.0,3134266489.0,1536553012.0,5732264385.0,4334053834.0,2927252339.0,1475949353.0,5517664071.0,4249554375.0,2867506241.0,1420900228.0,5250137477.0,4050042482.0,2713645903.0,1356940467.0,4666203198.0,3659221216.0,2551597854.0,1273736583.0,4420359878.0,3413211023.0,2318709527.0,1142467525.0,4132601980.0,3218081003.0,2177986262.0,1067792324.0,3843526348.0,3056218828.0,2059883556.0,995399401.0,3240362586.0,1652631573.0,2299092196.0,1252820674.0,1979136704.0,1631035921.0,1626670883.0,1521800782.0,1267943380.0
常用指标,扣非净利润,1369764552.0,5044691737.0,3987616013.0,2689762834.0,1368088951.0,5076948500.0,3884651257.0,2590444130.0,1292728859.0,4792718910.0,3708609697.0,2521368798.0,1227346309.0,4332108107.0,3320809985.0,2239677027.0,1101158735.0,3707491659.0,2954544396.0,2089925825.0,1050102022.0,3713455592.0,2832366518.0,1928621902.0,943565437.0,3666793625.0,2852738645.0,1937610363.0,926324260.0,3444710091.0,2748399998.0,1835827800.0,899481160.0,2846048400.0,1497261500.0,2056249600.0,,1750904800.0,,1567170000.0,,
常用指标,股东权益合计(净资产),51724237391.0,50116493452.0,49996160584.0,48598647315.0,48344849913.0,46792086399.0,46505077988.0,45105198843.0,46032761845.0,44538662690.0,43408494828.0,42036875016.0,42799104838.0,41276900495.0,41131602720.0,39914807058.0,40155428451.0,40017134505.0,38058017417.0,37440439501.0,38019737162.0,36740732133.0,35786419529.0,34669952636.0,34737228310.0,33597362042.0,32202805982.0,31169020796.0,32455620365.0,29419524243.0,,27230132073.0,,25062656390.0,23315121630.0,15482558623.0,14295359223.0,13547895045.0,13025208114.0,12663460550.0,8569045576.0,14970004710.0
常用指标,商誉,28014688.0,28014688.0,28014688.0,28014688.0,28014688.0,28014688.0,28014688.0,28014688.0,28014688.0,28014688.0,48683209.0,48683209.0,48683209.0,48683209.0,48683209.0,48683209.0,48683209.0,48683209.0,48683209.0,48683209.0,48683209.0,48683209.0,20686493.0,20686493.0,20686493.0,20686493.0,25373323.0,25373323.0,25373323.0,25373323.0,,25373323.0,,20686493.0,20686493.0,18836008.0,18836008.0,18836008.0,18836008.0,18836008.0,,
常用指标,经营现金流量净额,1102025880.0,5548596729.0,4271734771.0,2759020326.0,1236955398.0,5152776459.0,3121578143.0,1716694464.0,561065676.0,6151397645.0,4305890623.0,3040183300.0,1023293308.0,6233011263.0,4020501541.0,3186960054.0,672894920.0,2920639587.0,1427358848.0,519546357.0,-209710825.0,3604996111.0,1830262359.0,1048821058.0,557946453.0,2965989770.0,1592923501.0,967056624.0,765721837.0,2291004214.0,1654668119.0,1177255045.0,613062408.0,1924288597.0,818634449.0,958801041.0,330291009.0,1451145516.0,1083474086.0,818307640.0,-244272343.0,405510902.0
常用指标,基本每股收益,0.21,0.81,0.64,0.44,0.22,0.81,0.61,0.41,0.2,0.76,0.58,0.39,0.19,0.7,0.53,0.36,0.18,0.61,0.47,0.34,0.17,0.59,0.45,0.31,0.15,0.59,0.46,0.31,0.15,0.6,0.47,0.32,0.15,0.55,0.31,0.46,,0.4,,0.36,,
