选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20011231
常用指标,归母净利润,588004627.16,1300885777.44,1207626542.25,919223540.8,395585225.75,1390869974.66,743159786.77,475413363.18,88111558.61,779487252.58,411803192.87,286916543.81,32900117.98,335722242.76,287904617.74,244143302.56,73995778.92,634938256.85,522367176.2,420140433.75,146941776.46,542857007.05,587662915.1,382128181.22,-34305864.84,991122501.34,705596348.33,527433372.82,178482804.0,1347544408.66,994645089.89,812487753.95,177332432.28,1168404737.85,812590458.74,560719700.83,227032708.23,1073249000.7,662185722.59,461389146.43,214449059.08,923389748.26,506869375.64,457381101.66,38172799.64,144351898.97,122699396.19,72885791.05,38431324.7,116358775.19,97510754.5,53815928.55,22672181.35,77811834.29,59525149.69,42081369.98,18909364.05,69378450.01,49406394.39,31235744.09,15284245.62,48730455.62,49806521.86,27064622.05,14524424.94,44394459.82,28743673.6,8464621.15,3170666.71,-287312358.91,19656581.05,28664436.6,19250411.31,116168008.02,44619210.76,25862845.36,12152854.44,66869602.23,30572515.24,17282311.31,8207499.27,53231322.96,28657756.64,17633847.86,8276191.58,45043820.08,25448145.98,10419982.98,4898226.44,39834432.08,19052121.68,5927024.27,39427174.4,34730104.17
常用指标,营业总收入,12859720288.15,57799963168.11,40970849577.44,27650754250.81,12311390405.42,51696616588.62,36619696839.68,24860929301.65,11401794980.84,45102804284.07,32455307118.78,21319107533.52,9163778349.15,38280145315.05,25960655103.93,16663909874.8,7371783710.66,34668705603.79,24178805584.76,13291097248.39,6236230451.7,27014189410.93,19233681275.74,11917338830.59,3740188408.68,29691241619.67,21976833581.25,14988911404.88,7029725613.94,29661528137.69,20145459499.66,13958534834.72,5637479734.27,27512638049.02,19265987611.57,11641025014.38,5321514795.95,22305275976.78,15112143083.07,10569749242.86,4425634699.57,17951899505.09,11105611293.78,9293677658.48,1453374923.87,5748022598.04,4349910246.32,2829918583.01,1358516869.58,5223674880.81,3715696407.94,2587426734.18,1218952917.78,4727366234.28,3462915948.06,2300500992.06,1166144978.95,4074755282.69,3213977347.13,2222917340.32,1186857938.7,3255003148.65,2489149827.29,1667669569.8,902506506.7,2683340134.25,1989781426.39,1222322268.64,624623929.23,3149707438.0,2705990187.94,1863406150.11,1035987308.11,2627328401.44,1832766247.95,1114040980.29,456865134.4,1872815563.9,1242651947.43,758326765.67,338615596.14,1373717622.31,932659231.34,585221080.0,264093022.96,1002607198.68,668177980.59,378600373.92,191994370.17,687011071.56,451737784.0,259599609.59,583613883.17,534771158.03
常用指标,营业成本,11689289571.54,54390720041.92,38594251270.51,25928369296.92,11565026836.52,49716131195.55,35831292001.4,24377023430.24,11316040136.2,44652993470.3,32254038939.05,21154538156.72,9224955816.3,38019714122.36,25886810642.26,16570160887.27,7353782823.5,34503706535.68,23922900055.71,12915218024.95,6144522805.12,26613599795.41,18771250960.08,11612022264.93,3834723865.88,29005262927.04,21419481985.73,14506703837.45,6866048951.96,28105653981.35,19136755883.21,13240712573.19,5453683487.35,26568928303.46,18524926217.84,11053715122.97,5061608281.67,21183682982.29,14389835924.68,10070658387.06,4182181748.96,16976874611.64,10564834923.49,8752611822.67,1408515528.54,5588595592.6,4209266922.9,2746206214.86,1317958084.86,5094097269.05,3598756602.32,2520070554.01,1194962556.86,4610420649.17,3388120417.85,2246531578.34,1144013580.12,4002004033.01,3159099518.08,2185558648.02,1168158410.14,3185853813.14,2430612021.11,1634341896.51,885704935.69,2634496662.99,1954509717.46,1210193194.0,620794804.53,3441142515.02,2681020297.18,1823727269.97,1010655678.73,2485361241.7,1779750198.45,1083858638.3,442408887.71,1795139832.7,1204276741.71,736676771.91,328050182.34,1309335610.21,899091216.49,564854680.05,254580247.79,944845067.15,634514470.61,362933892.14,184814541.6,625960997.2,420297574.29,250499708.34,523250943.62,481851053.59
常用指标,净利润,1172114998.07,3329654118.04,2501574894.53,1756243384.57,770642123.49,2552703003.18,1291721221.6,779847248.37,182501946.56,1058364165.49,562374355.34,405717931.46,42782162.19,386230774.79,342437067.74,278736387.71,90356435.91,686833637.76,559873288.12,440894153.67,157871747.48,577926059.96,613495082.31,397536956.8,-29656646.01,1040666746.58,728634395.46,548220020.82,179917444.85,1559489813.26,1148726762.92,850617201.97,170454878.2,1195624593.73,863839196.67,604461681.92,242692226.25,1041765045.67,660884861.63,466729812.42,240643526.22,1018429026.39,548010494.69,499248564.24,37442469.58,138839888.88,120739863.66,71585412.22,37834067.64,113230973.66,95405469.83,52313764.07,21774773.56,74984824.36,58489557.58,41414057.29,18657109.72,67858179.57,49636661.17,31332077.04,15298709.78,48920392.02,50064999.41,27063497.44,14535770.79,44537701.99,29105968.09,8691736.29,3214992.92,-287367119.48,19719174.05,28689422.02,19182929.79,116213185.14,44694477.93,25919260.69,12158340.91,66845462.38,30612988.45,17284622.95,8214260.66,53319739.2,28719621.35,17678342.58,8298762.17,47284421.02,27497989.46,12469826.46,5785214.97,49957023.1,24127605.48,7314144.84,50274207.04,47964512.47
常用指标,扣非净利润,561428706.64,952995119.31,1075408709.55,865156406.5,374686516.74,1232600995.54,597781324.83,419175281.74,53495191.84,558751006.93,240232487.91,136691875.25,18197858.0,108393291.62,116981932.26,147937699.65,56303687.02,181621083.59,382146489.65,346039677.64,71456425.67,12709792.19,454688129.28,273194403.62,-57857675.64,604730203.6,579612482.98,411445389.38,165219308.47,953118038.09,733825502.71,560762392.06,189315825.57,1064339590.94,737760170.3,496485096.9,224294768.33,838263885.37,520779694.77,324582301.12,46465350.23,165695385.67,147842400.98,99597684.59,38189412.1,129984515.52,110107698.91,62287916.34,34252261.11,100298965.47,94060053.93,50468320.24,19269631.54,91042246.95,62440945.99,44817002.49,18775685.6,60474919.54,44656618.3,27839250.78,13987378.1,47826180.02,49172720.89,26939501.95,14698986.18,42784233.47,27856970.31,7722470.62,3211864.28,-294601729.15,14511565.17,28969675.38,19388311.54,115751197.26,44334516.78,25586368.42,12082033.26,62175584.3,31388578.48,17946067.63,8632713.89,53400017.42,28896207.56,17782365.18,,51328116.08,25580268.95,10495922.0,,39881547.18,,,39631289.26,32523102.43
常用指标,股东权益合计(净资产),55161089176.42,53661411967.16,52974675854.01,52192928320.09,51753786472.49,50953212010.41,49030845356.03,47975228610.79,47595182856.99,47305756246.3,46669114668.5,46467079119.76,45711326252.05,45782976273.4,45404025529.73,37131584428.61,37087489537.97,45229343837.94,36904808584.31,36966844131.82,36690041845.62,36551024620.66,36527219444.83,36268745735.74,36547925443.64,36570669713.72,35906225614.81,35775467237.23,35794013061.27,30940324254.62,30900923794.3,28885228697.48,28434904657.58,28185506264.48,27652991925.7,27371607419.59,26857664884.76,27137934492.15,26104367787.27,25867153289.8,2242382905.95,12147935619.74,2190148662.75,2143601880.62,2103943015.7,2063518624.07,2068179498.85,1993624692.75,2002790843.98,1957236972.24,1940052714.66,1302545129.82,1297603659.72,1276060842.34,1255895575.56,1238820075.27,1216063127.7,1197406017.98,1181876779.54,1163572195.41,1147538828.15,1132240118.37,1133384725.76,1110383223.79,1097855497.14,1083319726.35,1067887992.45,1037221860.65,1024909417.28,1021694424.36,1328780717.88,1337750965.86,1328244473.61,1321969542.0,811574451.19,793301137.55,807880219.25,795721878.34,755857609.44,742529243.94,758130757.28,734904776.62,714397108.77,703355830.0,721226249.59,708835037.42,688677116.58,242494712.69,,330617906.48,,,316666629.68,329984917.19
常用指标,商誉,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,1455456503.04,11571044052.73,7558000140.19,5288498054.87,2208255165.3,14401605183.69,9322200029.64,4768483974.79,1923508516.92,4598031820.25,2449414945.81,1348879558.45,257585554.93,3098266995.82,1215760565.07,561041148.78,-1030755381.87,5610114444.38,1309195827.91,415331839.83,-269849884.33,152565922.1,-447324602.33,-254371104.69,-406657171.47,715980779.84,-1095111060.8,-1054215864.16,-737757843.08,-1177789013.13,-2001709243.93,-1462755482.34,-85826351.62,-397114820.66,-776590536.47,-715375193.28,-348615481.72,540606225.44,-521694684.93,-366558935.79,376123415.68,326493926.72,-261051123.8,-342137443.74,-62880136.59,328709278.35,160324249.06,147377696.63,-3671743.83,85151908.74,46733117.93,-117026651.01,-101541425.18,307936060.24,142156247.09,143537003.63,132164096.1,146846651.0,-103552633.21,-49076619.23,-202036338.25,65581617.69,9976730.79,2998893.78,-49502499.72,161911078.93,156518958.74,170379986.06,159932323.23,893234792.34,448595906.55,295948923.57,-53294624.44,-1110727096.1,-875452227.31,-260572732.25,-200870673.24,106423957.0,-39421807.22,-191257843.82,-101952961.87,28664645.62,-93703538.46,-93768802.95,-132758106.05,-7455279.43,-156533575.91,-52725046.35,,6710944.71,,,,
常用指标,基本每股收益,0.26,0.58,0.54,0.41,0.176,0.63,0.34,0.22,0.04,0.36,0.19,0.13,0.015,0.16,0.13,0.11,0.034,0.29,0.24,0.19,0.07,0.28,0.29,0.22,-0.02,0.58,0.42,0.31,0.1,0.78,0.57,0.47,0.1,0.67,0.47,0.32,0.13,0.71,0.55,0.35,0.17,0.73,0.94,0.36,0.07,0.27,0.23,0.14,0.072,0.24,0.21,0.12,0.05,0.17,0.13,0.09,0.04,0.15,0.11,0.07,0.03,0.11,0.11,0.06,0.03,0.1,0.06,0.02,0.01,-0.62,0.04,0.06,0.04,0.53,0.2,0.12,0.06,0.31,0.14,0.08,0.04,0.24,,0.08,0.04,0.29,,,,0.29,,,0.29,0.25
