选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19981231,19971231
常用指标,归母净利润,3717707873.93,12527201094.15,9157288304.88,6122729612.96,3082066208.03,13033066612.84,11093324150.25,8174372560.44,4157379176.37,16815755534.31,12703183328.13,8568236437.67,4053161512.31,16233626024.32,13608249924.4,10383021457.39,5373995039.93,24648748123.08,19541760750.42,13530397801.44,6621369972.77,10041428014.6,5349173375.72,2835296711.58,1377088601.34,10129985097.55,7899299227.83,5621102648.53,2795804827.72,15566255853.88,13560262439.41,10504364453.69,5175763069.25,11134790281.66,7810995979.02,4861037879.29,2195059805.85,3679421831.9,2500252820.92,1367975076.25,443640458.97,1609743609.59,1435753711.2,1018699394.45,470872728.8,2419366386.55,2097858933.12,1404561820.13,752611766.5,2891412294.74,2336775291.69,1537897472.39,741789087.2,2348879482.7,1648541187.46,983799125.8,441832100.36,1853900338.84,1538531673.32,998260867.18,480054633.52,1530208250.53,968675024.65,605710369.51,250694403.74,1066378578.77,864060587.13,502447813.78,191341854.47,1548840769.44,1209735020.26,984264340.97,376283736.53,1487836454.62,1098643157.72,606169270.02,320161510.26,863470167.31,574906404.37,312120560.09,178990851.11,617630223.96,480242494.02,328297187.09,156643377.98,403504443.85,314864700.99,215280493.23,97285939.31,232278153.27,186639359.17,138283193.81,57987815.34,154326437.19,124365125.93,93039860.54,35693465.6,100728393.18,86635900.0,62771447.7,49803512.36,26896127.27,26280076.58,20703040.58,13752984.77
常用指标,营业总收入,54052165361.36,203234573814.42,144225795451.0,90901436922.57,43067850762.48,182069119160.94,147604150411.44998,97067363557.09,46161004693.46,175360935668.36,132554140992.17,87626375827.18,41939325956.05,165565484373.68997,130420439347.4,89118765297.92,41784424325.09,145537817628.55002,107318461437.45,67657002326.63,31312426108.62,73432968475.63,49231686513.49,30906682479.8,15343054664.29,68050668650.78,48539171299.52,31538997770.65,15952006779.5,72837108238.47,55461348119.66,37256810198.55,17396170357.86,53123173258.81,38963503949.47,24430086476.77,11007048624.78,30099861530.44,20932181906.6,12475770000.66,5299611141.08,19492382889.53,14788324545.11,10042263367.92,4535504042.14,22088368488.74,17760200636.82,11664821009.41,5136453372.23,20237973217.99,15374222330.96,9975902570.63,4776338536.59,15942126516.79,11420363881.03,7160169875.23,3281137342.63,13662307339.38,10509011428.01,6878445645.87,3183673615.05,9429776859.95,6705726493.88,4380333890.51,2049227801.89,6492919698.93,4654460556.01,2749958976.31,1211789500.15,7704393026.13,6172540592.69,4167736314.32,1965085110.67,7803583625.51,5865382373.64,3528589761.76,1727878248.71,4946330682.38,3891817944.33,2297701904.15,1060185016.09,3313328564.54,2544222631.08,1615930766.07,795135266.36,2106015417.76,1697207737.0,1055474228.74,501736960.55,1343181090.89,1010831052.88,728932226.85,364466439.77,881895635.9,731742886.65,439663277.51,219205439.69,571647538.67,478079600.0,290341398.47,345710195.74,161569570.76,210843458.52,181524246.47,140737571.92
常用指标,营业成本,49192138103.69,188234545151.15,133541319251.63,83818931040.01,39495679312.34,165012884882.4,133992551312.18,86996385328.79,40919796698.59,156439671372.08,117889912104.8,77988459594.72,37073968523.25,146819414324.38,114578010658.31,76634914490.41,35375721001.55,115786263381.66,83956697829.05,51792784178.15,23662948252.16,61919868067.79,43523042375.75,28181680062.82,14054767679.17,56574893322.83,39495059274.87,25358407895.72,12880421593.88,54300088995.84,39422417298.29,24824188306.01,11519036672.83,37192905993.04,27445302165.08,17208235184.19,7731760490.28,24502087346.65,17290274535.46,10527520788.21,4644129827.82,16677290643.95,12484046927.0,8210813570.97,3766169770.11,17945264655.88,14356618412.14,9413863480.22,4032227339.6,15976560933.08,11923590769.9,7652206525.03,3662369790.74,12335226970.44,8983701009.13,5721462397.29,2622401638.28,10932291316.55,8192119490.58,5377044272.26,2480538047.35,7945748396.97,5632635300.56,3675030429.82,1741737598.87,5382384582.44,3828376239.89,2314343066.94,1102427070.28,6006728159.03,4629934637.77,2942534891.87,1402761873.94,5577090659.13,4211163801.0,2573148032.47,1264031095.81,3667448022.8,2958865196.54,1794694366.8,791976669.66,2408274012.15,1825649624.7,1122568998.56,561231579.6,1551663630.72,1203624003.24,710420358.56,357143677.22,1041320613.6,740105690.06,526253745.56,278677450.96,690865404.11,572387683.12,328238799.07,166148333.39,450976770.73,,213904837.17,282261228.15,121404344.81,177182601.17,157099612.62,123183471.83
常用指标,净利润,4361669549.16,14039935975.43,10087767409.99,6715298768.96,3376828034.87,14791313747.02,12300644333.98,8971839130.55,4563358857.14,18299805216.85,13856292834.98,9251609413.73,4388675818.16,17041906850.02,14234791838.9,10789554707.83,5522423077.31,25039430673.89,19883802550.86,13780187329.94,6748514471.61,10414918896.6,5620703128.67,3027054312.01,1494617296.73,10593318819.77,8281445042.75,5876396008.89,2934203837.97,16072464987.71,13938087989.49,10777215613.12,5311746861.48,13309319707.98,9262752849.29,5809561228.63,2587827668.66,4548069435.6,2973666187.05,1633438803.37,544780718.55,2279560788.51,1946276873.59,1396348082.54,633665252.81,3217547108.41,2710153720.97,1796367340.78,924092102.54,3765784143.83,3023839726.27,1977413554.4,954048719.88,3019939965.84,2099130330.08,1253981130.2,558369040.69,2395407360.13,1986944049.75,1285644326.07,598315732.29,1720754010.44,1089283887.93,686781418.54,281247832.11,1279723368.74,1031806446.51,590092429.62,219925513.31,1799274300.43,1396884229.3,1130409230.11,431409122.93,1704995502.94,1244026736.04,702166245.66,366875592.93,956753753.82,636161257.58,329562394.97,187251192.72,617997087.89,480597506.84,328542545.79,156678858.51,403590992.28,314895840.52,215278618.24,97278294.01,232270313.92,186639359.17,138283193.81,57987815.34,154326437.19,124365125.93,93039860.54,35693465.6,100728393.18,86635900.0,62771447.7,49803512.36,26896127.27,26280076.58,20703040.58,13752984.77
常用指标,扣非净利润,3593821260.15,12143675765.0,9100747635.5,6244469681.36,3040424946.53,13358861995.56,10927943241.43,8098957388.08,4127075821.44,16438841961.03,12428117278.68,8310246566.25,3988672685.13,15797326614.07,13390036159.84,10222178267.2,5346847199.23,24356144091.02,19277586299.04,13195175828.82,6369684229.07,9543943787.7,4966936218.12,2489582278.6,1062101269.05,9156342202.26,7247454405.47,5041839666.64,2416096643.72,10034835805.76,8462148896.06,6479882747.21,3223730585.14,10710734337.04,7747080686.6,4792592513.48,2166836637.25,3676300829.83,2499935680.97,1349058489.3,435408289.94,1554629372.73,1261507196.9,977148608.89,406161007.68,2456859140.59,2000812526.32,1347942179.98,705927949.73,2782621210.24,2243089455.41,1509748581.55,716032135.81,2375843572.5,1615427016.04,953291251.01,437448109.75,1794405853.13,1512644927.72,974558043.89,477314588.78,1132502454.13,820408543.41,539168371.99,240756356.79,817929439.43,607845272.78,325140098.45,77555295.5,1229937574.76,1011493103.89,801536416.48,386013457.25,1382803917.14,1131154540.13,573840867.62,348875684.6,786307503.31,548152645.96,349345375.37,168555410.7,628532550.49,468330387.17,317417189.01,156750772.96,430251223.8,338136579.46,231114145.77,96882622.18,231826147.54,187154078.87,138700484.87,57801101.74,154855379.2,124855234.0,92810396.89,,105065645.7,,64518590.12,52974406.92,26917879.69,,,
常用指标,股东权益合计(净资产),124061543730.31,120128744107.91,116330912265.8,108054051883.75,107482068587.4,103500149866.66,101600950497.49,99626367421.13,99010202516.5,94454215733.8,89703220076.63,86687318072.78,85774779187.14,81336987661.44,77976940722.83,74449906033.36,77137387607.12,71695667032.1,67220888827.93,60667309492.32,57895557027.99,51650773756.96,46012334080.2,42727809818.64,45374726156.85,43931258971.63,41972354217.45,39732275779.72,42554253910.89,39582324008.33,37289331915.82,34579356675.52,30778130184.91,30754126558.37,26687174094.33,24886251357.59,23380532948.11,18333937055.68,16796809546.37,15574027016.19,14933606894.37,14823234395.78,14473165820.08,13890592330.6,13856114247.16,13285675672.78,12783196319.54,11692366869.04,12708078583.43,11780955452.78,11043044163.0,9989687864.29,10590907568.44,9842810053.06,8925436127.71,8086854483.18,8735252341.55,8215624124.47,8241878796.39,7565927106.82,7744172832.07,7155219285.02,6307281768.37,5873219984.05,6146162889.09,5825118338.73,5576533048.03,5137549475.64,4719109466.49,5449414237.03,5047038927.75,4664214074.13,4021950777.1,4479655131.24,3943285948.03,3401195129.45,3256155249.31,2901276004.89,2549874268.31,2245740389.35,2223410188.55,1855403452.72,1715253871.67,1563198910.62,1521448186.52,1364769328.01,1275993866.81,1176377094.53,1135176770.3,1037898476.29,992306647.08,870142014.31,789846635.84,808658820.5,778165133.73,746839868.34,689491725.37,653798259.77,687705800.0,663841314.29,601069866.59,155202681.5,128306554.23,122396833.72,70008325.52
常用指标,商誉,2251420718.75,2293156182.4,2306771813.52,2315972125.21,2233102691.65,2196124305.24,2244654105.6,2216739327.75,2132562635.57,2157538296.26,2120040629.44,2159985282.17,1302040145.54,1292252201.89,1243449186.75,1243449186.75,1243449186.75,1264474127.17,1318000205.17,1340077759.64,1342347031.49,1386392777.93,1382168651.41,1377643778.02,1356837562.6,1357753473.53,1350368890.8,1359008528.21,1323983190.26,1350269007.57,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,277518585.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,6856917190.89,33105189455.82,17021574671.69,10528103970.83,581158509.58,30053435178.33,19305479618.2,10291272116.34,3083663688.61,26796752552.51,17136871562.19,11221814117.95,4166884642.68,36336824920.33,19943927733.11,14283353016.03,4050753249.98,27922292184.74,17482586357.27,11085244968.33,3018987568.06,16849705990.71,7971343740.37,6289469001.85,2870117078.07,25932941200.65,13121575384.0,8284937690.9,4505571786.1,22877296893.61,19678431686.89,11215304574.86,4989050792.87,10707798595.4,5631450899.31,1448528030.7,473064821.52,7348843878.83,5213297121.19,3196955963.53,1797738710.79,4602393725.92,3261934933.69,1938355948.03,744388968.48,4020514862.83,4001156726.03,1817062217.95,1041438665.5,3869262970.07,2431011526.18,1784057088.87,771350227.18,3806178738.53,2768175671.17,1894122384.52,941760962.99,2012433377.9,1030715391.98,947645195.47,245090015.17,413358406.21,217249909.45,224549233.96,221686829.79,1454378028.85,971572847.79,1037731137.32,500247022.56,2000204491.39,892259381.87,477364493.25,25279397.54,1282377054.47,1160994477.85,569187150.11,96061223.27,932348065.54,688901516.2,374889372.88,96915024.75,827396286.11,563138867.81,307046407.84,279545545.48,203227700.45,284809595.39,289387069.46,80152588.6,374222722.25,316474185.84,126099964.82,34925382.18,123979697.9,,727757.03,,84766521.49,,32597122.54,84086054.37,-11879172.72,54437569.76,,
常用指标,基本每股收益,1.19,3.99,2.92,1.95,0.98,4.15,3.53,2.6,1.32,5.36,4.05,2.73,1.29,5.17,4.33,3.31,1.71,7.85,6.22,4.31,2.11,3.2,1.7,0.9,0.44,3.23,2.52,1.79,0.89,4.96,4.32,3.35,1.65,4.09,2.87,1.79,0.8,1.42,0.96,0.53,0.21,0.74,0.66,0.47,0.22,1.12,0.97,0.65,0.35,1.34,1.08,0.71,0.34,1.09,0.76,0.45,0.2,0.86,0.71,0.46,0.22,0.71,0.45,0.28,0.15,0.64,0.52,0.3,0.12,0.91,0.73,0.53,0.23,0.89,0.66,0.51,0.27,0.52,0.48,0.26,0.21,0.73,,0.39,,0.62,,0.3298,,0.6,,,,0.4,0.32,0.24,,0.42,,0.39,0.62,0.34,,,
