选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231
常用指标,归母净利润,1002189357.16,3414335326.41,2747916019.11,1814826860.86,914708484.7,3512104678.06,2562326688.45,1696020589.2,862411560.96,2838860542.8,2189046844.62,1433824629.56,755284976.47,2499214359.57,1981470047.95,1340570484.98,704364775.13,2301631347.64,1895384579.34,1300346324.85,758380756.56,2819861203.63,2391466604.78,1731184721.25,1147278457.64,2813118702.11,2213114054.08,1596283418.31,907244647.77,2267229174.08,1809081209.36,1293389202.65,659198384.27,1779506061.59,1489159038.4,1041440538.81,544014117.67,1446591698.47,1195311814.3,823088697.31,434837683.12,1096912432.06,927415228.87,666593605.48,343981570.14,756669419.65,548551459.11,389259850.75,201737994.08,574975854.61,468526247.2,332875295.31,159798265.44,469927239.97,378449523.39,253733902.79,121626940.76,381484999.24,293299063.18,193616546.68,90661380.92,317306761.68,235716202.68,158586752.28,83066145.14,379455228.09,198994966.03,122875851.08,57773937.72,168609741.75,123238785.42,90342848.63,48541760.63,173160209.87,113465007.65,86790597.51,42212210.13,96575827.5,46276985.38,42027705.03,30335054.36,67313918.95,42167152.35,34833973.46,18421153.73,30581431.63,32736942.89,22334693.59,14753346.44,30579058.12,29008513.31,16419267.58,7615486.31,46529476.52,27443825.05,19632814.33,10117070.16,57476251.04,16345668.89,45910354.13,15198718.95,40352166.83,21674024.12,40248023.76,30383234.12,8909240.28
常用指标,营业总收入,11183450824.27,43612009891.02,32664143135.68,21674928965.21,10735787899.82,41905707385.91,31477654750.5,20965065605.67,10410809128.72,40623782520.43,30394530509.51,20385344288.81,10114531331.77,37714587458.01,27858507079.1,18197963991.01,8932579251.75,34563301233.67,25927477363.27,17179437902.61,8896632277.36,33683058759.75,25500876607.95,16660934157.64,8598069911.29,35445698216.15,27627885218.87,18248667616.98,9705148188.21,30663374326.27,23204473939.34,15324950023.49,7836744769.85,27831823148.07,21450870670.15,14090941947.01,7149353940.7,25379667502.88,18919949718.4,12243624823.17,6165697645.94,21727383494.05,16156357904.5,10383501273.7,5211442500.53,18947379094.83,14180291373.15,9111166441.34,4503274601.33,16717986446.63,12690335100.94,8105241454.24,3984259585.94,14579230374.7,11068013837.3,7046070997.46,3516113015.35,11131372422.79,8194944377.07,5220674842.61,2559299260.7,8971836509.2,6529186137.62,4275840965.62,2008871409.65,7824872164.74,5349870214.48,3287113523.34,1666935593.64,6016486141.18,4554586440.35,2967317346.79,1605696286.64,4853413420.74,3686044063.32,2315465400.39,1263639241.5,3968250881.94,3039639182.37,1887902266.69,1100448162.38,3505946179.7,2700625744.93,1655416388.89,908435018.31,2903541757.08,2185276479.6,1354105426.73,692837247.02,2348678178.77,1784872503.79,1176104165.14,599768320.52,2087757426.93,1557839563.96,953608544.78,486311386.99,1887220493.57,925669079.28,1620430782.52,781844811.53,1248396914.36,585397249.01,1141130350.1,983281578.29,670911788.96
常用指标,营业成本,9992872896.34,39388881033.06,29289598185.1,19418419774.58,9620007130.43,37493020210.87,28288811654.13,18876799219.53,9331357509.92,37081915122.91,27539505233.9,18443622876.24,9111221456.77,34568570175.18,25422451966.57,16516515436.25,8028129305.85,31727336299.43,23721020429.04,15638788710.4,8007420920.98,30666230281.53,22945770445.69,14896020510.59,7564443071.57,32236584319.28,24984635658.84,16371950305.33,8644836746.18,27820710587.36,20891595911.32,13696557685.12,6997637232.02,25594851224.21,19580799162.53,12795618264.75,6485213239.76,23549785687.94,17425477076.28,11203138148.91,5620715720.7,20353320471.11,14997227220.05,9539843714.87,4777837740.02,17797544716.36,13232436176.17,8419674987.16,4148893048.34,15800423806.28,11950709218.29,7591002715.05,3729867400.88,13804468633.82,10451258955.44,6634571483.55,3320590041.14,10529566396.91,7738330113.27,4920785744.66,2414486735.83,8518045508.53,6170337589.96,4034546995.57,1877718610.58,7293416738.25,5057647566.51,3098147100.28,1576754454.12,5745490217.58,4357399723.65,2826225690.35,1529896528.14,4550812682.68,3506507659.16,2176501471.29,1195563699.96,3795207533.2,2912235106.7,1799097796.92,1043459137.9,3366486001.84,2602204538.93,1590523841.8,875545101.97,2815947818.36,2119363295.63,1308903793.3,667023525.91,2275216437.29,1729661637.84,1142491835.11,587022315.45,2008124316.45,1507022625.06,920880484.81,470342986.37,1796341932.81,895074382.43,1550857994.55,755603262.39,1189702577.2,552394196.34,1091856255.82,940072860.16,657097353.59
常用指标,净利润,997161400.38,3410846772.45,2741858261.19,1803329008.97,913984183.42,3494185631.76,2562604257.61,1688215051.04,860245520.89,2846396949.97,2193548822.36,1439855714.43,759925490.33,2532625701.36,2006324812.36,1353905392.31,714032574.24,2338627558.03,1942176986.25,1342507815.85,774473984.45,2909716559.4,2460315963.21,1775211740.31,1153425789.92,2925402654.89,2304646955.75,1663190405.5,937820233.07,2395169611.98,1910537325.8,1363982538.82,690784749.2,1888215693.21,1563616606.9,1086744975.41,564700183.17,1535410264.77,1255400224.58,861680787.79,452464707.1,1152166468.12,972753088.62,690410911.21,353821714.11,942756526.16,707390508.94,504909400.24,260302519.53,747660053.63,604809034.2,426765444.6,207287090.69,620556748.41,492484282.99,329266296.82,159149745.76,486055441.81,378998573.51,248768251.92,118498375.19,395863452.88,297643112.35,198096695.88,104259157.59,447245319.05,254484647.94,154924988.1,72461429.17,227320464.82,158209643.59,116510265.38,61593822.77,226207550.85,148358626.26,114640944.09,54536132.33,127477323.77,69290021.27,57499023.01,39520301.6,91165560.93,59339180.43,46591989.13,24682711.2,45873399.75,46229272.66,31250405.45,18660104.98,41339339.48,36910799.04,20971569.14,8769424.37,55806955.48,33522274.29,23309130.66,11580064.81,66799605.24,19384302.78,55574830.69,19029036.41,49665411.44,26493394.79,47028006.17,34476881.23,8909240.28
常用指标,扣非净利润,989719668.99,3311448470.6,2693515147.85,1761734255.98,897337982.42,3351680026.72,2481821808.08,1625200244.09,838303551.41,2736571736.98,2160054898.69,1427487870.97,757542618.01,2409954557.05,1901053230.06,1271839179.63,698524004.62,2188946362.34,1762020074.37,1193980887.18,695792411.78,2429761433.56,2030908894.33,1406723973.1,856930262.1,2574437417.52,2079980188.55,1474434387.97,856031343.59,2236323500.44,1783983594.29,1269298538.77,656213602.52,1740064200.1,1480065076.27,1031405652.43,533772576.37,1411377541.35,1184241594.4,813281728.41,425161251.9,1065040214.49,912037162.76,656917172.28,342623787.35,738370750.67,540372376.74,389076223.59,202705658.2,554182278.89,450116349.99,317791489.94,155859366.26,463144077.99,381957147.96,256774974.91,119691781.14,374190525.82,290190925.72,191075983.24,89951162.52,289410112.94,233066354.91,157473854.46,83099305.06,359948738.7,183308296.06,121200606.35,58479735.14,164430482.14,124078367.73,91371265.87,48631575.67,175601361.94,116317231.94,87825690.46,42744262.37,82421104.14,52387360.8,47073929.28,33870235.16,67341194.59,42292773.15,34861694.07,18356713.13,27088141.46,32648503.26,21798835.35,14521495.75,27814118.22,28851362.73,16195843.75,7498636.99,48486724.26,27689667.31,19752837.96,,54220436.68,15093142.11,45853020.52,13584000.0,32313922.79,,,,
常用指标,股东权益合计(净资产),26087711762.53,25171005680.18,24496334097.34,24115006498.09,24562696598.0,23563754912.12,22570498037.97,22281270832.31,22487793244.92,21582264726.1,20939184111.12,20183008498.55,19920533037.15,19176441383.15,18582093785.23,17753869585.81,17670336794.68,16941319005.68,16876014203.23,16188071933.22,15842476556.57,15179411513.47,14805086025.57,14139107834.16,14018518209.64,12866624239.87,12199371892.95,11556517711.56,11285606626.88,10425528567.51,9964164399.66,9436066640.12,9499647670.03,8808862920.82,8505648733.22,8029067357.73,8180841146.31,7641840963.12,7340979667.7,6947260230.89,7145616910.18,3243348387.09,3058835007.59,2775726163.51,2875618824.74,2518647110.68,2395442109.49,3090990167.46,3150225280.44,3015144160.91,2877785141.49,2699741551.88,2461850697.96,2342063607.28,2209018625.3,2044332883.19,1886183002.05,1794533256.32,1668910654.65,1515592292.41,1385356409.93,1345824040.49,1307763955.62,1351457336.18,1347954370.81,1237534957.56,1103056472.62,1006559312.78,965258256.67,892796827.5,826962697.1,775593901.95,745861533.97,684267711.2,613272783.44,579860192.27,603441692.51,564025918.09,679432238.13,669845523.67,726511585.97,686991284.37,658583188.29,656658734.71,672473196.07,648912584.29,646761424.41,633433574.7,656599295.86,637950307.66,635195681.85,630713961.79,612586108.18,630617936.34,611851789.55,601638645.92,589629600.0,578049514.8,530348168.81,516337425.9,517623356.79,502914245.12,246035640.86,224627232.88,202105176.72,
常用指标,商誉,2848210102.92,2860135566.37,2934647553.97,2949911243.09,2918760393.01,2913334523.63,2909064173.67,2591744585.15,2596809693.91,2598696062.31,2577647986.71,2587351458.3,2455916241.27,2441387413.59,2479054921.92,2228013021.51,2138808037.01,2138808037.01,2100106651.09,2100106651.09,1469617262.1,1469617262.1,1469617262.1,1469617262.1,1469617262.1,1469617262.1,1469564972.95,1469564972.95,1458322456.39,1458322456.39,42948300.3,42948300.3,42948300.3,42948300.3,31398193.89,14256645.61,14256645.61,14256645.61,14915229.6,14915229.6,14915229.6,14915229.6,14256209.53,14256302.49,14256209.53,13621395.26,11552358.7,11552358.7,11552358.7,11552358.7,11552358.7,11552358.7,11552358.7,11552358.7,13632346.91,13632346.91,13632346.91,13632346.91,2831185.4,2831185.4,2831185.4,2831185.4,58991441.06,58991441.06,58991441.06,2831185.4,60402295.29,60402295.29,58991441.06,58991441.06,73844949.05,2831185.4,2831185.4,2831185.4,1702884.14,1702884.14,1702884.14,2828135.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,-852335762.63,4245604371.17,2610851944.18,2456848510.1,-832728693.88,3748928882.35,2506402808.91,2275256481.44,-484522666.13,3929216706.7,2249277883.81,2021743748.65,-246152770.16,2381852668.6,1320252925.99,284234410.27,-260603628.32,3169757867.95,2105916826.72,1738512372.11,302314164.48,3411447747.56,1901814356.66,1255542667.29,218779623.89,2001698170.67,909038245.94,963028336.86,-433890841.71,2039496083.26,1411426304.33,1070274360.77,-557420306.46,1661118663.7,126280983.94,276273038.15,-881508811.65,1346962807.82,463832533.41,1010997263.49,-619505186.12,658536256.76,165727682.85,873550662.27,-348393881.38,740854724.82,361374550.17,469961522.78,-464830344.81,476977321.5,-510346531.25,323385145.69,-382600988.68,642729226.61,176339828.63,506106351.75,-275647058.73,24573391.83,-542475347.72,-21205225.35,-495403981.25,-27989144.79,-355646307.08,-90191249.72,-391899820.5,567939912.31,41708393.37,151691956.13,-180244317.25,344689663.52,-64601790.89,171099399.28,-121114473.44,265790560.73,-20947072.49,28204428.09,-143961177.68,68380441.7,-71228822.33,19388618.22,-81221321.1,203330808.11,59149751.61,65047253.1,-15778516.47,12506256.28,-51923265.69,-24675362.8,-6947458.87,90535275.64,42853921.02,29052599.31,-17180995.96,23943927.94,,22616822.79,,109668970.8,33428460.22,19588627.39,-1815889.43,56321046.3,,23799552.03,,
常用指标,基本每股收益,0.5715,1.9484,1.5682,1.0293,0.5224,2.0046,1.4644,0.9675,0.4929,1.6219,1.251,0.8194,0.4316,1.4283,1.1324,0.7661,0.4025,1.3154,1.0832,0.7431,0.4334,1.6115,1.3667,0.9894,0.6557,1.6077,1.2648,0.9123,0.5185,1.55,1.2406,0.7392,0.4521,1.22,1.5319,0.7142,0.5596,1.5,2.4888,1.7241,0.9277,2.53,2.1366,1.5357,0.7925,1.74,1.2638,0.8968,0.4648,1.32,1.0794,0.7669,0.3681,1.08,0.8719,0.5846,0.2802,0.88,0.6757,0.4461,0.2089,0.73,0.543,0.3654,0.1914,0.87,0.4585,0.2831,0.1331,0.39,0.2839,0.2081,0.1118,0.3989,0.2614,0.2,0.1,0.25,0.1218,0.1106,0.08,0.18,,0.0917,,0.08,,0.0588,,0.0805,,0.043,,0.1224,,,,0.3,0.09,0.24,,0.28,,,,
