选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20011231
常用指标,归母净利润,1827227858.46,6764199225.29,5320721690.71,3603323979.16,1879910462.58,5868545988.62,3989518788.01,2204361642.96,869622923.96,2704238767.54,2101209064.57,1483229236.96,643158260.22,3620280626.51,3011053031.91,2213882215.02,1203327294.72,4356010628.22,3391995645.9,2426979148.42,1144090085.76,3563759939.48,2935522918.78,2208930277.2,899742390.12,2165282489.11,1702663857.96,1155557075.04,510551709.49,3078884552.84,2537389099.04,2058544371.13,1493714340.67,1704413449.19,901046879.28,585944554.24,231742243.62,1202633456.89,845357506.75,515689916.69,155676229.09,402067778.48,284986283.84,185616696.74,80427695.62,808040363.8,712748951.03,548723718.22,203536075.96,882120714.89,610729613.46,411141329.4,189617276.49,850172805.14,760992538.15,529380711.74,262403006.66,1164392570.03,940761123.29,634212374.34,291094897.42,1100086909.99,801706076.52,547585031.75,257250508.33,1018339104.43,664726528.38,358679708.1,131115795.63,1374511366.63,1275599170.42,765292290.75,250613600.43,77071153.85,26023710.24,5732636.74,78238.49,33761416.03,41428586.67,42516731.12,17290633.24,61181429.02,48907031.57,34415775.33,15682978.62,74633220.43,47274084.83,40076071.74,14722827.42,69266919.33,37417511.86,30174254.83,50846978.34,42276089.37
常用指标,营业总收入,6294652672.67,22251361880.58,16642101764.92,11100632836.78,5439577817.97,21609592228.45,15781739446.23,9844712214.36,4498764263.04,15116537003.3,11012182404.49,7418514576.09,3612227625.99,15933984403.41,11910018133.43,8215039277.03,4307991748.95,14917101500.91,10614042692.54,7340124310.11,3790255566.08,10314084354.21,7473328667.93,5303165502.25,2624605161.78,7660412519.26,5795564973.68,3867375725.69,1836045098.57,8683381746.84,6719427162.61,4651169915.08,3045451020.04,6235108150.19,4092171291.1,2608022394.08,1227987835.37,4696277327.61,3422381057.75,2302666254.4,1086614300.36,3822542971.63,2831269443.62,1931358143.65,957675625.58,4164209211.21,3030199536.56,2130497928.4,964098719.23,4237635148.4,2877517748.5,2018440079.96,1020516894.48,3631417484.17,2723665941.84,1875140948.11,947710729.88,3803991667.84,2925578558.9,2032219186.33,951757670.76,3445263620.93,2411493251.69,1624387142.57,831018416.43,2898225227.01,2001561520.27,1215847411.4,523208103.62,3313962339.23,2870721091.67,1936201770.19,817536286.66,1747875375.56,1209695364.34,814808746.17,373825395.18,1609599910.42,1155589440.7,777691637.74,387797590.26,1261524668.87,946581619.29,656888918.66,345011387.81,1136584075.89,839116237.22,565881872.66,277977899.17,952451586.37,691730373.61,464009805.5,692777413.66,539881691.21
常用指标,营业成本,4263103073.75,14513428804.98,10521382709.2,6875351657.25,3332670522.53,14833148723.72,11168127903.08,7207812239.51,3392556624.48,11960861457.05,8613037482.05,5746931719.68,2890271348.78,11705488745.99,8534027513.81,5728884500.93,2975781501.41,10014421384.71,6840700429.91,4622590418.92,2456151541.23,6427974430.0,4192761471.86,2805793794.44,1568915435.87,5359902521.29,3968522352.43,2648494056.61,1284612821.74,5276870562.12,3852881791.91,2281595903.46,1260602346.34,4203538902.77,3097922696.8,1968677298.07,966702689.76,3286152180.66,2416046386.03,1674975605.72,892871594.49,3410173680.08,2528859314.43,1739430743.84,863766341.49,3153794084.97,2189146521.98,1466405831.73,717014526.56,3201688091.02,2140862201.65,1514702585.55,780963913.72,2499622605.44,1806699105.67,1208037439.78,593808338.37,2499205586.13,1857574189.08,1298058020.57,614801334.15,2128789998.56,1425857746.29,950898324.79,517037464.36,1699142589.84,1207434738.14,786991964.69,363888338.9,1676656841.34,1328144968.17,922802810.37,488439822.07,1644681914.85,1181625778.43,809426656.77,375000941.87,1561749970.91,1102201483.14,725316407.42,370179572.12,1172312467.92,872631402.27,602683619.57,325341899.65,1036890642.58,772776025.54,508353956.34,261065899.72,844289344.9,628007730.51,412395625.7,604428729.05,494130906.36
常用指标,净利润,1835723725.79,6802086737.15,5354204078.12,3621495545.25,1887731173.15,5896870207.59,4008559585.18,2216955375.85,872972181.77,2725408902.23,2119195575.71,1496374753.42,646920492.73,3638277074.8,3023902820.13,2223867122.27,1207852620.67,4372225619.34,3406398120.77,2435315595.3,1148289147.03,3577227510.51,2944508857.55,2214313722.9,899818181.12,2173221210.35,1709745455.04,1160916229.54,512237364.3,3098438455.55,2554980803.72,2067593534.18,1501725321.96,1713801962.65,890756661.16,585684199.6,231297873.46,1225384782.78,875018695.12,535458500.61,164413157.14,389835858.74,284736159.15,185537899.41,80427695.62,808040363.8,712748951.03,548723718.22,203536075.96,882120714.89,610729613.46,411141329.4,189617276.49,850172805.14,760992538.15,529380711.74,262403006.66,1164941353.03,940617410.93,634188532.13,291068375.51,1158208936.44,838963104.16,575551203.23,268532693.4,1115161747.65,730617649.56,401122797.78,153943227.8,1447952217.99,1343151502.29,803174363.8,256757199.81,76240919.3,26293478.4,4551450.8,-1853359.92,30720859.42,39682832.19,41797428.5,16820396.7,59704047.4,47966092.25,34060806.33,15173589.71,75531848.18,46743815.36,40788624.15,14616638.84,73438682.46,39456151.73,31975615.26,54430992.31,45851676.23
常用指标,扣非净利润,1776158668.57,6737938475.03,5332970513.6,3678562540.56,1879705376.85,5828938494.33,3882181017.14,2157462467.7,857468937.91,2614210640.58,1950572089.45,1375218885.82,586422083.91,3586873100.22,2927532671.88,2094055949.62,1142767059.69,4147933364.84,3201462429.94,2279454655.63,1090734420.46,3410367513.01,2801062619.03,2114837105.23,879433307.0,1934679280.23,1599048071.51,1056250176.56,481691435.5,2889118351.12,2423553362.4,2005950369.02,1483150753.83,1646420076.48,860753800.41,556937962.33,218769856.95,1147686307.91,809070384.5,504017689.12,148390924.67,354521817.94,245813238.22,151694506.81,66250845.79,782586391.52,685727058.77,543999717.0,204177692.46,855444133.61,613169219.95,420044435.85,202000235.17,895052823.97,791853372.34,563717615.11,295109551.55,1131475470.93,918070979.55,630233945.09,287914414.3,1102221842.35,808914433.68,551777189.78,257916104.25,1005647507.38,654949608.17,350823193.28,127173534.01,1370878780.75,1270352221.06,762338019.0,250147800.18,71472885.73,23423553.3,3400940.86,151545.67,26312673.73,36078600.23,35782773.49,11703892.03,56226117.72,46410253.99,32435474.7,12901966.46,64114462.8,43407626.04,36571605.58,,60276410.94,,,48032756.6,25905736.98
常用指标,股东权益合计(净资产),35289742192.24,32960915407.24,32356596378.1,30623239217.79,30757251137.12,29445550262.93,27592293763.46,25783022030.34,25803972962.23,24919708152.87,24307597664.58,23676186350.67,24310784471.89,23662169093.09,23059122985.05,22187803561.89,22992488413.35,21895568862.26,20934677606.29,20291134586.89,20539819251.46,19403831449.98,18749311771.24,18057645256.68,17814651702.73,17063395447.81,16444777657.21,15873568776.79,16713794826.62,16215016981.86,15692495995.27,15183350597.09,15481952432.31,13996120521.62,8314708313.52,8021194452.55,8320932130.33,8090297017.22,7718015764.96,7376549923.7,7217290666.48,7053282741.29,6935073154.85,6828054940.27,7096286219.12,7015166458.12,6921077959.36,6756851069.45,6774584754.81,6570557702.17,6299212356.26,6099792786.01,6241833133.22,6052329428.05,5960940334.61,5729211421.15,5897560210.06,5635210064.06,5411953228.02,5114613597.78,5135021165.02,4844354544.26,4540417366.83,4277451268.57,4342930459.81,2979944590.68,2595414778.62,2265930050.66,2087167228.99,1933215547.08,2170770648.99,1630445183.15,1118118455.69,861317927.47,807957750.37,786253160.28,797611596.22,804649723.14,804105850.71,806640770.17,809982901.54,795652169.63,776574609.6,762669323.68,775715029.72,762514517.35,753828143.23,743663011.91,,356742749.98,,,310910067.53,254723660.86
常用指标,商誉,3622704.97,3622704.97,3622704.97,3622704.97,3622704.97,3622704.97,3622704.97,3622704.97,3622704.97,3622704.97,3622704.97,3622704.97,3622704.97,3622704.97,4410005.33,4410005.33,4410005.35,,,,,,,,,,,,,,2303301.16,2199911.23,2224723.66,2243268.3,2332392.97,4896220.68,,,,,,,,,,,,,,,3912280.0,3912280.0,3912280.0,3912280.0,3912280.0,3912280.0,3912280.0,3912280.0,3912280.0,3912280.0,3912280.0,3912280.0,3912280.0,3912280.0,3912280.0,3912280.0,3912280.0,3912280.0,3912280.0,3912280.0,3912280.0,3912280.0,3912280.0,3912280.0,3912280.0,3912280.0,3912280.0,3912280.0,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,1683660102.64,8797431340.92,5642188919.25,3242727802.31,1595982605.81,7073064183.33,4576730480.43,2138324059.35,480895414.07,5119370863.32,2625355777.7,1235562621.93,390927539.55,4361481083.61,2527486364.07,1242456738.2,422441679.66,5837878051.57,3856729838.35,2289637496.69,1084019501.36,3122807363.21,2044681185.86,1127560220.11,258196301.24,2106765618.26,1097959757.32,755304713.2,254948180.82,3660322312.11,2503119822.83,1812363434.46,393653097.96,1323504515.62,809397073.6,425324715.2,126956024.21,1190295712.64,750926056.34,438074500.29,179965849.43,972022384.03,521080251.68,320107231.33,110078428.35,1079736503.0,842369939.63,494142950.89,242571640.97,1335018638.43,802699252.39,428666411.07,320860339.35,985864876.47,644594783.06,339536601.79,214996315.29,1270077439.86,889332353.28,501908157.05,251181839.1,1304750990.65,944104568.39,653011719.96,355371445.63,1008254891.59,700179997.47,422872363.82,138839668.92,1193294185.12,917615232.06,471327444.59,-37382635.62,186001306.91,25182298.26,11292802.03,-46287364.09,82003582.09,-87110395.43,-53428939.04,-24660794.88,-38717616.22,-18822344.2,-34324331.55,-72920069.34,123081269.46,29627606.88,64799088.88,,122921036.25,,,98039839.32,
常用指标,基本每股收益,0.59,2.21,1.73,1.17,0.61,1.91,1.29,0.71,0.28,0.87,0.68,0.48,0.21,1.17,0.98,0.72,0.39,1.41,1.1,0.79,0.44,1.38,1.14,0.86,0.42,1.01,0.7939,0.54,0.24,1.43,1.18,0.96,0.69,0.92,0.83,0.32,0.21,1.1,0.78,0.47,0.14,0.37,0.26,0.17,0.07,0.74,0.65,0.5,0.19,0.81,0.56,0.38,0.26,1.17,1.05,0.73,0.36,1.6,1.3,0.87,0.4,1.61,1.69,1.16,0.73,2.19,1.94,1.05,0.38,4.02,3.73,2.24,0.73,0.23,0.08,0.02,0.0002,0.1,0.12,0.12,0.05,0.5,,0.3,,0.73,,0.48,,0.82,,,0.61,0.5
