选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20081231,20080630,20071231,20070630,20061231,20060630,20051231,20050630,20041231,20040630,20031231,20021231,20011231,20001231,19991231,19981231
常用指标,归母净利润,785676458.1,2870360059.54,2521099634.39,1330137269.83,516322013.21,2164048119.86,1320068057.54,941743725.43,328204971.32,1964371034.08,1581184840.2,1796116428.96,828387817.96,2637075791.2,1780538543.26,1373911962.66,156272127.91,4743070343.36,3523193067.68,2439422955.05,1195356530.13,4003314315.75,3029026009.12,1619414008.36,271323863.06,1762537169.01,1753072065.52,1333353418.26,998685873.25,135348071.2,726832633.73,686576447.47,365904887.42,2284896126.79,1982705226.55,1309346644.2,681984801.92,2046321431.54,2044803328.62,1111631183.11,503716487.17,4167150649.35,3519000090.09,2957755437.25,1073189874.56,1781589789.14,1083786268.46,613416229.28,189797547.68,669769790.41,586318079.51,408673810.45,220529838.71,476350275.72,417696352.92,346316211.65,167540650.27,435339610.68,409591281.68,381656378.31,210958376.12,787215964.17,594386407.89,336147643.11,169790391.84,1155348227.47,869346620.48,544695393.92,266595561.55,270253442.13,2037847213.44,993150994.92,306925078.12,154132671.89,-70251648.08,-61400387.22,3843399.67,26156936.57,23992531.45,-509155633.28,-214964856.15,196717570.76,65032683.28,84011308.8
常用指标,营业总收入,2664642053.23,11841384174.21,9277206846.17,5404203234.22,2348998816.71,9784170146.86,6628544901.87,4195827708.27,2376916655.23,10627163242.97,8856388285.17,6938139198.61,4169261458.99,10659638031.35,7221477759.91,4946029458.46,1687844978.97,18972168754.91,13883711965.63,10149387442.21,5504873069.5,17579687208.8,13496232098.73,8289870757.83,3609840900.5,14249535861.49,10814349027.54,7040650376.09,3834716543.15,6499373437.14,4577418285.88,3309422145.31,1642557231.85,8820388610.14,6207327998.12,4056879820.79,1964676175.48,7588604128.9,5876283930.57,3534626491.57,1740412801.72,11540612657.75,8985622100.17,7108485922.68,2741970471.26,5609064896.32,3398397223.08,1977971987.5,812624080.48,3099526553.02,2329510417.42,1582368394.68,830934096.86,2539445287.3,1926169215.35,1401031707.38,665592370.19,2315086741.48,1792924631.15,1387354948.1,761156429.98,2737505892.1,1893224045.8,1109845349.76,559100261.25,3084956634.62,2270150937.33,1413744457.77,1336391033.37,793961718.86,4778888788.7,1884542202.78,891221065.21,313121867.43,225461289.55,30181906.69,404779101.35,237754776.49,256755046.53,252711349.44,394705440.08,720012453.62,251752578.48,283985955.46
常用指标,营业成本,1465347753.22,7652852076.35,5705790349.39,3595028570.24,1627767742.61,6702492594.35,4830187003.46,2939044979.86,1917709772.71,7663844150.38,6403116382.89,4271533771.69,2895457622.28,6539849081.62,4443944546.18,2770554313.85,1164113663.59,11264171863.48,8054943019.26,6043034976.8,3447903965.9,11380016077.09,8805685269.42,5893612904.18,3176896836.49,11588892969.57,8086483096.56,4992649447.45,2222300034.79,5833283780.3,3167560086.84,2055006804.9,965797179.69,5670302632.63,3603934111.39,2348767619.91,1111073309.5,4680098167.68,3236174930.76,2095827230.03,1051467928.08,5674650954.37,4041819321.49,2994392876.84,1199050670.17,3095859626.07,1851151453.86,1129507872.36,502655146.72,2120352873.06,1499233783.82,1001820870.22,515254773.49,1840724656.58,1303996235.68,919897484.22,418762187.2,1619931497.19,1124455503.18,791014177.92,415966336.86,1544410268.79,1010166200.44,604154510.57,288563449.02,1438930798.11,986425716.88,619927734.97,912071796.5,410956727.88,1405104349.48,562580026.38,451872004.67,151318281.6,294151076.89,88586840.47,386068819.23,214591536.92,233808194.28,739932998.11,565838697.08,384485903.82,133459379.9,142786162.01
常用指标,净利润,1027391277.05,3713792650.98,3197987692.75,1722723308.09,697270689.84,2896606190.52,1844437047.91,1276331407.07,487852700.23,2667867350.92,2155275954.87,2213327619.13,1055167538.41,3342826911.02,2268386628.75,1747691353.82,426616624.46,5855418639.58,4452535503.8,3135466990.12,1563930295.91,4583906382.54,3536526944.76,1793154917.1,263233041.05,1915292414.76,2090494023.23,1563308526.4,1142815913.98,575393624.42,1094516248.96,989854585.95,540502546.98,2635042633.35,2232785235.67,1462856031.64,786643121.8,2343639024.24,2300427682.66,1277598139.63,593938589.23,4498983328.31,3817246492.04,3174594448.26,1166629138.26,1945872942.34,1211297960.52,686114800.78,231668913.0,780422788.0,677299643.86,483345225.13,247163495.86,573889208.07,515510073.99,393160107.97,188725850.12,546155938.18,498630832.84,449152622.85,256608974.04,922902726.76,697902279.7,403735828.56,202210143.7,1276639906.82,961937290.82,604650545.78,362102879.62,327917560.5,2106012983.17,1020786947.98,315802715.13,158913260.75,-70171302.25,-59090848.98,74704.01,21804815.83,20645557.19,-509155633.28,-214964856.15,196717570.76,65032683.28,84011308.8
常用指标,扣非净利润,718658400.56,2832093690.4,2477987327.51,1288600733.45,503796888.14,2023177747.12,1285206079.45,909882313.68,297000000.0,1864556891.28,1448070811.86,1703390790.04,765150137.89,2459552003.77,1624953379.18,1231596075.47,16405091.84,4661859578.52,3424628507.08,2342596487.67,1104548054.61,3911326237.02,2936501732.4,1529569040.02,197552896.48,1631930817.48,1650809949.74,1240955126.74,962708610.22,13333913.05,623159710.63,583100202.19,295343466.01,2196782455.33,1873466149.34,1246254531.66,615748388.79,2068198861.05,1855002953.04,984420019.25,446289926.6,4133158788.81,3467947000.02,2917917064.02,1068407857.39,1748591347.64,1046583300.57,574732454.98,187601144.67,637602208.2,547803422.17,375755286.08,204609264.8,446577806.01,389461969.73,318950738.91,164931468.13,402218925.85,408870562.98,382583639.26,211222541.02,764008027.1,569529436.87,319426854.36,,1125427091.07,,,220348082.24,,2037885753.19,,,,,,,,,,,,,
常用指标,股东权益合计(净资产),67586051494.87,66689061669.6,67289074436.2,66012096297.84,62786917844.87,62918948663.02,61836058155.9,61547061456.88,61588156456.89,60970641555.98,57382024866.55,58172479633.57,57881791009.58,56837466587.81,58022133961.71,47276811252.87,45711599125.38,45355475516.91,43972838646.38,42621027518.32,42298848430.57,40835424461.67,39951971457.95,38367976018.73,37360719939.19,37043686981.51,37484993266.28,36802040681.89,36727793779.06,35307830098.03,36005995733.86,35646634122.02,36244325764.31,35878292325.79,35762913512.56,34500236714.74,35020088496.1,34298050682.25,33095233631.15,31814520379.04,30923536111.24,19288075705.5,18178344794.94,18045810687.94,16296099235.59,15225733194.36,14418417648.23,13877106519.51,13595214253.79,13433487511.29,13605929628.22,13096762297.01,9277578638.41,9071646468.97,8961018354.85,8888051774.52,8964903298.43,8765490683.9,8723851550.56,8738962532.85,8892567376.33,8746799792.18,8537947285.81,5613871053.55,,5347589036.76,,4625702705.59,4260352614.36,4203631379.31,3981630488.42,1834699068.22,819427862.66,701627752.19,519438490.73,604460392.66,613374699.92,732541771.83,651014561.19,625598457.75,1131852680.25,1481160880.07,1285461041.97,443924505.84
常用指标,商誉,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,12264149.78,,,,12264149.78,,,,,,11264089.14,11272591.44,10117218.2,,,,,,,,,,,,,,
常用指标,经营现金流量净额,10588564238.77,19332488671.7,3252534186.68,-1967179542.93,-6514243197.1,24143006376.01,34260213938.67,-5143673805.12,-1656537121.61,-10360349933.12,4226795789.71,1958855411.59,-1918858279.85,22656414014.09,9301765011.32,3933362958.16,1422425379.32,15206107988.45,14840500447.97,8139577730.33,7971845093.89,7683858616.77,4746494942.92,8756977678.02,11344016829.07,18343748513.31,21471571629.08,15734314181.2,7063971733.18,17607036118.64,10183047627.15,8058986639.57,3466417965.04,-21545470867.55,-17912122519.66,-10447323498.9,-4758462211.86,-32200813818.82,-15901237626.37,-10413235126.29,-4479933434.18,-1388795437.74,14519751566.28,16845639571.58,-2954905857.3,2777475920.53,-2178670019.58,272087673.29,570107507.4,-5088009967.54,-4131266260.82,-560101086.53,580846857.52,-437420612.92,-1422488055.51,-643784510.8,1636005702.8,-10702132783.43,-10370464528.36,-8142689430.69,-5269322103.12,-611033440.67,-3697649640.33,450590488.03,6459941277.43,9793935730.85,8690877546.46,,-5787893802.46,,9717707286.76,,4394678110.62,,-261942803.28,,-481650488.0,,-148600783.19,-2451194795.25,,,,
常用指标,基本每股收益,0.0863,0.3161,0.2804,0.1473,0.0568,0.2385,0.1438,0.103,0.035,0.2261,0.1831,0.208,0.0959,0.35,0.2576,0.2052,0.0233,0.68,0.5261,0.3643,0.1785,0.5978,0.45,0.2418,0.0405,0.2632,0.26,0.1991,0.1491,0.0202,0.11,0.1025,0.0546,0.3435,0.3,0.1975,0.1029,0.3081,0.31,0.17,0.08,0.7535,0.64,0.5348,0.21,0.3426,0.21,0.118,0.04,0.1358,0.12,0.1751,0.1,0.22,0.19,0.16,0.08,0.2,0.19,0.17,0.1,0.39,,,,0.6,,,0.14,,,,,,,,,,,,,,,
常用指标,每股净资产,6.558338,6.477299,6.501993,6.389029,6.343856,6.347277,6.246253,6.206952,6.231797,6.180135,6.129548,6.162828,6.149372,6.051969,6.168439,6.373697,6.165126,6.150733,5.967725,5.800681,5.798393,5.635422,5.50474,5.308986,5.185673,5.141699,5.137922,5.059012,5.051644,4.85397,4.960951,4.926347,5.035764,4.991865,4.964189,4.785868,4.858067,4.732628,4.715717,4.537226,4.534099,3.560649,3.357269,3.346466,3.034502,2.823585,2.680292,5.172717,5.078858,5.001893,4.967814,4.892426,4.064635,3.958873,3.91848,3.89716,3.911091,3.830168,3.819303,3.830627,3.908273,3.816329,3.738443,2.761449,,2.612837,,2.274054,2.083803,2.699416,2.589378,1.950437,0.862489,0.720135,0.552106,0.615932,0.679588,0.760177,0.731449,0.763377,1.246533,1.636726,1.415705,4.439245
常用指标,每股现金流,1.226097,2.238596,0.376625,-0.227788,-0.754313,2.795627,3.967145,-0.595609,-0.191817,-1.199671,0.489439,0.226824,-0.222193,2.623488,1.077093,0.58736,0.212407,2.270696,2.2161,1.215466,1.190418,1.147414,0.708784,1.307661,1.693978,2.739233,3.807912,2.976655,1.526974,2.629221,1.520613,1.203431,0.517632,-3.21734,-2.674779,-1.560077,-0.710571,-4.80848,-2.374498,-1.554986,-0.668979,-0.267076,2.792259,3.239546,-0.568251,0.534129,-0.418975,0.019188,0.019106,-1.796579,-1.57095,-0.215423,0.264021,-0.198827,-0.646585,-0.292629,0.743638,-4.864605,-4.868248,-3.855623,-2.549547,-0.122992,-1.680749,0.232622,,5.056239,,,-2.988071,,6.521951,,4.839953,,-0.288483,,-0.530452,,-0.163657,-2.699553,,,,
常用指标,净资产收益率(ROE),1.32,4.93,4.37,2.31,0.9,3.81,2.31,1.65,0.56,3.7,2.99,3.37,1.57,5.74,4.11,3.28,0.38,12.04,9.03,6.28,3.12,11.07,8.46,4.59,0.78,5.25,5.22,3.99,3.01,0.41,2.18,2.04,1.09,7.03,6.12,4.05,2.13,6.89,6.96,3.92,1.9,25.32,21.68,18.36,7.05,12.88,8.03,4.6,1.45,5.84,5.32,4.04,2.5,5.56,4.87,4.02,1.97,5.2,4.88,4.51,2.48,12.96,,,,25.48,,,6.75,,,,,,,,,,,,,,,
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,45.007707,35.37198,38.496678,33.477176,25.828855,24.945111,20.411359,23.311817,19.319435,27.884384,27.700591,38.434014,30.552265,38.648488,38.462116,43.984273,31.029586,40.627916,41.982785,40.459116,37.366331,35.266106,34.754491,28.905852,11.993438,18.671786,25.224504,29.088235,42.047866,10.248521,30.800292,37.904361,41.201611,35.701971,41.92514,42.102277,43.446238,38.331045,44.928206,40.705835,39.585141,50.828858,55.019037,57.875799,56.270474,44.806136,45.52869,42.60861,37.966483,31.691661,35.613099,36.688518,37.990897,27.514695,32.301055,34.341422,37.084286,30.027179,37.283727,42.984008,45.350742,43.583307,46.643071,45.564081,48.387888,53.35653,56.548011,56.149944,31.751128,48.23973,70.597676,70.147655,49.297427,51.674316,-29.721874,-193.509755,6.275525,9.742491,10.139869,-164.827256,-43.357207,47.068121,46.987879,49.720695
常用指标,销售净利率,38.556446,31.362825,34.471449,31.87747,24.970781,23.447023,20.934358,23.674421,20.524602,25.104228,24.335834,31.900882,25.30826,31.359666,31.411668,35.335239,25.275817,30.863201,32.070209,30.893164,28.409924,26.075016,26.203809,21.630673,7.292095,13.441086,19.330743,22.204035,29.801835,8.853062,23.911213,29.910194,32.906162,29.879894,35.979761,36.059775,40.040226,30.881781,39.14766,36.145209,34.126305,38.983921,42.481716,44.659221,42.547108,34.691574,35.643212,34.487196,28.376576,25.253105,29.054757,30.545682,29.745258,22.598998,26.763488,28.062184,28.354569,23.591165,27.811031,32.374744,33.71304,33.713269,36.863163,36.377665,36.167062,41.38275,42.373274,42.769437,27.095578,41.301432,44.069093,54.166308,35.434835,50.751249,-30.269394,-195.782359,2.177269,9.171136,9.520575,-174.063971,-54.462096,27.857287,25.831983,29.582909
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
