选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20081231,20071231,20061231
常用指标,归母净利润,-1070082952.75,5266415817.82,5255835938.23,3474636442.92,2013234686.34,9279937440.45,6432470582.03,1340925141.87,-1236018993.8,-6389662358.5,-4529812708.64,-4688741559.52,-2749104585.54,5289005087.07,685536125.98,-3523526009.23,-3763303216.06,-13404359150.48,-9701319910.97,-2497667942.51,543520551.33,7425874792.56,8241484078.37,4153337538.35,1892158223.03,13967204890.3,6085005458.3,1382933353.24,-460457980.32,3957435270.51,2899873642.52,917334013.54,1408386480.68,6751119026.04,4038867820.27,1810210513.73,1473219768.21,11789879274.56,10837096827.65,7226610442.58,3092335709.27,6205366551.21,4817729097.75,1680147614.34,666529307.06,2688944845.37,1196557545.98,-572051867.53,-1201196353.52,554444415.79,-320895400.26,-863724134.48,829283903.21,2732909836.9,1705998836.84,1129441079.55,721441754.76,4748974391.37,4655448478.51,2636288887.08,1036175940.91,1920152777.03,1006479212.72,-105182655.74,-32768837.56,868932265.73,770937408.86,505267600.0,971010454.48,1839811595.42,782937737.28
常用指标,营业总收入,24530791868.66,103862188499.72,75817126805.18,49874634043.84,24455949081.37,105645183757.81,75849412675.08,47088943210.28,21847552671.51,89921099545.85,64703440315.61,41199894488.99,19974375125.69,83725111925.72,55873785503.75,31543957302.43,14590114221.09,64964594187.23,46576139304.1,30634433823.83,16818212442.85,74938912149.75,55456153049.31,35967512637.67,17449486838.33,73144495072.14,48308199598.94,30434985788.86,13972281224.2,57244067129.29,40839190430.61,25316993316.92,13154031480.86,55657160144.3,39219456974.93,25123515277.8,12802605526.55,59355237219.15,43644449821.23,28359451832.88,13456242055.35,48237369754.91,34198228469.31,20263767387.19,9539485840.66,38723069752.78,26361181271.85,15663010285.57,7581376062.5,35187057451.95,24430532423.44,15463904250.26,9105414109.48,33511088789.26,23288686781.9,14945655465.34,7600380172.28,30998404364.53,22263661153.38,13713789507.78,6344687281.77,21823071492.08,15005337055.57,9174162472.78,4585568629.6,16720921017.61,11846698805.91,7641469900.0,15833529952.35,11763175840.36,7617649896.6
常用指标,营业成本,25226710528.45,98522861393.12,70851190334.39,46152003471.81,22505211590.2,95200205547.08,69063285855.32,45571734982.43,22923312201.66,96414180346.15,69797810586.03,46524177431.26,22852726425.83,78363848542.17,55088885606.34,35363964661.61,17232864506.82,77804203324.02,55734038004.61,33403432552.25,16183080471.81,67838382703.46,47761816702.65,31002965520.58,15363968830.15,59457053160.28,42829432850.29,29676694123.6,14594420561.14,52733479649.88,37693359959.62,24207132684.63,11692054461.43,48694233661.44,35239637369.14,23496926673.23,11434238862.05,47096536574.97,32357827644.64,20839631622.62,10227406944.46,41995986217.54,29530159948.44,18918923075.6,9045071529.06,35930734717.39,25257589301.2,16328043385.98,8815812321.37,34963000826.22,24897975772.99,16434486198.95,8320811690.35,30647296776.06,21647361319.38,13881072164.82,6918198068.94,25940456559.53,17598229379.3,11073057750.62,5310816173.27,19776599497.32,14004368326.78,9276554939.86,4613879800.98,15765511599.48,11093000346.45,7157161000.0,14764733295.02,9751943390.86,6739195122.19
常用指标,净利润,-1088274775.01,5475007563.84,5417466795.89,3530898376.11,2086733550.78,9683537765.75,6671334118.47,1448819185.43,-1256626114.34,-6388857734.08,-4589839009.0,-4739672868.88,-2819971198.0,5641399070.33,879646152.78,-3582697829.17,-3807161737.95,-13547621047.51,-9842884577.7,-2497856885.9,591456803.75,7483984922.31,8288613180.12,4077594198.92,1885580738.02,14444503680.6,6331421001.98,1442326830.11,-454934979.97,4256123421.35,3098908129.06,1010319709.12,1484408326.32,6999027961.43,4118795048.24,1794035106.58,1471726253.25,12237923696.39,11324773552.95,7577607673.13,3212308706.03,6636476887.23,5160726032.9,1848748596.71,709683027.14,2993993430.5,1196557545.98,-572051867.53,-1201196353.52,610803197.62,-320895400.26,-863724134.48,829283903.21,2928133831.72,1705998836.84,1129441079.55,721441754.76,5079638468.62,4655448478.51,2636288887.08,1036175940.91,2067771161.49,1006479212.72,-105182655.74,-32768837.56,955233955.2,770937408.86,505267600.0,1064722375.33,2031767949.51,863817718.36
常用指标,扣非净利润,-1165631859.24,4954747160.23,4888838569.45,3255885416.13,1914262870.2,9573318941.82,6460419997.92,1357877352.94,-1052230427.61,-6451819968.1,-4846579158.58,-5127627744.42,-2783477735.77,4966325013.3,560511206.51,-3864494953.41,-3597704110.25,-14665753601.93,-10794923020.83,-3151913966.76,538740850.61,6381472011.57,7555599020.11,4216571971.93,1982160185.11,13053799823.24,5135898024.09,630039640.6,-737765477.47,3912930781.8,2810240361.71,879002869.77,1337463822.71,6576975194.0,3821779008.99,1657694735.41,1353927502.78,11833706375.33,10812861036.81,7190578141.33,3095128946.82,6122377007.88,,1405619566.93,560860573.36,2488501836.01,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,股东权益合计(净资产),43181696115.7,44917004894.44,46678696451.83,44869504208.44,46133342168.07,44424508654.89,42174396355.16,37169359891.8,34679310227.71,35847020703.05,37958389991.08,36777321344.27,39766884659.63,42915181139.07,38628028446.09,32641834689.57,31300970354.8,34749124435.13,38118589672.21,45037752958.39,48405963683.0,47588185454.68,48489282666.19,46013320569.6,48895293698.26,46628106977.75,38212069386.2,34964421738.6,35442519956.6,35573507322.16,34328127491.35,32245513770.51,35353183157.75,33369225450.15,30477731645.86,28022691462.56,32944797100.92,31379371840.04,30367782454.29,28711146940.97,26332414028.6,23029638716.65,19232864349.44,16094027713.68,16247363536.99,17278890360.14,14398722544.7,12481564362.63,12140672163.09,12693865704.42,12359622057.44,11747332645.73,14691269230.25,13901541116.57,11762561587.3,11468486674.28,11571207257.51,11436799536.24,10877634748.11,9243768493.46,7890326096.53,6900991396.97,5932149310.93,4955233674.25,5155571319.84,5159949148.51,5131021919.42,4867567900.0,4561160323.37,4229326169.36,2453321788.2
常用指标,商誉,167956184.46,167956184.46,167956184.46,167956184.46,139018597.24,167956184.46,158947011.97,158947011.97,158947011.97,158947011.97,158947011.97,158947011.97,158947011.97,158947011.97,204043906.95,204043906.95,204043906.95,204043906.95,402910047.52,402910047.52,403903220.71,403903220.71,328701683.87,328701683.87,320069208.36,168710619.09,153134574.42,153134574.42,153134574.42,153134574.42,122217865.92,122217865.92,122217865.92,122217865.92,122240795.21,126368379.51,126368379.51,126368379.51,126368379.51,126368379.51,126368379.51,126368379.51,4361181.19,4361181.19,4361181.19,126368379.51,,,,210667.6,,,,,,,,,,,,,,,,,,,,7227842.0,
常用指标,经营现金流量净额,1289053750.69,11807445685.82,8198647196.99,6465408423.84,3682465207.82,19606871064.65,12573592140.77,5656129557.32,2259495155.64,7593935845.43,5640907785.91,2801169012.68,-537737542.13,11074527590.93,6216423335.3,696392870.33,-406810344.95,766161193.39,-1467185866.33,-2711570476.82,-1705958626.52,8465248850.62,5909661973.58,3971893791.19,1108504769.6,18302933001.02,8890168474.01,2805255600.56,-436357843.09,6494470882.53,3787305573.05,434164708.53,325206203.13,7994018444.96,3171054971.15,437426956.55,955941073.63,14652743719.86,11434197041.3,7773351169.41,2316126824.95,9303222839.61,5745098362.06,2086680783.36,416593653.87,4646799154.07,1881617563.5,153580150.08,-141672632.52,1860214288.47,669690157.31,-249072017.01,162206464.65,3750916053.42,421881995.96,70467665.84,305947386.71,6316858446.43,4183616750.45,1742351164.93,169529393.12,2357071089.68,874438296.58,255357347.51,94717896.81,925053971.21,874318754.83,320737300.0,1542632951.46,1218327243.12,695337203.79
常用指标,基本每股收益,-0.161,0.7945,0.793,0.5252,0.3042,1.3999,0.97,0.2025,-0.1868,-0.9707,-0.6923,-0.7187,-0.4211,0.8206,0.107,-0.5547,-0.5925,-2.1103,-1.5273,-0.3932,0.0856,1.1752,1.2995,0.6541,0.2969,2.2206,1.1567,0.2205,-0.0882,0.7511,0.5485,0.1687,0.2698,1.2932,0.7737,0.3468,0.2822,2.2584,2.49,1.3843,0.7108,1.4264,1.11,0.39,0.18,0.74,,,,,,,,,,,,,,,,,,,,,,,,4.6,
