每股指标,每股营业收入,0.094052,0.516023,0.373626,0.252133,0.12003,0.428659,0.344478,0.217947,0.082212,0.254611,0.185686,0.165301,0.103917,0.177275,0.145723,0.188417,-0.142786,1.427615,1.163169,1.151568,0.456254,1.53717,0.927852,0.675933,0.314213,0.568537,0.354949,0.207211,,0.367477,0.24373,,0.3408,0.298419,0.60405,0.588401,,,0.371752,,,,0.328346,,,0.400283,0.255041,0.804496,0.514636,0.535283,0.252272,0.32744,,0.245179,,1.559821,,0.685198,0.798736,0.184132,0.180773,0.101988,0.170361,0.075108,0.13122,0.078917,0.045798,
每股指标,每股营业总收入,0.094052,0.516023,0.373626,0.252133,0.12003,0.428659,0.344478,0.217947,0.082212,0.254611,0.185686,0.165301,0.103917,0.177275,0.145723,0.188417,-0.142786,1.427615,1.163169,1.151568,0.456254,1.53717,0.927852,0.675933,0.314213,0.568537,0.354949,0.207211,,0.367477,0.24373,,0.3408,0.298419,0.60405,0.588401,,,0.371752,,,,0.328346,,,0.400283,0.255041,0.804496,0.514636,0.535283,0.252272,0.32744,,0.245179,,1.559821,,0.685198,0.798736,0.184132,0.180773,0.101988,0.170361,0.075108,0.13122,0.078917,0.045798,
每股指标,每股息税前利润,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,净资产收益率(ROE),0.73,4.88,3.45,2.69,1.2,3.22,2.77,1.92,0.51,1.36,0.9,1.28,0.96,0.17,-0.03,1.4,-3.14,9.03,6.71,5.11,1.6,10.21,6.68,5.72,3.54,6.78,4.42,2.55,1.8,3.48,1.87,0.76,3.32,2.99,13.12,8.06,,,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,摊薄净资产收益率,0.766252,4.809704,3.501431,2.660853,1.193708,3.128668,2.744621,1.894791,0.511182,1.352002,0.936884,1.277923,0.973796,0.168432,0.110649,1.410001,-3.184201,6.766403,4.633771,5.112152,1.596121,9.797667,6.633519,5.656692,3.493445,6.26061,4.052743,2.276061,,3.418195,2.121175,,3.323394,2.983673,9.122987,7.739675,,,3.808549,,,,2.553676,,,3.857815,3.528188,13.327685,9.755657,8.13557,5.657049,5.748158,7.44,6.021263,0.87,31.037808,32.88,22.875105,31.013478,8.284915,5.466247,4.205108,4.388413,2.931149,4.377819,3.906915,-3.368529,
盈利能力,净资产收益率_平均,0.771403,4.888308,3.520633,2.702572,1.202081,3.215764,2.783183,1.919529,0.514405,1.358603,0.937516,1.283857,0.979566,0.166892,0.109644,1.405508,-3.133273,8.357973,5.67372,5.144765,1.609004,10.165981,6.768699,5.742931,3.55563,6.786094,4.346114,2.420053,,3.476784,2.143587,,3.288787,2.94766,11.869886,8.006459,,,4.615718,,,,2.590828,,,3.840677,3.584632,12.918999,9.472253,9.200826,5.932048,5.024207,6.504345,5.353724,0.782949,40.200105,33.499305,25.371638,36.278235,8.525348,5.545852,4.238487,4.449141,2.963109,4.47579,3.983608,-3.312734,
盈利能力,净资产收益率_平均_扣除非经常损益,0.728617,4.82987,3.466258,2.650571,1.199626,3.210175,2.794873,1.93377,0.512029,1.303359,0.897914,1.231575,0.962626,0.033611,-0.032907,1.365904,-3.141227,8.295576,5.592801,5.040112,1.599748,10.070392,6.673777,5.745812,3.543922,6.782996,4.34395,2.422838,,3.179103,,,3.293248,2.902954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,摊薄净资产收益率_扣除非经常损益,0.723752,4.752206,3.447353,2.609655,1.19127,3.12323,2.756149,1.908848,0.50882,1.297026,0.897309,1.225883,0.956956,0.033921,-0.033208,1.370269,-3.192284,6.715888,4.567684,5.008162,1.58694,9.705541,6.540493,5.659529,3.481942,6.257752,4.050725,2.27868,,3.125531,,,3.327901,2.938421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,息税前利润率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
盈利能力,总资产报酬率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
