选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,19991231,19981231
常用指标,归母净利润,3910193101.74,7074582387.53,5022520010.74,3050098990.15,2050935369.1,7043568223.6,5104620569.38,4017718058.75,2139368749.34,6904603862.76,5700525512.59,3049012292.7,1019697867.45,2318303166.69,6086688832.24,8026158421.96,4222689222.71,15531076723.36,12711961630.17,8642207124.21,4111078128.32,13461785653.51,9895656555.92,5516860000.15,2143349994.58,10025179101.07,6817166135.46,4020962957.8,505703387.98,3322610860.03,3652516494.67,1882272672.77,1103060754.45,3194536881.7,1835962662.92,809200367.1,654974365.78,1179834272.1,666853836.13,423292575.47,127549498.52,615856875.49,275388067.66,368261490.78,27481988.6,-191204247.02,-118266117.54,-88405143.19,-32127406.36,11066834.9,6964372.72,9564820.24,780434.94,19210003.53,-17830726.71,-11578719.23,-2741955.74,-73973172.06,-38424014.48,-17395737.79,-7299969.25,4211813.96,-14333052.8,-13952604.88,-3323000.21,-3343956.72,-10081318.72,-19048417.97,-8473100.48,3145591.9,4644807.94,3488057.48,957770.97,3668286.9,2721952.0,2450878.36,966656.69,2866399.48,2551096.95,2076822.53,791132.78,2760829.19,3112024.52,2249074.54,1133481.58,4830637.37,4412743.87,2659242.78,1221403.74,4628465.39,4305962.97,3578725.8,2312295.94,8553259.94,8345140.27,6521899.44,2644520.67,15952621.88,7229272.32,11144941.29,11992983.98,12688922.98
常用指标,营业总收入,49210215542.69,201087300615.49,157467263725.53,103943524270.41,57045995567.29,236400576222.39,177856562954.6,112595615486.89,58411898437.96,234866125177.52,173161840079.02,109457213341.43,56154078279.9,222372593675.48,170389776442.62,119174705642.98,53406054485.77,197996549201.17,151488588412.16998,104574477968.28,53233452922.38,152373395747.26,103333998658.14,67357935162.99,29770502187.08,100782371124.23,76328804483.84,42333272597.42,15052987148.42,60067255171.95,43831521014.42,26452255954.41,11584433265.69,47480611087.91,32606211479.15,20849791296.37,8712069557.39,19239958375.58,13788714438.65,9222876017.33,4545226018.0,18507224047.56,13678628972.27,7508093745.78,3663693320.05,876055634.39,617127012.73,385603231.85,182227511.19,1217812459.44,877611278.3,553240905.42,320637510.73,1326964964.94,947856025.03,645299467.63,327052496.21,935857353.84,618081120.92,437346934.12,184394090.42,579598435.97,301494976.59,191985666.72,82419738.11,427423182.65,271557794.37,117409933.62,46671982.42,484607061.75,364431598.18,263821255.79,125430930.69,465326025.77,315219657.66,203739665.68,91147720.48,333975526.86,246469894.56,163153355.12,70590215.65,300969600.56,191078050.61,128385583.39,65757555.21,273865819.06,219905473.26,151438712.39,63900058.06,254106432.39,189570085.1,117952707.0,50839743.47,209774841.44,147853697.17,94990794.69,42951515.03,222950749.8,102110966.98,211426313.89,200966607.94,202973554.85
常用指标,营业成本,46061703240.89,192333647783.19,151329265877.87003,100302774217.74,55460691354.15,228874564879.39,171984369340.72998,107917052228.3,56201095458.05,226611119211.98,166675865813.14,106385038350.12,55371537164.18,218462766541.73,163928388511.07,109016041804.47,48202815681.49,179170933901.38,135940510016.52,93870777498.52,48380046185.17,134491750031.84,90271921984.56,59891056010.27,26233463148.2,88550125228.69,67633740119.96,37249083065.59,14474404449.27,56214238308.26,39564269902.69,24504612377.67,10469733552.91,44282333672.89,30739777342.38,20150084388.76,8113118836.91,17977941729.01,13038993372.75,8735764863.29,4408244843.15,17881765645.97,13415945905.16,7066266939.38,3646723377.08,1074615889.54,744114613.15,479318446.91,215473438.99,1240725621.34,879989205.83,551394153.12,320869037.92,1341880337.76,972495501.1,663398715.78,329556624.86,1004719890.21,657167640.64,453921868.51,189935090.31,598795009.1,317630806.12,206800054.43,86318584.11,432483104.6,282642223.95,137121092.84,55207303.98,480970930.45,360513710.41,260644818.04,124273751.36,459222974.8,310877254.64,200337103.82,89888072.41,329448516.22,241871290.3,159464568.56,69182310.92,297077040.02,185121876.49,124566840.85,63545607.36,269913176.55,215659496.09,147707000.3,62209655.74,248873876.36,184799728.48,114411493.08,48505899.94,198077799.3,135800225.34,85494581.9,39213347.07,203223093.95,91760065.57,191530017.11,182605463.51,185692813.47
常用指标,净利润,3909451795.2,7074154414.1,5023137506.51,3050933417.47,2051510052.51,7053006882.53,5113812144.34,4026878852.21,2144371454.8,6904463936.78,5700654329.75,3049747629.48,1017245392.42,2318036950.22,6091802337.29,8027235232.91,4221888440.06,15538178030.29,12717135325.08,8639850666.03,4117958232.91,13494793511.4,9911409115.36,5546057227.65,2165774354.95,10112373525.77,6809730575.64,4031068708.64,479621116.77,3402466578.01,3717669918.43,1904863859.9,1103845212.15,3222330625.66,1842263022.85,805520333.47,657909049.32,1145422756.96,640018316.68,409180305.48,116001110.58,540454823.62,229387919.7,368298320.61,27484737.07,-189767402.32,-115083192.75,-85329782.71,-30607943.99,13497500.0,7344349.23,10747171.02,721766.3,12417685.53,-18413443.65,-12924143.2,-2599266.69,-72093144.49,-35456500.96,-16175634.37,-6084059.12,3529814.58,-14357698.14,-14122972.14,-3416179.67,-2979219.23,-9910005.32,-18969599.24,-8553845.68,3571282.36,4914497.46,3578269.81,1033281.32,3858043.33,2610896.22,2415218.19,966656.69,2866399.48,2551096.95,2076822.53,791132.78,2760829.19,3112024.52,2249074.54,1133481.58,4830637.37,4412743.87,2659242.78,1221403.74,4628465.39,4305962.97,3578725.8,2312295.94,8553259.94,8345140.27,6521899.44,2644520.67,15952621.88,7229272.32,11144941.29,11992983.98,12688922.98
常用指标,扣非净利润,2407158000.0,5949247000.0,4185381100.0,2296435500.0,1239087300.0,5209032400.0,4626620400.0,3541960300.0,1818867200.0,5997232700.0,4977078500.0,2274992700.0,583909600.0,1045285100.0,4790816500.0,7416843300.0,4113594800.0,14520697971.28,12015037400.0,8266136400.0,3757713500.0,12874324100.0,9674489600.0,5494688300.0,2151848111.58,9275606700.0,6623675200.0,3844024500.0,483339952.12,2793131400.0,3233185485.09,1425257736.52,839340821.48,1576026156.42,1040588902.44,519153113.28,267313355.44,1112039849.49,658875265.61,439086565.39,148273308.35,-267226111.55,-190626077.69,-131474351.85,-36120020.16,-201853961.27,-126609622.05,-93574810.23,-35075969.82,-22176337.59,-1804747.08,2071704.88,-583948.32,-8460236.07,-20006048.13,-12995113.49,-3622272.24,-79009350.55,-40203079.31,-18711505.92,-7737632.61,-19856782.96,-15721070.48,-14892006.38,-3770790.59,2798355.37,-11513142.81,-20006244.6,-8519177.78,2507680.21,4871320.67,3563764.89,,3553798.18,2710008.16,2434296.4,958368.61,807862.68,2074279.21,1604434.38,626608.89,1504033.8,3031256.44,2208386.86,,4221880.91,3808510.41,2380025.18,1071667.7,5396733.25,4285596.0,3491369.64,2250169.52,8394095.15,8212413.84,6394925.48,,15606410.31,7190000.0,,,
常用指标,股东权益合计(净资产),70722448910.43,66791271199.96,64646208445.35,63202255041.7,65324326106.67,63417562817.24,61349623809.45,60252002213.9,62088838001.69,59998562314.06,58783339517.23,56021649857.13,53934090743.44,52920389568.5,56991562213.18,59076717883.1,59619221660.54,57300719211.5,54312246947.63,50254540966.35,51205479545.41,47024390961.81,43672440978.39,39241313761.62,38911333905.65,36738787902.44,32596720989.24,29821414371.81,27879206200.78,27908336369.06,28788121774.43,28237576794.15,20401082463.76,19363830670.44,6717840047.65,6169890311.07,6323715602.06,6034639659.15,5529303218.87,5096859965.0,3248521786.72,4825375222.23,548092337.83,611622161.88,699611958.36,5576360398.61,829086139.93,872505539.38,926062868.82,669654951.8,670939738.53,653169556.68,645248389.09,652276908.66,614257629.2,613404946.48,630427848.63,576201804.72,323484772.1,348256799.44,362324541.73,367321561.56,354647511.64,354984458.8,339001327.29,333766933.29,327801843.9,318742249.98,327688003.54,336241849.22,336685064.32,335348836.67,338167611.67,337020566.86,334373419.75,332917741.72,329699180.22,328852523.53,321245436.78,320763006.63,323838807.86,323209159.01,323112327.17,322249377.19,320133784.23,319000302.65,318582409.15,322078908.06,320641069.02,319419665.28,319097162.86,318369925.69,317103495.83,320041199.89,319833080.22,318009839.39,314132478.62,311487939.95,128721004.25,130185132.45,113615950.47,
常用指标,商誉,77323123.69,77323123.69,77323123.69,77323123.69,77323123.69,77323123.69,77323123.69,77323123.69,77323123.69,77323123.69,77323123.69,77323123.69,77323123.69,77323123.69,77323123.69,77323123.69,77323123.69,77323123.69,73886440.92,79830909.39,79830909.39,,,,,,,,,,,,,,,,,,,,,,,25319266.58,24563363.07,27477885.26,28765243.13,30938603.95,31182217.9,31028162.48,30583686.79,29681836.03,29625447.32,30654817.65,34373870.75,33629881.34,34962279.47,4007943.5,3994319.2,4328763.23,4380405.8,4284711.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,经营现金流量净额,4546285470.74,31121788543.43,20134497926.84,19477464243.14,7745518134.92,22732565255.93,20116994838.06,12532244582.03,7876742069.15,23535790128.97,23956107650.0,12138016841.67,11921725448.28,25953970783.43,22474043410.86,16635362940.92,10617752602.79,18670173744.11,19488918577.4,16180092317.29,5982600360.22,24142881290.52,18363628379.31,18192322556.39,7037963750.02,16936974236.09,26623831052.32,12375399916.63,-3805002651.71,4131448726.83,5680347925.02,1665138686.26,769134579.06,1565556712.57,1280458869.89,-615944090.4,-618238980.19,730013302.4,-381287728.04,24413915.92,1264611781.8,1300514283.7,1514107354.45,-14056584.37,-805934713.22,155947307.41,39498999.37,96698561.24,-14942550.89,129322785.02,34046981.81,128513756.83,81764614.03,82387258.7,21853172.76,27743357.8,-10244636.96,-58613680.35,-35066141.61,28501449.28,-11634399.05,-2044924.69,-98842475.03,-39386494.87,21873382.0,-104886227.74,-105251991.68,-72275755.42,-48679853.5,-23305766.74,-32213530.02,-23177653.05,-34140911.47,12023800.95,-3869692.64,-6392101.23,25115555.55,6445978.31,-11484205.81,-3702692.08,-13018375.46,20478628.87,18461133.02,21594875.22,-8366257.04,27297769.95,21770985.21,31955622.45,-7126887.43,-21276989.1,-16085179.02,-18708110.76,-29590465.29,-7552716.5,,-19292854.46,,4116385.01,4989684.79,8983034.06,,
常用指标,基本每股收益,0.56,1.01,0.71,0.43,0.29,1.0,0.73,0.57,0.3,0.98,0.81,0.43,0.14,0.33,0.86,1.14,0.6,2.21,1.81,1.23,0.59,1.92,1.41,0.79,0.31,1.44,0.98,0.57,0.07,0.48,0.56,0.28,0.28,0.7,0.4,0.18,0.23,0.45,0.26,0.19,0.06,0.32,0.14,0.19,0.01,-0.67,-0.42,-0.31,-0.12,0.05,0.029,0.04,0.003,0.08,-0.074,-0.048,-0.011,-0.348,-0.183,-0.083,-0.035,0.02,-0.068,-0.066,-0.016,-0.016,-0.048,-0.091,-0.081,0.0105,0.044,0.033,0.009,0.035,0.026,0.023,0.009,0.027,0.024,0.02,0.008,0.026,,0.021,,0.046,,,,0.04,,0.03,,0.08,,0.06,,0.2,0.103,0.197,0.18,
