选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231
常用指标,归母净利润,502998588.66,3940313461.54,2587468878.35,1416856449.67,468853936.56,2665044826.06,2345214642.14,1225071766.15,379545536.73,1088076730.88,892134169.74,421796957.61,106175127.83,1749181131.83,3840108190.23,2078846210.15,901114518.82,4274702999.38,3332523962.96,1731029759.72,965953650.11,2848007269.61,2016340691.03,780745928.0,294126282.23,1280542212.61,984992924.24,523814152.3,203227339.61,867722661.47,856198277.09,444916645.68,183808537.43,2139226164.64,1385338757.26,718842187.16,299118555.5,1651496619.77,1036440812.0,474255799.36,197309568.56,1251142078.87,854197671.49,518371137.73,269726686.36,1657388259.1,1072807580.58,607530996.87,257802916.83,1306626480.47,836547347.95,478537023.71,190532541.01,907090436.1,578723052.92,314592365.73,114724300.73,528017960.16,350369804.47,179524839.27,59081885.6,276452510.48,192613107.41,99317082.34,27040421.67,99876278.03,55428136.66,20600351.0,696695.86,122623252.75,83941229.55,50091026.61,20433281.85,77072815.56,48648759.09,27223501.27,9617955.57,28604977.54,14616018.29
常用指标,营业总收入,18658663449.63,96550169615.26,68106589959.32,37549493518.17,16304933891.22,100953848156.08,69645866228.04,40382313526.48,19311868351.19,98573902273.14,73947827669.98,45172577868.91,24122252634.31,104894324162.26,74152750058.97,43603473882.11,20111796850.74,78221418618.02,52789165548.1,30287797687.22,14028169300.89,57742742893.96,34730352069.19,15573024681.96,6474023584.64,35147806427.74,24134404733.64,13575797933.18,5705494533.57,23750587785.28,15447866017.74,8426361039.89,4045738552.24,25536136274.87,17260042795.7,9973937503.79,4525923770.19,19287807649.88,12604865100.13,6545099028.39,2688756232.04,13656025765.75,9096463260.02,5416370473.97,2421377904.91,12698986013.34,8358598396.43,4673051154.85,2096610415.96,10048818481.3,6236221085.53,3667801088.92,1602889773.94,7253205090.54,4531264610.35,2547890307.87,979952086.76,4077000282.02,2753719950.56,1466133873.71,612009660.44,2644667519.52,1845494501.31,1037741244.59,360706093.78,1126850226.05,713763754.08,358752806.98,132195058.79,1012441865.85,783752385.2,471746759.6,196671055.96,644718100.2,408979401.18,230550755.52,86371249.17,161450605.72,102940251.5
常用指标,营业成本,18393014846.86,94575852760.24,65985764772.25,36519404716.1,16116081873.8,97810796274.54,67266555187.01,39151845229.08,19083069491.12,97795818309.31,73206933749.99,44934112813.52,24198025727.78,101718859767.81,70051229956.43,41289296991.24,19198318298.74,74123260660.02,49510990070.8,28800235645.9,13372687515.37,54706662977.17,32292918798.8,14630407523.7,6113814632.58,33493453834.27,22773347484.0,13026351411.48,5499493133.67,22685000264.44,14619085655.64,8124770379.77,3928205810.54,23259372553.64,15904904782.71,9215643557.41,4207932647.37,17447881506.55,11441909764.4,6042382308.98,2472654669.1,12213526576.49,8082262252.01,4807964773.18,2105224425.84,10777003890.16,7130084295.05,3997115017.42,1811295199.55,8526603108.43,5282910039.14,3130592869.86,1377486637.47,6181806968.84,3835592503.76,2163311697.78,839878314.62,3442373221.06,2332580270.48,1257235779.57,545215735.8,2302035341.31,1600265809.84,912301544.78,327975954.17,1014407287.78,650550837.02,333422999.46,131617624.01,863316956.38,666392167.86,401238600.37,168103212.34,548374716.89,349308111.53,198836650.96,75333096.48,127509057.47,85748055.91
常用指标,净利润,522465283.82,3832808174.45,2546835375.33,1390599705.8,437112201.9,2586289125.4,2288241601.26,1189848801.96,365166172.68,1019411203.59,873832724.44,409369386.84,107938705.82,1791018384.79,3872311176.88,2098469761.16,904882169.56,4307066484.34,3370711814.07,1746811577.22,974925171.47,2851887114.18,2016208158.5,780797441.75,294094607.37,1279141621.01,984568699.19,523348311.4,203363767.5,844472628.17,843095759.88,432920364.73,181091258.86,2106754596.4,1370074876.68,706565059.09,287950842.42,1608949366.19,1013565897.63,462782872.21,194214450.3,1240405414.7,854339714.7,515343225.26,268125819.43,1684311572.99,1087688557.53,616942603.04,263323777.4,1324522036.74,845333701.09,481437564.09,190322503.91,923305968.77,592100860.98,324501544.11,119581172.51,556067130.02,367698108.2,186513171.71,61308427.6,295404040.05,208169562.29,106920066.09,28306122.72,108792117.93,60416960.5,20834946.2,-492998.68,135962287.9,95130740.02,56036618.86,21855298.97,83749500.98,51021222.53,27405268.28,9393268.67,28604977.54,14616018.29
常用指标,扣非净利润,349464356.39,1479790943.48,2066991960.75,1033454659.84,292260603.66,2393206176.65,2046049793.47,1184113968.69,275495406.41,859926918.87,786270423.4,440976521.34,15112875.19,1627378630.73,3485247492.73,2014327693.16,878301318.86,3832421177.27,3018686817.5,1409557844.02,601329147.56,2758911040.03,1983519981.6,737334778.89,299385158.39,1348634308.27,1087198565.46,417051265.89,161227700.79,706311057.36,669739542.77,266155521.87,98508117.41,1947170299.43,1191448321.03,644185198.99,283401985.96,1598588810.78,987559631.28,428267443.86,181890469.45,1211925471.09,853451370.36,516889672.38,269967507.03,1589792143.31,1025103385.75,564468797.9,233947202.26,1268696742.05,796212300.77,452762548.63,189666283.75,884143352.71,566859400.57,310845990.65,111694399.23,501345100.0,332826986.48,164861607.53,52021757.74,258356329.85,189271979.3,98208936.44,25792731.95,86146923.98,47450813.86,20513016.35,662453.73,117910385.32,84230396.46,50665192.17,20290034.44,75166051.42,,,,22076435.91,14299456.88
常用指标,股东权益合计(净资产),38236247271.39,37248851398.98,36636098090.33,34830674748.27,34512184168.95,34048076709.11,33011179271.93,31861291867.78,31423688496.53,31527564315.66,31429100658.24,30941865221.26,30915629821.91,30259601884.1,32508042442.43,30288721164.47,29022911700.17,27931388708.27,26827532313.76,24831674112.08,24101768418.76,19733670788.09,17890507345.69,16575367785.28,15940708456.19,16129204998.87,15895521245.14,15411229779.97,15412062806.58,15189746340.47,15410146501.23,14995562459.33,15072037924.41,14917472495.29,14234715846.53,13681465796.74,11213213823.61,10848432153.97,10351878892.35,9804950322.54,9712990081.85,9496972325.47,9230534760.07,8914481891.61,8798029430.28,8522001682.08,7467360590.8,6918070713.84,6682937272.2,6418803925.93,5943618161.06,5584933852.79,5421263924.67,5238240945.88,4916295065.86,4816996893.75,4612914298.52,2173111052.87,1985988080.51,1804760449.91,1770793719.98,1709642864.8,1622363096.52,1015017129.84,941304672.49,936883142.33,899206077.43,859656109.52,874151549.88,874589587.77,806073225.77,770775418.62,204195456.01,182340157.04,,,,144805630.12,75507031.26
常用指标,商誉,16859185.08,16859185.08,605033979.56,605033979.56,605033979.56,605033979.56,605033979.56,605033979.56,605033979.56,605033979.56,16859185.08,16859185.08,16859185.08,16859185.08,16859185.08,16859185.08,16859185.08,16859185.08,16859185.08,16859185.08,16859185.08,16859185.08,16859185.08,16859185.08,17825756.44,17825756.44,17825756.44,17825756.44,17825756.44,17825756.44,45983667.98,45983667.98,45983667.98,45983667.98,98456198.95,98456198.95,98456198.95,98456198.95,89624725.66,89624725.66,89624725.66,89624725.66,94472608.63,74509081.14,74698518.58,74509081.14,31736284.45,27378412.92,2710111.92,2710111.92,2710111.92,2710111.92,2710111.92,2710111.92,2710111.92,2710111.92,2710111.92,2710111.92,2710111.92,2710111.92,2710111.92,2710111.92,2710111.92,2710111.92,2710111.92,2710111.92,2656691.36,1743540.56,1743540.56,1743540.56,,,,,,,,,
常用指标,经营现金流量净额,-584755267.45,6848877206.4,1474712030.89,1870809910.02,1536480480.75,6200452181.84,2659949622.83,2473952287.59,1534517201.91,8151888243.38,3401098096.9,2102029213.5,134286338.03,8317113364.68,3560142607.46,4588676070.52,1466497950.54,8598475527.88,5758828922.87,3982178641.2,873274388.66,7682256113.68,2707793799.95,898091872.19,398369722.03,5451430414.59,3108449594.84,2035159581.65,523495028.71,2276407971.97,573071429.85,937971125.77,742372492.02,3530997034.99,1353317864.04,1512063618.0,357015079.81,2269218472.87,404322169.38,442475140.07,49948938.66,2409073442.96,805369982.82,861736417.11,358421585.7,1164874983.68,486880080.29,687103601.1,437944440.64,846408907.85,198917980.98,367990501.77,182383582.0,551904482.76,265217668.97,150997750.24,53236210.58,557393877.38,266449112.52,135220709.22,26530350.29,321385206.74,131109549.34,40781184.15,15544332.15,67926930.45,29209200.62,30229734.93,17772211.39,53585429.93,58583226.98,44618868.86,23207396.73,33865136.25,10767262.86,26287830.84,15441476.66,83103322.19,22843164.78
常用指标,基本每股收益,0.14,1.14,0.75,0.41,0.14,0.79,0.69,0.36,0.11,0.32,0.26,0.12,0.03,0.52,1.15,0.62,0.27,1.29,1.0,0.52,0.29,0.89,0.63,0.25,0.09,0.4,0.31,0.16,0.06,0.27,0.26,0.14,0.06,0.68,0.44,0.23,0.1,0.54,0.68,0.16,0.13,0.82,0.56,0.34,0.18,1.09,0.7,0.4,0.17,0.86,0.55,0.31,0.12,0.61,0.39,0.22,0.15,0.7,0.47,0.24,0.08,0.38,0.27,0.14,0.08,0.28,0.23,0.09,0.01,1.14,0.81,0.53,0.23,0.86,,,,1.38,0.71
